chrom	start	end	nogene_Shap
chr1	87121920	87123968	-24.228023529052734
chr1	87128064	87130112	-13.28632926940918
chr5	23926784	23928832	-10.629508018493652
chr6	86138880	86140928	-11.642083168029785
chr9	37959680	37961728	-12.72010612487793
chrX	55914496	55916544	-10.248193740844727
chrX	55918592	55920640	-19.753787994384766
chrX	55988224	55990272	-12.358556747436523
chrX	56233984	56236032	-10.147259712219238
chrX	56242176	56244224	-14.28190803527832
chr1	39798784	39800832	-10.020585060119629
chr11	6524928	6526976	-17.087759017944336
chr11	6578176	6580224	-17.9056396484375
chr11	6592512	6594560	-17.86051368713379
chr11	6606848	6608896	-14.466239929199219
chr11	6752256	6754304	-12.699758529663086
chr11	6754304	6756352	-13.895822525024414
chr12	129191936	129193984	-11.28410816192627
chr2	4702208	4704256	-10.20924186706543
chr9	114405376	114407424	-15.890703201293945
chrX	132974592	132976640	-20.55755043029785
chrX	133195776	133197824	-10.385255813598633
chr15	78618624	78620672	-11.631967544555664
chr15	78940160	78942208	-17.598615646362305
chr5	123543552	123545600	-16.803909301757812
chr2	203593728	203595776	-19.063297271728516
chr2	203706368	203708416	-16.491710662841797
chr2	203720704	203722752	-10.967303276062012
chr2	203726848	203728896	-10.307145118713379
chr2	203739136	203741184	-10.136629104614258
chr2	203747328	203749376	-11.793546676635742
chr2	203749376	203751424	-15.114314079284668
chr2	203757568	203759616	-10.748743057250977
chr2	203839488	203841536	-13.509500503540039
chr2	203909120	203911168	-30.453617095947266
chr2	203911168	203913216	-29.662796020507812
chr2	203999232	204001280	-13.140058517456055
chr2	204414976	204417024	-10.294452667236328
chr2	206768128	206770176	-13.403698921203613
chr2	206796800	206798848	-10.380193710327148
chr2	206800896	206802944	-16.190832138061523
chr2	207011840	207013888	-11.477667808532715
chr2	207140864	207142912	-12.778800010681152
chr2	207153152	207155200	-11.186530113220215
chr7	91787264	91789312	-12.857736587524414
chr7	91830272	91832320	-14.916231155395508
chr7	91944960	91947008	-13.48237419128418
chr7	91981824	91983872	-16.364086151123047
chr7	91992064	91994112	-13.439018249511719
chr7	92049408	92051456	-13.138570785522461
chr7	92055552	92057600	-17.862064361572266
chr7	92063744	92065792	-10.765962600708008
chr7	92067840	92069888	-15.289421081542969
chr7	92069888	92071936	-13.651824951171875
chr7	92080128	92082176	-12.364494323730469
chr7	92106752	92108800	-14.173408508300781
chr7	92162048	92164096	-11.501372337341309
chr7	92194816	92196864	-10.78930950164795
chr14	95848448	95850496	-11.257763862609863
chr22	37562368	37564416	-10.894665718078613
chr22	37683200	37685248	-14.692420959472656
chr4	39014400	39016448	-10.96949577331543
chr4	39043072	39045120	-10.244237899780273
chr4	39079936	39081984	-10.217233657836914
chr4	39188480	39190528	-11.0659818649292
chr4	84744192	84746240	-10.943471908569336
chr4	84817920	84819968	-13.819318771362305
chr4	84830208	84832256	-10.136329650878906
chr4	84871168	84873216	-10.959131240844727
chr4	84877312	84879360	-10.811883926391602
chr4	85145600	85147648	-9.998939514160156
chr5	140484608	140486656	-14.524983406066895
chr5	140531712	140533760	-14.533441543579102
chr5	140546048	140548096	-19.861125946044922
chr5	140568576	140570624	-20.395891189575195
chr5	140574720	140576768	-10.98661994934082
chr5	140587008	140589056	-10.560515403747559
chr5	140599296	140601344	-10.334153175354004
chr5	140609536	140611584	-16.346405029296875
chr5	140617728	140619776	-14.837580680847168
chr5	140644352	140646400	-11.020719528198242
chr5	140718080	140720128	-19.2117977142334
chr12	81674240	81676288	-10.050565719604492
chr1	27830272	27832320	-38.86276626586914
chr12	88651776	88653824	-10.745233535766602
chr13	103555072	103557120	-13.001165390014648
chr8	69476352	69478400	-13.192858695983887
chr8	69478400	69480448	-13.589231491088867
chr8	69617664	69619712	-25.062477111816406
chr8	69619712	69621760	-30.275659561157227
chr8	69621760	69623808	-23.68384552001953
chr8	69660672	69662720	-30.47066879272461
chr8	70197248	70199296	-10.114801406860352
chr8	70209536	70211584	-12.701242446899414
chr8	70227968	70230016	-10.537511825561523
chr8	70236160	70238208	-11.087491035461426
chr8	70248448	70250496	-11.014744758605957
chr8	70254592	70256640	-11.020143508911133
chr8	70256640	70258688	-15.443489074707031
chr5	23449600	23451648	-13.063369750976562
chr14	33253376	33255424	-10.871910095214844
chr18	5058560	5060608	-14.639691352844238
chr6	45879296	45881344	-11.741327285766602
chr6	45893632	45895680	-12.760931015014648
chr6	46778368	46780416	-10.035613059997559
chrX	17121280	17123328	-12.779537200927734
chrX	17125376	17127424	-10.658592224121094
chrX	17240064	17242112	-17.089351654052734
chrX	17940480	17942528	-12.075190544128418
chrX	17944576	17946624	-10.842370986938477
chrX	17960960	17963008	-11.929253578186035
chr1	7639040	7641088	-15.151182174682617
chr1	7643136	7645184	-14.134160995483398
chr1	7665664	7667712	-13.48804759979248
chr1	7786496	7788544	-10.787640571594238
chr1	7794688	7796736	-10.550859451293945
chr4	121241600	121243648	-11.233771324157715
chrX	108584960	108587008	-10.776283264160156
chrX	108771328	108773376	-16.13632583618164
chrX	108976128	108978176	-12.79227066040039
chrX	108980224	108982272	-20.814464569091797
chrX	109035520	109037568	-14.567553520202637
chrX	109058048	109060096	-13.320611953735352
chrX	109080576	109082624	-17.89079475402832
chrX	109084672	109086720	-13.733694076538086
chrX	109225984	109228032	-10.261589050292969
chrX	109322240	109324288	-12.257294654846191
chr3	176873472	176875520	-13.204629898071289
chr3	177012736	177014784	-14.121419906616211
chr3	177049600	177051648	-16.163257598876953
chr2	134334464	134336512	-10.628568649291992
chr2	134395904	134397952	-10.6150484085083
chr2	134899712	134901760	-11.211183547973633
chr2	135004160	135006208	-29.611949920654297
chr2	135006208	135008256	-18.45492172241211
chr2	135092224	135094272	-14.721661567687988
chr2	135110656	135112704	-16.406749725341797
chr2	135112704	135114752	-10.70997142791748
chr7	68343808	68345856	-10.19350814819336
chr7	68513792	68515840	-11.679422378540039
chr6	21592064	21594112	-17.304006576538086
chr6	21706752	21708800	-10.992109298706055
chr6	21911552	21913600	-10.638272285461426
chr6	21913600	21915648	-10.173269271850586
chr6	21942272	21944320	-10.684267044067383
chr6	21946368	21948416	-10.700692176818848
chr6	21970944	21972992	-14.186169624328613
chr6	21997568	21999616	-18.277467727661133
chr6	22001664	22003712	-14.85444450378418
chr13	40744960	40747008	-10.970523834228516
chr13	40771584	40773632	-14.136466979980469
chr13	40775680	40777728	-19.76120376586914
chr13	40796160	40798208	-11.818140029907227
chr13	40810496	40812544	-12.155025482177734
chr13	40835072	40837120	-10.772448539733887
chr13	40927232	40929280	-10.601569175720215
chr13	40933376	40935424	-13.189172744750977
chr22	45414400	45416448	-19.448429107666016
chr22	45436928	45438976	-15.697647094726562
chr22	45549568	45551616	-29.535137176513672
chr22	45611008	45613056	-11.605772018432617
chr22	45643776	45645824	-10.255717277526855
chr16	87793664	87795712	-10.774272918701172
chr16	87803904	87805952	-13.387298583984375
chr16	88020992	88023040	-12.823577880859375
chr6	123541504	123543552	-10.826147079467773
chr8	54339584	54341632	-11.477266311645508
chr8	54800384	54802432	-10.071157455444336
chr11	85385216	85387264	-10.246283531188965
chr11	85538816	85540864	-21.440319061279297
chr11	85590016	85592064	-26.013256072998047
chr11	85647360	85649408	-11.949438095092773
chr11	85678080	85680128	-23.803394317626953
chr11	85684224	85686272	-18.065898895263672
chr11	85698560	85700608	-20.441213607788086
chr11	85712896	85714944	-23.71967887878418
chr11	85716992	85719040	-18.758901596069336
chr11	85725184	85727232	-17.973337173461914
chr11	85735424	85737472	-10.677000045776367
chr11	85741568	85743616	-18.851350784301758
chr11	85743616	85745664	-19.249126434326172
chr11	85745664	85747712	-17.255268096923828
chr11	85749760	85751808	-11.235033988952637
chr11	85764096	85766144	-14.393702507019043
chr11	85766144	85768192	-23.79582977294922
chr11	85774336	85776384	-17.841014862060547
chr11	85780480	85782528	-11.322528839111328
chr11	85796864	85798912	-13.138140678405762
chr15	46866432	46868480	-10.503701210021973
chr15	46886912	46888960	-10.232428550720215
chr15	47007744	47009792	-13.25421142578125
chr15	47036416	47038464	-15.781428337097168
chr15	47060992	47063040	-11.81528377532959
chr15	47138816	47140864	-18.01780128479004
chr15	47142912	47144960	-10.423604011535645
chr1	68868096	68870144	-11.408523559570312
chr11	95068160	95070208	-13.710342407226562
chr11	114257920	114259968	-11.073566436767578
chr11	114262016	114264064	-16.741926193237305
chr11	114276352	114278400	-13.76091194152832
chr11	114280448	114282496	-26.4260311126709
chr11	114354176	114356224	-11.994566917419434
chr9	34594816	34596864	-14.159036636352539
chr9	34633728	34635776	-13.582844734191895
chr9	35080192	35082240	-18.509117126464844
chr9	35117056	35119104	-15.655888557434082
chr9	35303424	35305472	-12.741693496704102
chr9	35321856	35323904	-13.17686653137207
chr9	35366912	35368960	-14.1009521484375
chr9	35368960	35371008	-11.21231746673584
chrX	27682816	27684864	-9.981932640075684
chrX	27774976	27777024	-11.037599563598633
chrX	27801600	27803648	-10.193731307983398
chrX	27809792	27811840	-16.466772079467773
chrX	27838464	27840512	-16.40045166015625
chrX	27875328	27877376	-11.526269912719727
chrX	27889664	27891712	-11.891191482543945
chrX	27893760	27895808	-10.531464576721191
chrX	27973632	27975680	-11.49724006652832
chrX	28047360	28049408	-13.790792465209961
chrX	28051456	28053504	-13.252958297729492
chrX	28221440	28223488	-13.968343734741211
chrX	28274688	28276736	-19.366222381591797
chrX	28377088	28379136	-14.20702838897705
chrX	28379136	28381184	-10.884174346923828
chrX	28418048	28420096	-10.231813430786133
chr18	63438848	63440896	-12.441058158874512
chr18	63508480	63510528	-10.814756393432617
chr18	63510528	63512576	-11.329710006713867
chr18	63526912	63528960	-10.339265823364258
chr18	63561728	63563776	-11.757654190063477
chr18	63610880	63612928	-10.185705184936523
chr18	63778816	63780864	-18.603458404541016
chr4	175280128	175282176	-12.28275203704834
chr4	175536128	175538176	-19.39864730834961
chr4	175759360	175761408	-13.488171577453613
chr4	14030848	14032896	-10.20920181274414
chr14	75182080	75184128	-12.198689460754395
chr14	75184128	75186176	-12.336030960083008
chr14	75204608	75206656	-10.141074180603027
chr14	75216896	75218944	-12.422622680664062
chr14	75218944	75220992	-12.478099822998047
chr14	75296768	75298816	-13.003313064575195
chr14	75300864	75302912	-16.94095802307129
chr14	75575296	75577344	-12.520209312438965
chr14	75765760	75767808	-17.093862533569336
chr14	75933696	75935744	-13.924230575561523
chr12	95311872	95313920	-12.134708404541016
chr12	95334400	95336448	-14.29284381866455
chr12	95539200	95541248	-12.472352981567383
chr11	27123712	27125760	-10.076252937316895
chr11	27160576	27162624	-13.118754386901855
chr11	27164672	27166720	-11.296609878540039
chr11	27174912	27176960	-11.752069473266602
chr11	27187200	27189248	-13.04338264465332
chr11	27394048	27396096	-12.821922302246094
chr11	27480064	27482112	-10.531840324401855
chr11	27652096	27654144	-10.183338165283203
chr2	137730048	137732096	-13.019767761230469
chr14	31166464	31168512	-11.790826797485352
chr14	31180800	31182848	-12.59370231628418
chr14	31207424	31209472	-10.260826110839844
chr14	31209472	31211520	-13.012736320495605
chr14	31229952	31232000	-11.360610961914062
chr14	31252480	31254528	-13.216207504272461
chr14	31352832	31354880	-12.513514518737793
chr14	31510528	31512576	-19.487567901611328
chr14	31989760	31991808	-10.903990745544434
chr11	120190976	120193024	-10.613012313842773
chr11	120360960	120363008	-10.197774887084961
chr11	120408064	120410112	-13.485127449035645
chrX	138614784	138616832	-12.222658157348633
chrX	138668032	138670080	-11.40638256072998
chrX	138670080	138672128	-14.60266399383545
chrX	138674176	138676224	-10.263143539428711
chrX	138743808	138745856	-16.609256744384766
chrX	138795008	138797056	-12.260619163513184
chrX	138987520	138989568	-11.03422737121582
chrX	139008000	139010048	-12.4761323928833
chrX	139057152	139059200	-12.27305793762207
chrX	139200512	139202560	-13.29765796661377
chrX	139253760	139255808	-10.494952201843262
chrX	139356160	139358208	-10.877660751342773
chrX	139395072	139397120	-10.531660079956055
chr7	129636352	129638400	-10.35673713684082
chr7	129998848	130000896	-11.483708381652832
chr8	138360832	138362880	-10.773765563964844
chr8	138620928	138622976	-12.919468879699707
chr8	138647552	138649600	-10.031855583190918
chr5	57602048	57604096	-12.67869758605957
chr3	193277952	193280000	-10.203877449035645
chr3	193601536	193603584	-13.307522773742676
chr3	193665024	193667072	-16.471149444580078
chr3	194013184	194015232	-11.469592094421387
chr3	194045952	194048000	-11.756746292114258
chr5	128843776	128845824	-16.943923950195312
chr5	128845824	128847872	-11.277944564819336
chr13	60846080	60848128	-12.204456329345703
chr13	60858368	60860416	-13.077609062194824
chr13	60876800	60878848	-10.25063705444336
chr13	60880896	60882944	-17.739112854003906
chr3	101996544	101998592	-15.521624565124512
chr3	102057984	102060032	-12.856735229492188
chr3	102088704	102090752	-12.926023483276367
chr3	102090752	102092800	-10.383658409118652
chr3	102092800	102094848	-23.740306854248047
chr3	102094848	102096896	-15.729318618774414
chr3	102158336	102160384	-10.784489631652832
chr3	102184960	102187008	-12.005106925964355
chr3	102205440	102207488	-10.286245346069336
chr3	102223872	102225920	-48.45518493652344
chr3	102227968	102230016	-21.713481903076172
chr12	76036096	76038144	-13.662355422973633
chr15	34916352	34918400	-13.340164184570312
chr15	35076096	35078144	-23.502798080444336
chrX	74661888	74663936	-10.089404106140137
chr10	9332736	9334784	-28.707239151000977
chr10	9459712	9461760	-11.370138168334961
chr11	5007360	5009408	-12.89361572265625
chr11	5009408	5011456	-12.337190628051758
chr11	5011456	5013504	-15.01947021484375
chr11	5015552	5017600	-12.182350158691406
chr11	5662720	5664768	-12.453983306884766
chr11	5677056	5679104	-11.812437057495117
chr11	5689344	5691392	-18.136474609375
chr11	5806080	5808128	-14.898035049438477
chr11	5808128	5810176	-10.44841480255127
chrX	148269056	148271104	-10.50554084777832
chrX	148324352	148326400	-10.296394348144531
chrX	148377600	148379648	-14.387662887573242
chrX	148385792	148387840	-15.225639343261719
chrX	148572160	148574208	-10.749481201171875
chrX	148654080	148656128	-10.449908256530762
chrX	148670464	148672512	-13.10467529296875
chrX	148680704	148682752	-11.28569221496582
chrX	148791296	148793344	-11.647357940673828
chrX	148824064	148826112	-19.302309036254883
chrX	148885504	148887552	-12.39686393737793
chrX	148938752	148940800	-16.19071388244629
chrX	148981760	148983808	-12.473915100097656
chrX	149004288	149006336	-12.813013076782227
chrX	149032960	149035008	-10.754889488220215
chr5	98351104	98353152	-11.283578872680664
chrX	127000576	127002624	-16.35679817199707
chrX	127006720	127008768	-15.94408893585205
chrX	127098880	127100928	-12.87822151184082
chrX	127137792	127139840	-17.09969711303711
chrX	127141888	127143936	-11.450167655944824
chrX	127236096	127238144	-10.634918212890625
chrX	127266816	127268864	-13.717851638793945
chrX	127272960	127275008	-11.144586563110352
chrX	127275008	127277056	-12.92719841003418
chrX	127299584	127301632	-14.050908088684082
chrX	127322112	127324160	-12.715177536010742
chrX	127426560	127428608	-14.870683670043945
chrX	127621120	127623168	-10.294729232788086
chrX	127625216	127627264	-11.86207103729248
chrX	127627264	127629312	-14.327505111694336
chr7	112494592	112496640	-11.432055473327637
chr7	112496640	112498688	-14.49908447265625
chr7	112820224	112822272	-11.061521530151367
chr2	202493952	202496000	-11.438485145568848
chr2	202584064	202586112	-10.714432716369629
chr10	125820928	125822976	-14.819360733032227
chr10	125845504	125847552	-14.315211296081543
chr10	126138368	126140416	-14.854902267456055
chr10	126314496	126316544	-10.240692138671875
chr13	32636928	32638976	-10.03987979888916
chr13	32641024	32643072	-17.36064338684082
chr13	32647168	32649216	-10.651071548461914
chr13	32649216	32651264	-14.116567611694336
chr8	73666560	73668608	-13.259702682495117
chrX	11530240	11532288	-18.2012996673584
chrX	11532288	11534336	-11.185098648071289
chrX	11534336	11536384	-10.342199325561523
chr8	90568704	90570752	-19.398096084594727
chr8	90945536	90947584	-13.531270027160645
chr8	90947584	90949632	-13.57716178894043
chr8	90994688	90996736	-14.939725875854492
chr8	91045888	91047936	-10.526257514953613
chr8	91070464	91072512	-19.76976203918457
chr8	91074560	91076608	-12.940107345581055
chr13	98451456	98453504	-11.93713665008545
chrX	126169088	126171136	-16.319438934326172
chrX	126242816	126244864	-10.512640953063965
chrX	126246912	126248960	-11.915491104125977
chrX	126253056	126255104	-13.341992378234863
chrX	126281728	126283776	-12.869649887084961
chrX	126351360	126353408	-12.269918441772461
chrX	126509056	126511104	-12.205138206481934
chrX	126535680	126537728	-10.926681518554688
chrX	126631936	126633984	-10.87009334564209
chrX	126683136	126685184	-15.695691108703613
chrX	126838784	126840832	-12.967916488647461
chrX	126840832	126842880	-9.998209953308105
chrX	126877696	126879744	-12.261053085327148
chr6	11575296	11577344	-18.434009552001953
chr6	11583488	11585536	-12.787961959838867
chr6	11653120	11655168	-12.9790620803833
chr2	118863872	118865920	-11.587160110473633
chr2	119013376	119015424	-12.881185531616211
chr2	119336960	119339008	-10.041399955749512
chr2	119642112	119644160	-12.593936920166016
chr2	119719936	119721984	-16.881994247436523
chr2	119769088	119771136	-24.01347541809082
chr2	119777280	119779328	-13.842302322387695
chr2	44955648	44957696	-26.08527183532715
chr2	44974080	44976128	-13.351860046386719
chr2	44980224	44982272	-26.56282615661621
chr2	44982272	44984320	-16.406360626220703
chr2	44984320	44986368	-13.867399215698242
chr2	45285376	45287424	-11.591034889221191
chr2	45395968	45398016	-10.610668182373047
chr2	45402112	45404160	-10.065718650817871
chr2	46936064	46938112	-10.091109275817871
chr2	47323136	47325184	-12.567672729492188
chr2	47335424	47337472	-12.40510368347168
chr2	47388672	47390720	-14.54150676727295
chr2	47435776	47437824	-20.00579261779785
chr2	47437824	47439872	-13.63502025604248
chr6	62132224	62134272	-11.083109855651855
chr6	62150656	62152704	-10.059675216674805
chr6	62287872	62289920	-12.247373580932617
chr6	62351360	62353408	-11.519404411315918
chr6	62410752	62412800	-10.325987815856934
chr6	62470144	62472192	-10.494485855102539
chr6	62715904	62717952	-10.308675765991211
chr6	62717952	62720000	-18.43119239807129
chr6	62808064	62810112	-10.350920677185059
chr6	62889984	62892032	-9.982549667358398
chr22	47757312	47759360	-11.650944709777832
chr22	48187392	48189440	-15.467694282531738
chr3	52334592	52336640	-10.917783737182617
chr3	52336640	52338688	-14.643056869506836
chr3	52387840	52389888	-11.766283988952637
chr3	52471808	52473856	-13.975499153137207
chr3	52525056	52527104	-19.451175689697266
chr5	135331840	135333888	-15.072763442993164
chr5	135426048	135428096	-16.0147647857666
chr5	135428096	135430144	-12.490226745605469
chr12	84705280	84707328	-14.424383163452148
chr12	84813824	84815872	-10.567618370056152
chr12	84824064	84826112	-9.995000839233398
chr12	85325824	85327872	-11.425943374633789
chr22	46311424	46313472	-10.541101455688477
chr22	46315520	46317568	-25.874048233032227
chr22	46352384	46354432	-13.327329635620117
chr22	46684160	46686208	-10.552994728088379
chr6	161579008	161581056	-10.698030471801758
chr6	161597440	161599488	-10.90137004852295
chr6	161630208	161632256	-11.79883098602295
chr6	161746944	161748992	-10.450823783874512
chr6	161777664	161779712	-10.637060165405273
chr6	161875968	161878016	-18.369335174560547
chr6	161931264	161933312	-10.20875072479248
chr6	162007040	162009088	-10.083855628967285
chr6	162273280	162275328	-13.648599624633789
chr6	162281472	162283520	-10.081588745117188
chr7	80060416	80062464	-15.313255310058594
chr7	80214016	80216064	-11.993182182312012
chrX	37509120	37511168	-10.188044548034668
chrX	37601280	37603328	-10.971467971801758
chrX	37681152	37683200	-15.514561653137207
chrX	37978112	37980160	-13.107345581054688
chrX	38227968	38230016	-12.270490646362305
chr6	162246656	162248704	-13.326299667358398
chr6	162277376	162279424	-11.451765060424805
chr6	162396160	162398208	-10.913537979125977
chr6	162646016	162648064	-11.862228393554688
chr11	121843712	121845760	-11.89793586730957
chr11	122578944	122580992	-19.57868003845215
chr11	122628096	122630144	-38.16278839111328
chr11	122630144	122632192	-14.948003768920898
chr11	122632192	122634240	-46.368141174316406
chr11	122673152	122675200	-11.391797065734863
chr11	122689536	122691584	-13.834249496459961
chr11	122712064	122714112	-10.855978012084961
chr10	125759488	125761536	-11.840387344360352
chr10	125972480	125974528	-11.264446258544922
chr10	125976576	125978624	-13.34618091583252
chr10	126019584	126021632	-13.554937362670898
chr10	126029824	126031872	-12.13051700592041
chr10	126031872	126033920	-10.60261344909668
chr10	126130176	126132224	-13.74449634552002
chr10	126238720	126240768	-16.606603622436523
chr9	117280768	117282816	-11.038625717163086
chr9	117725184	117727232	-10.264266967773438
chr8	64641024	64643072	-10.390103340148926
chr16	27551744	27553792	-10.834604263305664
chrX	18210816	18212864	-10.851130485534668
chrX	18212864	18214912	-10.263082504272461
chrX	18219008	18221056	-13.864949226379395
chrX	18257920	18259968	-12.90583324432373
chrX	18784256	18786304	-19.408275604248047
chr12	83490816	83492864	-14.728477478027344
chr11	59549696	59551744	-13.2358980178833
chr11	59629568	59631616	-15.102145195007324
chr11	59633664	59635712	-17.790630340576172
chr11	59668480	59670528	-19.09343147277832
chr11	59670528	59672576	-13.717382431030273
chr11	59754496	59756544	-14.355743408203125
chr11	59809792	59811840	-12.900564193725586
chr11	60129280	60131328	-16.930540084838867
chr11	60141568	60143616	-11.4621000289917
chr11	60170240	60172288	-16.76140785217285
chr7	109156352	109158400	-10.014298439025879
chr7	109334528	109336576	-13.950139045715332
chr7	109365248	109367296	-13.524823188781738
chr7	109565952	109568000	-12.532121658325195
chr7	109735936	109737984	-10.270917892456055
chr7	109946880	109948928	-12.956156730651855
chr7	109977600	109979648	-10.10809326171875
chr13	103563264	103565312	-12.185341835021973
chr7	145297408	145299456	-10.713017463684082
chr7	145469440	145471488	-13.614448547363281
chr7	145506304	145508352	-11.90267562866211
chr7	145852416	145854464	-13.356086730957031
chrX	134100992	134103040	-12.695368766784668
chrX	134164480	134166528	-16.478036880493164
chrX	134180864	134182912	-11.848700523376465
chrX	134201344	134203392	-12.874763488769531
chrX	134240256	134242304	-11.150406837463379
chrX	134244352	134246400	-12.746280670166016
chrX	134248448	134250496	-12.14976978302002
chrX	134395904	134397952	-22.346742630004883
chrX	134457344	134459392	-11.473243713378906
chrX	134553600	134555648	-13.513528823852539
chrX	134572032	134574080	-10.177634239196777
chrX	134578176	134580224	-11.067056655883789
chrX	134586368	134588416	-17.41437339782715
chrX	134590464	134592512	-14.144498825073242
chrX	134600704	134602752	-13.443010330200195
chrX	134602752	134604800	-16.630491256713867
chrX	134623232	134625280	-19.35708236694336
chrX	134629376	134631424	-22.120059967041016
chrX	134631424	134633472	-19.779518127441406
chrX	134635520	134637568	-19.61361312866211
chrX	134641664	134643712	-17.50990867614746
chrX	134668288	134670336	-14.15916919708252
chrX	134721536	134723584	-14.613092422485352
chrX	134723584	134725632	-10.379192352294922
chrX	134729728	134731776	-11.457950592041016
chrX	134733824	134735872	-10.470114707946777
chr2	30025728	30027776	-12.46928596496582
chr2	30107648	30109696	-12.583395957946777
chr2	30109696	30111744	-25.17274284362793
chr2	30111744	30113792	-31.215368270874023
chr2	30113792	30115840	-41.05232238769531
chr2	30115840	30117888	-12.370949745178223
chr2	30162944	30164992	-12.878713607788086
chr2	30167040	30169088	-12.91063117980957
chr2	30193664	30195712	-11.063773155212402
chr2	30205952	30208000	-13.22643756866455
chr2	30208000	30210048	-20.34908676147461
chr2	30226432	30228480	-15.942456245422363
chr2	30232576	30234624	-11.257397651672363
chr2	30238720	30240768	-13.715853691101074
chr2	30242816	30244864	-16.018375396728516
chr2	30246912	30248960	-13.221753120422363
chr2	30265344	30267392	-11.30760383605957
chr2	30269440	30271488	-15.969517707824707
chr2	30271488	30273536	-10.328015327453613
chr2	30273536	30275584	-17.228843688964844
chr2	30279680	30281728	-12.885492324829102
chr2	30281728	30283776	-14.135096549987793
chr2	30300160	30302208	-18.304359436035156
chr2	30308352	30310400	-17.828800201416016
chr2	30322688	30324736	-10.278091430664062
chr2	30349312	30351360	-12.07943058013916
chr2	30371840	30373888	-17.514686584472656
chr2	30373888	30375936	-12.884175300598145
chr2	30392320	30394368	-10.993908882141113
chr2	30402560	30404608	-18.632822036743164
chr2	30412800	30414848	-15.493932723999023
chr2	157220864	157222912	-13.398686408996582
chr2	157280256	157282304	-10.579656600952148
chr12	96765952	96768000	-11.313936233520508
chr12	96872448	96874496	-11.37807559967041
chr12	96919552	96921600	-10.639873504638672
chr12	97150976	97153024	-10.20704460144043
chr12	97542144	97544192	-11.067329406738281
chr4	25298944	25300992	-10.923606872558594
chr4	25384960	25387008	-11.602569580078125
chr13	55330816	55332864	-13.258218765258789
chr13	55334912	55336960	-11.328035354614258
chr13	55347200	55349248	-15.828649520874023
chr13	55500800	55502848	-11.385093688964844
chr13	55689216	55691264	-16.21065902709961
chr13	55697408	55699456	-14.552572250366211
chr13	55707648	55709696	-11.746620178222656
chr13	55709696	55711744	-12.193662643432617
chr13	55902208	55904256	-17.240341186523438
chr13	55963648	55965696	-12.7939453125
chr13	56150016	56152064	-11.540239334106445
chr6	97255424	97257472	-11.176809310913086
chr6	97294336	97296384	-11.10627555847168
chr8	72767488	72769536	-10.264016151428223
chr8	72796160	72798208	-12.994245529174805
chr8	73306112	73308160	-14.7062406539917
chr8	73310208	73312256	-12.901273727416992
chr8	73316352	73318400	-16.42470359802246
chr8	73320448	73322496	-19.045106887817383
chr8	73334784	73336832	-14.040135383605957
chr8	73342976	73345024	-22.922927856445312
chr8	73347072	73349120	-14.270654678344727
chr8	73355264	73357312	-11.9796142578125
chr8	73357312	73359360	-11.113688468933105
chr8	73361408	73363456	-19.42310905456543
chr8	73367552	73369600	-16.106523513793945
chr8	73402368	73404416	-18.59088706970215
chr8	73414656	73416704	-16.417564392089844
chr8	73428992	73431040	-18.397436141967773
chr8	73457664	73459712	-17.636720657348633
chr10	56360960	56363008	-17.21644401550293
chr10	56719360	56721408	-14.0498628616333
chr1	241604608	241606656	-10.74594497680664
chr1	241608704	241610752	-14.594462394714355
chr1	241610752	241612800	-26.812511444091797
chr1	241641472	241643520	-13.658210754394531
chr1	241645568	241647616	-11.103699684143066
chr1	241653760	241655808	-17.840524673461914
chr1	241661952	241664000	-22.45531463623047
chr1	241745920	241747968	-12.736987113952637
chr1	241807360	241809408	-13.28596019744873
chr1	241811456	241813504	-12.374844551086426
chr14	50104320	50106368	-12.721729278564453
chr14	50317312	50319360	-12.634760856628418
chr14	50561024	50563072	-12.544748306274414
chr14	50599936	50601984	-16.972280502319336
chrX	75155456	75157504	-12.156841278076172
chrX	75302912	75304960	-11.274232864379883
chrX	75364352	75366400	-10.683319091796875
chrX	75497472	75499520	-12.693327903747559
chrX	75595776	75597824	-14.59369945526123
chrX	75722752	75724800	-10.568163871765137
chrX	75761664	75763712	-10.934120178222656
chrX	75765760	75767808	-16.760334014892578
chrX	75859968	75862016	-13.425328254699707
chr2	28448768	28450816	-17.900920867919922
chr2	28450816	28452864	-20.423717498779297
chr2	28567552	28569600	-11.384489059448242
chr2	28594176	28596224	-22.53142738342285
chr19	38223872	38225920	-15.904960632324219
chr19	38232064	38234112	-12.516430854797363
chr19	38318080	38320128	-10.8341703414917
chr19	38332416	38334464	-32.029293060302734
chr19	38334464	38336512	-21.301742553710938
chr19	38402048	38404096	-18.91261863708496
chr19	38639616	38641664	-10.05849838256836
chr19	38656000	38658048	-10.111730575561523
chr19	38668288	38670336	-10.170260429382324
chr9	88530944	88532992	-17.709308624267578
chr9	88846336	88848384	-10.118313789367676
chr7	3479552	3481600	-18.863801956176758
chr7	3571712	3573760	-9.975077629089355
chr7	3588096	3590144	-14.474575996398926
chr7	3614720	3616768	-10.470086097717285
chr7	3786752	3788800	-10.133134841918945
chr7	3864576	3866624	-10.034772872924805
chr7	4034560	4036608	-10.470383644104004
chr7	4149248	4151296	-10.225610733032227
chr7	4265984	4268032	-13.742085456848145
chr5	96743424	96745472	-20.299922943115234
chr5	96753664	96755712	-13.906384468078613
chr5	96788480	96790528	-10.8764066696167
chr5	96825344	96827392	-10.73666000366211
