chrom	start	end	lncRNA_Shap
chr1	214450176	214452224	-28.222524642944336
chr1	214452224	214454272	-50.468177795410156
chr1	214454272	214456320	-44.64255142211914
chr1	214456320	214458368	-38.357723236083984
chr1	214472704	214474752	-49.29963684082031
chr1	214474752	214476800	-35.39540100097656
chr1	214476800	214478848	-48.15666580200195
chr1	214478848	214480896	-37.24259948730469
chr1	214487040	214489088	-26.320880889892578
chr1	214489088	214491136	-48.561893463134766
chr1	214495232	214497280	-38.23078918457031
chr1	214497280	214499328	-48.79865264892578
chr1	214505472	214507520	-37.03948211669922
chr1	214507520	214509568	-27.54288673400879
chr1	214523904	214525952	-30.54336929321289
chr1	214538240	214540288	-46.16124725341797
chr1	214540288	214542336	-26.427104949951172
chr1	214548480	214550528	-43.4301643371582
chr1	214566912	214568960	-35.46956253051758
chr1	62662656	62664704	-26.28696060180664
chr1	62693376	62695424	-34.00225830078125
chr1	62695424	62697472	-26.418277740478516
chr1	62697472	62699520	-27.073745727539062
chr1	62709760	62711808	-27.48040199279785
chr1	62722048	62724096	-42.14652633666992
chr1	62724096	62726144	-34.76023483276367
chr1	62750720	62752768	-29.712635040283203
chr1	62781440	62783488	-45.91541290283203
chr1	63475712	63477760	-29.036388397216797
chr1	63494144	63496192	-36.22431564331055
chr11	20930560	20932608	-35.385353088378906
chr11	21149696	21151744	-35.78012466430664
chr3	111792128	111794176	-30.29233169555664
chr3	111824896	111826944	-25.720693588256836
chr3	111845376	111847424	-26.26215171813965
chr3	111857664	111859712	-28.221649169921875
chr3	111978496	111980544	-27.653278350830078
chr3	112685056	112687104	-26.311153411865234
chr20	10512384	10514432	-26.890304565429688
chr20	10543104	10545152	-28.64096450805664
chr20	10565632	10567680	-25.963403701782227
chr20	10573824	10575872	-27.063119888305664
chr20	10577920	10579968	-27.817129135131836
chr20	10586112	10588160	-26.856582641601562
chr20	10594304	10596352	-30.7606143951416
chr20	10600448	10602496	-43.92710876464844
chr1	48775168	48777216	-25.86014175415039
chr1	49100800	49102848	-30.629058837890625
chr1	31549440	31551488	-34.55701446533203
chr1	13506560	13508608	-36.55758285522461
chr1	14059520	14061568	-33.157752990722656
chr1	14065664	14067712	-37.56324768066406
chr1	14077952	14080000	-26.591650009155273
chr1	14147584	14149632	-25.77439308166504
chrX	114716672	114718720	-34.55022430419922
chrX	114726912	114728960	-28.317066192626953
chrX	114776064	114778112	-27.85769271850586
chrX	114788352	114790400	-35.79218673706055
chrX	114790400	114792448	-60.74114990234375
chrX	114792448	114794496	-27.794139862060547
chrX	114849792	114851840	-32.94013214111328
chrX	114853888	114855936	-27.761333465576172
chrX	114857984	114860032	-25.885692596435547
chrX	114862080	114864128	-46.945919036865234
chrX	114911232	114913280	-27.171606063842773
chrX	115331072	115333120	-28.226964950561523
chrX	115398656	115400704	-28.470678329467773
chrX	115460096	115462144	-36.560726165771484
chrX	115480576	115482624	-30.21804428100586
chrX	115503104	115505152	-31.43134117126465
chr7	127584256	127586304	-25.90840721130371
chr7	127979520	127981568	-31.99399757385254
chr7	127983616	127985664	-26.132137298583984
chr4	82841600	82843648	-51.73817825317383
chr4	82851840	82853888	-26.998088836669922
chr4	82898944	82900992	-53.119789123535156
chr4	83009536	83011584	-35.07939147949219
chr4	83011584	83013632	-62.243736267089844
chr2	138825728	138827776	-26.716259002685547
chr2	138993664	138995712	-36.36019515991211
chr2	139034624	139036672	-27.31719970703125
chr2	139040768	139042816	-26.43012046813965
chr2	139055104	139057152	-31.75421714782715
chr5	37636096	37638144	-33.59611511230469
chr5	37664768	37666816	-28.924789428710938
chr5	37666816	37668864	-29.455951690673828
chr5	37695488	37697536	-27.171939849853516
chr5	37699584	37701632	-37.39146423339844
chr5	37701632	37703680	-31.499563217163086
chr5	37763072	37765120	-31.596454620361328
chr5	38191104	38193152	-38.734230041503906
chr5	38385664	38387712	-44.669677734375
chr5	38455296	38457344	-29.117889404296875
chr3	171565056	171567104	-85.99246215820312
chr2	24971264	24973312	-41.394630432128906
chrX	151103488	151105536	-34.864501953125
chrX	151146496	151148544	-47.31582260131836
chrX	151169024	151171072	-43.07502746582031
chrX	151173120	151175168	-53.80486297607422
chrX	151189504	151191552	-53.90412521362305
chrX	151191552	151193600	-35.388084411621094
chrX	151216128	151218176	-34.996124267578125
chrX	151218176	151220224	-31.752147674560547
chrX	151248896	151250944	-53.710609436035156
chrX	151259136	151261184	-50.95742416381836
chrX	151261184	151263232	-40.311180114746094
chrX	151269376	151271424	-28.066226959228516
chr8	66523136	66525184	-32.93858337402344
chr3	143812608	143814656	-58.39957809448242
chr3	143970304	143972352	-30.73748207092285
chr3	144179200	144181248	-30.437259674072266
chr3	144492544	144494592	-37.768280029296875
chr22	43161600	43163648	-26.189870834350586
chr22	43972608	43974656	-28.45266342163086
chr7	134854656	134856704	-33.0260124206543
chr8	72783872	72785920	-35.19332504272461
chr8	73011200	73013248	-41.343406677246094
chr8	73048064	73050112	-40.76128387451172
chr8	73082880	73084928	-31.7334041595459
chr8	73089024	73091072	-32.0212516784668
chr8	73091072	73093120	-28.28670310974121
chr8	73097216	73099264	-38.18061828613281
chr8	73136128	73138176	-29.087890625
chrX	38408192	38410240	-35.38481903076172
chrX	38430720	38432768	-33.752174377441406
chrX	38440960	38443008	-30.092479705810547
chrX	38451200	38453248	-26.404590606689453
chrX	38516736	38518784	-39.85059356689453
chrX	38520832	38522880	-27.6672420501709
chrX	38578176	38580224	-36.12824249267578
chrX	38647808	38649856	-26.893085479736328
chrX	38676480	38678528	-25.79312515258789
chrX	38862848	38864896	-29.420730590820312
chrX	38868992	38871040	-29.829532623291016
chr2	21495808	21497856	-30.279632568359375
chr2	21579776	21581824	-28.753671646118164
chr2	22163456	22165504	-26.716938018798828
chr2	22349824	22351872	-29.0228328704834
chr9	97118208	97120256	-26.838342666625977
chr9	97630208	97632256	-30.840667724609375
chr9	97632256	97634304	-98.3630142211914
chr9	97634304	97636352	-39.406368255615234
chr9	97695744	97697792	-62.69354248046875
chr9	97697792	97699840	-42.39670181274414
chr9	97712128	97714176	-29.041561126708984
chr9	97765376	97767424	-29.246585845947266
chr9	97779712	97781760	-26.036762237548828
chr9	97789952	97792000	-28.49757957458496
chr9	97810432	97812480	-41.10448455810547
chr9	97812480	97814528	-26.334514617919922
chr9	97822720	97824768	-28.3857364654541
chr9	97845248	97847296	-53.147918701171875
chr9	97849344	97851392	-32.644630432128906
chr9	97857536	97859584	-31.385234832763672
chr9	97961984	97964032	-31.707576751708984
chr1	48836608	48838656	-30.507654190063477
chr12	123232256	123234304	-28.038772583007812
chr12	123435008	123437056	-26.79453468322754
chr8	73943040	73945088	-26.835559844970703
chr8	73959424	73961472	-33.38186264038086
chr8	73973760	73975808	-28.34475326538086
chr8	73986048	73988096	-28.207815170288086
chr8	73990144	73992192	-31.86849594116211
chr8	74004480	74006528	-33.42280960083008
chr8	74665984	74668032	-26.305139541625977
chr8	74752000	74754048	-43.06587219238281
chr20	24991744	24993792	-37.42841720581055
chr20	24995840	24997888	-34.41709899902344
chr20	24997888	24999936	-32.54511642456055
chr20	25245696	25247744	-26.040084838867188
chr20	25249792	25251840	-34.417320251464844
chr14	100202496	100204544	-27.155935287475586
chr4	36055040	36057088	-28.615081787109375
chr4	36087808	36089856	-26.380722045898438
chr4	36089856	36091904	-33.37706756591797
chr4	36253696	36255744	-36.67349624633789
chr4	36286464	36288512	-28.465560913085938
chr4	36321280	36323328	-29.668792724609375
chr4	36495360	36497408	-30.856115341186523
chr4	36612096	36614144	-27.293127059936523
chr4	36618240	36620288	-29.969402313232422
chr4	82198528	82200576	-39.64024353027344
chr4	82200576	82202624	-50.174278259277344
chr4	82888704	82890752	-28.863765716552734
chr4	82894848	82896896	-32.63692855834961
chr4	82903040	82905088	-29.99297523498535
chr4	82905088	82907136	-36.07059097290039
chr4	82927616	82929664	-26.224803924560547
chr4	82937856	82939904	-38.146507263183594
chr4	82950144	82952192	-45.966529846191406
chr4	82958336	82960384	-30.577404022216797
chr4	82964480	82966528	-27.755640029907227
chr4	82966528	82968576	-38.31446075439453
chr4	82989056	82991104	-32.496150970458984
chr4	82993152	82995200	-30.647268295288086
chr4	83005440	83007488	-28.3486270904541
chr12	93886464	93888512	-28.591236114501953
chr12	93995008	93997056	-30.162328720092773
chr5	40687616	40689664	-27.688623428344727
chr5	40755200	40757248	-39.11967086791992
chr5	40757248	40759296	-30.466604232788086
chr9	21655552	21657600	-31.56991958618164
chr9	21657600	21659648	-32.97925567626953
chr9	21676032	21678080	-26.09854507446289
chr9	21719040	21721088	-26.013805389404297
chr6	82114560	82116608	-25.850780487060547
chr6	82915328	82917376	-34.18012619018555
chr2	49807360	49809408	-26.9569149017334
chr2	49928192	49930240	-28.844036102294922
chr2	50532352	50534400	-28.5428524017334
chr5	118200320	118202368	-28.88100814819336
chr5	118456320	118458368	-27.99135398864746
chr14	73136128	73138176	-62.882598876953125
chr14	73472000	73474048	-32.955657958984375
chr16	86341632	86343680	-28.310876846313477
chr16	86519808	86521856	-43.40544891357422
chr2	186030080	186032128	-29.41693687438965
chr2	186480640	186482688	-29.97882080078125
chr2	186484736	186486784	-95.33509826660156
chr2	186486784	186488832	-58.49141311645508
chr2	186488832	186490880	-54.78837203979492
chr2	186507264	186509312	-31.8203182220459
chr2	186509312	186511360	-36.20185470581055
chr2	186519552	186521600	-59.9061393737793
chr2	186529792	186531840	-27.30181884765625
chr2	186546176	186548224	-32.14405059814453
chr2	186550272	186552320	-43.013633728027344
chr2	186558464	186560512	-47.061485290527344
chr2	186568704	186570752	-40.547733306884766
chr2	186572800	186574848	-37.74018859863281
chr2	186574848	186576896	-32.8286247253418
chr2	186580992	186583040	-28.22930335998535
chr2	186583040	186585088	-48.188472747802734
chr2	186589184	186591232	-43.36387252807617
chr2	186605568	186607616	-31.382192611694336
chr2	186607616	186609664	-41.21625518798828
chr2	186609664	186611712	-25.89487075805664
chr2	186646528	186648576	-38.9864387512207
chr2	186662912	186664960	-50.57027816772461
chr5	42948608	42950656	-37.374637603759766
chr5	42991616	42993664	-44.71619415283203
chr5	42993664	42995712	-54.77580642700195
chr5	42995712	42997760	-33.59468078613281
chr5	43008000	43010048	-35.200321197509766
chr5	43018240	43020288	-38.49034118652344
chr5	43036672	43038720	-40.81879425048828
chr5	43040768	43042816	-66.70523834228516
chr5	43061248	43063296	-36.847938537597656
chr5	43067392	43069440	-65.36396026611328
chr5	43120640	43122688	-44.27309799194336
chr9	103407616	103409664	-44.436946868896484
chr9	103409664	103411712	-27.041549682617188
chr9	103520256	103522304	-29.498098373413086
chr9	103837696	103839744	-27.83987045288086
chr3	4130816	4132864	-39.9780387878418
chr3	4155392	4157440	-27.8974609375
chr3	4159488	4161536	-27.710376739501953
chr3	4165632	4167680	-28.454219818115234
chr3	4169728	4171776	-28.797489166259766
chr3	4184064	4186112	-30.016016006469727
chr3	4186112	4188160	-31.856531143188477
chr3	4352000	4354048	-78.14344787597656
chr3	4788224	4790272	-28.242015838623047
chr3	4794368	4796416	-30.19266700744629
chr3	4823040	4825088	-33.50650405883789
chr3	4841472	4843520	-29.584508895874023
chr3	4843520	4845568	-26.67691421508789
chr3	4874240	4876288	-45.00979995727539
chr3	4900864	4902912	-44.085487365722656
chr3	4904960	4907008	-42.240970611572266
chr4	20246528	20248576	-33.701316833496094
chr12	54280192	54282240	-34.92156219482422
chr12	54286336	54288384	-33.37396240234375
chr12	54327296	54329344	-51.05448532104492
chr12	54355968	54358016	-39.97968292236328
chr12	54370304	54372352	-59.520713806152344
chr12	54392832	54394880	-26.30950355529785
chr12	54394880	54396928	-37.46520233154297
chr12	54398976	54401024	-32.91957092285156
chr8	84197376	84199424	-25.674365997314453
chr8	84348928	84350976	-29.35898780822754
chr8	84359168	84361216	-28.95601463317871
chr8	84398080	84400128	-46.087181091308594
chr8	84736000	84738048	-36.92594528198242
chr8	84869120	84871168	-29.4249210357666
chr14	51642368	51644416	-30.030689239501953
chr14	51777536	51779584	-39.499271392822266
chr14	51779584	51781632	-35.686641693115234
chr5	25892864	25894912	-36.47834777832031
chr5	25931776	25933824	-36.79383087158203
chr5	25948160	25950208	-31.43704605102539
chr5	26304512	26306560	-30.22616958618164
chr5	26306560	26308608	-28.966054916381836
chr5	26318848	26320896	-45.329193115234375
chr5	26505216	26507264	-28.189289093017578
chr5	26513408	26515456	-33.53160858154297
chrX	127666176	127668224	-58.44710159301758
chrX	127668224	127670272	-46.472068786621094
chrX	127703040	127705088	-62.799522399902344
chrX	127705088	127707136	-39.53337860107422
chrX	127717376	127719424	-29.010089874267578
chrX	127754240	127756288	-47.566986083984375
chrX	127768576	127770624	-26.089508056640625
chrX	127770624	127772672	-33.028465270996094
chrX	127776768	127778816	-36.71260452270508
chrX	127780864	127782912	-44.28072738647461
chrX	127803392	127805440	-85.72061920166016
chrX	127809536	127811584	-67.18724060058594
chrX	127821824	127823872	-38.275535583496094
chrX	127842304	127844352	-25.715526580810547
chrX	127854592	127856640	-53.29863357543945
chrX	127864832	127866880	-55.66825485229492
chrX	127911936	127913984	-79.19677734375
chrX	127924224	127926272	-33.30589294433594
chrX	127946752	127948800	-33.94803237915039
chrX	127954944	127956992	-41.7523307800293
chrX	128036864	128038912	-32.185672760009766
chrX	128059392	128061440	-29.330169677734375
chrX	128073728	128075776	-37.49538803100586
chrX	128083968	128086016	-30.192312240600586
chrX	128120832	128122880	-26.039352416992188
chrX	128167936	128169984	-26.818511962890625
chrX	128180224	128182272	-27.9167423248291
chrX	128223232	128225280	-39.20404815673828
chrX	128247808	128249856	-29.045913696289062
chrX	128262144	128264192	-33.025123596191406
chrX	128268288	128270336	-25.75896644592285
chrX	128276480	128278528	-29.90982437133789
chrX	128286720	128288768	-33.01667404174805
chrX	128315392	128317440	-30.661907196044922
chrX	128325632	128327680	-29.82450294494629
chrX	128344064	128346112	-25.88254165649414
chrX	128393216	128395264	-38.81828689575195
chrX	128401408	128403456	-39.18052291870117
chrX	128440320	128442368	-29.375629425048828
chrX	128442368	128444416	-29.081823348999023
chrX	128454656	128456704	-47.49686050415039
chrX	128458752	128460800	-27.57358741760254
chrX	128518144	128520192	-45.61675262451172
chr20	5838848	5840896	-28.593822479248047
chr20	5912576	5914624	-30.257080078125
chr20	5953536	5955584	-25.971988677978516
chr20	5971968	5974016	-35.83196258544922
chr20	5976064	5978112	-31.37026596069336
chr20	5992448	5994496	-27.628162384033203
chr20	5994496	5996544	-30.539325714111328
chr20	6006784	6008832	-55.3366813659668
chr20	6033408	6035456	-27.309030532836914
chr20	6041600	6043648	-26.450246810913086
chr20	6490112	6492160	-40.34723663330078
chr20	6586368	6588416	-39.32794952392578
chr22	34344960	34347008	-35.68609619140625
chr22	34621440	34623488	-34.44639205932617
chr22	34793472	34795520	-33.55181121826172
chr6	23345152	23347200	-28.071563720703125
chr6	23357440	23359488	-26.098861694335938
chr6	23377920	23379968	-37.27484893798828
chr6	23564288	23566336	-26.005813598632812
chr6	23568384	23570432	-29.98922348022461
chr6	23904256	23906304	-38.14853286743164
chr6	23908352	23910400	-28.734176635742188
chr6	23912448	23914496	-27.053150177001953
chr6	23916544	23918592	-34.91719055175781
chr6	23924736	23926784	-32.52930450439453
chr6	23971840	23973888	-28.836624145507812
chr6	24000512	24002560	-25.975788116455078
chrX	7542784	7544832	-28.573795318603516
chrX	7702528	7704576	-28.869243621826172
chrX	7864320	7866368	-29.465490341186523
chrX	7866368	7868416	-27.308818817138672
chrX	8028160	8030208	-28.55422592163086
chrX	8056832	8058880	-35.59272003173828
chrX	8065024	8067072	-47.466793060302734
chrX	8067072	8069120	-30.663951873779297
chrX	8071168	8073216	-34.143028259277344
chrX	8073216	8075264	-27.941970825195312
chrX	8095744	8097792	-70.5623550415039
chrX	8103936	8105984	-33.07453536987305
chrX	8105984	8108032	-49.30154800415039
chrX	8108032	8110080	-32.890586853027344
chrX	8110080	8112128	-30.64801597595215
chrX	8126464	8128512	-36.068153381347656
chrX	8130560	8132608	-48.64925765991211
chrX	8132608	8134656	-52.5343132019043
chrX	8134656	8136704	-66.00047302246094
chrX	8140800	8142848	-32.994842529296875
chrX	8148992	8151040	-41.758724212646484
chrX	8151040	8153088	-32.68737030029297
chrX	8153088	8155136	-34.85109329223633
chrX	8173568	8175616	-28.146860122680664
chrX	8181760	8183808	-41.590858459472656
chrX	8187904	8189952	-33.440494537353516
chrX	8194048	8196096	-48.70556640625
chrX	8204288	8206336	-38.63335037231445
chrX	8216576	8218624	-30.90806007385254
chrX	8218624	8220672	-27.967510223388672
chrX	8220672	8222720	-58.31105422973633
chrX	8222720	8224768	-50.833805084228516
chrX	8224768	8226816	-44.20209503173828
chrX	8226816	8228864	-51.1663703918457
chrX	8243200	8245248	-34.756141662597656
chrX	8271872	8273920	-47.876625061035156
chrX	8282112	8284160	-42.297584533691406
chrX	8296448	8298496	-52.19574737548828
chr14	80861184	80863232	-29.456470489501953
chr14	80863232	80865280	-30.32456398010254
chr14	81055744	81057792	-29.087305068969727
chrX	15581184	15583232	-26.241058349609375
chrX	15788032	15790080	-54.55315017700195
chrX	15790080	15792128	-45.18029022216797
chr5	27918336	27920384	-37.703956604003906
chr5	28071936	28073984	-27.240652084350586
chr5	28192768	28194816	-36.40321731567383
chr5	28346368	28348416	-34.0755500793457
chr5	28448768	28450816	-26.1844482421875
chr5	28618752	28620800	-38.38115692138672
chr11	124182528	124184576	-35.3231315612793
chr11	124188672	124190720	-40.038414001464844
chr11	124291072	124293120	-56.2247314453125
chr11	124311552	124313600	-26.488262176513672
chr11	124643328	124645376	-51.11030578613281
chr11	124674048	124676096	-31.665729522705078
chr11	124676096	124678144	-37.18437957763672
chr11	124678144	124680192	-54.215003967285156
chr11	124680192	124682240	-25.991226196289062
chr11	124700672	124702720	-25.886871337890625
chr11	124719104	124721152	-40.43199157714844
chr11	124743680	124745728	-32.26512145996094
chr11	124751872	124753920	-41.812355041503906
chr11	124764160	124766208	-26.088586807250977
chr11	124782592	124784640	-31.16892433166504
chr11	124796928	124798976	-32.21031951904297
chr5	113530880	113532928	-27.783374786376953
chr5	113545216	113547264	-25.734899520874023
chr5	113905664	113907712	-31.58022117614746
chr5	114190336	114192384	-26.548236846923828
chr5	114235392	114237440	-31.73931884765625
chr5	114237440	114239488	-38.378074645996094
chr5	114249728	114251776	-39.61023712158203
chr5	114268160	114270208	-31.83981704711914
chr5	114270208	114272256	-32.82771682739258
chr5	114282496	114284544	-32.946617126464844
chr5	114284544	114286592	-32.20639419555664
chr22	30201856	30203904	-28.99381446838379
chr22	30353408	30355456	-28.462127685546875
chr22	30590976	30593024	-26.91156005859375
chr22	30633984	30636032	-28.373403549194336
chr2	37230592	37232640	-34.65984344482422
chrX	98762752	98764800	-27.174861907958984
chrX	98781184	98783232	-39.64236831665039
chrX	98799616	98801664	-28.727497100830078
chrX	98885632	98887680	-31.5338191986084
chrX	98891776	98893824	-29.844995498657227
chrX	98957312	98959360	-26.044719696044922
chrX	98967552	98969600	-31.1392879486084
chrX	99016704	99018752	-32.582481384277344
chrX	99072000	99074048	-29.57572364807129
chrX	99080192	99082240	-43.95214080810547
chrX	99082240	99084288	-41.44713592529297
chrX	99084288	99086336	-47.39554977416992
chrX	99104768	99106816	-63.743499755859375
chrX	99127296	99129344	-27.866344451904297
chrX	99133440	99135488	-36.60532760620117
chrX	99139584	99141632	-32.72461700439453
chrX	99145728	99147776	-38.925025939941406
chrX	99153920	99155968	-34.288414001464844
chrX	99164160	99166208	-32.44316101074219
chrX	99168256	99170304	-29.723125457763672
chrX	99170304	99172352	-38.65740203857422
chrX	99172352	99174400	-52.22466278076172
chrX	99192832	99194880	-41.359458923339844
chrX	99205120	99207168	-30.10738754272461
chrX	99217408	99219456	-47.84888458251953
chrX	99219456	99221504	-56.66377639770508
chrX	99221504	99223552	-96.09147644042969
chrX	99223552	99225600	-28.932348251342773
chrX	99237888	99239936	-38.11186981201172
chrX	99250176	99252224	-29.519855499267578
chrX	99272704	99274752	-30.037982940673828
chrX	99282944	99284992	-29.011981964111328
chrX	99291136	99293184	-38.49070739746094
chrX	99303424	99305472	-42.163326263427734
chrX	99311616	99313664	-47.41535949707031
chrX	99321856	99323904	-40.0184440612793
chrX	99330048	99332096	-35.709739685058594
chrX	99342336	99344384	-32.673606872558594
chrX	99356672	99358720	-47.340423583984375
chrX	99358720	99360768	-28.918506622314453
chrX	99362816	99364864	-35.83685302734375
chrX	99399680	99401728	-41.578636169433594
chrX	99401728	99403776	-40.302513122558594
chrX	99403776	99405824	-75.13407897949219
chrX	99405824	99407872	-26.619251251220703
chrX	99409920	99411968	-35.307655334472656
chrX	99416064	99418112	-35.03041458129883
chrX	99428352	99430400	-33.894569396972656
chrX	99432448	99434496	-28.363361358642578
chrX	99436544	99438592	-50.547607421875
chrX	99450880	99452928	-36.26128387451172
chrX	99457024	99459072	-46.793941497802734
chrX	99461120	99463168	-30.076648712158203
chrX	99465216	99467264	-45.92163848876953
chrX	99467264	99469312	-50.7652473449707
chrX	99473408	99475456	-43.949737548828125
chrX	99479552	99481600	-34.87678909301758
chrX	99487744	99489792	-31.175674438476562
chrX	99495936	99497984	-26.599172592163086
chrX	99502080	99504128	-30.66647720336914
chrX	99514368	99516416	-33.863670349121094
chrX	99549184	99551232	-36.243385314941406
chr2	48498688	48500736	-27.70328712463379
chr2	48504832	48506880	-27.873546600341797
chr2	48515072	48517120	-30.179485321044922
chr2	48525312	48527360	-27.123958587646484
chr2	48527360	48529408	-41.493412017822266
chr2	48529408	48531456	-38.05730438232422
chr2	48533504	48535552	-39.058677673339844
chr2	48537600	48539648	-49.28337097167969
chr2	48568320	48570368	-36.723392486572266
chr2	48588800	48590848	-33.48246383666992
chr2	184723456	184725504	-32.959266662597656
chr2	185059328	185061376	-29.9890193939209
chr7	95432704	95434752	-26.746002197265625
chr7	95475712	95477760	-42.100765228271484
chr7	95739904	95741952	-34.2066535949707
chr7	95772672	95774720	-31.998016357421875
chr7	95815680	95817728	-47.85286331176758
chr7	95842304	95844352	-25.812366485595703
chr4	105469952	105472000	-36.057403564453125
chr4	105504768	105506816	-26.082489013671875
chr4	105713664	105715712	-33.07489776611328
chr7	139341824	139343872	-28.075298309326172
chr7	139343872	139345920	-26.71022605895996
chr7	139499520	139501568	-27.386356353759766
chr7	139915264	139917312	-26.49110984802246
chr6	89817088	89819136	-40.98081588745117
chr8	30597120	30599168	-30.068683624267578
chr8	30654464	30656512	-46.871253967285156
chr8	30660608	30662656	-26.159809112548828
chr4	73089024	73091072	-33.42462158203125
chr4	73146368	73148416	-26.4117431640625
chr4	53907456	53909504	-28.387531280517578
chr15	26267648	26269696	-29.824382781982422
chr15	26335232	26337280	-39.07720184326172
chr15	26863616	26865664	-34.155941009521484
chr6	2766848	2768896	-26.753978729248047
chr6	2848768	2850816	-27.7780818939209
chr6	2877440	2879488	-31.999746322631836
chr6	2897920	2899968	-27.336475372314453
chr6	2934784	2936832	-31.195566177368164
chr5	87275520	87277568	-46.972381591796875
chr5	87398400	87400448	-45.52767562866211
chr5	87410688	87412736	-63.3227424621582
chr5	87412736	87414784	-41.6339111328125
chr5	87588864	87590912	-34.52540588378906
chr5	87711744	87713792	-27.895971298217773
chr3	24965120	24967168	-25.790639877319336
chr3	25149440	25151488	-35.54746627807617
chr3	25647104	25649152	-31.501873016357422
chr3	25665536	25667584	-39.068050384521484
chr9	90523648	90525696	-26.347583770751953
chr9	90628096	90630144	-28.720386505126953
chr9	90636288	90638336	-28.29888916015625
chr9	90642432	90644480	-41.652427673339844
chr9	91072512	91074560	-26.8934383392334
chr9	91076608	91078656	-27.4619197845459
chr9	91099136	91101184	-47.577491760253906
chr9	91101184	91103232	-28.017169952392578
chr9	91109376	91111424	-28.787017822265625
chr9	91129856	91131904	-32.073707580566406
chr9	91131904	91133952	-28.48067283630371
chr9	91138048	91140096	-25.734390258789062
chr9	91144192	91146240	-27.153072357177734
chr9	91150336	91152384	-59.819969177246094
chr9	91172864	91174912	-25.81964683532715
chr9	91174912	91176960	-26.87762451171875
chr9	91185152	91187200	-29.10552406311035
chr9	91187200	91189248	-36.30607986450195
chr9	91197440	91199488	-33.47185134887695
chr9	91234304	91236352	-33.48882293701172
chr9	91252736	91254784	-42.27919006347656
chr9	91275264	91277312	-26.846698760986328
chr8	110886912	110888960	-36.72874450683594
chr8	110981120	110983168	-34.58698272705078
chr8	111294464	111296512	-25.672779083251953
chr4	26406912	26408960	-25.741689682006836
chr4	26691584	26693632	-29.239816665649414
chr10	75110400	75112448	-59.9611930847168
chr10	75184128	75186176	-49.3957405090332
chr10	75186176	75188224	-58.631309509277344
chr10	75227136	75229184	-54.30493927001953
chr10	75231232	75233280	-60.38276290893555
chr10	75235328	75237376	-60.453224182128906
chr10	75237376	75239424	-79.51290893554688
chr3	96104448	96106496	-45.28083038330078
chr3	96163840	96165888	-40.15529251098633
chr3	96256000	96258048	-31.446475982666016
chr3	96274432	96276480	-29.5826416015625
chr3	96548864	96550912	-43.503562927246094
chr3	96657408	96659456	-44.766685485839844
chr3	96659456	96661504	-30.69612693786621
chr3	96692224	96694272	-26.222110748291016
chr3	96776192	96778240	-27.99102783203125
chr3	96899072	96901120	-27.00946044921875
chr8	8599552	8601600	-27.08056640625
chr8	8626176	8628224	-26.485214233398438
chr8	8988672	8990720	-28.321874618530273
chr8	9029632	9031680	-31.44673728942871
chr8	9031680	9033728	-26.959369659423828
chr16	9041920	9043968	-39.74582290649414
chr16	9066496	9068544	-32.35306930541992
chr16	9072640	9074688	-26.11702537536621
chr16	9074688	9076736	-57.46622848510742
chr16	9076736	9078784	-54.049591064453125
chr16	9101312	9103360	-78.77965545654297
chr16	9109504	9111552	-29.31350326538086
chr16	9117696	9119744	-48.60524368286133
chr16	9119744	9121792	-26.434478759765625
chr16	9121792	9123840	-53.00311279296875
chr16	9123840	9125888	-29.516921997070312
chr16	9129984	9132032	-29.137182235717773
chr16	9336832	9338880	-27.802692413330078
chr16	9371648	9373696	-52.15062713623047
chr7	16564224	16566272	-36.654884338378906
chr7	16662528	16664576	-25.87912940979004
chr7	16738304	16740352	-27.929006576538086
chr4	45985792	45987840	-26.585662841796875
chr4	46215168	46217216	-26.742441177368164
chr4	46256128	46258176	-28.144695281982422
chr2	19073024	19075072	-25.862186431884766
chr2	19865600	19867648	-47.169944763183594
chr14	71010304	71012352	-26.937236785888672
chr14	71137280	71139328	-32.130401611328125
chr8	27770880	27772928	-36.80964279174805
chr8	27777024	27779072	-26.47695541381836
chr8	53141504	53143552	-39.755287170410156
chr8	53176320	53178368	-29.10885238647461
chr8	53745664	53747712	-26.075525283813477
chr7	13260800	13262848	-29.606937408447266
chr4	167622656	167624704	-27.518253326416016
chr4	168079360	168081408	-30.214120864868164
chr4	168151040	168153088	-45.783302307128906
chr4	168310784	168312832	-27.23666763305664
chr4	168359936	168361984	-27.475982666015625
chr4	168374272	168376320	-27.82879066467285
chr4	168388608	168390656	-34.048892974853516
chr14	83769344	83771392	-25.792593002319336
chr4	151611392	151613440	-30.929637908935547
chr19	17281024	17283072	-26.061086654663086
chr8	31989760	31991808	-26.28702163696289
chr12	87408640	87410688	-29.48870849609375
chr12	87525376	87527424	-30.000293731689453
chr12	87574528	87576576	-30.9312801361084
chr12	87611392	87613440	-30.21225929260254
chr12	87662592	87664640	-33.19340896606445
chr12	87709696	87711744	-28.89076805114746
chr12	87834624	87836672	-28.39194107055664
chr12	88053760	88055808	-26.151830673217773
chr12	88064000	88066048	-26.329051971435547
chr12	88078336	88080384	-58.71205520629883
chr12	88082432	88084480	-38.65224075317383
chr12	88100864	88102912	-30.24373435974121
chr12	88115200	88117248	-44.146156311035156
chr12	88119296	88121344	-29.194595336914062
chr12	88121344	88123392	-27.1146240234375
chr12	88141824	88143872	-37.04804992675781
