chrom	start	end	lncRNA_Shap
chrX	15005696	15007744	27.763172149658203
chrX	15024128	15026176	25.44001007080078
chrX	15144960	15147008	44.66926193237305
chrX	15378432	15380480	23.70108413696289
chr12	119377920	119379968	36.43437957763672
chr12	119443456	119445504	29.026296615600586
chr12	119445504	119447552	25.92268943786621
chr12	119447552	119449600	37.2771110534668
chr12	119508992	119511040	23.433399200439453
chr12	119515136	119517184	49.53975296020508
chrX	39813120	39815168	27.08574867248535
chrX	40105984	40108032	25.879608154296875
chrX	40173568	40175616	25.042705535888672
chr2	21323776	21325824	26.9349365234375
chr2	21331968	21334016	26.007904052734375
chr2	21485568	21487616	33.69968032836914
chr2	21573632	21575680	32.60101318359375
chr4	12042240	12044288	36.25188446044922
chr4	12148736	12150784	27.08941078186035
chr4	12177408	12179456	27.254161834716797
chr4	37423104	37425152	30.19272232055664
chr4	37433344	37435392	28.575302124023438
chr4	37457920	37459968	26.715656280517578
chr12	87666688	87668736	26.528644561767578
chr12	87994368	87996416	45.20105743408203
chr3	62603264	62605312	42.63148498535156
chr1	65703936	65705984	23.787431716918945
chr1	60661760	60663808	29.54060935974121
chr1	60692480	60694528	34.54795837402344
chr1	60858368	60860416	45.00299072265625
chr1	61042688	61044736	32.76016616821289
chr12	110895104	110897152	29.812463760375977
chr12	111597568	111599616	29.74989891052246
chr1	162035712	162037760	38.41218948364258
chr1	162039808	162041856	40.93150329589844
chr1	162365440	162367488	28.71548843383789
chr18	35971072	35973120	24.744823455810547
chr21	22716416	22718464	26.683273315429688
chr21	22759424	22761472	38.950439453125
chr21	22763520	22765568	33.10897445678711
chr21	22810624	22812672	35.560386657714844
chr21	22980608	22982656	31.686243057250977
chr13	58685440	58687488	33.3500862121582
chr13	58777600	58779648	39.959720611572266
chr13	58798080	58800128	34.33124542236328
chr13	58847232	58849280	24.512184143066406
chr13	58851328	58853376	33.9129638671875
chr13	58853376	58855424	36.750587463378906
chr13	58910720	58912768	29.833608627319336
chr13	21874688	21876736	22.986724853515625
chr13	21995520	21997568	23.440635681152344
chr1	117282816	117284864	23.967870712280273
chr1	117284864	117286912	24.194438934326172
chr5	31635456	31637504	30.1600341796875
chr5	31660032	31662080	28.27362632751465
chr5	32106496	32108544	46.695919036865234
chr5	32174080	32176128	35.76066970825195
chr11	14764032	14766080	39.57258605957031
chr11	14766080	14768128	27.841333389282227
chr11	15003648	15005696	23.939992904663086
chr11	15005696	15007744	25.69272232055664
chr3	3381248	3383296	35.435630798339844
chr3	3399680	3401728	23.909534454345703
chr3	3467264	3469312	23.10760498046875
chr3	3483648	3485696	54.15932083129883
chr3	3569664	3571712	34.20254135131836
chr3	3594240	3596288	48.942161560058594
chr3	3614720	3616768	43.430660247802734
chr3	3627008	3629056	24.295663833618164
chr3	3682304	3684352	29.572769165039062
chr3	3981312	3983360	32.37316131591797
chr2	151885824	151887872	24.150619506835938
chr2	151937024	151939072	27.547739028930664
chr2	151951360	151953408	25.56121826171875
chrX	26935296	26937344	29.657556533813477
chrX	26937344	26939392	45.31498718261719
chrX	27514880	27516928	36.14846420288086
chrX	27545600	27547648	29.124874114990234
chrX	27635712	27637760	51.70917510986328
chrX	5699584	5701632	31.794353485107422
chrX	5701632	5703680	38.36091232299805
chrX	5744640	5746688	54.89133834838867
chrX	5767168	5769216	44.15050506591797
chrX	5769216	5771264	36.525691986083984
chrX	5783552	5785600	24.10279655456543
chrX	5804032	5806080	24.34730339050293
chrX	5851136	5853184	23.144729614257812
chrX	6146048	6148096	36.6448974609375
chr10	131115008	131117056	25.905981063842773
chr10	131131392	131133440	32.150779724121094
chr10	131215360	131217408	24.90009880065918
chr10	131233792	131235840	23.88955307006836
chr10	131278848	131280896	39.48369598388672
chr10	131291136	131293184	31.82632827758789
chr10	131307520	131309568	31.579370498657227
chr10	131317760	131319808	40.169029235839844
chr10	131325952	131328000	30.54207992553711
chr10	131448832	131450880	26.19094467163086
chr10	131450880	131452928	24.418399810791016
chr10	131532800	131534848	30.731786727905273
chr10	131581952	131584000	23.810583114624023
chr10	131629056	131631104	24.936647415161133
chr10	131655680	131657728	24.811988830566406
chr10	131674112	131676160	36.652400970458984
chr10	131756032	131758080	32.55000305175781
chr11	99938304	99940352	31.68931007385254
chr11	99975168	99977216	27.75665283203125
chr11	99979264	99981312	33.33174514770508
chr11	100030464	100032512	26.46257972717285
chr11	100040704	100042752	30.056224822998047
chr11	100067328	100069376	41.78408432006836
chr11	100077568	100079616	33.544578552246094
chr11	100083712	100085760	31.278675079345703
chr11	100112384	100114432	28.509719848632812
chr11	100145152	100147200	35.71969223022461
chr11	100155392	100157440	24.10787582397461
chr11	100165632	100167680	23.731199264526367
chr11	100229120	100231168	31.466800689697266
chr11	100308992	100311040	24.453929901123047
chr11	100368384	100370432	24.143512725830078
chr11	100390912	100392960	30.3957462310791
chr11	100501504	100503552	23.97616958618164
chr11	100644864	100646912	26.982336044311523
chr18	41261056	41263104	37.43124771118164
chr18	41330688	41332736	37.87274169921875
chr18	41334784	41336832	27.094440460205078
chr18	41369600	41371648	29.344369888305664
chr18	41615360	41617408	24.30166244506836
chr18	41621504	41623552	29.381500244140625
chr4	144855040	144857088	26.2844181060791
chr4	144893952	144896000	25.809810638427734
chr12	69994496	69996544	24.7922420501709
chr12	70043648	70045696	23.903751373291016
chr20	15116288	15118336	28.247203826904297
chr20	15169536	15171584	25.692855834960938
chr20	15175680	15177728	55.36743927001953
chr20	15183872	15185920	24.255443572998047
chr20	15224832	15226880	25.817712783813477
chr20	15255552	15257600	34.335060119628906
chr20	15284224	15286272	38.87212371826172
chr20	15286272	15288320	29.487024307250977
chr20	15288320	15290368	45.18178176879883
chr20	15325184	15327232	28.625864028930664
chr20	15355904	15357952	33.081565856933594
chr20	15441920	15443968	29.413610458374023
chr20	15464448	15466496	23.113994598388672
chr20	15517696	15519744	26.67913818359375
chr20	15814656	15816704	24.391462326049805
chr20	15818752	15820800	34.07040786743164
chr20	15857664	15859712	28.262653350830078
chr20	15915008	15917056	30.267818450927734
chrX	87336960	87339008	51.7766227722168
chrX	87433216	87435264	100.65865325927734
chrX	87476224	87478272	26.205036163330078
chrX	87480320	87482368	47.36698532104492
chrX	87490560	87492608	33.478294372558594
chrX	87525376	87527424	30.264022827148438
chrX	87535616	87537664	31.126445770263672
chrX	87572480	87574528	52.63885498046875
chrX	87627776	87629824	35.492088317871094
chrX	87711744	87713792	48.52451705932617
chrX	87771136	87773184	58.225608825683594
chrX	87844864	87846912	45.6412353515625
chrX	88014848	88016896	44.192893981933594
chrX	88018944	88020992	41.22338104248047
chr10	126633984	126636032	28.26017189025879
chr10	126748672	126750720	29.63028335571289
chrX	81584128	81586176	24.586732864379883
chrX	82034688	82036736	48.35014343261719
chrX	82049024	82051072	28.390094757080078
chrX	82132992	82135040	44.723426818847656
chrX	82208768	82210816	28.350000381469727
chrX	82219008	82221056	40.76873016357422
chrX	82251776	82253824	27.89236831665039
chrX	82253824	82255872	37.310340881347656
chrX	82274304	82276352	28.52408790588379
chrX	82298880	82300928	38.098777770996094
chr13	94806016	94808064	28.569568634033203
chr13	94812160	94814208	24.23782730102539
chr13	94861312	94863360	27.228069305419922
chr2	53125120	53127168	28.710620880126953
chr2	53129216	53131264	35.12439727783203
chr2	53149696	53151744	24.707164764404297
chr2	53170176	53172224	23.903982162475586
chr2	53174272	53176320	23.22112274169922
chr12	28667904	28669952	26.057723999023438
chr12	28688384	28690432	39.95743179321289
chr12	28710912	28712960	29.292842864990234
chr12	28712960	28715008	24.086517333984375
chr12	28723200	28725248	29.40810203552246
chr12	28727296	28729344	27.405437469482422
chr12	28823552	28825600	32.89954376220703
chr12	28825600	28827648	23.330223083496094
chr12	28831744	28833792	26.772136688232422
chr12	28870656	28872704	27.79074478149414
chr12	28872704	28874752	24.74947166442871
chr12	29001728	29003776	33.006858825683594
chr12	29087744	29089792	27.74251937866211
chr12	29118464	29120512	37.01014709472656
chr12	29145088	29147136	23.76467514038086
chr12	29212672	29214720	26.116851806640625
chr4	23707648	23709696	27.414194107055664
chr4	23717888	23719936	23.571653366088867
chr4	23728128	23730176	49.6965446472168
chr4	23732224	23734272	38.50056457519531
chr4	23734272	23736320	27.80264663696289
chr4	23740416	23742464	24.04891014099121
chr4	23746560	23748608	25.937549591064453
chr4	23775232	23777280	30.083404541015625
chr4	23781376	23783424	27.351470947265625
chr4	23787520	23789568	59.5604248046875
chr4	23789568	23791616	31.184579849243164
chr4	23801856	23803904	26.61466407775879
chr4	23805952	23808000	35.92461395263672
chr4	23875584	23877632	44.979434967041016
chr4	23928832	23930880	26.17751121520996
chr4	23934976	23937024	26.500995635986328
chr4	24190976	24193024	33.07929611206055
chr4	24215552	24217600	27.984100341796875
chr4	24229888	24231936	28.54254722595215
chr4	24274944	24276992	36.77145004272461
chr4	24276992	24279040	28.22988510131836
chr4	24293376	24295424	23.05722427368164
chr4	24354816	24356864	23.659137725830078
chr13	81321984	81324032	25.594928741455078
chr13	81383424	81385472	28.386428833007812
chr13	81391616	81393664	27.141714096069336
chr13	81442816	81444864	26.90627670288086
chr13	81487872	81489920	29.372045516967773
chr13	81539072	81541120	24.231441497802734
chr13	81549312	81551360	26.1473445892334
chr13	81555456	81557504	50.239994049072266
chr13	81584128	81586176	33.80225372314453
chr13	81664000	81666048	39.736045837402344
chr13	81719296	81721344	24.670185089111328
chr13	81733632	81735680	28.61562728881836
chr13	81770496	81772544	25.81686782836914
chr13	81772544	81774592	50.94944381713867
chr13	81807360	81809408	25.93283462524414
chr13	81856512	81858560	40.496334075927734
chr13	81924096	81926144	28.55780601501465
chr13	81985536	81987584	31.90653419494629
chr13	82034688	82036736	32.323936462402344
chr13	82038784	82040832	28.468318939208984
chr13	82081792	82083840	27.65155601501465
chr2	37992448	37994496	28.229923248291016
chr2	38000640	38002688	24.883455276489258
chr2	38467584	38469632	61.44066619873047
chr11	30142464	30144512	36.39009475708008
chr11	30164992	30167040	29.9578800201416
chr11	30169088	30171136	26.975412368774414
chr11	30173184	30175232	25.265159606933594
chr11	30199808	30201856	32.319007873535156
chr11	30222336	30224384	24.60700798034668
chr11	30269440	30271488	24.865602493286133
chr11	30271488	30273536	32.02106857299805
chr11	30332928	30334976	28.067142486572266
chr11	30375936	30377984	33.703887939453125
chr11	30377984	30380032	29.46575355529785
chr11	30398464	30400512	28.472911834716797
chr11	30455808	30457856	36.91465377807617
chr11	30513152	30515200	24.785842895507812
chr11	30525440	30527488	29.563186645507812
chr11	30531584	30533632	28.895950317382812
chr11	30535680	30537728	25.02273178100586
chr11	30539776	30541824	29.063140869140625
chr11	30580736	30582784	28.40701675415039
chr11	30605312	30607360	31.727304458618164
chr11	30607360	30609408	32.19384002685547
chr11	30631936	30633984	33.07970428466797
chr11	30732288	30734336	27.6737060546875
chr11	30896128	30898176	32.17448043823242
chr11	30902272	30904320	27.184377670288086
chr11	30906368	30908416	26.706424713134766
chr11	30924800	30926848	39.36188888549805
chr11	30943232	30945280	24.285442352294922
chr3	87994368	87996416	24.188365936279297
chr3	88236032	88238080	28.291000366210938
chr3	88299520	88301568	27.20021629333496
chr3	88328192	88330240	24.79818344116211
chr3	88342528	88344576	32.890472412109375
chr3	88352768	88354816	28.79049301147461
chr3	88426496	88428544	29.02492904663086
chr3	88446976	88449024	29.884084701538086
chr3	88453120	88455168	24.135746002197266
chr10	11005952	11008000	23.920459747314453
chr10	11016192	11018240	24.747638702392578
chr10	11106304	11108352	25.30385971069336
chr10	11112448	11114496	29.293975830078125
chr10	11173888	11175936	23.420032501220703
chr10	11241472	11243520	41.880916595458984
chr13	20228096	20230144	30.749765396118164
chr13	20230144	20232192	29.248098373413086
chr13	20232192	20234240	25.261211395263672
chr20	20082688	20084736	30.625377655029297
chr20	20224000	20226048	25.699199676513672
chr20	20236288	20238336	26.644027709960938
chr20	20238336	20240384	25.60805320739746
chr20	20287488	20289536	24.666751861572266
chr20	20291584	20293632	24.640522003173828
chr20	20664320	20666368	28.17647361755371
chr20	20840448	20842496	25.526695251464844
chr20	20865024	20867072	25.981618881225586
chr9	119457792	119459840	33.69628143310547
chr9	119496704	119498752	23.065479278564453
chr9	119527424	119529472	29.214773178100586
chr9	119547904	119549952	40.15039825439453
chr9	119549952	119552000	38.30536651611328
chr9	119556096	119558144	31.93585205078125
chr9	119558144	119560192	37.738494873046875
chr9	119568384	119570432	30.652355194091797
chr9	119574528	119576576	33.418067932128906
chr9	119599104	119601152	37.620445251464844
chr9	119617536	119619584	24.735769271850586
chr9	119660544	119662592	30.97354507446289
chr9	119683072	119685120	38.19114303588867
chr9	119687168	119689216	30.993152618408203
chr9	119701504	119703552	24.011674880981445
chr9	119703552	119705600	24.51985740661621
chr9	119742464	119744512	23.171165466308594
chr9	120086528	120088576	33.61170959472656
chr9	107485184	107487232	29.11407470703125
chr11	8368128	8370176	23.507648468017578
chr4	130850816	130852864	23.985034942626953
chr4	130961408	130963456	25.0220890045166
chr4	131151872	131153920	25.1555233001709
chr11	38789120	38791168	42.156761169433594
chr11	38811648	38813696	27.071895599365234
chr11	38815744	38817792	23.684955596923828
chr11	38840320	38842368	28.507211685180664
chr11	38852608	38854656	23.973312377929688
chr11	38922240	38924288	25.84439468383789
chr11	38969344	38971392	26.698375701904297
chr11	38987776	38989824	35.40955352783203
chr11	38989824	38991872	29.966894149780273
chr11	39002112	39004160	29.83816146850586
chr11	39122944	39124992	24.282468795776367
chr11	39153664	39155712	24.270015716552734
chr11	39219200	39221248	25.41368293762207
chr11	39356416	39358464	23.85500144958496
chr11	39362560	39364608	25.42789077758789
chr11	39409664	39411712	30.40804672241211
chr11	39419904	39421952	27.81575584411621
chr11	39505920	39507968	29.11495590209961
chr11	39516160	39518208	32.002052307128906
chr11	39540736	39542784	45.63739776611328
chr11	39557120	39559168	29.412078857421875
chr11	39569408	39571456	33.17247772216797
chr11	39577600	39579648	32.11804962158203
chr11	39593984	39596032	34.32689666748047
chr11	39628800	39630848	39.45036697387695
chr3	103698432	103700480	29.28488540649414
chr3	103763968	103766016	40.669185638427734
chr3	103788544	103790592	27.09490394592285
chr3	103806976	103809024	24.692001342773438
chr3	103886848	103888896	28.60724449157715
chr3	103899136	103901184	33.459434509277344
chr3	103913472	103915520	25.405263900756836
chr2	46481408	46483456	28.323169708251953
chr2	46489600	46491648	34.21831512451172
chr2	46491648	46493696	26.673364639282227
chrX	11530240	11532288	23.553241729736328
chrX	11769856	11771904	52.07020950317383
chrX	11773952	11776000	38.48208999633789
chrX	11798528	11800576	24.457103729248047
chrX	11847680	11849728	23.977741241455078
chrX	11894784	11896832	26.754505157470703
chrX	11898880	11900928	25.197776794433594
chrX	11968512	11970560	26.7828426361084
chrX	12103680	12105728	27.587890625
chrX	12111872	12113920	23.11087417602539
chr20	59219968	59222016	23.460464477539062
chr20	59297792	59299840	31.0069637298584
chr20	59367424	59369472	42.269309997558594
chr20	59408384	59410432	25.32013702392578
chr20	59426816	59428864	25.014928817749023
chr20	59504640	59506688	23.666820526123047
chr20	59570176	59572224	43.08316421508789
chr20	59609088	59611136	31.723453521728516
chr20	59613184	59615232	27.115137100219727
chr20	59615232	59617280	24.931194305419922
chr7	147091456	147093504	27.59430503845215
chr7	147105792	147107840	27.701274871826172
chr7	147113984	147116032	32.22629165649414
chr7	147118080	147120128	23.269453048706055
chr7	147144704	147146752	28.72760581970215
chr7	147171328	147173376	30.184860229492188
chr7	147177472	147179520	57.701171875
chr7	147189760	147191808	29.662893295288086
chr7	147197952	147200000	23.11278533935547
chr7	147200000	147202048	26.938549041748047
chr7	147222528	147224576	34.1977424621582
chr7	147259392	147261440	23.91338348388672
chr7	147277824	147279872	69.05323791503906
chr7	147298304	147300352	35.160675048828125
chr7	147302400	147304448	71.76219177246094
chr7	147326976	147329024	44.400569915771484
chr7	147331072	147333120	28.359283447265625
chr7	147335168	147337216	32.092811584472656
chr7	147337216	147339264	37.4160270690918
chr7	147351552	147353600	35.230201721191406
chr7	147357696	147359744	25.40085220336914
chr7	147361792	147363840	50.401798248291016
chr7	147369984	147372032	25.786788940429688
chr7	147390464	147392512	23.99118423461914
chr7	147400704	147402752	32.29905319213867
chr7	147408896	147410944	37.828121185302734
chr7	147410944	147412992	27.984790802001953
chr7	147412992	147415040	58.138641357421875
chr7	147415040	147417088	35.412925720214844
chr7	147445760	147447808	24.50298500061035
chr7	147447808	147449856	29.43424415588379
chr7	147458048	147460096	26.512279510498047
chr7	147478528	147480576	45.48274612426758
chr7	147484672	147486720	35.88139343261719
chr7	147494912	147496960	44.47460174560547
chr7	147517440	147519488	25.616744995117188
chr7	147554304	147556352	30.036701202392578
chr7	147556352	147558400	23.63698959350586
chr7	147570688	147572736	51.06273651123047
chr7	147574784	147576832	56.06415557861328
chr7	147587072	147589120	78.96195983886719
chr7	147638272	147640320	50.696372985839844
chr7	147642368	147644416	26.623249053955078
chr7	147664896	147666944	23.440309524536133
chr7	147666944	147668992	40.86024856567383
chr7	147671040	147673088	56.35968017578125
chr7	147683328	147685376	32.06789016723633
chr7	147724288	147726336	25.506410598754883
chr7	147808256	147810304	31.92328453063965
chr7	147812352	147814400	41.84101486206055
chr7	147832832	147834880	41.496307373046875
chr7	147834880	147836928	39.17664337158203
chr7	147871744	147873792	24.704687118530273
chr7	147888128	147890176	29.198705673217773
chr7	147924992	147927040	23.94999122619629
chr7	147939328	147941376	27.339168548583984
chr13	40646656	40648704	31.81569480895996
chr13	40648704	40650752	29.547494888305664
chr1	92993536	92995584	27.396530151367188
chr1	93257728	93259776	36.43627166748047
chr1	93282304	93284352	25.96462631225586
chr1	93317120	93319168	29.346256256103516
chr1	93319168	93321216	23.378799438476562
chr1	93335552	93337600	23.91505241394043
chr1	93442048	93444096	25.242168426513672
chr1	93591552	93593600	28.52365493774414
chr1	93908992	93911040	23.056346893310547
chr10	127424512	127426560	31.89404296875
chr10	127531008	127533056	24.749128341674805
chr10	127541248	127543296	23.07421875
chr10	127578112	127580160	23.311222076416016
chr10	127754240	127756288	24.576488494873047
chr10	127764480	127766528	36.985496520996094
chr10	127791104	127793152	24.456113815307617
chr10	127795200	127797248	30.748363494873047
chr1	237250560	237252608	27.11862564086914
chr1	237281280	237283328	27.707565307617188
chr1	237295616	237297664	31.109619140625
chr1	237342720	237344768	27.71329689025879
chr1	237359104	237361152	30.108295440673828
chr1	237363200	237365248	39.31922149658203
chr1	237379584	237381632	39.64694595336914
chr1	237383680	237385728	24.513864517211914
chr1	237385728	237387776	93.35660552978516
chr1	237400064	237402112	26.779821395874023
chr1	237410304	237412352	34.02579879760742
chr1	237455360	237457408	29.529003143310547
chr1	237477888	237479936	45.62882614135742
chr1	237486080	237488128	29.550518035888672
chr1	237500416	237502464	27.388355255126953
chr1	237529088	237531136	37.891597747802734
chr1	237537280	237539328	26.934986114501953
chr1	237561856	237563904	24.81907081604004
chr8	53714944	53716992	32.69518280029297
chr8	54470656	54472704	30.274150848388672
chr11	84176896	84178944	23.337116241455078
chr11	84213760	84215808	40.21026611328125
chr11	84215808	84217856	39.28562927246094
chr11	84224000	84226048	31.151845932006836
chr11	84232192	84234240	32.181724548339844
chr11	84246528	84248576	41.5599250793457
chr11	84248576	84250624	40.20816421508789
chr11	84252672	84254720	24.924659729003906
chr11	84291584	84293632	32.3684196472168
chr11	84301824	84303872	31.620986938476562
chr11	84342784	84344832	52.5482063293457
chr11	84359168	84361216	24.281347274780273
chr11	84379648	84381696	43.423667907714844
chr11	84383744	84385792	45.28154373168945
chr11	84391936	84393984	31.552942276000977
chr11	84396032	84398080	32.05272674560547
chr11	84398080	84400128	26.536632537841797
chr11	84400128	84402176	27.658823013305664
chr11	84422656	84424704	24.57607650756836
chr11	84426752	84428800	27.715402603149414
chr11	84475904	84477952	31.19009017944336
chr11	84492288	84494336	28.869863510131836
chr11	84547584	84549632	35.80337905883789
chr11	84557824	84559872	45.32566833496094
chr11	84590592	84592640	31.981517791748047
chr11	84627456	84629504	38.829898834228516
chr11	84674560	84676608	25.45161247253418
chr11	84744192	84746240	27.34865379333496
chr11	84963328	84965376	24.76740074157715
chr11	15419392	15421440	29.77400779724121
chr11	15443968	15446016	27.685165405273438
chr11	15536128	15538176	23.366775512695312
chr11	15546368	15548416	40.2606201171875
chr11	15570944	15572992	31.183853149414062
chr11	15572992	15575040	29.717056274414062
chr11	15585280	15587328	24.096508026123047
chr11	15587328	15589376	25.363887786865234
chr11	15591424	15593472	30.553152084350586
chr11	15656960	15659008	60.26146697998047
chr9	21434368	21436416	32.68531799316406
chr9	21446656	21448704	32.181884765625
chr9	21833728	21835776	26.741695404052734
chr9	21835776	21837824	26.152099609375
chr9	22241280	22243328	26.80169677734375
chr7	122791936	122793984	23.409948348999023
chr7	122798080	122800128	23.80669593811035
chr7	122814464	122816512	23.76746940612793
chr7	122847232	122849280	35.134788513183594
chr7	122863616	122865664	26.65545654296875
chr7	122877952	122880000	51.93292999267578
chr7	122882048	122884096	46.92079162597656
chr7	122884096	122886144	60.74999237060547
chr7	122906624	122908672	36.02678680419922
chr7	122910720	122912768	38.02501678466797
chr7	122923008	122925056	29.732158660888672
chr7	122955776	122957824	37.734764099121094
chr7	122980352	122982400	39.07740020751953
chr7	122986496	122988544	28.174327850341797
chr7	123000832	123002880	23.088682174682617
chr7	123037696	123039744	27.800928115844727
chr7	123039744	123041792	46.388694763183594
chr7	123125760	123127808	41.149173736572266
chr7	123144192	123146240	38.44930648803711
chr7	123162624	123164672	26.935550689697266
chr7	123164672	123166720	30.052404403686523
chr7	123174912	123176960	23.85276222229004
chr7	123248640	123250688	26.629323959350586
chr7	123254784	123256832	39.61555480957031
chr7	123267072	123269120	30.48809814453125
chr7	123279360	123281408	30.845495223999023
chr7	123283456	123285504	27.25374984741211
chr7	123312128	123314176	47.01166534423828
chr7	123336704	123338752	30.65342140197754
chr7	123351040	123353088	25.345020294189453
chr7	123361280	123363328	33.92404556274414
chr7	123369472	123371520	42.52635955810547
chr7	123375616	123377664	23.376739501953125
chr7	123383808	123385856	24.438146591186523
chr6	130674688	130676736	26.721744537353516
chr6	130742272	130744320	27.31621742248535
chr6	130772992	130775040	24.016965866088867
chr6	130775040	130777088	52.16987991333008
chr6	130824192	130826240	23.194387435913086
chr6	130832384	130834432	46.10633087158203
chr6	130836480	130838528	36.354652404785156
chr6	130846720	130848768	51.64586639404297
chr6	130850816	130852864	31.31045150756836
chr11	24584192	24586240	23.801006317138672
chr11	24608768	24610816	23.40691566467285
chr11	24616960	24619008	27.90071678161621
chr11	24621056	24623104	27.288625717163086
chr1	247078912	247080960	26.265331268310547
chr6	99608576	99610624	28.70162010192871
chr6	99610624	99612672	47.29993438720703
chr6	99616768	99618816	23.27719497680664
chr6	99641344	99643392	25.141658782958984
chr6	99745792	99747840	26.426559448242188
chr6	99766272	99768320	24.7424373626709
chr7	71880704	71882752	28.681324005126953
chr7	71917568	71919616	41.16863250732422
chr7	71925760	71927808	25.77553939819336
chr7	71964672	71966720	37.095314025878906
chr7	71991296	71993344	28.556406021118164
chr7	71995392	71997440	23.30844497680664
chr7	72001536	72003584	31.885696411132812
chr7	72005632	72007680	30.12112045288086
chr7	72030208	72032256	24.44884490966797
chr7	72052736	72054784	31.767627716064453
chr7	72056832	72058880	33.296173095703125
chr7	72134656	72136704	24.095857620239258
chr7	72230912	72232960	26.051227569580078
chr7	72251392	72253440	25.781484603881836
chr7	72323072	72325120	34.931705474853516
chr7	72327168	72329216	25.923614501953125
chr7	72329216	72331264	28.013195037841797
chr7	72347648	72349696	23.47878074645996
chr7	72400896	72402944	23.011104583740234
chr7	72443904	72445952	35.48595428466797
chr7	72476672	72478720	57.02556228637695
chr7	72484864	72486912	35.475223541259766
chr7	72509440	72511488	26.0185489654541
chr7	72521728	72523776	24.119897842407227
chr18	65757184	65759232	24.622943878173828
chr18	65785856	65787904	33.47588348388672
chr18	65800192	65802240	37.34966278076172
chr18	65880064	65882112	32.78996276855469
chr18	65884160	65886208	41.182823181152344
chr18	65886208	65888256	35.24755859375
chr18	65925120	65927168	23.58309555053711
chr18	65957888	65959936	60.0927848815918
chr18	65990656	65992704	27.12255859375
chr18	65992704	65994752	24.48208236694336
chr18	66011136	66013184	24.378192901611328
chr18	66017280	66019328	41.890892028808594
chr18	66048000	66050048	30.148151397705078
chr18	66066432	66068480	30.314626693725586
chr18	66080768	66082816	24.398277282714844
chr18	66082816	66084864	23.282085418701172
chr18	66111488	66113536	46.84263229370117
chr18	66121728	66123776	26.381465911865234
chr18	66144256	66146304	26.77835464477539
chr18	66177024	66179072	31.301382064819336
chr18	66220032	66222080	38.611820220947266
chr18	66226176	66228224	36.98728561401367
chr18	66240512	66242560	27.505229949951172
chr18	66242560	66244608	28.561931610107422
chr18	66379776	66381824	41.16439437866211
chr18	66424832	66426880	42.2845344543457
chr18	66498560	66500608	29.092090606689453
chr18	66502656	66504704	43.93807601928711
chr18	66504704	66506752	50.43199920654297
chr18	66527232	66529280	29.27120590209961
chr18	66584576	66586624	26.237255096435547
chr18	66613248	66615296	33.04564666748047
chr4	93247488	93249536	24.499351501464844
chr4	93362176	93364224	45.1711311340332
chr4	93374464	93376512	36.27449035644531
chr4	93433856	93435904	57.69525146484375
chr4	93456384	93458432	23.423757553100586
chr4	93472768	93474816	51.8422966003418
chr4	93544448	93546496	25.838653564453125
chr4	93560832	93562880	33.206687927246094
chr4	93562880	93564928	24.038095474243164
chr4	93569024	93571072	25.084300994873047
chr4	93573120	93575168	23.648881912231445
chr4	93583360	93585408	23.505416870117188
chr4	93597696	93599744	23.578807830810547
chr4	93614080	93616128	26.089313507080078
chr4	93616128	93618176	31.679758071899414
chr4	93620224	93622272	27.103734970092773
chr4	93624320	93626368	25.481578826904297
chr4	93661184	93663232	30.253026962280273
chr4	93700096	93702144	51.83283615112305
chr4	93718528	93720576	45.233917236328125
chr4	93743104	93745152	34.21723175048828
chr4	93745152	93747200	31.775192260742188
chr4	93790208	93792256	24.910419464111328
chr4	93874176	93876224	34.69041061401367
chr4	93898752	93900800	26.095096588134766
chr4	93913088	93915136	32.365806579589844
chr4	94013440	94015488	23.26534652709961
chr4	94048256	94050304	50.69533920288086
chr4	94052352	94054400	72.95482635498047
chr4	94060544	94062592	62.0711555480957
chr4	94062592	94064640	31.687911987304688
chr4	94068736	94070784	25.19757080078125
chr4	94074880	94076928	35.3203010559082
chr4	27082752	27084800	37.23244094848633
chr9	126537728	126539776	33.8808479309082
chr9	126640128	126642176	28.280086517333984
chr9	115394560	115396608	28.87068748474121
chr9	115548160	115550208	36.79792022705078
chr9	115603456	115605504	23.144182205200195
chr9	115615744	115617792	27.438884735107422
chr9	115636224	115638272	25.67014503479004
chr6	27117568	27119616	25.557008743286133
chr6	27293696	27295744	27.76644515991211
chr6	27512832	27514880	25.143482208251953
chr6	27668480	27670528	27.676706314086914
chr22	27664384	27666432	34.562705993652344
chr22	27848704	27850752	34.9425163269043
chr22	27897856	27899904	23.15955352783203
chr22	27987968	27990016	23.337650299072266
chr22	28008448	28010496	44.50411605834961
chr2	183459840	183461888	25.939281463623047
chr2	183484416	183486464	28.124011993408203
chr2	183515136	183517184	23.715618133544922
chr2	183535616	183537664	24.2679386138916
chr2	183545856	183547904	25.63081932067871
chr2	183570432	183572480	30.63164710998535
chr2	183578624	183580672	25.184642791748047
chr2	183595008	183597056	27.91373062133789
chr2	183613440	183615488	41.197181701660156
chr2	183629824	183631872	35.37318420410156
chr2	183631872	183633920	28.061664581298828
chr2	183650304	183652352	29.09279441833496
chr2	183678976	183681024	34.024837493896484
chr2	183681024	183683072	37.82579040527344
chr2	183715840	183717888	45.917213439941406
chr2	183732224	183734272	36.15850067138672
chr2	183797760	183799808	31.491796493530273
chr2	183803904	183805952	27.38547134399414
chr2	183820288	183822336	27.857961654663086
