chrom	start	end	snoRNA_Shap
chr9	21813248	21815296	-20.04908561706543
chr7	123582464	123584512	-30.259740829467773
chr7	123615232	123617280	-22.47962188720703
chr11	24383488	24385536	-22.20989418029785
chr7	156891136	156893184	-21.13992691040039
chr7	157190144	157192192	-20.683956146240234
chr7	157222912	157224960	-20.348434448242188
chr1	246747136	246749184	-20.925010681152344
chr1	246857728	246859776	-27.001461029052734
chr1	246859776	246861824	-22.137619018554688
chr1	246890496	246892544	-25.720149993896484
chr6	99446784	99448832	-19.906841278076172
chr6	100151296	100153344	-21.795433044433594
chr4	26277888	26279936	-21.251556396484375
chr9	126492672	126494720	-29.469507217407227
chr9	115351552	115353600	-21.879154205322266
chr9	115582976	115585024	-33.933921813964844
chr9	115591168	115593216	-26.1544132232666
chr9	115593216	115595264	-47.65574645996094
chr6	27805696	27807744	-30.66530990600586
chr6	27809792	27811840	-47.28880310058594
chr6	27811840	27813888	-31.57208824157715
chr6	27824128	27826176	-25.29404067993164
chr6	27834368	27836416	-29.6433162689209
chr6	27836416	27838464	-38.717132568359375
chr22	27824128	27826176	-47.55417251586914
chr22	27854848	27856896	-21.31287384033203
chr22	27875328	27877376	-22.45955467224121
chr22	27887616	27889664	-31.671966552734375
chr22	27893760	27895808	-21.06271743774414
chr22	27914240	27916288	-20.13723373413086
chr22	27916288	27918336	-30.473804473876953
chr22	27918336	27920384	-29.5900821685791
chr22	27981824	27983872	-29.66336441040039
chr22	28018688	28020736	-25.22798728942871
chr19	38684672	38686720	-21.255393981933594
chr19	38830080	38832128	-25.074560165405273
chr19	38832128	38834176	-32.012489318847656
chr19	38834176	38836224	-29.43766212463379
chr19	38899712	38901760	-61.417877197265625
chr19	38901760	38903808	-22.71038246154785
chr19	38926336	38928384	-28.04742431640625
chr19	38928384	38930432	-50.81615447998047
chr19	38930432	38932480	-50.29910659790039
chr19	38932480	38934528	-39.24540328979492
chr19	38961152	38963200	-41.9135856628418
chr3	196431872	196433920	-39.039833068847656
chr3	196528128	196530176	-29.014877319335938
chr3	196712448	196714496	-53.366844177246094
chr10	21725184	21727232	-22.71329116821289
chr10	21731328	21733376	-32.824012756347656
chr10	21733376	21735424	-33.325439453125
chr10	21942272	21944320	-20.995197296142578
chr10	21950464	21952512	-37.965431213378906
chr10	21952512	21954560	-72.5772933959961
chr10	21991424	21993472	-46.82929229736328
chr10	21993472	21995520	-39.28899383544922
chr13	79470592	79472640	-21.06705665588379
chr13	79478784	79480832	-27.33062744140625
chr10	119027712	119029760	-24.974824905395508
chr10	119029760	119031808	-24.833044052124023
chr10	119031808	119033856	-31.652484893798828
chr10	119033856	119035904	-31.206140518188477
chr10	119042048	119044096	-22.856338500976562
chr10	119044096	119046144	-43.39749526977539
chr10	119076864	119078912	-36.06523513793945
chr10	119078912	119080960	-48.97966003417969
chr10	119080960	119083008	-22.4313907623291
chr10	119160832	119162880	-41.318336486816406
chr10	119162880	119164928	-39.53828430175781
chr10	119179264	119181312	-25.830068588256836
chr10	119207936	119209984	-24.91388702392578
chr10	119250944	119252992	-38.533226013183594
chr10	119255040	119257088	-31.098430633544922
chr10	119269376	119271424	-26.00225830078125
chr10	119273472	119275520	-25.8160457611084
chr10	119275520	119277568	-22.699787139892578
chr10	119308288	119310336	-24.414793014526367
chr10	119310336	119312384	-26.37350082397461
chr10	119316480	119318528	-27.702144622802734
chr10	119322624	119324672	-28.05434799194336
chr10	119330816	119332864	-20.487329483032227
chr10	119334912	119336960	-32.89300537109375
chr10	119349248	119351296	-26.357126235961914
chr10	119351296	119353344	-28.43202781677246
chr10	119377920	119379968	-22.033109664916992
chr10	119384064	119386112	-26.47397232055664
chr10	119441408	119443456	-20.421905517578125
chr13	39036928	39038976	-22.237985610961914
chr13	39477248	39479296	-27.470911026000977
chr13	39481344	39483392	-22.989070892333984
chr13	39526400	39528448	-24.154367446899414
chr1	180101120	180103168	-30.17696762084961
chr1	180211712	180213760	-21.712404251098633
chr1	180412416	180414464	-20.759265899658203
chr1	180477952	180480000	-29.08771324157715
chr1	180502528	180504576	-22.833797454833984
chr1	180514816	180516864	-19.918407440185547
chr8	26085376	26087424	-22.213247299194336
chr3	107925504	107927552	-21.218460083007812
chr1	20987904	20989952	-20.844768524169922
chr1	21284864	21286912	-26.281824111938477
chr1	21368832	21370880	-23.116785049438477
chr7	12492800	12494848	-35.69478225708008
chr7	12523520	12525568	-24.19300079345703
chr7	12531712	12533760	-21.735549926757812
chr7	12630016	12632064	-20.500675201416016
chr7	12638208	12640256	-30.046371459960938
chr6	87537664	87539712	-24.22455596923828
chr6	87588864	87590912	-27.812801361083984
chr6	87830528	87832576	-20.426563262939453
chrX	129316864	129318912	-21.16132164001465
chrX	129318912	129320960	-27.334253311157227
chrX	129325056	129327104	-30.144872665405273
chrX	129462272	129464320	-48.05925369262695
chrX	129486848	129488896	-19.837312698364258
chrX	129538048	129540096	-40.56686782836914
chr2	101730304	101732352	-20.158855438232422
chr2	101752832	101754880	-19.984477996826172
chr2	101791744	101793792	-20.62950325012207
chr2	101806080	101808128	-20.74909019470215
chr2	101871616	101873664	-46.35102081298828
chr2	102019072	102021120	-26.248483657836914
chr2	102090752	102092800	-23.595539093017578
chr2	102119424	102121472	-22.305540084838867
chr2	102125568	102127616	-38.98183059692383
chr17	19304448	19306496	-21.28465461730957
chr17	19306496	19308544	-19.8404483795166
chr17	19322880	19324928	-21.10540199279785
chr17	19329024	19331072	-23.95157241821289
chr17	19976192	19978240	-41.427162170410156
chr17	19992576	19994624	-23.252988815307617
chr11	46788608	46790656	-24.26849365234375
chr11	46804992	46807040	-28.855331420898438
chr11	47177728	47179776	-22.52615737915039
chr11	47255552	47257600	-23.2351016998291
chr11	47259648	47261696	-27.636661529541016
chr11	47261696	47263744	-20.891857147216797
chr11	47349760	47351808	-33.04560470581055
chr3	143808512	143810560	-21.20841407775879
chr11	67020800	67022848	-28.924579620361328
chr11	67123200	67125248	-25.859970092773438
chr11	67182592	67184640	-30.255224227905273
chr11	67186688	67188736	-23.734172821044922
chr11	67239936	67241984	-30.542709350585938
chr11	67248128	67250176	-26.456050872802734
chr11	67250176	67252224	-25.386821746826172
chr11	67252224	67254272	-31.50832176208496
chr11	67317760	67319808	-34.15541458129883
chr11	67352576	67354624	-24.308029174804688
chr8	94169088	94171136	-28.5000057220459
chr4	9627648	9629696	-24.19439697265625
chr4	9705472	9707520	-24.776081085205078
chr4	10018816	10020864	-29.51288414001465
chr4	10061824	10063872	-23.49026870727539
chr4	10078208	10080256	-25.128711700439453
chr4	10080256	10082304	-20.025516510009766
chr4	10084352	10086400	-22.657787322998047
chr4	10110976	10113024	-30.529565811157227
chr4	10113024	10115072	-29.13490867614746
chr4	10117120	10119168	-35.20764923095703
chr4	10119168	10121216	-30.320510864257812
chr4	10121216	10123264	-24.730016708374023
chr4	10299392	10301440	-21.044071197509766
chr4	10301440	10303488	-25.04507064819336
chr3	78827520	78829568	-23.01239585876465
chr14	52703232	52705280	-21.491580963134766
chr13	65656832	65658880	-21.63318634033203
chr14	81471488	81473536	-31.640905380249023
chr13	101302272	101304320	-20.23402214050293
chr13	101343232	101345280	-20.83602523803711
chr13	101351424	101353472	-28.367015838623047
chr13	101423104	101425152	-22.98672866821289
chr5	7868416	7870464	-21.221513748168945
chr5	7870464	7872512	-40.38692855834961
chr5	7884800	7886848	-34.843544006347656
chr5	7886848	7888896	-25.82648277282715
chr7	91875328	91877376	-32.49811935424805
chr7	91877376	91879424	-44.57628631591797
chr7	91879424	91881472	-74.27668762207031
chr7	91992064	91994112	-22.266345977783203
chr7	91996160	91998208	-27.481857299804688
chr7	92039168	92041216	-27.9925594329834
chr7	92043264	92045312	-32.494319915771484
chr7	92045312	92047360	-22.075605392456055
chr7	92059648	92061696	-36.759925842285156
chr7	92069888	92071936	-28.75675392150879
chr7	92084224	92086272	-22.91391944885254
chr7	92088320	92090368	-24.320308685302734
chr7	92096512	92098560	-39.731712341308594
chr7	92098560	92100608	-25.595502853393555
chr7	92104704	92106752	-20.954143524169922
chr7	92110848	92112896	-23.73200225830078
chr7	92131328	92133376	-24.810680389404297
chr7	92133376	92135424	-20.22957420349121
chr4	82360320	82362368	-54.9119873046875
chr4	82370560	82372608	-51.32081985473633
chr4	82397184	82399232	-39.023155212402344
chr4	82423808	82425856	-37.04770278930664
chr4	82427904	82429952	-62.514007568359375
chr4	82468864	82470912	-23.233816146850586
chr4	82499584	82501632	-32.899147033691406
chr4	82501632	82503680	-21.941558837890625
chrX	78813184	78815232	-21.28951644897461
chrX	78852096	78854144	-23.621143341064453
chrX	78856192	78858240	-26.5522518157959
chrX	79048704	79050752	-19.909372329711914
chrX	79056896	79058944	-20.834108352661133
chrX	79171584	79173632	-22.865520477294922
chrX	79173632	79175680	-23.374483108520508
chrX	79179776	79181824	-21.645402908325195
chrX	79181824	79183872	-26.362218856811523
chrX	79192064	79194112	-20.869991302490234
chrX	79200256	79202304	-30.949703216552734
chrX	79249408	79251456	-22.28378677368164
chrX	79253504	79255552	-22.03897476196289
chrX	79265792	79267840	-22.554594039916992
chrX	79267840	79269888	-39.631126403808594
chrX	79310848	79312896	-24.055835723876953
chrX	79376384	79378432	-22.152271270751953
chrX	79411200	79413248	-28.193004608154297
chrX	79413248	79415296	-25.61623191833496
chr7	129005568	129007616	-21.413909912109375
chr7	129341440	129343488	-24.98072624206543
chr7	129366016	129368064	-24.799617767333984
chr7	129466368	129468416	-20.952600479125977
chr7	129554432	129556480	-20.17898941040039
chr7	129738752	129740800	-20.346662521362305
chr7	129740800	129742848	-22.732913970947266
chr12	107042816	107044864	-36.29740905761719
chr12	107055104	107057152	-24.891437530517578
chr12	107061248	107063296	-24.72671890258789
chr12	107677696	107679744	-22.864362716674805
chr8	41795584	41797632	-23.90110969543457
chr8	41832448	41834496	-30.9808292388916
chr8	41936896	41938944	-23.314653396606445
chr8	41945088	41947136	-28.965845108032227
chr8	41988096	41990144	-31.821670532226562
chr8	41994240	41996288	-27.026790618896484
chr8	42000384	42002432	-30.71548843383789
chr8	42139648	42141696	-47.875389099121094
chr4	20246528	20248576	-44.009544372558594
chr4	20508672	20510720	-22.52145767211914
chr4	20514816	20516864	-22.254798889160156
chr4	20684800	20686848	-21.085554122924805
chr4	20697088	20699136	-28.184167861938477
chr5	31322112	31324160	-26.828777313232422
chr5	31406080	31408128	-38.39234924316406
chr5	31412224	31414272	-25.329912185668945
chr5	31420416	31422464	-27.93502426147461
chr5	31426560	31428608	-33.129310607910156
chr5	31428608	31430656	-23.375381469726562
chr5	31444992	31447040	-25.860376358032227
chr13	32288768	32290816	-20.36129379272461
chr13	32301056	32303104	-26.07171058654785
chr13	32335872	32337920	-22.000112533569336
chr13	32391168	32393216	-19.858869552612305
chr13	32442368	32444416	-27.34225082397461
chr13	32532480	32534528	-21.638376235961914
chr13	32536576	32538624	-43.8448600769043
chr13	32585728	32587776	-42.61565399169922
chr11	34275328	34277376	-24.384401321411133
chr11	34287616	34289664	-21.129114151000977
chr11	34289664	34291712	-22.233732223510742
chr11	34295808	34297856	-25.26759147644043
chr11	34467840	34469888	-35.104042053222656
chr1	66301952	66304000	-21.449382781982422
chr1	66340864	66342912	-28.04671287536621
chr1	66723840	66725888	-27.210315704345703
chr1	66752512	66754560	-52.30425262451172
chr1	66764800	66766848	-25.537372589111328
chr1	66924544	66926592	-23.049699783325195
chr1	66582528	66584576	-30.669097900390625
chr1	66617344	66619392	-21.95061492919922
chr1	66656256	66658304	-20.17275619506836
chr12	92790784	92792832	-19.906469345092773
chr12	92872704	92874752	-22.493812561035156
chr12	92874752	92876800	-22.403453826904297
chr12	92880896	92882944	-22.78334617614746
chr12	92884992	92887040	-20.937442779541016
chr12	92891136	92893184	-21.449779510498047
chr12	92942336	92944384	-19.968433380126953
chr15	91924480	91926528	-21.254993438720703
chr3	193589248	193591296	-36.219757080078125
chr3	193628160	193630208	-24.778364181518555
chr3	193654784	193656832	-28.990259170532227
chr3	193685504	193687552	-27.222116470336914
chr11	123172864	123174912	-40.87199783325195
chr11	123215872	123217920	-22.804079055786133
chr11	123273216	123275264	-23.999248504638672
chr11	123314176	123316224	-31.750553131103516
chr11	123375616	123377664	-22.864147186279297
chr11	123439104	123441152	-36.482242584228516
chr11	123707392	123709440	-34.21094512939453
chr11	123709440	123711488	-33.66072463989258
chr11	123740160	123742208	-21.88336181640625
chr11	58542080	58544128	-24.10865592956543
chr11	58544128	58546176	-22.054710388183594
chr11	58554368	58556416	-23.45199203491211
chr11	58558464	58560512	-22.9140682220459
chr11	58560512	58562560	-27.555816650390625
chr1	46202880	46204928	-24.005661010742188
chr1	46245888	46247936	-27.478490829467773
chr1	46297088	46299136	-36.68131637573242
chr1	46299136	46301184	-30.79595375061035
chr1	46303232	46305280	-33.81620788574219
chr1	46307328	46309376	-22.69588851928711
chr1	46331904	46333952	-27.532215118408203
chr1	46340096	46342144	-45.3315544128418
chr1	46348288	46350336	-21.690811157226562
chr8	59920384	59922432	-30.60610580444336
chr4	125919232	125921280	-21.619192123413086
chr3	67479552	67481600	-20.453609466552734
chr3	67500032	67502080	-20.436023712158203
chr3	67506176	67508224	-29.354145050048828
chr6	1214464	1216512	-21.12604522705078
chr6	1423360	1425408	-31.726089477539062
chr20	10430464	10432512	-26.337162017822266
chr20	10434560	10436608	-38.068115234375
chr20	10549248	10551296	-24.576942443847656
chr20	10555392	10557440	-26.855632781982422
chr20	10557440	10559488	-25.646060943603516
chr20	10637312	10639360	-23.342348098754883
chr4	174219264	174221312	-38.033363342285156
chr4	174229504	174231552	-25.352176666259766
chr4	174239744	174241792	-24.669313430786133
chr4	174258176	174260224	-21.79166030883789
chr4	174280704	174282752	-30.41636085510254
chr1	31637504	31639552	-35.389041900634766
chr1	31711232	31713280	-28.322107315063477
chr1	31787008	31789056	-45.9810676574707
chr1	32008192	32010240	-34.688026428222656
chr1	32055296	32057344	-24.339902877807617
chr1	32073728	32075776	-23.703514099121094
chr1	32118784	32120832	-22.489423751831055
chr1	32161792	32163840	-21.9577579498291
chr17	39976960	39979008	-26.269372940063477
chr17	39979008	39981056	-53.459228515625
chr17	39981056	39983104	-39.30678176879883
chr17	40099840	40101888	-33.025970458984375
chr17	40101888	40103936	-22.44964027404785
chr17	40114176	40116224	-27.086400985717773
chr17	40134656	40136704	-20.724292755126953
chr17	40138752	40140800	-35.60757827758789
chr17	40177664	40179712	-24.836902618408203
chr17	40183808	40185856	-21.663671493530273
chr17	40187904	40189952	-20.08172607421875
chr17	40204288	40206336	-21.270444869995117
chr17	40218624	40220672	-26.516246795654297
chr17	40251392	40253440	-23.303524017333984
chr17	40265728	40267776	-24.260303497314453
chr17	40267776	40269824	-21.598873138427734
chr17	40290304	40292352	-20.62814712524414
chr17	40298496	40300544	-22.224159240722656
chr17	40454144	40456192	-21.535655975341797
chr17	40484864	40486912	-26.458507537841797
chr17	40493056	40495104	-26.9511661529541
chr17	40495104	40497152	-20.869298934936523
chr17	40497152	40499200	-25.76009178161621
chr2	208070656	208072704	-22.200353622436523
chr2	207618048	207620096	-20.629222869873047
chr2	207626240	207628288	-22.235092163085938
chr4	10067968	10070016	-22.475399017333984
chr4	10551296	10553344	-45.649742126464844
chr1	214269952	214272000	-38.09072494506836
chr1	214345728	214347776	-20.259342193603516
chr1	214370304	214372352	-24.916048049926758
chr1	214376448	214378496	-21.736392974853516
chr1	214384640	214386688	-30.87992286682129
chr1	214396928	214398976	-22.472841262817383
chr1	214401024	214403072	-25.7576904296875
chr1	214403072	214405120	-20.791765213012695
chr1	214413312	214415360	-29.56632423400879
chr1	214417408	214419456	-27.528573989868164
chr1	214446080	214448128	-30.952911376953125
chr1	214450176	214452224	-25.316946029663086
chr1	214452224	214454272	-29.493915557861328
chr1	214458368	214460416	-21.905803680419922
chr1	214468608	214470656	-31.03769874572754
chr1	214497280	214499328	-21.36458396911621
chr1	214505472	214507520	-27.531600952148438
chr1	214507520	214509568	-25.8436222076416
chr1	214519808	214521856	-30.636178970336914
chr1	214538240	214540288	-33.97010803222656
chr1	214540288	214542336	-28.074722290039062
chr4	53747712	53749760	-22.39129638671875
chr1	62695424	62697472	-25.41109275817871
chr1	62711808	62713856	-21.666324615478516
chr1	62722048	62724096	-21.728107452392578
chr1	62724096	62726144	-34.81901931762695
chr1	62732288	62734336	-21.494029998779297
chr1	62750720	62752768	-30.134695053100586
chr1	63475712	63477760	-21.59908103942871
chr1	63494144	63496192	-21.842248916625977
chr11	21118976	21121024	-20.493074417114258
chr3	111820800	111822848	-22.938674926757812
chr3	111822848	111824896	-20.743589401245117
chr3	111847424	111849472	-19.87535858154297
chr3	111960064	111962112	-21.230758666992188
chr3	111966208	111968256	-22.212711334228516
chr20	10594304	10596352	-22.12533950805664
chr20	10600448	10602496	-24.40566062927246
chr20	10631168	10633216	-29.05509376525879
chr1	31547392	31549440	-20.83597183227539
chr1	31563776	31565824	-19.956411361694336
chr1	31635456	31637504	-25.08354377746582
chr1	31639552	31641600	-27.92557144165039
chr1	31641600	31643648	-21.696638107299805
chr1	31643648	31645696	-42.90152359008789
chr1	31715328	31717376	-22.98671531677246
chr1	31842304	31844352	-21.23428726196289
chr1	13713408	13715456	-31.942272186279297
chr1	13742080	13744128	-23.564834594726562
chr1	13744128	13746176	-21.397462844848633
chr1	13750272	13752320	-20.378498077392578
chrX	114790400	114792448	-21.65561294555664
chrX	114798592	114800640	-25.040624618530273
chrX	114853888	114855936	-27.8536319732666
chrX	114855936	114857984	-21.52842140197754
chrX	114923520	114925568	-20.517759323120117
chrX	115228672	115230720	-31.103862762451172
chrX	115331072	115333120	-23.63777732849121
chrX	115460096	115462144	-36.626930236816406
chr7	127580160	127582208	-20.451309204101562
chr7	127582208	127584256	-30.8599910736084
chr7	127586304	127588352	-29.7194881439209
chr7	127764480	127766528	-22.875728607177734
chr7	127897600	127899648	-22.429584503173828
chr7	127928320	127930368	-21.98078727722168
chr2	100687872	100689920	-20.019121170043945
chr4	82796544	82798592	-20.115808486938477
chr4	82833408	82835456	-21.08686065673828
chr4	82841600	82843648	-67.73912811279297
chr4	82843648	82845696	-25.488033294677734
chr4	82851840	82853888	-20.869108200073242
chr4	82853888	82855936	-25.250911712646484
chr4	82888704	82890752	-40.5676383972168
chr4	82890752	82892800	-40.57719802856445
chr4	82894848	82896896	-28.94931983947754
chr4	82896896	82898944	-22.5343017578125
chr4	82898944	82900992	-45.78618621826172
chr4	82903040	82905088	-25.27308464050293
chr4	82905088	82907136	-45.76172637939453
chr4	82935808	82937856	-25.877864837646484
chr4	82937856	82939904	-36.098976135253906
chr4	82948096	82950144	-28.090450286865234
chr4	82950144	82952192	-29.160442352294922
chr4	82956288	82958336	-21.039691925048828
chr4	82958336	82960384	-20.646026611328125
chr4	82960384	82962432	-22.824806213378906
chr4	82984960	82987008	-25.001415252685547
chr4	83007488	83009536	-25.413957595825195
chr4	83009536	83011584	-49.96449279785156
chr4	83011584	83013632	-45.281639099121094
chr4	83015680	83017728	-34.531097412109375
chr4	83021824	83023872	-25.671411514282227
chr4	83060736	83062784	-32.63901901245117
chr4	83075072	83077120	-32.54059982299805
chr4	83077120	83079168	-21.06844711303711
chr2	138862592	138864640	-27.99844741821289
chr5	37574656	37576704	-21.228796005249023
chr5	37636096	37638144	-30.050487518310547
chr5	37656576	37658624	-24.51491928100586
chr5	37664768	37666816	-27.671432495117188
chr5	37666816	37668864	-21.237375259399414
chr5	37699584	37701632	-22.12374496459961
chr5	37722112	37724160	-34.150516510009766
chr5	37724160	37726208	-19.935684204101562
chr5	37738496	37740544	-20.744159698486328
chr3	171563008	171565056	-35.87859344482422
chr3	171771904	171773952	-25.027929306030273
chr3	171890688	171892736	-22.321029663085938
chr2	24825856	24827904	-26.71364974975586
chr2	24918016	24920064	-20.752511978149414
chr16	58617856	58619904	-19.988550186157227
chrX	151212032	151214080	-25.212507247924805
chr8	66523136	66525184	-32.83475112915039
chr8	67026944	67028992	-27.346202850341797
chr8	67104768	67106816	-31.33989906311035
chr8	67108864	67110912	-21.168376922607422
chr8	67115008	67117056	-21.341373443603516
chr8	67215360	67217408	-24.43787384033203
chr8	67217408	67219456	-24.810609817504883
chr22	43175936	43177984	-21.89291763305664
chr22	43212800	43214848	-21.387569427490234
chr7	134432768	134434816	-26.405651092529297
chr7	134645760	134647808	-21.724353790283203
chr7	134651904	134653952	-22.262163162231445
chr7	134719488	134721536	-19.926362991333008
chr7	134725632	134727680	-19.93273162841797
chr7	134744064	134746112	-22.024751663208008
chr7	134801408	134803456	-20.755128860473633
chr7	134803456	134805504	-21.519939422607422
chr7	134805504	134807552	-24.187305450439453
chr7	134807552	134809600	-20.86893653869629
chr7	134811648	134813696	-24.59162139892578
chr7	134815744	134817792	-24.93910026550293
chr7	134840320	134842368	-20.681442260742188
chr7	134846464	134848512	-25.343210220336914
chr7	134848512	134850560	-20.849018096923828
chr7	134850560	134852608	-20.302648544311523
chr7	134852608	134854656	-24.410236358642578
chr7	134854656	134856704	-23.25149154663086
chr7	134887424	134889472	-25.553791046142578
chr7	134899712	134901760	-28.778961181640625
chr7	134912000	134914048	-24.161521911621094
chr7	134916096	134918144	-21.02528190612793
chr8	73009152	73011200	-41.356685638427734
chr8	73082880	73084928	-20.655109405517578
chrX	38375424	38377472	-23.08383560180664
chrX	38879232	38881280	-21.14853286743164
chr19	50780160	50782208	-21.064712524414062
chr9	97628160	97630208	-22.130002975463867
chr9	97632256	97634304	-83.65168762207031
chr9	97667072	97669120	-22.649621963500977
chr9	97695744	97697792	-49.28325271606445
chr9	97697792	97699840	-22.24980354309082
chr9	97712128	97714176	-33.62770462036133
chr9	97714176	97716224	-19.94280433654785
chr9	97751040	97753088	-23.915447235107422
chr9	97753088	97755136	-22.628576278686523
chr9	97755136	97757184	-25.369613647460938
chr9	97763328	97765376	-23.112018585205078
chr9	97765376	97767424	-26.373931884765625
chr9	97787904	97789952	-20.931865692138672
chr9	97792000	97794048	-25.907623291015625
chr9	97808384	97810432	-40.543235778808594
chr9	97810432	97812480	-50.3464241027832
chr9	97812480	97814528	-32.719688415527344
chr9	97814528	97816576	-30.558603286743164
chr9	97820672	97822720	-42.32612228393555
chr9	97822720	97824768	-21.139841079711914
chr9	97841152	97843200	-21.822906494140625
chr9	97843200	97845248	-28.91006088256836
chr9	97857536	97859584	-26.074331283569336
chr9	97861632	97863680	-24.556049346923828
chr9	97863680	97865728	-28.633569717407227
chr9	97865728	97867776	-25.8279972076416
chr9	97867776	97869824	-26.721181869506836
chr9	97875968	97878016	-27.822546005249023
chr9	97878016	97880064	-29.312646865844727
chr9	97880064	97882112	-22.296335220336914
chr9	97961984	97964032	-20.727005004882812
chr9	97964032	97966080	-20.472721099853516
chr12	122923008	122925056	-21.43988609313965
chr12	122951680	122953728	-22.764408111572266
chr12	122968064	122970112	-23.494754791259766
chr12	122974208	122976256	-40.53749084472656
chr12	122976256	122978304	-26.220632553100586
chr12	123068416	123070464	-27.073116302490234
chr12	123193344	123195392	-21.598485946655273
chr12	123228160	123230208	-20.465618133544922
chr12	123232256	123234304	-33.870513916015625
chr12	123234304	123236352	-26.323871612548828
chr12	123269120	123271168	-29.035837173461914
chr12	123271168	123273216	-24.07413101196289
chr8	73912320	73914368	-23.393997192382812
chr8	73949184	73951232	-23.64376449584961
chr8	73990144	73992192	-31.617267608642578
chr20	24989696	24991744	-23.36854362487793
chr20	24995840	24997888	-43.68913650512695
chr14	100278272	100280320	-21.939632415771484
chr14	100333568	100335616	-22.503341674804688
chr4	82425856	82427904	-20.387014389038086
chr4	82825216	82827264	-20.758264541625977
chr4	82964480	82966528	-20.276378631591797
chr4	82966528	82968576	-29.763134002685547
chr4	82974720	82976768	-21.700077056884766
chr4	82978816	82980864	-20.39464569091797
chr12	93972480	93974528	-26.7109317779541
chr12	94007296	94009344	-22.08639907836914
chr5	40431616	40433664	-21.638113021850586
chr5	40476672	40478720	-25.44554901123047
chr9	21655552	21657600	-25.515377044677734
chr9	21657600	21659648	-29.132884979248047
chr9	21749760	21751808	-21.690784454345703
chr6	82210816	82212864	-61.13774871826172
chr6	82915328	82917376	-22.00551414489746
chr14	73058304	73060352	-107.96940612792969
chr14	73103360	73105408	-27.390127182006836
chr14	73121792	73123840	-23.41383171081543
chr14	73123840	73125888	-42.72015380859375
chr14	73134080	73136128	-33.1563606262207
chr14	73136128	73138176	-35.32896423339844
chr14	73138176	73140224	-31.152690887451172
chr14	73172992	73175040	-40.836612701416016
chr14	73234432	73236480	-24.904083251953125
chr14	73238528	73240576	-41.57004928588867
chr14	73371648	73373696	-22.9375
chr14	73410560	73412608	-26.68971824645996
chr14	73457664	73459712	-22.76800537109375
chr14	73644032	73646080	-32.82802200317383
chr14	73689088	73691136	-23.23111343383789
chr14	73752576	73754624	-20.942724227905273
chr16	86515712	86517760	-35.90995407104492
chr16	86564864	86566912	-36.401493072509766
chr2	186484736	186486784	-28.216533660888672
chr2	186486784	186488832	-32.107086181640625
chr2	186509312	186511360	-22.43281364440918
chr2	186519552	186521600	-30.421951293945312
chr2	186542080	186544128	-26.882537841796875
chr2	186550272	186552320	-27.543682098388672
chr2	186566656	186568704	-20.493919372558594
chr2	186570752	186572800	-20.640541076660156
chr2	186580992	186583040	-22.387004852294922
chr2	186583040	186585088	-36.89017868041992
chr2	186611712	186613760	-24.151477813720703
chr2	186662912	186664960	-21.18593978881836
chr5	42944512	42946560	-22.69341468811035
chr5	42948608	42950656	-26.05908203125
chr5	42971136	42973184	-21.696714401245117
chr5	42991616	42993664	-45.76886749267578
chr5	42993664	42995712	-46.55927276611328
chr5	42995712	42997760	-20.75603675842285
chr5	43018240	43020288	-33.660152435302734
chr5	43028480	43030528	-20.993968963623047
chr5	43040768	43042816	-25.094079971313477
chr5	43061248	43063296	-24.505346298217773
chr5	43063296	43065344	-38.043827056884766
chr5	43067392	43069440	-28.642202377319336
chr3	4349952	4352000	-29.949764251708984
chr3	4352000	4354048	-37.467323303222656
chr3	4655104	4657152	-26.35048484802246
chr3	4904960	4907008	-25.28519058227539
chr3	4947968	4950016	-29.70941162109375
chr4	20381696	20383744	-19.98056411743164
chr12	54280192	54282240	-32.227725982666016
chr12	54286336	54288384	-30.729785919189453
chr12	54308864	54310912	-26.418575286865234
chr12	54370304	54372352	-23.858888626098633
chr12	54392832	54394880	-24.986515045166016
chr14	51449856	51451904	-20.823223114013672
chr14	51494912	51496960	-34.76038360595703
chr14	51515392	51517440	-27.816390991210938
chr14	51570688	51572736	-25.38376808166504
chr14	51576832	51578880	-25.200862884521484
chr14	51580928	51582976	-28.361507415771484
chr14	51597312	51599360	-22.992935180664062
chr14	51619840	51621888	-20.461326599121094
chr14	51642368	51644416	-34.16886520385742
chr14	51990528	51992576	-26.672317504882812
chrX	127774720	127776768	-31.26382827758789
chrX	127776768	127778816	-21.300308227539062
chrX	127803392	127805440	-21.587675094604492
chrX	127809536	127811584	-29.991119384765625
chrX	127866880	127868928	-20.413558959960938
chrX	127885312	127887360	-25.72355079650879
chrX	127907840	127909888	-28.835941314697266
chrX	127911936	127913984	-25.138011932373047
chrX	128073728	128075776	-21.924137115478516
chrX	128139264	128141312	-20.18191909790039
chrX	128188416	128190464	-20.702434539794922
chrX	128264192	128266240	-28.751489639282227
chrX	128274432	128276480	-31.736370086669922
chrX	128309248	128311296	-22.671863555908203
chrX	128374784	128376832	-20.436756134033203
chrX	128393216	128395264	-27.839675903320312
chrX	128397312	128399360	-24.53555679321289
chr20	5971968	5974016	-36.346778869628906
chrX	7647232	7649280	-23.55484962463379
chrX	7815168	7817216	-23.840635299682617
chrX	8089600	8091648	-26.42706298828125
chrX	8095744	8097792	-22.431499481201172
chrX	8122368	8124416	-23.333065032958984
chrX	8130560	8132608	-24.47445297241211
chrX	8134656	8136704	-28.019962310791016
