chrom	start	end	snRNA_Shap
chr7	139720704	139722752	12.775975227355957
chr7	139986944	139988992	11.771390914916992
chr7	140058624	140060672	15.425625801086426
chr7	140103680	140105728	10.557757377624512
chr7	140122112	140124160	10.690271377563477
chr7	140150784	140152832	10.057683944702148
chr7	140365824	140367872	11.818880081176758
chr7	140388352	140390400	23.183956146240234
chr9	113373184	113375232	11.304079055786133
chr9	113375232	113377280	13.507675170898438
chr9	113377280	113379328	12.328935623168945
chr9	113498112	113500160	9.73709487915039
chr9	113502208	113504256	18.337047576904297
chr9	113518592	113520640	10.037062644958496
chr9	113545216	113547264	9.822681427001953
chr9	113641472	113643520	10.015089988708496
chr9	114055168	114057216	10.243440628051758
chr12	12267520	12269568	13.9164400100708
chr12	12732416	12734464	10.341748237609863
chr12	12779520	12781568	10.812143325805664
chr12	12781568	12783616	10.326513290405273
chr12	12847104	12849152	12.797310829162598
chr12	12892160	12894208	11.690213203430176
chr12	12910592	12912640	12.982617378234863
chr12	12922880	12924928	9.64745044708252
chr12	12961792	12963840	11.393155097961426
chr5	159170560	159172608	12.787497520446777
chr5	159172608	159174656	12.694392204284668
chr5	159195136	159197184	11.756315231323242
chr5	159238144	159240192	11.118393898010254
chr5	159434752	159436800	13.981714248657227
chr4	77115392	77117440	11.223367691040039
chr4	77117440	77119488	12.249730110168457
chr12	79271936	79273984	10.268197059631348
chr12	79276032	79278080	12.535856246948242
chr12	79286272	79288320	10.243209838867188
chr12	79288320	79290368	17.04315185546875
chr12	79499264	79501312	10.014955520629883
chr12	79626240	79628288	12.499205589294434
chr12	79632384	79634432	11.846964836120605
chr12	79650816	79652864	9.617246627807617
chr12	79679488	79681536	12.366559028625488
chr12	79796224	79798272	9.797809600830078
chr12	79802368	79804416	10.391413688659668
chr12	79839232	79841280	10.011842727661133
chr12	79847424	79849472	9.744254112243652
chr12	79853568	79855616	11.178744316101074
chr12	80095232	80097280	9.685091972351074
chr8	103153664	103155712	9.778892517089844
chr8	103192576	103194624	9.88200569152832
chr8	103276544	103278592	10.044584274291992
chr8	103368704	103370752	10.520021438598633
chr8	103374848	103376896	12.117918014526367
chr8	103643136	103645184	11.044364929199219
chr8	103759872	103761920	15.205970764160156
chr8	103800832	103802880	9.762548446655273
chr8	103811072	103813120	11.28479290008545
chr8	103817216	103819264	12.886802673339844
chr4	60086272	60088320	24.822391510009766
chr4	60116992	60119040	18.68250846862793
chr4	60119040	60121088	14.286674499511719
chr4	60520448	60522496	10.710383415222168
chr4	60532736	60534784	10.691376686096191
chr4	60934144	60936192	10.703672409057617
chr14	30373888	30375936	11.421905517578125
chr14	30380032	30382080	15.8279447555542
chr14	30384128	30386176	13.581860542297363
chr14	30388224	30390272	10.608161926269531
chr14	30412800	30414848	11.269651412963867
chr14	30451712	30453760	10.7438383102417
chr14	30588928	30590976	9.685894012451172
chr14	30595072	30597120	11.947305679321289
chr14	30597120	30599168	15.113726615905762
chr14	30601216	30603264	13.400428771972656
chr14	30605312	30607360	10.77442741394043
chr14	30607360	30609408	16.306127548217773
chr14	30638080	30640128	11.602258682250977
chr14	30642176	30644224	11.743600845336914
chr14	30949376	30951424	14.217439651489258
chr14	31080448	31082496	10.100205421447754
chr14	31084544	31086592	9.695524215698242
chr6	13187072	13189120	19.66606903076172
chr11	121112576	121114624	13.856478691101074
chr11	121292800	121294848	9.653097152709961
chr8	140302336	140304384	14.843521118164062
chr8	140353536	140355584	9.682398796081543
chr8	140380160	140382208	10.963727951049805
chr8	140544000	140546048	10.293169975280762
chr8	140578816	140580864	14.694622993469238
chr8	140591104	140593152	10.319952011108398
chr8	140746752	140748800	22.882461547851562
chr8	140754944	140756992	14.477279663085938
chr8	140781568	140783616	11.761140823364258
chr8	140795904	140797952	11.662405967712402
chr8	140804096	140806144	11.340774536132812
chr8	140806144	140808192	13.018641471862793
chr8	140808192	140810240	10.364277839660645
chr8	140816384	140818432	12.768701553344727
chr8	140896256	140898304	10.402946472167969
chr8	140904448	140906496	9.944646835327148
chr8	140972032	140974080	12.5557222366333
chr5	159201280	159203328	10.598491668701172
chr18	76275712	76277760	14.523710250854492
chr18	76294144	76296192	9.788454055786133
chr18	76531712	76533760	10.231602668762207
chr18	76787712	76789760	10.890518188476562
chr18	76867584	76869632	12.879034042358398
chr18	76869632	76871680	10.445287704467773
chr18	76916736	76918784	9.866942405700684
chr2	9861120	9863168	9.664151191711426
chr2	9912320	9914368	11.58364200592041
chr2	9916416	9918464	11.120301246643066
chr2	10000384	10002432	11.882148742675781
chr2	10002432	10004480	9.65054702758789
chr2	10059776	10061824	9.68899154663086
chr2	10246144	10248192	10.132855415344238
chr2	45481984	45484032	10.806970596313477
chr2	45561856	45563904	10.172067642211914
chr2	45604864	45606912	12.672887802124023
chr2	45606912	45608960	10.625718116760254
chr2	45608960	45611008	19.385610580444336
chr2	46227456	46229504	11.390426635742188
chr2	84375552	84377600	9.95169448852539
chr2	84439040	84441088	12.721040725708008
chr2	84987904	84989952	12.086872100830078
chr11	109053952	109056000	10.203829765319824
chr4	109731840	109733888	11.519990921020508
chr4	109735936	109737984	10.913606643676758
chr4	109801472	109803520	10.285970687866211
chr4	109836288	109838336	14.78308391571045
chr4	110475264	110477312	18.46309471130371
chr9	13152256	13154304	10.500762939453125
chr9	13174784	13176832	11.185895919799805
chr5	150462464	150464512	9.874747276306152
chr5	150523904	150525952	10.968694686889648
chr5	150632448	150634496	10.734335899353027
chr5	150634496	150636544	14.29973030090332
chr5	150667264	150669312	9.756866455078125
chr5	150675456	150677504	11.007102966308594
chr5	150679552	150681600	11.635416030883789
chr5	150693888	150695936	11.104021072387695
chr5	150697984	150700032	15.7498779296875
chr5	150743040	150745088	10.946090698242188
chr5	150745088	150747136	12.654363632202148
chr5	150747136	150749184	10.132375717163086
chr5	151056384	151058432	9.648292541503906
chr6	87154688	87156736	10.322356224060059
chr6	87339008	87341056	18.580379486083984
chr6	87404544	87406592	9.60392951965332
chr6	87537664	87539712	10.271140098571777
chr6	87547904	87549952	9.982274055480957
chr6	87554048	87556096	10.959189414978027
chr6	87736320	87738368	12.119587898254395
chr6	87744512	87746560	9.762661933898926
chr6	87746560	87748608	12.14299201965332
chr6	87748608	87750656	11.284204483032227
chr6	87918592	87920640	12.809832572937012
chr6	87943168	87945216	14.079974174499512
chr16	48306176	48308224	10.035370826721191
chr16	48314368	48316416	12.358407974243164
chr16	48328704	48330752	11.544405937194824
chr16	48392192	48394240	12.978053092956543
chr16	48394240	48396288	15.839533805847168
chr16	48402432	48404480	11.40869426727295
chr16	48441344	48443392	11.497936248779297
chr16	48830464	48832512	12.962060928344727
chr16	48896000	48898048	12.778178215026855
chr16	48994304	48996352	10.333575248718262
chr14	102823936	102825984	11.339265823364258
chr14	102836224	102838272	11.557585716247559
chr14	102858752	102860800	10.577033996582031
chr14	102905856	102907904	9.60700798034668
chr14	102920192	102922240	9.890144348144531
chr14	103028736	103030784	12.32890510559082
chr14	103036928	103038976	12.756510734558105
chr14	103071744	103073792	11.31840991973877
chr14	103081984	103084032	10.797056198120117
chr14	103211008	103213056	10.033140182495117
chr14	103227392	103229440	10.051210403442383
chr14	103229440	103231488	11.513758659362793
chr14	103235584	103237632	10.388045310974121
chr14	103364608	103366656	11.786944389343262
chr1	60852224	60854272	17.12537384033203
chr1	60874752	60876800	10.956305503845215
chr1	60909568	60911616	14.961285591125488
chr1	60979200	60981248	15.218353271484375
chr1	60985344	60987392	16.778287887573242
chr1	60991488	60993536	10.548095703125
chr1	207845376	207847424	11.235197067260742
chr1	207847424	207849472	10.103479385375977
chr1	207880192	207882240	13.468185424804688
chr1	207904768	207906816	12.28200626373291
chr1	207915008	207917056	10.433937072753906
chr1	208046080	208048128	13.569747924804688
chr1	208125952	208128000	12.902938842773438
chr1	208175104	208177152	10.229010581970215
chr1	208187392	208189440	9.986475944519043
chr1	208353280	208355328	12.90526008605957
chr1	208424960	208427008	11.537903785705566
chr1	208427008	208429056	14.223750114440918
chr1	208447488	208449536	10.58077621459961
chr1	208504832	208506880	10.310004234313965
chr1	208539648	208541696	12.375551223754883
chr15	38862848	38864896	10.828983306884766
chr15	39477248	39479296	10.187353134155273
chr15	39520256	39522304	10.596887588500977
chr9	29050880	29052928	12.31319808959961
chr9	29655040	29657088	13.582287788391113
chr3	149835776	149837824	10.930856704711914
chr3	149911552	149913600	11.787332534790039
chr3	150112256	150114304	12.8535737991333
chr3	150265856	150267904	15.41533088684082
chr3	150286336	150288384	10.317333221435547
chr3	150521856	150523904	12.030941009521484
chr3	150536192	150538240	12.882972717285156
chr2	177481728	177483776	12.377721786499023
chr1	18606080	18608128	16.180917739868164
chr1	18677760	18679808	10.264740943908691
chr1	18710528	18712576	11.465524673461914
chr1	18751488	18753536	10.638360977172852
chr1	18956288	18958336	14.41596508026123
chr1	18966528	18968576	15.013714790344238
chr1	18972672	18974720	10.248793601989746
chr1	19015680	19017728	12.428479194641113
chr1	19044352	19046400	9.741888046264648
chr1	19062784	19064832	11.488774299621582
chr1	19146752	19148800	17.240482330322266
chr1	19189760	19191808	11.826120376586914
chr1	19202048	19204096	13.645421981811523
chr1	19216384	19218432	17.400009155273438
chrX	104574976	104577024	12.654281616210938
chrX	99221504	99223552	9.93490219116211
chr19	3371008	3373056	10.383199691772461
chr19	3381248	3383296	11.453968048095703
chr19	3385344	3387392	13.493611335754395
chr19	3399680	3401728	12.617666244506836
chr19	3405824	3407872	14.430654525756836
chr19	3448832	3450880	10.881056785583496
chr19	3880960	3883008	15.56317138671875
chr19	3969024	3971072	15.64799976348877
chr19	3979264	3981312	16.834064483642578
chr11	20381696	20383744	11.534002304077148
chr11	20400128	20402176	11.163134574890137
chr11	20406272	20408320	10.260350227355957
chr11	20449280	20451328	9.83337688446045
chr11	20887552	20889600	11.668554306030273
chr11	20987904	20989952	11.478265762329102
chr11	20992000	20994048	11.307796478271484
chr10	67129344	67131392	9.840227127075195
chr10	67235840	67237888	10.326814651489258
chr5	154466304	154468352	14.582682609558105
chr5	154499072	154501120	11.778231620788574
chr5	154501120	154503168	11.513615608215332
chr5	154505216	154507264	13.499107360839844
chr5	154519552	154521600	12.816459655761719
chr5	154732544	154734592	16.386363983154297
chr5	154734592	154736640	12.325328826904297
chr9	73977856	73979904	9.70826244354248
chr7	29478912	29480960	22.031509399414062
chr7	30005248	30007296	10.473294258117676
chr7	30011392	30013440	11.655695915222168
chr7	30035968	30038016	10.011914253234863
chr7	30281728	30283776	10.54543399810791
chr7	30306304	30308352	11.037445068359375
chr10	4818944	4820992	11.487029075622559
chr8	70033408	70035456	9.915172576904297
chr2	121743360	121745408	11.893403053283691
chr2	121753600	121755648	14.910957336425781
chr2	121755648	121757696	15.528875350952148
chr17	6623232	6625280	10.875622749328613
chr17	6633472	6635520	13.136962890625
chr17	6635520	6637568	11.009709358215332
chr17	6637568	6639616	14.647050857543945
chr17	6639616	6641664	10.256218910217285
chr17	6645760	6647808	12.276500701904297
chr17	6647808	6649856	12.334474563598633
chr11	12423168	12425216	11.439048767089844
chr11	12453888	12455936	12.073122024536133
chr19	32344064	32346112	10.641392707824707
chr19	32401408	32403456	12.951009750366211
chr1	30525440	30527488	10.607599258422852
chr1	30541824	30543872	9.74067211151123
chr1	30545920	30547968	11.803297996520996
chr1	30547968	30550016	16.278125762939453
chr1	30611456	30613504	15.758064270019531
chr1	30627840	30629888	14.951016426086426
chr1	30652416	30654464	17.146060943603516
chr1	30654464	30656512	10.270605087280273
chr1	30660608	30662656	10.196611404418945
chr1	30674944	30676992	19.078739166259766
chr1	30851072	30853120	11.49731731414795
chr1	30859264	30861312	14.785100936889648
chr1	30877696	30879744	10.527547836303711
chr1	30889984	30892032	11.363978385925293
chr1	30953472	30955520	10.998948097229004
chr1	30955520	30957568	9.825347900390625
chr1	30967808	30969856	12.997152328491211
chr1	31041536	31043584	13.420358657836914
chr1	31047680	31049728	11.978095054626465
chr1	31109120	31111168	10.59086799621582
chr1	31148032	31150080	12.301237106323242
chr1	31418368	31420416	9.825874328613281
chr3	3612672	3614720	9.769585609436035
chr8	100239360	100241408	10.909812927246094
chr8	100714496	100716544	10.27121639251709
chr8	100716544	100718592	18.232460021972656
chr8	100718592	100720640	12.38211441040039
chr7	100526080	100528128	11.358868598937988
chr7	100610048	100612096	9.770162582397461
chr7	100644864	100646912	16.073974609375
chr7	100655104	100657152	15.029668807983398
chr7	100685824	100687872	11.789231300354004
chr7	100698112	100700160	10.133833885192871
chr7	100769792	100771840	10.233453750610352
chr7	100794368	100796416	12.67573356628418
chr7	100796416	100798464	12.260183334350586
chr7	100798464	100800512	10.107421875
chr7	100820992	100823040	18.856124877929688
chr7	100823040	100825088	14.178133964538574
chr7	105832448	105834496	9.655769348144531
chr7	106029056	106031104	20.33745002746582
chr8	105836544	105838592	16.500591278076172
chr8	106053632	106055680	11.090614318847656
chr8	106065920	106067968	10.452466011047363
chr8	106735616	106737664	9.841910362243652
chr15	86661120	86663168	9.777624130249023
chr15	86784000	86786048	14.845552444458008
chr15	86790144	86792192	13.34234619140625
chr15	87298048	87300096	10.982714653015137
chr2	4685824	4687872	11.117193222045898
chr17	4130816	4132864	9.69651985168457
chr17	4139008	4141056	9.829689979553223
chr17	4284416	4286464	15.717692375183105
chr17	4317184	4319232	11.580692291259766
chr17	4333568	4335616	10.778334617614746
chr17	4347904	4349952	11.046178817749023
chr17	4352000	4354048	10.953850746154785
chr17	4356096	4358144	15.161511421203613
chr17	4360192	4362240	13.463154792785645
chr17	4362240	4364288	14.729580879211426
chr17	4364288	4366336	13.763952255249023
chr17	4368384	4370432	17.426511764526367
chr17	4376576	4378624	14.682080268859863
chr17	4696064	4698112	10.639852523803711
chr17	4704256	4706304	12.344810485839844
chr17	4726784	4728832	9.973669052124023
chr17	4753408	4755456	14.769441604614258
chr4	53000192	53002240	17.876543045043945
chr9	35489792	35491840	9.659488677978516
chr9	35749888	35751936	9.851982116699219
chr9	36093952	36096000	12.171647071838379
chr9	36116480	36118528	13.455431938171387
chr9	36368384	36370432	11.217476844787598
chr9	36374528	36376576	9.887677192687988
chr22	26589184	26591232	10.478911399841309
chr10	4034560	4036608	9.95126724243164
chr10	4691968	4694016	10.637453079223633
chr16	46559232	46561280	11.900012969970703
chr16	46616576	46618624	9.658984184265137
chr16	46753792	46755840	10.179878234863281
chr16	46764032	46766080	11.81645393371582
chr16	46782464	46784512	10.186015129089355
chr16	46792704	46794752	10.831099510192871
chr16	46794752	46796800	11.309221267700195
chr16	46809088	46811136	11.476584434509277
chr16	46837760	46839808	10.85470199584961
chr16	46843904	46845952	14.426559448242188
chr16	47415296	47417344	12.088715553283691
chr16	47435776	47437824	11.308431625366211
chr16	47452160	47454208	10.291152954101562
chr16	47468544	47470592	13.517428398132324
chr1	186021888	186023936	11.11268424987793
chr1	186265600	186267648	10.731954574584961
chr1	186322944	186324992	9.95736312866211
chr1	186339328	186341376	10.892921447753906
chr1	186343424	186345472	10.965279579162598
chr1	186451968	186454016	11.464899063110352
chr1	186507264	186509312	10.491752624511719
chr1	186806272	186808320	14.593256950378418
chr1	186849280	186851328	18.837970733642578
chr12	26710016	26712064	13.160738945007324
chr12	26914816	26916864	12.63776683807373
chr12	26929152	26931200	10.882087707519531
chr12	26933248	26935296	22.021207809448242
chr12	26937344	26939392	22.205442428588867
chr12	26943488	26945536	12.46015739440918
chr12	26945536	26947584	12.995012283325195
chr12	26951680	26953728	9.97368335723877
chr12	26978304	26980352	11.304147720336914
chr12	26984448	26986496	10.942465782165527
chr12	26988544	26990592	15.205541610717773
chr19	7157760	7159808	9.867674827575684
chr19	7204864	7206912	10.177732467651367
chr19	7221248	7223296	10.05580997467041
chr19	7290880	7292928	11.048311233520508
chr19	7444480	7446528	10.891576766967773
chr19	7448576	7450624	12.95489501953125
chr19	7458816	7460864	9.83946418762207
chr19	7462912	7464960	14.828824043273926
chr19	7481344	7483392	13.103179931640625
chr19	7497728	7499776	10.175741195678711
chr7	81696768	81698816	10.354497909545898
chr7	81715200	81717248	10.232561111450195
chr7	81727488	81729536	10.469743728637695
chr3	140967936	140969984	11.334457397460938
chr3	140980224	140982272	12.056750297546387
chr3	140994560	140996608	10.741976737976074
chr3	141045760	141047808	10.933572769165039
chr3	141080576	141082624	11.439193725585938
chr3	141082624	141084672	10.184900283813477
chr3	141158400	141160448	12.10627269744873
chr3	141193216	141195264	10.774823188781738
chr3	141225984	141228032	17.031307220458984
chr3	141232128	141234176	16.006301879882812
chr3	141262848	141264896	10.682358741760254
chr3	141268992	141271040	9.771538734436035
chr3	141275136	141277184	13.292253494262695
chr3	141357056	141359104	12.267695426940918
chr3	141461504	141463552	16.172821044921875
chr3	141463552	141465600	14.15977954864502
chr3	141467648	141469696	9.635819435119629
chr3	141508608	141510656	9.773204803466797
chr3	141516800	141518848	11.194987297058105
chr3	141518848	141520896	11.326583862304688
chr3	141613056	141615104	11.603065490722656
chr3	141615104	141617152	18.991992950439453
chr3	141617152	141619200	9.967389106750488
chr3	141871104	141873152	10.331137657165527
chr3	141875200	141877248	17.6163330078125
chr9	129103872	129105920	14.849508285522461
chr9	129337344	129339392	12.489923477172852
chr9	129517568	129519616	10.370878219604492
chr9	129830912	129832960	11.118027687072754
chr11	118753280	118755328	10.61957836151123
chr11	118784000	118786048	10.95708179473877
chr11	119064576	119066624	14.975642204284668
chr11	119128064	119130112	11.355735778808594
chr11	119197696	119199744	10.899910926818848
chr11	119246848	119248896	9.94336223602295
chr11	119574528	119576576	9.606998443603516
chr11	119578624	119580672	11.842580795288086
chr11	119580672	119582720	14.8247709274292
chr11	119621632	119623680	14.185829162597656
chr7	137656320	137658368	11.09926700592041
chr7	137928704	137930752	11.012100219726562
chr7	137930752	137932800	11.47270679473877
chr7	137951232	137953280	12.674052238464355
chrX	17737728	17739776	9.796941757202148
chr12	61009920	61011968	13.695530891418457
chr16	57131008	57133056	10.922239303588867
chr16	57348096	57350144	13.1593017578125
chr16	57382912	57384960	10.015771865844727
chr16	57448448	57450496	9.945564270019531
chr16	57468928	57470976	10.817292213439941
chr16	57890816	57892864	10.951818466186523
chr8	122163200	122165248	15.32438850402832
chr8	122658816	122660864	14.27525806427002
chr8	122832896	122834944	9.700794219970703
chr8	123029504	123031552	10.15931510925293
chr8	123037696	123039744	15.685745239257812
chr3	157448192	157450240	10.013209342956543
chr3	157460480	157462528	11.05378532409668
chr3	157468672	157470720	11.275004386901855
chr3	157487104	157489152	9.812803268432617
chr3	157642752	157644800	10.675323486328125
chr8	97542144	97544192	10.711042404174805
chr8	97642496	97644544	9.700439453125
chr1	45312000	45314048	11.087054252624512
chr1	45314048	45316096	14.44348430633545
chr1	45574144	45576192	11.076131820678711
chr1	45611008	45613056	11.496013641357422
chr1	45623296	45625344	11.437655448913574
chr1	45711360	45713408	10.9561185836792
chr13	72781824	72783872	13.570634841918945
chr11	120477696	120479744	11.179399490356445
chr11	120506368	120508416	9.71918773651123
chr11	120709120	120711168	10.047236442565918
chr13	29157376	29159424	11.330789566040039
chr13	29493248	29495296	14.4259033203125
chr13	29536256	29538304	10.060447692871094
chr13	29558784	29560832	11.924692153930664
chr13	29661184	29663232	11.865198135375977
chr13	29671424	29673472	13.491816520690918
chr13	29673472	29675520	11.798784255981445
chr11	17647616	17649664	17.407609939575195
chr11	18319360	18321408	11.536249160766602
chr11	18386944	18388992	9.847665786743164
chr10	42962944	42964992	21.307146072387695
chr1	37498880	37500928	11.084726333618164
chr1	37509120	37511168	13.4796142578125
chr1	37515264	37517312	14.315881729125977
chr1	37527552	37529600	11.973733901977539
chr1	37554176	37556224	11.668756484985352
chr3	53309440	53311488	10.360666275024414
chr3	53886976	53889024	11.061843872070312
chr18	710656	712704	14.308370590209961
chr6	49543168	49545216	17.71981430053711
chrX	23199744	23201792	11.05095100402832
chrX	23201792	23203840	10.02120590209961
chrX	23685120	23687168	10.415603637695312
chrX	23687168	23689216	12.360555648803711
chr13	91938816	91940864	10.819271087646484
chr13	92059648	92061696	10.423466682434082
chr6	126724096	126726144	11.620981216430664
chr6	127049728	127051776	13.525052070617676
chr6	127051776	127053824	9.77429485321045
chr6	127293440	127295488	9.744941711425781
chr6	127309824	127311872	10.255752563476562
chr1	91035648	91037696	9.948287963867188
chr1	91840512	91842560	10.492345809936523
chr12	5806080	5808128	24.22480583190918
chr12	5808128	5810176	25.624948501586914
chr12	6103040	6105088	10.184466361999512
chr12	6107136	6109184	9.826889991760254
chr12	6125568	6127616	10.721243858337402
chr12	6129664	6131712	20.833145141601562
chr12	6131712	6133760	12.861849784851074
chr12	6150144	6152192	12.353440284729004
chr12	6178816	6180864	12.923959732055664
chr12	6201344	6203392	10.63768482208252
chr12	6254592	6256640	9.713948249816895
chr12	6256640	6258688	10.398141860961914
chr12	6258688	6260736	9.694080352783203
chr12	6262784	6264832	11.13450813293457
chr2	119615488	119617536	10.001700401306152
chr2	120008704	120010752	11.269353866577148
chr11	63682560	63684608	9.972192764282227
chr11	63889408	63891456	9.640254974365234
chr11	63973376	63975424	14.231120109558105
chr11	63993856	63995904	9.798479080200195
chr11	64057344	64059392	12.036972999572754
chr11	64112640	64114688	15.4486722946167
chr11	64122880	64124928	13.490450859069824
chr11	64225280	64227328	11.428916931152344
chr4	76613632	76615680	10.9920072555542
chr4	76679168	76681216	11.96027660369873
chr13	64657408	64659456	9.689667701721191
chr13	64665600	64667648	12.380928039550781
chr13	64700416	64702464	12.629709243774414
chr13	64716800	64718848	9.832476615905762
chr13	64731136	64733184	10.725074768066406
chr13	65325056	65327104	12.335481643676758
chr3	142333952	142336000	10.556517601013184
chr3	142432256	142434304	12.745405197143555
chr3	142559232	142561280	9.83565902709961
chr3	142577664	142579712	10.126773834228516
chr3	142903296	142905344	10.10659408569336
chr1	6483968	6486016	10.31302261352539
chr1	6514688	6516736	13.244257926940918
chr1	6531072	6533120	11.733003616333008
chr1	7043072	7045120	13.745341300964355
chr1	7055360	7057408	9.832754135131836
chr1	7145472	7147520	10.955911636352539
chr5	8247296	8249344	11.256991386413574
chr5	8751104	8753152	11.531778335571289
chr5	8863744	8865792	9.746957778930664
chr1	179077120	179079168	10.239900588989258
chr1	179079168	179081216	11.923517227172852
chr1	179107840	179109888	13.253105163574219
chr1	179122176	179124224	12.360255241394043
chr1	179134464	179136512	12.254215240478516
chr1	179148800	179150848	16.411334991455078
chr1	179165184	179167232	15.749847412109375
chr1	179191808	179193856	14.27473258972168
chr1	179193856	179195904	17.21688461303711
chr1	179214336	179216384	14.613171577453613
chr1	179236864	179238912	9.64243221282959
chr1	179255296	179257344	10.004624366760254
chr1	179257344	179259392	9.956987380981445
chr1	179593216	179595264	12.99470043182373
chr1	179812352	179814400	9.661584854125977
chr4	132257792	132259840	11.834075927734375
chr4	132276224	132278272	11.3226957321167
chr4	132288512	132290560	10.450990676879883
chr11	40701952	40704000	12.741247177124023
chr5	158664704	158666752	15.686807632446289
chr3	178741248	178743296	12.243452072143555
chr3	178751488	178753536	10.655009269714355
chr3	179128320	179130368	9.702549934387207
chr3	179343360	179345408	11.587583541870117
chr3	179353600	179355648	14.949562072753906
chr3	179359744	179361792	10.046697616577148
chr3	179365888	179367936	13.740071296691895
chr3	179597312	179599360	11.54515266418457
chr3	179601408	179603456	15.354619979858398
chr4	140974080	140976128	11.01297664642334
chr4	141058048	141060096	10.58065414428711
chr4	141070336	141072384	11.641542434692383
chr5	26523648	26525696	11.073145866394043
chr5	27021312	27023360	11.916845321655273
chr5	27023360	27025408	14.362971305847168
chr6	93175808	93177856	10.805503845214844
chr6	93276160	93278208	14.137453079223633
chr6	93292544	93294592	16.05427360534668
chr11	106999808	107001856	13.935664176940918
chr11	107180032	107182080	10.314974784851074
chr11	107798528	107800576	9.618551254272461
chr11	107823104	107825152	10.086443901062012
chr16	12689408	12691456	10.443381309509277
chr16	13053952	13056000	10.823101043701172
chr16	13058048	13060096	14.473390579223633
chr11	65406976	65409024	12.066413879394531
chr11	65449984	65452032	14.714716911315918
chr11	65533952	65536000	10.544976234436035
chr11	65875968	65878016	11.425802230834961
chr9	93450240	93452288	12.306292533874512
chr9	93497344	93499392	11.225393295288086
chr9	93503488	93505536	9.763873100280762
chr9	93523968	93526016	10.390420913696289
chr9	93530112	93532160	10.986635208129883
chr9	93556736	93558784	11.29425048828125
chr17	56035328	56037376	13.287091255187988
chr17	56395776	56397824	9.617572784423828
chr17	56430592	56432640	10.62794303894043
chr17	56576000	56578048	10.934966087341309
chr1	161050624	161052672	10.981067657470703
chr1	161060864	161062912	12.491113662719727
chr1	161071104	161073152	12.542925834655762
chr1	161103872	161105920	10.107812881469727
chr1	161132544	161134592	11.129862785339355
chr2	120834048	120836096	10.091652870178223
chr2	120885248	120887296	10.082232475280762
chr2	120909824	120911872	15.09149169921875
chr2	121096192	121098240	13.357511520385742
chr2	121098240	121100288	10.64301586151123
chr2	121376768	121378816	10.449716567993164
chr13	94545920	94547968	9.675406455993652
chr13	94584832	94586880	11.006059646606445
chr13	94621696	94623744	10.692524909973145
chr6	99348480	99350528	9.74642562866211
chr6	99389440	99391488	14.245172500610352
chr6	99438592	99440640	14.018000602722168
chr6	99440640	99442688	11.738481521606445
chr6	99448832	99450880	10.994181632995605
chr6	99459072	99461120	11.774892807006836
chr6	99463168	99465216	9.836259841918945
chr5	37296128	37298176	10.492444038391113
chr5	37300224	37302272	13.353503227233887
chr5	37326848	37328896	11.394667625427246
chr5	37328896	37330944	15.736127853393555
chr5	37355520	37357568	17.219863891601562
chr5	37363712	37365760	13.082402229309082
chr5	37376000	37378048	16.616901397705078
chr5	37380096	37382144	16.527339935302734
chr5	37382144	37384192	11.773338317871094
chr21	37396480	37398528	12.092228889465332
chr21	37400576	37402624	10.314257621765137
chr21	37402624	37404672	12.086259841918945
chr21	37404672	37406720	10.9024019241333
chr21	37429248	37431296	10.287920951843262
chr21	37433344	37435392	10.610633850097656
chr21	37441536	37443584	11.091764450073242
chr21	37457920	37459968	9.967674255371094
chr21	37459968	37462016	10.679935455322266
chr21	37492736	37494784	16.45015525817871
chr21	37502976	37505024	12.494611740112305
chr21	37548032	37550080	10.389403343200684
chr6	81207296	81209344	10.256271362304688
chr6	81211392	81213440	11.538711547851562
chr1	97114112	97116160	9.88720989227295
chr1	97144832	97146880	11.250186920166016
chr1	97161216	97163264	10.616867065429688
chr1	97171456	97173504	10.94116497039795
chr1	97572864	97574912	16.112674713134766
chr1	97579008	97581056	11.429512023925781
chr1	97628160	97630208	9.910346031188965
chr1	211589120	211591168	9.737571716308594
chr1	211765248	211767296	9.660852432250977
chr1	211810304	211812352	10.484383583068848
chr1	211998720	212000768	13.428056716918945
chr1	212015104	212017152	11.827557563781738
chr1	212058112	212060160	10.34724235534668
chr1	212211712	212213760	14.043556213378906
chr8	133218304	133220352	9.773096084594727
chr8	133396480	133398528	9.869260787963867
chr8	133488640	133490688	14.360343933105469
chr8	133529600	133531648	10.572001457214355
chr8	133531648	133533696	11.523935317993164
chr8	133904384	133906432	12.39271354675293
chr4	99823616	99825664	12.541498184204102
chr4	99985408	99987456	10.861905097961426
chr4	99999744	100001792	11.4735689163208
chr4	97521664	97523712	10.25394344329834
chr7	16175104	16177152	11.154820442199707
chr7	16191488	16193536	21.67981719970703
chr7	16592896	16594944	12.553580284118652
chr7	16611328	16613376	15.128242492675781
chr7	16629760	16631808	11.243045806884766
chr7	16637952	16640000	22.160329818725586
chr7	16652288	16654336	11.338667869567871
chr7	16701440	16703488	13.269200325012207
chr7	16715776	16717824	10.915048599243164
chr7	16717824	16719872	21.479434967041016
chr7	16719872	16721920	11.989407539367676
chr7	16726016	16728064	9.804760932922363
chr7	16752640	16754688	16.325868606567383
chr7	16777216	16779264	11.422782897949219
chr7	16779264	16781312	10.230798721313477
chr7	16977920	16979968	10.222823143005371
