chrom	start	end	snRNA_Shap
chr20	44494848	44496896	-14.507121086120605
chr20	44515328	44517376	-18.597909927368164
chr20	44918784	44920832	-13.608282089233398
chr19	4984832	4986880	-23.157794952392578
chr19	29663232	29665280	-16.06804084777832
chr19	29966336	29968384	-14.213971138000488
chr16	66547712	66549760	-18.467191696166992
chr16	66549760	66551808	-14.08747386932373
chr16	66551808	66553856	-19.183324813842773
chr16	66564096	66566144	-19.393178939819336
chr16	66580480	66582528	-13.773323059082031
chr16	66633728	66635776	-13.889089584350586
chr16	66660352	66662400	-20.983049392700195
chr16	66674688	66676736	-25.578380584716797
chr16	66684928	66686976	-15.395660400390625
chr16	66686976	66689024	-16.38150405883789
chr16	66713600	66715648	-20.302413940429688
chr16	66715648	66717696	-13.712652206420898
chr16	66744320	66746368	-16.277416229248047
chr16	66754560	66756608	-15.03515338897705
chr7	50606080	50608128	-13.229536056518555
chr7	50655232	50657280	-13.898595809936523
chr7	100050944	100052992	-21.2778263092041
chr7	100073472	100075520	-18.38036346435547
chr7	100075520	100077568	-15.354403495788574
chr7	100091904	100093952	-16.65253257751465
chr7	100122624	100124672	-16.63559913635254
chr7	100171776	100173824	-19.500858306884766
chr7	100175872	100177920	-24.201702117919922
chr7	100214784	100216832	-13.398394584655762
chr7	100411392	100413440	-15.790552139282227
chr10	100911104	100913152	-13.911727905273438
chr10	100966400	100968448	-14.417950630187988
chr9	6414336	6416384	-17.65486717224121
chr9	6434816	6436864	-16.8583927154541
chr9	6455296	6457344	-16.381675720214844
chr9	6541312	6543360	-15.933520317077637
chr8	57964544	57966592	-14.299177169799805
chr8	57991168	57993216	-14.479742050170898
chr8	58005504	58007552	-16.088903427124023
chr7	154955776	154957824	-14.637701034545898
chr8	96860160	96862208	-14.775163650512695
chr8	96907264	96909312	-14.420415878295898
chr1	240330752	240332800	-13.273481369018555
chr1	240349184	240351232	-13.63487434387207
chr1	240371712	240373760	-14.561633110046387
chr1	240375808	240377856	-13.414164543151855
chr1	240445440	240447488	-24.491558074951172
chr1	240560128	240562176	-15.32646369934082
chr1	240723968	240726016	-16.910747528076172
chr7	98877440	98879488	-13.816256523132324
chr7	98879488	98881536	-24.973255157470703
chr7	98881536	98883584	-20.96444320678711
chr7	98902016	98904064	-13.753280639648438
chr7	98908160	98910208	-23.930503845214844
chr7	98916352	98918400	-13.731019973754883
chr7	98922496	98924544	-16.25273895263672
chr7	98945024	98947072	-21.757816314697266
chr7	98971648	98973696	-27.011051177978516
chr7	98981888	98983936	-17.775997161865234
chr7	98983936	98985984	-33.63686752319336
chr7	98992128	98994176	-15.596954345703125
chr7	99000320	99002368	-16.58426284790039
chr7	99004416	99006464	-43.09202194213867
chr7	99006464	99008512	-31.526165008544922
chr7	99010560	99012608	-20.532291412353516
chr7	99028992	99031040	-21.763626098632812
chr7	99043328	99045376	-20.897808074951172
chr7	99106816	99108864	-16.409433364868164
chr7	99110912	99112960	-16.35926628112793
chr7	99123200	99125248	-18.37761116027832
chr7	99182592	99184640	-13.655706405639648
chr12	24832000	24834048	-13.781692504882812
chr12	24848384	24850432	-15.011784553527832
chr12	24854528	24856576	-16.4385929107666
chr12	24862720	24864768	-17.395214080810547
chr12	24899584	24901632	-14.275006294250488
chr12	24920064	24922112	-13.642478942871094
chr5	38936576	38938624	-16.7506046295166
chr5	38942720	38944768	-16.0395565032959
chr5	38946816	38948864	-16.816030502319336
chr5	38955008	38957056	-16.025888442993164
chr5	38959104	38961152	-16.90774917602539
chr5	38961152	38963200	-19.94226837158203
chr5	38969344	38971392	-20.067323684692383
chr5	39002112	39004160	-17.9113826751709
chr5	39110656	39112704	-16.653095245361328
chr5	39114752	39116800	-19.426677703857422
chr5	39151616	39153664	-16.114675521850586
chr5	39170048	39172096	-15.313161849975586
chr5	39186432	39188480	-15.576441764831543
chr5	39188480	39190528	-13.570756912231445
chr5	39196672	39198720	-20.51271629333496
chr5	39211008	39213056	-13.395208358764648
chr5	39464960	39467008	-25.625747680664062
chr6	113641472	113643520	-15.29491138458252
chr6	113952768	113954816	-19.713581085205078
chr6	113967104	113969152	-13.795454025268555
chr6	113971200	113973248	-25.787982940673828
chr11	66170880	66172928	-17.99658966064453
chr8	42147840	42149888	-14.531147956848145
chr8	42194944	42196992	-16.830310821533203
chr8	42403840	42405888	-14.31019115447998
chr4	40316928	40318976	-13.230799674987793
chr4	40611840	40613888	-14.543535232543945
chr9	95023104	95025152	-16.006948471069336
chr9	95062016	95064064	-13.650930404663086
chr11	110159872	110161920	-13.9225435256958
chr3	101931008	101933056	-14.137051582336426
chr3	101935104	101937152	-21.847721099853516
chr3	102014976	102017024	-13.885353088378906
chr3	102088704	102090752	-14.559191703796387
chr3	102113280	102115328	-13.247415542602539
chr3	102139904	102141952	-16.713336944580078
chr3	102150144	102152192	-13.601765632629395
chr3	102184960	102187008	-14.167669296264648
chr3	102187008	102189056	-15.948626518249512
chr10	130129920	130131968	-17.69344711303711
chr1	32987136	32989184	-13.268285751342773
chr1	33019904	33021952	-13.60686206817627
chr1	33024000	33026048	-18.093162536621094
chr1	33032192	33034240	-19.762609481811523
chr1	33044480	33046528	-15.879544258117676
chr1	33046528	33048576	-25.134212493896484
chr1	33079296	33081344	-16.19719123840332
chr1	33140736	33142784	-14.138415336608887
chr1	33144832	33146880	-15.142315864562988
chr1	33146880	33148928	-16.590679168701172
chr14	88453120	88455168	-36.04366683959961
chr10	11546624	11548672	-19.72461700439453
chr10	11552768	11554816	-14.610687255859375
chr10	11829248	11831296	-15.364564895629883
chr10	11845632	11847680	-17.860149383544922
chr10	11857920	11859968	-14.048611640930176
chr10	11909120	11911168	-15.575576782226562
chr10	11929600	11931648	-21.88541030883789
chr10	11974656	11976704	-25.563785552978516
chr4	107071488	107073536	-14.879203796386719
chr22	28782592	28784640	-15.710084915161133
chr22	28792832	28794880	-15.613245010375977
chr6	87218176	87220224	-16.03421401977539
chr10	24610816	24612864	-18.694076538085938
chr10	24614912	24616960	-23.090679168701172
chr10	24639488	24641536	-17.330097198486328
chr10	24645632	24647680	-18.611888885498047
chr10	24793088	24795136	-15.189982414245605
chr10	24909824	24911872	-25.646127700805664
chr7	149149696	149151744	-15.714826583862305
chr7	149190656	149192704	-19.082406997680664
chr7	149194752	149196800	-24.903522491455078
chr7	149233664	149235712	-17.287548065185547
chr7	149258240	149260288	-20.680614471435547
chr14	29587456	29589504	-15.590913772583008
chr14	29591552	29593600	-15.20002555847168
chr12	77053952	77056000	-13.512872695922852
chr1	34162688	34164736	-15.493032455444336
chr8	32223232	32225280	-14.97582721710205
chr8	32235520	32237568	-15.55017375946045
chr8	32280576	32282624	-15.254755020141602
chr8	32288768	32290816	-23.88998794555664
chr1	8343552	8345600	-13.25073528289795
chr1	8421376	8423424	-15.958000183105469
chr1	8509440	8511488	-15.77302360534668
chr1	8513536	8515584	-15.61467170715332
chr1	8542208	8544256	-13.781454086303711
chr1	8544256	8546304	-14.461278915405273
chr1	8568832	8570880	-13.252283096313477
chr1	8665088	8667136	-14.112508773803711
chr1	8810496	8812544	-16.466022491455078
chr1	8818688	8820736	-13.449442863464355
chr1	180983808	180985856	-14.064229965209961
chr1	181123072	181125120	-14.602267265319824
chr1	181131264	181133312	-14.501760482788086
chr14	81215488	81217536	-16.342548370361328
chr1	212027392	212029440	-22.39811134338379
chr1	212029440	212031488	-29.79099464416504
chrX	40579072	40581120	-20.52751922607422
chrX	40685568	40687616	-24.05820083618164
chrX	40841216	40843264	-22.64226531982422
chr7	77930496	77932544	-13.459020614624023
chr5	171900928	171902976	-18.1986141204834
chr5	172007424	172009472	-14.956461906433105
chr5	172099584	172101632	-19.208887100219727
chr5	172132352	172134400	-17.036231994628906
chr5	172138496	172140544	-18.30550193786621
chr5	172140544	172142592	-25.384239196777344
chr5	172142592	172144640	-17.01134490966797
chr5	172161024	172163072	-23.562992095947266
chr5	172165120	172167168	-14.493334770202637
chr5	172185600	172187648	-19.761653900146484
chr5	172210176	172212224	-20.97674560546875
chr5	172212224	172214272	-16.749866485595703
chr5	172220416	172222464	-18.825382232666016
chr5	172234752	172236800	-17.962568283081055
chr5	172257280	172259328	-13.711654663085938
chr5	172298240	172300288	-14.927118301391602
chr5	172302336	172304384	-15.065851211547852
chr8	142653440	142655488	-13.55232048034668
chr8	142661632	142663680	-17.324071884155273
chr2	101466112	101468160	-13.275654792785645
chr2	101482496	101484544	-16.01461410522461
chr2	101836800	101838848	-18.214550018310547
chr2	101838848	101840896	-20.376880645751953
chr2	101849088	101851136	-18.959075927734375
chr11	126257152	126259200	-13.629254341125488
chr11	126271488	126273536	-15.077181816101074
chr11	7622656	7624704	-16.515361785888672
chr11	7626752	7628800	-24.25780487060547
chr11	7628800	7630848	-26.0555419921875
chr11	7643136	7645184	-15.762365341186523
chr3	183613440	183615488	-13.271148681640625
chr3	183814144	183816192	-16.298870086669922
chr3	183818240	183820288	-18.113224029541016
chr6	7165952	7168000	-13.445086479187012
chr6	7290880	7292928	-19.76886558532715
chr8	61345792	61347840	-15.198695182800293
chr8	61620224	61622272	-25.943588256835938
chr8	61636608	61638656	-14.96546459197998
chr8	61644800	61646848	-13.489294052124023
chr8	61646848	61648896	-20.908504486083984
chr8	61648896	61650944	-18.335647583007812
chr8	61655040	61657088	-23.796537399291992
chr8	61657088	61659136	-22.535112380981445
chr8	61659136	61661184	-15.572514533996582
chr8	61661184	61663232	-28.78108787536621
chr8	61667328	61669376	-17.993682861328125
chr8	61669376	61671424	-26.942062377929688
chr8	61675520	61677568	-21.519079208374023
chr8	61677568	61679616	-17.477386474609375
chr8	61679616	61681664	-15.94218635559082
chr8	61685760	61687808	-14.657852172851562
chr8	61687808	61689856	-23.936809539794922
chr8	61689856	61691904	-21.45111846923828
chr8	61693952	61696000	-13.848628044128418
chr8	61700096	61702144	-18.906835556030273
chr8	61702144	61704192	-20.048259735107422
chr8	61706240	61708288	-21.132305145263672
chr8	61708288	61710336	-22.301136016845703
chr8	61712384	61714432	-22.982494354248047
chr8	61718528	61720576	-15.624117851257324
chr8	61720576	61722624	-32.913185119628906
chr8	61722624	61724672	-17.563385009765625
chr8	61728768	61730816	-23.317846298217773
chr8	61739008	61741056	-20.597126007080078
chr8	61745152	61747200	-16.03671646118164
chr8	61747200	61749248	-37.48894500732422
chr8	61773824	61775872	-16.63753890991211
chr8	61777920	61779968	-23.387706756591797
chr2	168065024	168067072	-15.442939758300781
chr18	2734080	2736128	-13.544960021972656
chr18	2762752	2764800	-14.231783866882324
chr18	2983936	2985984	-13.495758056640625
chr7	116867072	116869120	-20.965280532836914
chr7	116891648	116893696	-16.856767654418945
chr7	116895744	116897792	-16.220386505126953
chr19	15110144	15112192	-13.442578315734863
chr19	15112192	15114240	-16.430673599243164
chr19	15251456	15253504	-13.31419563293457
chr19	15265792	15267840	-13.495292663574219
chr19	15316992	15319040	-13.262166023254395
chr19	15411200	15413248	-15.345637321472168
chr1	212611072	212613120	-13.679911613464355
chr1	212617216	212619264	-15.905552864074707
chr1	212656128	212658176	-18.719358444213867
chr3	183695360	183697408	-13.46307373046875
chr3	184006656	184008704	-14.471209526062012
chr3	184010752	184012800	-17.12982749938965
chr3	184133632	184135680	-16.089426040649414
chr3	184209408	184211456	-17.892181396484375
chr3	184211456	184213504	-13.804389953613281
chr3	184213504	184215552	-16.53946304321289
chr6	34195456	34197504	-14.51551628112793
chr6	34379776	34381824	-14.020846366882324
chr6	34381824	34383872	-16.212656021118164
chr6	34420736	34422784	-18.94717025756836
chr3	9428992	9431040	-14.816474914550781
chr3	9701376	9703424	-13.89220905303955
chr3	9705472	9707520	-13.527114868164062
chr3	9719808	9721856	-13.719286918640137
chr3	9723904	9725952	-16.313798904418945
chr3	9725952	9728000	-23.77938461303711
chr3	9730048	9732096	-15.698286056518555
chr3	9732096	9734144	-20.020179748535156
chr3	9744384	9746432	-27.3598690032959
chr3	9746432	9748480	-24.64104461669922
chr3	9748480	9750528	-30.914785385131836
chr3	9750528	9752576	-42.74050521850586
chr3	9752576	9754624	-14.918600082397461
chr3	9756672	9758720	-14.588499069213867
chr3	9766912	9768960	-26.187170028686523
chr3	9777152	9779200	-14.993725776672363
chr3	9787392	9789440	-21.054779052734375
chr3	9801728	9803776	-21.060529708862305
chr3	9805824	9807872	-20.947689056396484
chr3	9811968	9814016	-31.00807762145996
chr3	9814016	9816064	-24.514545440673828
chr3	9828352	9830400	-15.713793754577637
chr3	9891840	9893888	-22.375686645507812
chr6	88913920	88915968	-18.149280548095703
chr17	75704320	75706368	-18.290618896484375
chr17	75712512	75714560	-17.716493606567383
chr17	75782144	75784192	-16.101680755615234
chr17	75788288	75790336	-15.829740524291992
chr17	75802624	75804672	-15.606069564819336
chr17	75806720	75808768	-16.195100784301758
chr17	75808768	75810816	-19.548948287963867
chr17	75814912	75816960	-15.362495422363281
chr17	75845632	75847680	-14.806283950805664
chr9	128948224	128950272	-14.91151237487793
chr9	129030144	129032192	-16.618715286254883
chr9	129036288	129038336	-13.390192985534668
chr9	129060864	129062912	-14.622831344604492
chr9	129073152	129075200	-19.083805084228516
chr9	129079296	129081344	-16.373332977294922
chr9	129101824	129103872	-13.228497505187988
chr7	84117504	84119552	-15.649894714355469
chr8	25270272	25272320	-17.137727737426758
chr8	25325568	25327616	-15.936689376831055
chr8	25329664	25331712	-16.08942985534668
chr8	25380864	25382912	-22.666500091552734
chr8	25393152	25395200	-17.90829086303711
chr8	25395200	25397248	-17.009998321533203
chr8	25407488	25409536	-22.992002487182617
chr8	25415680	25417728	-27.472387313842773
chr8	25421824	25423872	-24.806337356567383
chr8	25423872	25425920	-21.22492027282715
chr8	25430016	25432064	-15.725030899047852
chr8	25436160	25438208	-16.450069427490234
chr8	25448448	25450496	-19.07906150817871
chr8	25454592	25456640	-19.017732620239258
chr8	25458688	25460736	-18.125072479248047
chr8	25460736	25462784	-19.334299087524414
chr8	25475072	25477120	-41.27111053466797
chr8	25483264	25485312	-19.069507598876953
chr15	94083072	94085120	-26.018657684326172
chr12	107681792	107683840	-18.07217788696289
chr12	107730944	107732992	-16.729780197143555
chr5	139405312	139407360	-24.42388153076172
chr5	139479040	139481088	-17.167953491210938
chr5	139515904	139517952	-16.36521339416504
chr5	139579392	139581440	-13.474879264831543
chr5	139583488	139585536	-17.591228485107422
chr5	139591680	139593728	-13.322805404663086
chr5	139595776	139597824	-13.89332389831543
chr10	73848832	73850880	-14.242792129516602
chr10	73897984	73900032	-15.170702934265137
chr10	73902080	73904128	-13.95185661315918
chr10	73906176	73908224	-16.957611083984375
chr10	73922560	73924608	-13.869077682495117
chr10	73934848	73936896	-14.912890434265137
chr10	73965568	73967616	-17.558940887451172
chr10	73973760	73975808	-20.22391128540039
chr10	73979904	73981952	-22.41622543334961
chr10	73986048	73988096	-17.10155487060547
chr10	73996288	73998336	-15.983011245727539
chr10	74002432	74004480	-23.009593963623047
chr10	74006528	74008576	-16.92925453186035
chr10	74010624	74012672	-18.098194122314453
chr10	74014720	74016768	-15.394933700561523
chr10	74020864	74022912	-13.500864028930664
chr10	74022912	74024960	-15.717127799987793
chr10	74027008	74029056	-17.964099884033203
chr10	74033152	74035200	-26.751144409179688
chr10	74035200	74037248	-18.545392990112305
chr10	74037248	74039296	-14.435111999511719
chr10	74039296	74041344	-17.21229362487793
chr10	74043392	74045440	-25.929052352905273
chr10	74047488	74049536	-27.846240997314453
chr10	74049536	74051584	-17.3609561920166
chr10	74051584	74053632	-16.453428268432617
chr10	74053632	74055680	-17.488113403320312
chr10	74055680	74057728	-26.99576759338379
chr10	74059776	74061824	-16.454376220703125
chr10	74072064	74074112	-24.090103149414062
chr10	74074112	74076160	-36.55567932128906
chr10	74076160	74078208	-20.588886260986328
chr10	74080256	74082304	-23.279834747314453
chr10	74090496	74092544	-28.645557403564453
chr10	74092544	74094592	-22.943307876586914
chr10	74094592	74096640	-15.090777397155762
chr10	74098688	74100736	-26.580013275146484
chr10	74102784	74104832	-25.203676223754883
chr10	74108928	74110976	-13.761990547180176
chr10	74110976	74113024	-22.00008773803711
chr10	74123264	74125312	-17.959251403808594
chr10	74125312	74127360	-27.67254638671875
chr10	74135552	74137600	-15.440279960632324
chr10	74141696	74143744	-13.324007987976074
chr10	74143744	74145792	-30.992630004882812
chr10	74170368	74172416	-17.710847854614258
chr10	74172416	74174464	-15.349642753601074
chr10	74174464	74176512	-17.810855865478516
chr7	150312960	150315008	-13.884063720703125
chr7	151013376	151015424	-15.426813125610352
chr7	151017472	151019520	-13.417716979980469
chr7	151044096	151046144	-14.385709762573242
chr7	151062528	151064576	-15.22918701171875
chr7	151085056	151087104	-13.612820625305176
chr7	151089152	151091200	-17.209138870239258
chr7	151103488	151105536	-22.301679611206055
chr7	151111680	151113728	-15.281867980957031
chr7	151132160	151134208	-13.846969604492188
chr7	151201792	151203840	-13.882972717285156
chr7	151209984	151212032	-22.46546745300293
chr5	122808320	122810368	-15.513261795043945
chr2	43440128	43442176	-14.51135540008545
chr1	172886016	172888064	-13.23241138458252
chr11	63657984	63660032	-14.203279495239258
chr11	63705088	63707136	-16.373348236083984
chr11	63707136	63709184	-18.754209518432617
chr4	128856064	128858112	-16.240840911865234
chr10	61771776	61773824	-13.419781684875488
chr10	61947904	61949952	-15.963499069213867
chr5	108347392	108349440	-14.262191772460938
chr8	121112576	121114624	-13.606738090515137
chr6	4163584	4165632	-16.35236167907715
chr6	4304896	4306944	-18.39364242553711
chr3	27430912	27432960	-19.705791473388672
chr3	27471872	27473920	-16.59926986694336
chr3	27473920	27475968	-14.857093811035156
chr3	27478016	27480064	-15.84239387512207
chr3	27498496	27500544	-14.5423583984375
chr3	27527168	27529216	-15.454030990600586
chr3	27535360	27537408	-15.880877494812012
chr3	27555840	27557888	-14.44384479522705
chr3	27574272	27576320	-18.595640182495117
chr3	27607040	27609088	-14.294978141784668
chr3	27631616	27633664	-13.350257873535156
chr3	48521216	48523264	-19.321529388427734
chr3	48596992	48599040	-14.69587230682373
chr3	48662528	48664576	-19.609310150146484
chr3	48674816	48676864	-13.609115600585938
chr3	48687104	48689152	-13.356147766113281
chr3	48697344	48699392	-16.170856475830078
chr3	31320064	31322112	-15.977696418762207
chr4	26920960	26923008	-14.551587104797363
chr9	124321792	124323840	-13.961909294128418
chr9	124360704	124362752	-26.26864242553711
chr9	124385280	124387328	-14.0625
chr9	124391424	124393472	-13.955431938171387
chr9	124413952	124416000	-21.242746353149414
chr9	124416000	124418048	-15.980572700500488
chr9	124610560	124612608	-20.294391632080078
chr9	124612608	124614656	-15.102503776550293
chr9	124622848	124624896	-15.0394926071167
chr9	124626944	124628992	-20.332487106323242
chr9	124637184	124639232	-16.121326446533203
chr9	124649472	124651520	-16.244709014892578
chr9	124657664	124659712	-13.895426750183105
chr9	124684288	124686336	-14.34227466583252
chr9	124702720	124704768	-13.243568420410156
chr9	124725248	124727296	-16.373611450195312
chr9	124733440	124735488	-15.926887512207031
chr7	107890688	107892736	-22.91130828857422
chr7	107917312	107919360	-22.997447967529297
chr7	107925504	107927552	-17.098358154296875
chr7	107927552	107929600	-25.51307487487793
chr7	107929600	107931648	-31.141551971435547
chr7	107935744	107937792	-20.521095275878906
chr7	107937792	107939840	-23.40170669555664
chr7	107945984	107948032	-17.086994171142578
chr7	107950080	107952128	-21.980897903442383
chr7	107966464	107968512	-17.310087203979492
chr7	107968512	107970560	-16.804685592651367
chr7	107997184	107999232	-16.64111328125
chr7	108048384	108050432	-13.635462760925293
chr7	108050432	108052480	-13.30174732208252
chr10	6105088	6107136	-13.744402885437012
chr10	6129664	6131712	-13.319089889526367
chr10	6141952	6144000	-14.858373641967773
chr10	6160384	6162432	-15.503509521484375
chr10	6162432	6164480	-15.649653434753418
chr10	6187008	6189056	-15.152897834777832
chr10	6281216	6283264	-13.339872360229492
chr10	23996416	23998464	-14.229472160339355
chr10	24596480	24598528	-19.681934356689453
chr10	24598528	24600576	-16.41862678527832
chr10	24604672	24606720	-15.66894245147705
chr11	122632192	122634240	-14.966577529907227
chr11	122693632	122695680	-27.88836097717285
chr6	17635328	17637376	-14.255090713500977
chr6	17700864	17702912	-15.897150039672852
chr6	17702912	17704960	-21.657360076904297
chr6	17704960	17707008	-19.88125991821289
chr6	17709056	17711104	-26.068557739257812
chr6	17866752	17868800	-17.77552604675293
chr5	134139904	134141952	-23.010360717773438
chr5	134170624	134172672	-14.524508476257324
chr5	134174720	134176768	-16.221649169921875
chr5	134187008	134189056	-16.753463745117188
chr5	134189056	134191104	-23.468524932861328
chr5	134219776	134221824	-17.52107048034668
chr5	134221824	134223872	-37.41730880737305
chr5	134223872	134225920	-33.3884162902832
chr5	134236160	134238208	-19.66888427734375
chr5	134477824	134479872	-14.280011177062988
chr6	44425216	44427264	-21.27327537536621
chr6	44427264	44429312	-24.577068328857422
chr3	56633344	56635392	-21.477680206298828
chr3	56649728	56651776	-20.874267578125
chr3	56653824	56655872	-13.679216384887695
chr3	56678400	56680448	-14.898394584655762
chr3	56680448	56682496	-21.587646484375
chr3	56682496	56684544	-15.178686141967773
chr3	56813568	56815616	-18.650423049926758
chr3	56823808	56825856	-17.189435958862305
chr8	119633920	119635968	-13.434347152709961
chr8	119638016	119640064	-17.493879318237305
chr14	55021568	55023616	-18.87314224243164
chr14	55027712	55029760	-17.749366760253906
chr14	55033856	55035904	-13.466623306274414
chr14	55101440	55103488	-23.178335189819336
chr14	55132160	55134208	-16.70078468322754
chr14	55156736	55158784	-28.058908462524414
chr14	55169024	55171072	-18.966411590576172
chr14	55175168	55177216	-19.50625228881836
chr14	55189504	55191552	-16.114322662353516
chr9	86984704	86986752	-13.612210273742676
chr9	86996992	86999040	-14.798273086547852
chr20	10606592	10608640	-14.625349044799805
chr20	10637312	10639360	-14.363385200500488
chr3	57964544	57966592	-18.611391067504883
chr3	57974784	57976832	-21.489452362060547
chr3	57980928	57982976	-15.210156440734863
chr3	57982976	57985024	-22.66401481628418
chr3	57989120	57991168	-24.307350158691406
chr3	57993216	57995264	-14.971109390258789
chr3	58003456	58005504	-17.409427642822266
chr3	58009600	58011648	-18.12367057800293
chr3	58017792	58019840	-28.339046478271484
chr3	58042368	58044416	-16.623729705810547
chr3	58071040	58073088	-17.56683349609375
chr3	58109952	58112000	-17.761272430419922
chr3	58118144	58120192	-27.57582664489746
chr3	58365952	58368000	-14.742202758789062
chr3	58368000	58370048	-18.72415542602539
chr3	58392576	58394624	-19.748186111450195
chr3	58396672	58398720	-18.35634422302246
chr8	133515264	133517312	-16.454998016357422
chr20	43456512	43458560	-37.446510314941406
chr20	43464704	43466752	-17.96955108642578
chr20	43532288	43534336	-22.17144012451172
chr20	43638784	43640832	-16.07158660888672
chr20	43687936	43689984	-21.694259643554688
chr20	43692032	43694080	-16.89093589782715
chr20	43726848	43728896	-14.063474655151367
chr7	34037760	34039808	-15.762443542480469
chrX	53630976	53633024	-13.658167839050293
chr22	49741824	49743872	-17.743976593017578
chr8	42752000	42754048	-13.656254768371582
chr8	42846208	42848256	-20.984012603759766
chr8	42850304	42852352	-16.425539016723633
chr8	42854400	42856448	-18.79457664489746
chr8	42868736	42870784	-17.541751861572266
chr8	42899456	42901504	-13.975641250610352
chr8	43048960	43051008	-21.156625747680664
chr8	43053056	43055104	-28.364953994750977
chr8	43061248	43063296	-22.142513275146484
chr1	209537024	209539072	-14.845446586608887
chr1	209547264	209549312	-13.428507804870605
chr19	5627904	5629952	-20.90024185180664
chr19	5675008	5677056	-15.203163146972656
chr13	45355008	45357056	-13.241307258605957
chr13	45371392	45373440	-13.319567680358887
chr13	45469696	45471744	-14.575404167175293
chr4	54034432	54036480	-14.91466236114502
chr15	38041600	38043648	-13.396360397338867
chr15	38170624	38172672	-23.852985382080078
chr2	46714880	46716928	-18.794845581054688
chr2	46718976	46721024	-18.763460159301758
chr2	46721024	46723072	-14.372843742370605
chr2	46798848	46800896	-17.432619094848633
chr2	46817280	46819328	-16.022510528564453
chr2	46915584	46917632	-13.838903427124023
chr2	46921728	46923776	-22.20442008972168
chr11	34916352	34918400	-31.488378524780273
chr11	34920448	34922496	-15.0261869430542
chr11	34973696	34975744	-17.364990234375
chr11	34975744	34977792	-14.444668769836426
chr11	34979840	34981888	-14.08198070526123
chr11	34994176	34996224	-18.331127166748047
chr2	189001728	189003776	-14.581988334655762
chr2	189018112	189020160	-22.53122329711914
chr2	189020160	189022208	-18.064088821411133
chr2	189022208	189024256	-15.563130378723145
chr2	189024256	189026304	-22.5865478515625
chr2	189030400	189032448	-18.592639923095703
chr2	189042688	189044736	-18.76211166381836
chr2	189044736	189046784	-33.78778839111328
chr2	189046784	189048832	-23.418411254882812
chr2	189052928	189054976	-15.675816535949707
chr2	189054976	189057024	-22.54109001159668
chr2	189059072	189061120	-22.495088577270508
chr2	189063168	189065216	-14.814946174621582
chr2	189081600	189083648	-20.821247100830078
chr4	54118400	54120448	-14.376538276672363
chr4	54122496	54124544	-17.86390495300293
chr4	54276096	54278144	-15.1073579788208
chr11	66666496	66668544	-15.514190673828125
chr6	85544960	85547008	-14.754720687866211
chr6	85590016	85592064	-13.846796989440918
chr6	85608448	85610496	-15.227986335754395
chr6	85624832	85626880	-14.18359088897705
chr6	85637120	85639168	-14.889154434204102
chr6	85643264	85645312	-15.810579299926758
chr6	85651456	85653504	-16.954540252685547
chr6	85678080	85680128	-16.197452545166016
chr6	56147968	56150016	-13.999163627624512
chr6	56350720	56352768	-17.03662109375
chr6	56352768	56354816	-15.539621353149414
chr6	56467456	56469504	-25.390167236328125
chr6	56471552	56473600	-17.39147186279297
chr6	56492032	56494080	-14.957560539245605
chr6	56500224	56502272	-18.40909767150879
chr6	56504320	56506368	-23.000280380249023
chr6	56516608	56518656	-25.24570083618164
chr6	56520704	56522752	-21.385128021240234
chr6	56524800	56526848	-22.32717514038086
chr6	56526848	56528896	-16.327131271362305
chr6	56535040	56537088	-15.205156326293945
chr6	56543232	56545280	-16.873098373413086
chr6	56545280	56547328	-18.63250732421875
chr6	56598528	56600576	-15.985031127929688
chr6	56602624	56604672	-17.286968231201172
chr6	56625152	56627200	-15.465975761413574
chr6	56651776	56653824	-17.17483139038086
chr6	56653824	56655872	-15.247247695922852
chr6	56684544	56686592	-16.699115753173828
chr6	56731648	56733696	-16.056386947631836
chr6	56745984	56748032	-18.300357818603516
chr6	56748032	56750080	-17.831209182739258
chr6	56752128	56754176	-14.916070938110352
chr6	56754176	56756224	-13.289072036743164
chr6	56760320	56762368	-17.30655860900879
chr6	56766464	56768512	-13.685933113098145
chr6	56772608	56774656	-14.555935859680176
chr6	56805376	56807424	-13.288812637329102
chr6	56819712	56821760	-17.06801986694336
chr11	6391808	6393856	-15.447555541992188
chr11	6402048	6404096	-16.351152420043945
chr11	6404096	6406144	-14.816637992858887
chr11	6410240	6412288	-17.32334327697754
chr11	6416384	6418432	-14.47057056427002
chr11	6420480	6422528	-17.335411071777344
chr11	6422528	6424576	-23.959096908569336
chr11	6426624	6428672	-20.579788208007812
chr11	6428672	6430720	-13.73375415802002
chr11	6440960	6443008	-15.113632202148438
chr11	6447104	6449152	-19.690902709960938
chr11	6455296	6457344	-16.3928165435791
chr11	6518784	6520832	-14.799589157104492
chr11	6522880	6524928	-17.479450225830078
chr11	6539264	6541312	-14.563932418823242
chr11	6557696	6559744	-27.868999481201172
chr11	6559744	6561792	-24.78507423400879
chr15	52584448	52586496	-16.823888778686523
chr15	52729856	52731904	-34.77050018310547
chr12	108582912	108584960	-18.92113494873047
chr12	108593152	108595200	-14.839335441589355
chr12	108599296	108601344	-21.419986724853516
chr12	108603392	108605440	-16.647249221801758
chr15	101148672	101150720	-15.402883529663086
chr15	101187584	101189632	-18.671905517578125
chr15	101208064	101210112	-16.702194213867188
chr15	101216256	101218304	-13.253789901733398
chr15	101218304	101220352	-16.524629592895508
