chrom	start	end	ATACseq_Shap
chr3	115691520	115693568	458.4366760253906
chr3	115783680	115785728	474.4306640625
chr9	111398912	111400960	239.77151489257812
chr9	111628288	111630336	202.73243713378906
chr9	111640576	111642624	215.2301788330078
chr9	111724544	111726592	241.2809600830078
chr9	111728640	111730688	330.6892395019531
chr9	111742976	111745024	308.61029052734375
chr18	72671232	72673280	357.7381286621094
chr10	75427840	75429888	202.76712036132812
chr10	75468800	75470848	234.7723846435547
chr2	119406592	119408640	391.4485778808594
chr2	119517184	119519232	272.82623291015625
chr2	119693312	119695360	214.7417755126953
chr2	120311808	120313856	631.5902099609375
chr5	16455680	16457728	307.69903564453125
chr5	16488448	16490496	397.1099853515625
chr5	16539648	16541696	264.9505310058594
chr5	16568320	16570368	286.3388366699219
chr5	16574464	16576512	381.21124267578125
chr5	16594944	16596992	237.52487182617188
chr5	16652288	16654336	300.6831359863281
chr5	16668672	16670720	336.32806396484375
chr5	16707584	16709632	346.00909423828125
chr5	16709632	16711680	297.5683288574219
chr5	16736256	16738304	433.183349609375
chr5	16773120	16775168	232.44772338867188
chr5	17156096	17158144	197.87693786621094
chr5	17305600	17307648	213.8494110107422
chr6	15636480	15638528	196.01182556152344
chr6	15753216	15755264	257.8980407714844
chr7	87797760	87799808	1015.6599731445312
chr16	12066816	12068864	363.9368591308594
chr4	94273536	94275584	513.3408813476562
chr4	94730240	94732288	235.42337036132812
chr15	93802496	93804544	248.6846923828125
chr1	41572352	41574400	239.54879760742188
chr1	41900032	41902080	196.56033325195312
chr1	41924608	41926656	208.9614715576172
chr1	41955328	41957376	264.8825988769531
chr1	42209280	42211328	212.4955596923828
chr1	42221568	42223616	201.1852264404297
chr1	42455040	42457088	295.043212890625
chr7	14520320	14522368	376.7205810546875
chr7	14596096	14598144	272.31060791015625
chr7	14604288	14606336	332.3009033203125
chr7	14671872	14673920	196.92991638183594
chr7	14706688	14708736	510.3270568847656
chr7	15015936	15017984	284.72637939453125
chr21	34701312	34703360	208.88516235351562
chr21	34795520	34797568	378.56201171875
chr21	34807808	34809856	382.8558044433594
chr21	34811904	34813952	357.73846435546875
chr21	34834432	34836480	345.73150634765625
chr21	34844672	34846720	252.6859893798828
chr21	34881536	34883584	226.51022338867188
chr21	35399680	35401728	325.2347717285156
chr6	107810816	107812864	216.6693115234375
chr6	107819008	107821056	308.7672424316406
chr6	108490752	108492800	335.0707702636719
chr6	108541952	108544000	239.38864135742188
chr20	44210176	44212224	284.57177734375
chr20	44216320	44218368	345.98760986328125
chr20	44310528	44312576	735.3195190429688
chr20	44861440	44863488	257.5467224121094
chr20	45094912	45096960	400.40057373046875
chr20	45111296	45113344	374.77801513671875
chr2	57694208	57696256	289.65179443359375
chr2	57700352	57702400	465.417724609375
chr2	57716736	57718784	260.6983642578125
chr19	4710400	4712448	224.4312286376953
chr19	5152768	5154816	264.00762939453125
chr17	79990784	79992832	221.22085571289062
chr17	80005120	80007168	342.1731262207031
chr17	80220160	80222208	281.6936340332031
chr17	80257024	80259072	206.0736846923828
chr17	80259072	80261120	320.4667053222656
chr17	80859136	80861184	220.34872436523438
chr19	29466624	29468672	230.8111572265625
chr19	30226432	30228480	408.2635803222656
chr11	128714752	128716800	358.63092041015625
chr11	128815104	128817152	435.2505798339844
chr11	128858112	128860160	430.5931701660156
chr11	128860160	128862208	343.89459228515625
chr11	128862208	128864256	320.57916259765625
chr11	128866304	128868352	589.703857421875
chr11	128907264	128909312	208.7459259033203
chr11	128980992	128983040	413.24249267578125
chr11	129040384	129042432	378.42156982421875
chr11	129060864	129062912	434.97625732421875
chr11	129089536	129091584	282.47601318359375
chr11	129277952	129280000	364.2531433105469
chr11	129331200	129333248	449.15118408203125
chr11	129363968	129366016	207.779296875
chrX	9883648	9885696	217.03250122070312
chrX	10180608	10182656	220.6125946044922
chrX	10192896	10194944	309.71331787109375
chrX	10237952	10240000	421.65399169921875
chrX	10240000	10242048	435.573974609375
chrX	10242048	10244096	298.48370361328125
chrX	10258432	10260480	469.9296875
chrX	10614784	10616832	265.4926452636719
chrX	10635264	10637312	253.262939453125
chr16	66246656	66248704	227.5899200439453
chr16	66867200	66869248	465.827392578125
chr16	66871296	66873344	244.85763549804688
chr16	66893824	66895872	232.38217163085938
chr11	38379520	38381568	266.14227294921875
chr11	38543360	38545408	224.55728149414062
chr11	38791168	38793216	598.7384033203125
chrX	108036096	108038144	313.5628662109375
chrX	108138496	108140544	429.96728515625
chr7	50677760	50679808	518.9744873046875
chr4	166500352	166502400	282.271728515625
chr4	166674432	166676480	356.32293701171875
chr7	99616768	99618816	491.70184326171875
chr5	175546368	175548416	240.4544219970703
chr5	175558656	175560704	202.9054412841797
chr10	101441536	101443584	230.20654296875
chr10	101466112	101468160	481.99072265625
chr10	101568512	101570560	512.2184448242188
chr10	101601280	101603328	289.1407165527344
chr9	5797888	5799936	427.68328857421875
chr9	5885952	5888000	553.9067993164062
chr9	6666240	6668288	560.5857543945312
chr3	163708928	163710976	210.0145263671875
chr16	72065024	72067072	646.7131958007812
chr16	72171520	72173568	241.4738311767578
chr16	72202240	72204288	208.125
chr16	72247296	72249344	254.8286895751953
chr16	72255488	72257536	378.9631652832031
chr16	72290304	72292352	273.33038330078125
chr16	72470528	72472576	264.45025634765625
chr16	72472576	72474624	230.28506469726562
chr16	72474624	72476672	229.53237915039062
chr16	72480768	72482816	282.0920715332031
chr16	72493056	72495104	285.0860595703125
chr8	57341952	57344000	237.24374389648438
chr8	57419776	57421824	600.2991333007812
chr8	57511936	57513984	246.7320556640625
chr8	57522176	57524224	252.91769409179688
chr8	57563136	57565184	254.3130645751953
chr8	57649152	57651200	282.1337890625
chr8	58243072	58245120	258.6216125488281
chr10	23515136	23517184	214.17312622070312
chr10	24195072	24197120	324.8279724121094
chr10	24317952	24320000	275.2696838378906
chr10	24358912	24360960	364.0542297363281
chr20	6141952	6144000	533.2969970703125
chr20	6176768	6178816	254.52734375
chr11	98183168	98185216	301.0081481933594
chr7	154775552	154777600	490.8153381347656
chr7	154853376	154855424	253.5836181640625
chr7	154857472	154859520	295.54083251953125
chr7	155344896	155346944	557.7808227539062
chr8	97181696	97183744	314.6651916503906
chr8	97292288	97294336	423.47515869140625
chr8	97425408	97427456	419.83251953125
chr8	97552384	97554432	461.3297424316406
chr1	240189440	240191488	293.12567138671875
chr1	240658432	240660480	240.2322998046875
chr1	240662528	240664576	216.54043579101562
chr1	240664576	240666624	203.13270568847656
chr1	240701440	240703488	279.6070556640625
chr1	240719872	240721920	302.8946838378906
chr1	240738304	240740352	327.8848876953125
chr1	240764928	240766976	280.27288818359375
chr1	240766976	240769024	243.2189178466797
chr1	240830464	240832512	201.73065185546875
chr1	240877568	240879616	212.66043090820312
chr7	98758656	98760704	374.9266052246094
chr7	98770944	98772992	467.3876953125
chr7	98822144	98824192	232.47091674804688
chr7	99385344	99387392	297.9619140625
chr7	99414016	99416064	310.978759765625
chr12	24561664	24563712	214.671142578125
chr12	24754176	24756224	224.9395294189453
chr4	146094080	146096128	577.5337524414062
chr4	146098176	146100224	211.1378631591797
chr4	146569216	146571264	235.76513671875
chr4	146587648	146589696	232.2130889892578
chr4	146636800	146638848	281.08538818359375
chr4	146915328	146917376	329.2325744628906
chr4	147017728	147019776	229.04238891601562
chr5	38852608	38854656	432.297119140625
chr5	38871040	38873088	431.83526611328125
chr5	39256064	39258112	209.63623046875
chr5	39546880	39548928	377.9819641113281
chr5	39569408	39571456	297.95220947265625
chr5	39577600	39579648	374.66070556640625
chr6	113952768	113954816	392.0880432128906
chr6	113991680	113993728	300.7666931152344
chr6	113997824	113999872	343.46429443359375
chr6	114016256	114018304	245.1169891357422
chr6	114049024	114051072	197.39183044433594
chr6	114053120	114055168	255.3783416748047
chr6	114083840	114085888	430.49200439453125
chr6	114089984	114092032	227.2351531982422
chr6	114100224	114102272	305.8973388671875
chr6	114120704	114122752	199.2028350830078
chr6	114139136	114141184	260.71783447265625
chr5	92272640	92274688	209.5343475341797
chr5	92352512	92354560	347.1991882324219
chr5	92364800	92366848	245.35568237304688
chr11	66676736	66678784	401.76824951171875
chr21	20076544	20078592	201.76161193847656
chr7	96671744	96673792	306.413330078125
chr7	96952320	96954368	238.05160522460938
chr8	42004480	42006528	302.892578125
chr8	42037248	42039296	261.48931884765625
chr8	42403840	42405888	207.5316162109375
chr8	42674176	42676224	400.99615478515625
chr8	42692608	42694656	655.3595581054688
chr4	40153088	40155136	231.62393188476562
chr9	95381504	95383552	203.8346405029297
chr9	95461376	95463424	313.5308837890625
chr1	176373760	176375808	949.5061645507812
chr1	176558080	176560128	590.9371948242188
chr1	177018880	177020928	211.2266845703125
chr1	177180672	177182720	489.74688720703125
chr11	109877248	109879296	231.20938110351562
chr11	110374912	110376960	314.7470703125
chr4	105977856	105979904	209.2727508544922
chr4	106018816	106020864	281.5875244140625
chr4	106031104	106033152	242.54080200195312
chr4	106033152	106035200	234.5789794921875
chr4	106047488	106049536	380.96124267578125
chr4	106061824	106063872	340.42144775390625
chr4	106094592	106096640	392.00469970703125
chr4	106502144	106504192	206.8253173828125
chr4	106690560	106692608	266.7532958984375
chr3	101808128	101810176	204.04100036621094
chr3	102354944	102356992	207.10440063476562
chr3	102400000	102402048	362.2767028808594
chr3	102414336	102416384	416.98858642578125
chr3	102440960	102443008	281.44415283203125
chr3	102443008	102445056	311.4310302734375
chr3	102529024	102531072	244.201171875
chr18	36096000	36098048	481.6194763183594
chr18	36308992	36311040	270.550537109375
chr18	36628480	36630528	206.11801147460938
chr18	36671488	36673536	292.0064392089844
chr18	36691968	36694016	278.66326904296875
chr18	36706304	36708352	265.0816345214844
chr18	36710400	36712448	260.4761047363281
chr18	36743168	36745216	328.5159606933594
chr18	36786176	36788224	289.4567565917969
chr5	156065792	156067840	215.3495330810547
chr5	156391424	156393472	205.3052978515625
chr1	32923648	32925696	247.73287963867188
chr1	32931840	32933888	371.2154846191406
chr10	11395072	11397120	217.6454620361328
chr10	11732992	11735040	206.2173309326172
chr10	11984896	11986944	339.16064453125
chr4	106985472	106987520	511.66009521484375
chr4	107067392	107069440	332.03472900390625
chr4	107665408	107667456	473.5367736816406
chr22	29040640	29042688	617.6637573242188
chr1	24846336	24848384	714.6488037109375
chr1	25030656	25032704	198.6827392578125
chr1	25253888	25255936	261.02752685546875
chr7	46764032	46766080	417.51617431640625
chr7	47044608	47046656	342.0227966308594
chr7	47077376	47079424	203.275634765625
chr7	47142912	47144960	842.9874267578125
chr7	47147008	47149056	299.1717834472656
chr7	47153152	47155200	787.0394897460938
chr7	47204352	47206400	267.3977355957031
chr15	38490112	38492160	425.01995849609375
chr15	38526976	38529024	286.17559814453125
chr15	38535168	38537216	567.4171142578125
chr15	38541312	38543360	244.57492065429688
chr15	38547456	38549504	222.02572631835938
chr15	38551552	38553600	332.9051513671875
chr15	38555648	38557696	315.64605712890625
chr15	38588416	38590464	251.0459747314453
chr15	38756352	38758400	562.1607666015625
chrX	112801792	112803840	242.77023315429688
chrX	112840704	112842752	250.7290496826172
chr10	24346624	24348672	198.23585510253906
chr10	24348672	24350720	219.15322875976562
chr10	24426496	24428544	205.6315155029297
chr10	24434688	24436736	367.51025390625
chr10	24436736	24438784	234.5476531982422
chr10	24442880	24444928	205.3656463623047
chr10	24455168	24457216	213.8526611328125
chr10	24459264	24461312	483.6148986816406
chr10	24463360	24465408	388.736083984375
chr10	24465408	24467456	304.8365173339844
chr10	24467456	24469504	301.28057861328125
chr10	24483840	24485888	262.8453674316406
chr10	24602624	24604672	341.6047668457031
chr10	24629248	24631296	209.04443359375
chr10	25079808	25081856	659.206298828125
chr10	25112576	25114624	351.85174560546875
chr7	148527104	148529152	229.27798461914062
chr7	148574208	148576256	740.1121215820312
chr7	149219328	149221376	208.1318817138672
chr7	149233664	149235712	200.0589141845703
chr7	149334016	149336064	224.6123809814453
chr7	149354496	149356544	237.78256225585938
chr7	149397504	149399552	212.3592987060547
chr7	149413888	149415936	202.41485595703125
chr7	149422080	149424128	495.2898864746094
chr7	149458944	149460992	415.5843811035156
chr14	29016064	29018112	433.9651794433594
chr14	29143040	29145088	228.2337188720703
chr14	29206528	29208576	227.5889129638672
chr12	77086720	77088768	210.867919921875
chr12	77684736	77686784	637.2453002929688
chr1	33714176	33716224	200.25164794921875
chr12	85229568	85231616	231.5839080810547
chr12	85872640	85874688	394.0774230957031
chr1	8339456	8341504	244.8932647705078
chr1	8818688	8820736	324.2847900390625
chr1	8986624	8988672	282.60455322265625
chr1	9005056	9007104	660.71484375
chr1	180482048	180484096	251.3036346435547
chr1	180500480	180502528	230.2584686279297
chr1	180514816	180516864	520.9151611328125
chr1	180869120	180871168	229.50961303710938
chr14	81166336	81168384	243.843017578125
chr14	81205248	81207296	293.8572082519531
chr14	81217536	81219584	250.18350219726562
chr14	81459200	81461248	198.0924835205078
chr14	81463296	81465344	957.3505859375
chr13	31946752	31948800	224.8941192626953
chr13	32018432	32020480	330.18707275390625
chr13	32329728	32331776	239.49746704101562
chr13	32530432	32532480	215.0952606201172
chr13	32532480	32534528	299.8313293457031
chr1	212027392	212029440	252.820556640625
chr1	212211712	212213760	207.60250854492188
chr1	212469760	212471808	203.49610900878906
chr1	212699136	212701184	199.66384887695312
chrX	40495104	40497152	211.6204833984375
chrX	40505344	40507392	347.94085693359375
chrX	40574976	40577024	242.39633178710938
chrX	40630272	40632320	252.8788604736328
chrX	40650752	40652800	460.4920959472656
chrX	40654848	40656896	200.42391967773438
chr13	73134080	73136128	335.4507141113281
chr13	73494528	73496576	199.02549743652344
chr13	73555968	73558016	233.3194580078125
chr13	73594880	73596928	284.5550537109375
chr2	182087680	182089728	362.7439880371094
chr2	182116352	182118400	489.9658203125
chr2	182175744	182177792	229.13320922851562
chr2	182228992	182231040	254.97244262695312
chr7	77737984	77740032	222.4529266357422
chr7	77772800	77774848	223.6641082763672
chr7	77811712	77813760	282.198974609375
chr7	77834240	77836288	205.1843719482422
chr7	77848576	77850624	199.98696899414062
chr7	78225408	78227456	211.45065307617188
chr9	108058624	108060672	232.0406494140625
chr9	108142592	108144640	261.87176513671875
chr5	171628544	171630592	838.7936401367188
chr5	171757568	171759616	350.8253173828125
chr5	171808768	171810816	239.5782470703125
chr5	171864064	171866112	273.5633850097656
chr5	171872256	171874304	232.70510864257812
chr5	171892736	171894784	344.71563720703125
chr5	172369920	172371968	259.86358642578125
chr8	142739456	142741504	202.25033569335938
chr8	142782464	142784512	297.8398132324219
chr2	181891072	181893120	332.4197082519531
chr2	182128640	182130688	302.5393981933594
chr2	182142976	182145024	226.7383270263672
chr2	182147072	182149120	209.02474975585938
chr2	182226944	182228992	211.93359375
chr2	182587392	182589440	302.76300048828125
chr2	182611968	182614016	199.48532104492188
chr2	182616064	182618112	325.402587890625
chr2	182761472	182763520	231.61569213867188
chr9	12701696	12703744	329.00531005859375
chr9	12718080	12720128	365.47943115234375
chr7	18638848	18640896	227.08798217773438
chr7	18653184	18655232	201.89480590820312
chr7	18667520	18669568	278.93463134765625
chr7	18753536	18755584	493.07098388671875
chr7	18769920	18771968	219.5146026611328
chr7	19060736	19062784	272.97247314453125
chr7	19077120	19079168	203.28929138183594
chr2	101431296	101433344	198.23085021972656
chr2	101441536	101443584	199.46900939941406
chr2	101824512	101826560	229.4348907470703
chr2	101826560	101828608	301.3543701171875
chr2	101836800	101838848	391.82183837890625
chr2	101842944	101844992	317.2394714355469
chr2	101844992	101847040	198.26319885253906
chr2	101879808	101881856	288.63092041015625
chr2	101959680	101961728	463.88861083984375
chr2	101971968	101974016	504.30389404296875
chrX	78153728	78155776	252.69345092773438
chrX	78221312	78223360	325.33782958984375
chrX	78290944	78292992	207.3312225341797
chrX	78376960	78379008	261.1973571777344
chrX	78440448	78442496	326.40277099609375
chr11	125921280	125923328	297.286865234375
chr11	126715904	126717952	372.7990417480469
chr11	6811648	6813696	659.4969482421875
chr11	7436288	7438336	344.6745300292969
chr11	7655424	7657472	231.44076538085938
chr11	7665664	7667712	266.0733642578125
chr11	7694336	7696384	479.5987243652344
chr3	183177216	183179264	244.6171417236328
chr3	183179264	183181312	230.9986572265625
chr3	183453696	183455744	530.8665161132812
chr3	184016896	184018944	202.56796264648438
chr6	6699008	6701056	207.7840118408203
chr6	6735872	6737920	224.6292724609375
chr8	62101504	62103552	423.5088806152344
chr12	69224448	69226496	204.0718994140625
chr12	69341184	69343232	353.01361083984375
chr12	69404672	69406720	222.55130004882812
chr12	69570560	69572608	218.90975952148438
chr13	33925120	33927168	239.56869506835938
chr2	168218624	168220672	200.3243408203125
chr6	47697920	47699968	201.4571533203125
chr18	2336768	2338816	211.88296508789062
chr18	2592768	2594816	255.81491088867188
chr18	3149824	3151872	305.7614440917969
chr1	239976448	239978496	585.9217529296875
chr1	239986688	239988736	233.6961669921875
chr7	116916224	116918272	201.135498046875
chr7	117338112	117340160	378.94342041015625
chr1	60088320	60090368	528.6990966796875
chr7	139456512	139458560	237.65908813476562
chr7	139470848	139472896	279.0661926269531
chr7	140001280	140003328	597.41064453125
chr19	14784512	14786560	249.43905639648438
chr19	14870528	14872576	378.62298583984375
chr19	14936064	14938112	473.20989990234375
chr18	42113024	42115072	480.84698486328125
chr1	212367360	212369408	442.7688903808594
chr1	212475904	212477952	217.41342163085938
chr1	213243904	213245952	349.7035217285156
chr12	78145536	78147584	250.4520263671875
chr12	78229504	78231552	284.65631103515625
chr12	78401536	78403584	397.4687805175781
chr12	78430208	78432256	258.6664733886719
chr12	78440448	78442496	210.47152709960938
chr12	78442496	78444544	206.6923065185547
chr3	183386112	183388160	210.97482299804688
chr3	183427072	183429120	349.1336364746094
chr3	183468032	183470080	577.3600463867188
chr3	183842816	183844864	238.6591339111328
chr3	183844864	183846912	300.9006652832031
chr3	183988224	183990272	201.7506103515625
chr3	184002560	184004608	339.26361083984375
chr3	184289280	184291328	527.997802734375
chr3	184313856	184315904	309.6810607910156
chr6	34609152	34611200	471.2845153808594
chr3	9066496	9068544	581.0226440429688
chr3	9668608	9670656	800.0399169921875
chr3	9945088	9947136	343.64019775390625
chr6	88946688	88948736	204.49122619628906
chr6	89597952	89600000	307.0106506347656
chr6	89608192	89610240	267.08074951171875
chr6	89610240	89612288	197.83572387695312
chr17	75425792	75427840	347.43255615234375
chr17	76140544	76142592	203.10971069335938
chr17	76181504	76183552	529.7474365234375
chr17	76277760	76279808	296.212646484375
chr8	132651008	132653056	320.36444091796875
chr9	128786432	128788480	201.36727905273438
chr9	128829440	128831488	249.28976440429688
chr9	128911360	128913408	280.70819091796875
chr9	128921600	128923648	242.27352905273438
chr9	128968704	128970752	279.9928894042969
chr9	128974848	128976896	313.86407470703125
chr7	83677184	83679232	400.78546142578125
chr7	83875840	83877888	377.655029296875
chr7	84187136	84189184	330.5712890625
chr7	114425856	114427904	233.55111694335938
chr7	114601984	114604032	223.56082153320312
chr8	25038848	25040896	251.0873565673828
chr15	93677568	93679616	215.79306030273438
chr15	93706240	93708288	226.4717254638672
chr15	94119936	94121984	217.08651733398438
chr3	63328256	63330304	336.1237487792969
chr3	63563776	63565824	214.14859008789062
chr10	1171456	1173504	198.26287841796875
chr10	1208320	1210368	289.0360412597656
chr12	107403264	107405312	255.8508758544922
chr5	139862016	139864064	204.16563415527344
chr5	139864064	139866112	322.14215087890625
chr9	104681472	104683520	556.064208984375
chr10	74055680	74057728	234.67172241210938
chr10	74078208	74080256	249.1774444580078
chr10	74117120	74119168	216.62966918945312
chr10	74143744	74145792	246.40090942382812
chr10	74147840	74149888	198.38919067382812
chr10	74188800	74190848	376.6571960449219
chr10	74215424	74217472	342.3605041503906
chr10	74219520	74221568	234.28530883789062
chr10	74223616	74225664	385.03619384765625
chr10	74432512	74434560	226.89492797851562
chr19	39550976	39553024	513.2586059570312
chr19	39677952	39680000	213.47537231445312
chr7	150355968	150358016	388.04815673828125
chr7	150448128	150450176	580.1788940429688
chr7	150784000	150786048	264.48284912109375
chr7	150800384	150802432	218.4639129638672
chr7	151171072	151173120	405.52020263671875
chr7	151242752	151244800	200.7411651611328
chr8	80683008	80685056	261.58056640625
chr4	124203008	124205056	386.7737731933594
chr4	124284928	124286976	342.4788513183594
chr4	124375040	124377088	296.5442199707031
chr5	122191872	122193920	437.52587890625
chr10	55312384	55314432	284.8757629394531
chr2	42743808	42745856	282.89208984375
chr2	42838016	42840064	250.9331512451172
chr2	42844160	42846208	224.9469451904297
chr2	42887168	42889216	231.65829467773438
chr2	42895360	42897408	259.164794921875
chr2	42905600	42907648	260.2847595214844
chr2	42915840	42917888	219.00772094726562
chr2	43229184	43231232	241.1930389404297
chr2	43292672	43294720	239.7801971435547
chr2	43425792	43427840	239.95211791992188
chr2	43476992	43479040	196.6431427001953
chr2	43520000	43522048	272.2884216308594
chr2	43522048	43524096	332.1568908691406
chr2	43608064	43610112	271.19183349609375
chr1	172806144	172808192	219.81344604492188
chr1	173189120	173191168	220.84982299804688
chr1	173193216	173195264	281.49896240234375
chr1	173223936	173225984	381.5851745605469
chr1	173293568	173295616	269.5281677246094
chr1	173295616	173297664	233.1510009765625
chr1	173330432	173332480	212.9712371826172
chr1	173340672	173342720	278.25042724609375
chr1	173391872	173393920	316.9888916015625
chr1	66445312	66447360	354.58489990234375
chr11	62879744	62881792	291.5628967285156
chr11	62904320	62906368	585.5703125
chr11	62908416	62910464	355.6697082519531
chr11	63635456	63637504	249.8008270263672
chr11	63737856	63739904	224.7701416015625
chr4	128565248	128567296	621.8869018554688
chr9	36737024	36739072	326.050048828125
chr9	36802560	36804608	261.9444885253906
chr9	36923392	36925440	300.5762023925781
chr9	36927488	36929536	204.47142028808594
chr9	37414912	37416960	201.68582153320312
chr16	25276416	25278464	212.95144653320312
chr10	61138944	61140992	338.039306640625
chr4	151115776	151117824	301.9145812988281
chr4	151304192	151306240	208.5302734375
chr4	151416832	151418880	260.45587158203125
chr4	151658496	151660544	270.7673645019531
chr5	108681216	108683264	237.5109405517578
chrX	77430784	77432832	237.46792602539062
chrX	77438976	77441024	213.77413940429688
chrX	77441024	77443072	279.8888854980469
chrX	77494272	77496320	235.12857055664062
chrX	77496320	77498368	304.1235046386719
chrX	77504512	77506560	222.27487182617188
chr4	133146624	133148672	362.68927001953125
chr4	133148672	133150720	342.99346923828125
chr4	133353472	133355520	255.01119995117188
chr8	121016320	121018368	236.895263671875
chr8	121085952	121088000	270.65264892578125
chr8	121128960	121131008	266.8752136230469
chr8	121145344	121147392	211.05514526367188
chr8	121710592	121712640	577.7659301757812
chr11	39546880	39548928	242.11569213867188
chr6	4061184	4063232	243.65164184570312
chr6	4136960	4139008	240.9652557373047
chr6	4198400	4200448	432.53466796875
chr6	4231168	4233216	221.6268768310547
chr6	4253696	4255744	226.7119140625
chr6	4255744	4257792	258.44134521484375
chr6	4274176	4276224	278.1456298828125
chr6	4276224	4278272	251.53518676757812
chr6	4290560	4292608	198.37796020507812
chr6	4319232	4321280	268.80670166015625
chr6	4358144	4360192	258.50518798828125
chr3	27312128	27314176	196.6896209716797
chr3	27684864	27686912	214.9507598876953
chr3	27891712	27893760	240.17782592773438
chr3	27938816	27940864	331.8278503417969
chr3	28053504	28055552	227.671630859375
chr18	63119360	63121408	316.00518798828125
chr18	63129600	63131648	758.4180908203125
chr18	63934464	63936512	229.93215942382812
chr18	63979520	63981568	408.81646728515625
chr18	63993856	63995904	706.5368041992188
chr10	109453312	109455360	335.97686767578125
chrX	102971392	102973440	403.2085266113281
chrX	102975488	102977536	259.1147766113281
chrX	102993920	102995968	389.4735107421875
chrX	103151616	103153664	432.2108459472656
chrX	103206912	103208960	239.009521484375
chrX	103254016	103256064	295.90655517578125
chrX	103462912	103464960	370.50726318359375
chr4	65284096	65286144	205.3584442138672
chr3	48279552	48281600	226.125732421875
chr3	48283648	48285696	240.1603546142578
chr3	48472064	48474112	225.9096221923828
chr3	48693248	48695296	297.7379455566406
chr3	48918528	48920576	341.8040466308594
chr7	85749760	85751808	684.0796508789062
chr6	122730496	122732544	1023.2496337890625
chr6	122742784	122744832	234.2678985595703
chr13	23019520	23021568	370.29779052734375
chr13	23099392	23101440	223.3533172607422
chr13	23158784	23160832	595.4111328125
chr9	126300160	126302208	330.0950927734375
chr3	31002624	31004672	371.7093505859375
chr3	31006720	31008768	263.44610595703125
chr4	27154432	27156480	219.17855834960938
chr7	108591104	108593152	267.2529602050781
chr7	108611584	108613632	561.4283447265625
chr9	124342272	124344320	359.35296630859375
chr7	107937792	107939840	259.79156494140625
chr7	107948032	107950080	276.38427734375
chr7	107966464	107968512	260.7441101074219
chr7	107970560	107972608	202.68402099609375
chr7	108144640	108146688	782.1175537109375
chr7	108179456	108181504	314.77508544921875
chr10	5949440	5951488	274.90106201171875
chr10	6676480	6678528	215.18527221679688
chr10	23994368	23996416	472.3243103027344
chr12	74536960	74539008	822.3338623046875
chr11	123019264	123021312	474.3434143066406
chr11	123021312	123023360	321.9711608886719
chr6	17281024	17283072	307.37652587890625
chr6	17577984	17580032	213.1680145263672
chr6	17850368	17852416	219.7947998046875
chr6	18120704	18122752	356.686767578125
chr6	18122752	18124800	446.5934143066406
chr6	18153472	18155520	255.5612335205078
chr6	18157568	18159616	209.9619140625
chr5	134113280	134115328	214.821533203125
chr5	134123520	134125568	325.6925048828125
chr5	134373376	134375424	239.7345733642578
chr6	44488704	44490752	238.3490447998047
chr6	44507136	44509184	198.89002990722656
chr6	44580864	44582912	219.3995361328125
chr6	44660736	44662784	213.2851104736328
chr3	56623104	56625152	359.354248046875
chr3	56829952	56832000	248.0532684326172
chr3	57221120	57223168	303.22479248046875
chr8	119085056	119087104	453.0206604003906
chr14	54769664	54771712	203.98056030273438
chr14	54816768	54818816	211.52853393554688
chr14	54833152	54835200	208.8206787109375
chr14	55019520	55021568	225.12802124023438
chr14	55070720	55072768	308.2777404785156
chr14	55429120	55431168	267.98931884765625
chr9	86636544	86638592	339.2881774902344
chr9	86925312	86927360	413.3512268066406
chr9	86927360	86929408	349.780517578125
chr9	86976512	86978560	489.6414489746094
chr9	86980608	86982656	274.78265380859375
chr9	86982656	86984704	662.0252685546875
chr9	87326720	87328768	237.79452514648438
chr8	64974848	64976896	284.8354797363281
chr8	65560576	65562624	532.9007568359375
chr20	10921984	10924032	227.26473999023438
chr20	10981376	10983424	294.80047607421875
chr20	11001856	11003904	215.6689910888672
chrX	46424064	46426112	219.03335571289062
chrX	46432256	46434304	254.42654418945312
chrX	46438400	46440448	204.06446838378906
chrX	46452736	46454784	222.71493530273438
chrX	46540800	46542848	388.2059326171875
chrX	46551040	46553088	315.7877502441406
chrX	46579712	46581760	524.6119995117188
chrX	46581760	46583808	349.23870849609375
chrX	47192064	47194112	445.59210205078125
chr3	57917440	57919488	407.0303039550781
chr3	58628096	58630144	427.3023986816406
chr3	58630144	58632192	399.94976806640625
chr3	58640384	58642432	456.99969482421875
chr8	133455872	133457920	246.8782501220703
chr8	133918720	133920768	406.0385437011719
chr8	134260736	134262784	456.02801513671875
chr11	110471168	110473216	401.10882568359375
chr11	110479360	110481408	207.5529022216797
chr11	110489600	110491648	214.60348510742188
chr11	110518272	110520320	358.99444580078125
chr11	110522368	110524416	281.2687683105469
chr11	110524416	110526464	391.77166748046875
chr11	111228928	111230976	767.5316162109375
chrX	142901248	142903296	272.80438232421875
chrX	142936064	142938112	206.3073272705078
chrX	142987264	142989312	212.2692108154297
chr20	43362304	43364352	388.5985412597656
chr20	43376640	43378688	331.9104309082031
chr20	43378688	43380736	656.8594970703125
chr7	34451456	34453504	315.47088623046875
chr7	34758656	34760704	429.6366271972656
chr15	79132672	79134720	199.95567321777344
chrX	53915648	53917696	380.0026550292969
chrX	53952512	53954560	200.11618041992188
chr1	209553408	209555456	356.6776428222656
chr1	209565696	209567744	262.2227783203125
chr19	5339136	5341184	363.44415283203125
