chrom	start	end	ATACseq_Shap
chr3	101949440	101951488	-446.1861267089844
chr3	101961728	101963776	-346.1703186035156
chr3	101994496	101996544	-453.579833984375
chr3	102006784	102008832	-336.439697265625
chr3	102227968	102230016	-789.709228515625
chr3	102234112	102236160	-742.5211181640625
chr18	36769792	36771840	-349.970947265625
chr5	156379136	156381184	-377.673828125
chr5	156393472	156395520	-334.7389831542969
chr5	156475392	156477440	-655.5509643554688
chr5	156495872	156497920	-386.79669189453125
chr5	156497920	156499968	-319.63018798828125
chr5	156530688	156532736	-401.59417724609375
chr7	13993984	13996032	-311.63494873046875
chr7	14833664	14835712	-337.7176208496094
chr10	130109440	130111488	-605.0946655273438
chr10	130127872	130129920	-727.5053100585938
chr10	130136064	130138112	-507.53045654296875
chr10	130160640	130162688	-704.2174682617188
chr10	130179072	130181120	-646.869873046875
chr10	130189312	130191360	-1293.008056640625
chr1	32937984	32940032	-393.81378173828125
chr1	32952320	32954368	-298.09588623046875
chr1	32980992	32983040	-399.54803466796875
chr1	32991232	32993280	-392.24261474609375
chr1	32997376	32999424	-345.92999267578125
chr1	33005568	33007616	-682.1173095703125
chr1	33036288	33038336	-343.8387145996094
chr1	33038336	33040384	-321.82537841796875
chr1	33085440	33087488	-580.9598388671875
chr1	33126400	33128448	-297.58721923828125
chr14	88422400	88424448	-447.999267578125
chr14	88453120	88455168	-417.79913330078125
chr14	88467456	88469504	-520.6812744140625
chr14	88469504	88471552	-317.2747497558594
chr14	88475648	88477696	-465.74908447265625
chr14	88518656	88520704	-465.1949157714844
chr14	88520704	88522752	-393.0093078613281
chr14	88541184	88543232	-383.455078125
chr10	11470848	11472896	-663.1634521484375
chr10	11493376	11495424	-731.3418579101562
chr10	11513856	11515904	-671.575927734375
chr10	11649024	11651072	-579.8409423828125
chr4	106897408	106899456	-1551.2861328125
chr4	107042816	107044864	-437.0621032714844
chr1	25100288	25102336	-506.66473388671875
chr1	25245696	25247744	-406.49658203125
chr1	25430016	25432064	-321.08294677734375
chr6	87062528	87064576	-303.4243469238281
chr6	87138304	87140352	-404.4932861328125
chr6	87320576	87322624	-327.7523193359375
chr6	87332864	87334912	-441.7681579589844
chr6	87476224	87478272	-447.703369140625
chr7	46485504	46487552	-316.08575439453125
chr7	46776320	46778368	-568.6475830078125
chr7	47087616	47089664	-963.5789184570312
chr7	47179776	47181824	-1311.4908447265625
chr7	47265792	47267840	-1832.508056640625
chr15	38414336	38416384	-707.942138671875
chr15	38453248	38455296	-653.1417236328125
chr15	38682624	38684672	-499.01898193359375
chr15	38690816	38692864	-519.5975952148438
chr15	38699008	38701056	-445.93408203125
chr15	38707200	38709248	-1188.00146484375
chr15	38817792	38819840	-806.3794555664062
chr10	24358912	24360960	-675.3014526367188
chr10	24502272	24504320	-1541.8626708984375
chr10	24518656	24520704	-1606.352783203125
chr10	24555520	24557568	-1125.8724365234375
chr10	24578048	24580096	-595.1553955078125
chr10	24616960	24619008	-672.9624633789062
chr10	24641536	24643584	-1043.401611328125
chr10	24823808	24825856	-631.62060546875
chr10	24872960	24875008	-737.1824951171875
chr10	24875008	24877056	-725.1710205078125
chr7	148965376	148967424	-870.6348876953125
chr7	149004288	149006336	-462.6940002441406
chr7	149026816	149028864	-383.3528747558594
chr7	149030912	149032960	-301.7010498046875
chr7	149065728	149067776	-381.94818115234375
chr7	149090304	149092352	-667.7467041015625
chr7	149145600	149147648	-670.2636108398438
chr7	149194752	149196800	-427.72674560546875
chr7	149291008	149293056	-316.2495422363281
chr14	29519872	29521920	-407.4500732421875
chr14	29536256	29538304	-729.5990600585938
chr14	29548544	29550592	-1448.744384765625
chr14	29749248	29751296	-317.30902099609375
chr5	163946496	163948544	-354.33038330078125
chr5	163975168	163977216	-322.8906555175781
chr5	163991552	163993600	-385.5093688964844
chr13	90404864	90406912	-372.252197265625
chr13	90411008	90413056	-319.20367431640625
chr13	90415104	90417152	-525.7531127929688
chr13	90443776	90445824	-462.00018310546875
chr13	90484736	90486784	-674.8543090820312
chr13	90509312	90511360	-427.4209899902344
chr13	90533888	90535936	-551.3787231445312
chr13	90552320	90554368	-387.35906982421875
chr13	90593280	90595328	-408.47564697265625
chr13	90621952	90624000	-426.957763671875
chr13	90630144	90632192	-338.26556396484375
chr13	90634240	90636288	-304.69500732421875
chr13	90640384	90642432	-627.9642333984375
chr13	90656768	90658816	-331.45770263671875
chr13	90683392	90685440	-409.14068603515625
chr13	90685440	90687488	-341.80462646484375
chr13	90695680	90697728	-350.373046875
chr13	90710016	90712064	-361.8504638671875
chr13	90716160	90718208	-601.4769287109375
chr13	90738688	90740736	-580.9595336914062
chr13	90865664	90867712	-1595.208740234375
chr13	90867712	90869760	-615.6688232421875
chr13	90882048	90884096	-615.9330444335938
chr13	91133952	91136000	-552.9085083007812
chr1	33892352	33894400	-293.7624816894531
chr12	85016576	85018624	-347.6249084472656
chr12	85035008	85037056	-387.50701904296875
chr12	85057536	85059584	-297.370849609375
chr12	85467136	85469184	-389.29779052734375
chr8	32223232	32225280	-304.49493408203125
chr8	32225280	32227328	-430.41143798828125
chr8	32264192	32266240	-326.84295654296875
chr8	32307200	32309248	-296.516845703125
chr8	32317440	32319488	-369.8418273925781
chr8	32333824	32335872	-316.6522521972656
chr8	32335872	32337920	-586.976806640625
chr8	32339968	32342016	-364.54583740234375
chr8	32342016	32344064	-423.80914306640625
chr8	32352256	32354304	-338.6912841796875
chr8	32372736	32374784	-371.1946105957031
chr8	32407552	32409600	-383.8384094238281
chr8	32425984	32428032	-516.9378051757812
chr8	32430080	32432128	-659.2000732421875
chr8	32432128	32434176	-540.3231201171875
chr8	32434176	32436224	-393.0072937011719
chr8	32454656	32456704	-462.72637939453125
chr8	32466944	32468992	-408.8677062988281
chr8	32512000	32514048	-307.55572509765625
chr1	8409088	8411136	-293.68585205078125
chr1	180881408	180883456	-749.5770263671875
chr14	80617472	80619520	-373.1276550292969
chr14	80623616	80625664	-343.234375
chr14	80637952	80640000	-485.99688720703125
chr14	80664576	80666624	-403.6112976074219
chr14	80668672	80670720	-518.3280029296875
chr14	80717824	80719872	-301.91754150390625
chr14	80769024	80771072	-325.255615234375
chr1	212070400	212072448	-461.30999755859375
chr1	212160512	212162560	-483.3023376464844
chr1	212178944	212180992	-405.87139892578125
chr1	212201472	212203520	-415.38922119140625
chr1	212217856	212219904	-406.0089111328125
chr1	212234240	212236288	-342.9347229003906
chr1	212367360	212369408	-900.8386840820312
chr1	212455424	212457472	-378.16644287109375
chr1	212475904	212477952	-394.646484375
chrX	39946240	39948288	-355.75677490234375
chrX	39956480	39958528	-396.34185791015625
chrX	39970816	39972864	-436.1498107910156
chrX	40542208	40544256	-431.5240783691406
chrX	40579072	40581120	-504.7569885253906
chrX	40646656	40648704	-453.2579040527344
chrX	40718336	40720384	-319.07525634765625
chrX	40734720	40736768	-427.25384521484375
chrX	40794112	40796160	-431.00653076171875
chrX	40845312	40847360	-649.9664916992188
chrX	40863744	40865792	-331.24322509765625
chrX	40865792	40867840	-316.65045166015625
chrX	40867840	40869888	-369.00933837890625
chrX	40886272	40888320	-355.6911926269531
chrX	40908800	40910848	-542.2078247070312
chr2	181714944	181716992	-884.9730224609375
chr2	182077440	182079488	-1234.5504150390625
chr2	182185984	182188032	-1053.036376953125
chr7	77758464	77760512	-445.43499755859375
chr7	78020608	78022656	-391.0995178222656
chr7	78278656	78280704	-305.84197998046875
chr2	153518080	153520128	-299.5067443847656
chr9	107546624	107548672	-321.00836181640625
chr5	171483136	171485184	-585.509765625
chr5	171907072	171909120	-501.5367126464844
chr5	171911168	171913216	-554.1185913085938
chr5	172005376	172007424	-378.87017822265625
chr5	172040192	172042240	-405.00103759765625
chr5	172058624	172060672	-310.98162841796875
chr5	172105728	172107776	-508.4637756347656
chr8	142446592	142448640	-478.499267578125
chr8	142471168	142473216	-624.3287353515625
chr8	142473216	142475264	-443.70123291015625
chr8	142532608	142534656	-455.97119140625
chr8	142544896	142546944	-958.5695190429688
chr8	142632960	142635008	-884.1982421875
chr8	142669824	142671872	-333.59466552734375
chr8	142675968	142678016	-329.4818420410156
chr8	142680064	142682112	-423.1500549316406
chr8	142698496	142700544	-459.68328857421875
chr8	142716928	142718976	-352.81585693359375
chr8	142725120	142727168	-497.7264099121094
chr2	182102016	182104064	-403.8055725097656
chr9	13088768	13090816	-544.0528564453125
chr7	18665472	18667520	-696.7107543945312
chr2	101883904	101885952	-775.9312133789062
chrX	77991936	77993984	-339.61053466796875
chrX	78063616	78065664	-729.8956298828125
chrX	78092288	78094336	-724.5968017578125
chrX	78118912	78120960	-316.12115478515625
chr11	125771776	125773824	-316.99407958984375
chr11	126210048	126212096	-361.9400329589844
chr11	126271488	126273536	-408.16998291015625
chr11	126281728	126283776	-299.13250732421875
chr11	126353408	126355456	-328.94683837890625
chr11	126439424	126441472	-605.9576416015625
chr11	6926336	6928384	-403.5815124511719
chr11	7442432	7444480	-350.6059265136719
chr11	7571456	7573504	-691.9981079101562
chr11	7585792	7587840	-317.86749267578125
chr11	7591936	7593984	-297.5018615722656
chr11	7600128	7602176	-409.08270263671875
chr11	7604224	7606272	-543.0535278320312
chr11	7612416	7614464	-360.5502014160156
chr11	7636992	7639040	-548.8986206054688
chr3	183427072	183429120	-637.7128295898438
chr3	183468032	183470080	-920.8968505859375
chr3	183650304	183652352	-392.1907043457031
chr3	183664640	183666688	-413.9842224121094
chr3	183697408	183699456	-366.3251037597656
chr3	183824384	183826432	-487.34423828125
chr3	183883776	183885824	-942.0172119140625
chr3	183894016	183896064	-658.248779296875
chr6	7311360	7313408	-361.46746826171875
chr6	7393280	7395328	-329.9561767578125
chr6	7413760	7415808	-440.02435302734375
chr8	61562880	61564928	-780.777587890625
chr8	61716480	61718528	-367.67608642578125
chr8	61732864	61734912	-423.00732421875
chr8	61745152	61747200	-533.0631103515625
chr8	61751296	61753344	-494.58782958984375
chr8	61759488	61761536	-471.724609375
chr8	61765632	61767680	-587.3594970703125
chr8	61788160	61790208	-359.9621887207031
chr8	61808640	61810688	-395.68060302734375
chr12	69289984	69292032	-773.0013427734375
chr12	69330944	69332992	-342.0320739746094
chr12	69357568	69359616	-617.1729736328125
chr12	69388288	69390336	-760.1231689453125
chr13	33931264	33933312	-428.3963928222656
chr2	167964672	167966720	-567.3409423828125
chr2	168155136	168157184	-346.236328125
chr2	168165376	168167424	-361.0135192871094
chr2	168183808	168185856	-481.933837890625
chr2	168189952	168192000	-477.166015625
chr2	168198144	168200192	-678.2495727539062
chr2	168210432	168212480	-818.1126708984375
chr2	168216576	168218624	-551.5167846679688
chr2	168228864	168230912	-322.26019287109375
chr2	168232960	168235008	-383.458740234375
chr2	168237056	168239104	-616.453125
chr2	168245248	168247296	-308.5291748046875
chr2	168249344	168251392	-369.8635559082031
chr2	168253440	168255488	-318.07208251953125
chr2	168278016	168280064	-481.7120666503906
chr6	47476736	47478784	-370.4715576171875
chr6	47482880	47484928	-369.2033996582031
chr6	47503360	47505408	-322.4835510253906
chr6	47788032	47790080	-898.9685668945312
chr18	2547712	2549760	-301.7113037109375
chr1	239937536	239939584	-379.8674621582031
chr14	29016064	29018112	-722.1614379882812
chr14	29310976	29313024	-542.1636962890625
chr1	59985920	59987968	-326.75164794921875
chr1	59994112	59996160	-431.6236267089844
chr1	60067840	60069888	-403.11865234375
chr1	60102656	60104704	-329.750244140625
chr1	60116992	60119040	-377.211669921875
chr1	60131328	60133376	-355.7467346191406
chr1	60137472	60139520	-408.1156005859375
chr1	60145664	60147712	-364.61529541015625
chr19	15091712	15093760	-1009.7607421875
chr19	15099904	15101952	-702.0736083984375
chr19	15175680	15177728	-428.61077880859375
chr19	15194112	15196160	-335.9134826660156
chr19	15245312	15247360	-394.3531799316406
chr19	15249408	15251456	-454.47418212890625
chr19	15251456	15253504	-315.24554443359375
chr19	15282176	15284224	-306.7698669433594
chr19	15296512	15298560	-416.99139404296875
chr19	15298560	15300608	-433.97509765625
chr19	15323136	15325184	-308.6656494140625
chr19	15329280	15331328	-343.901123046875
chr19	15331328	15333376	-393.3427429199219
chr19	15382528	15384576	-376.58990478515625
chr18	42174464	42176512	-382.3514709472656
chr18	42182656	42184704	-467.29034423828125
chr18	42192896	42194944	-339.9739074707031
chr18	42194944	42196992	-522.606201171875
chr18	42199040	42201088	-378.9505920410156
chr12	78561280	78563328	-339.7625732421875
chr3	183767040	183769088	-331.5953063964844
chr3	184016896	184018944	-598.4939575195312
chr3	184039424	184041472	-462.8675842285156
chr3	184143872	184145920	-345.64044189453125
chr6	34027520	34029568	-365.8719787597656
chr6	34154496	34156544	-1044.4931640625
chr6	34162688	34164736	-533.2236938476562
chr6	34195456	34197504	-827.7431640625
chr6	34248704	34250752	-542.6358032226562
chr6	34359296	34361344	-416.9913024902344
chr6	34387968	34390016	-308.05914306640625
chr6	34656256	34658304	-380.8689880371094
chr6	34670592	34672640	-450.9007263183594
chr6	34676736	34678784	-296.5282897949219
chr6	34695168	34697216	-293.5509033203125
chr6	34744320	34746368	-316.80206298828125
chr3	9791488	9793536	-323.3775634765625
chr3	9809920	9811968	-315.8864440917969
chr3	9842688	9844736	-325.63214111328125
chr3	9969664	9971712	-299.50030517578125
chr6	88678400	88680448	-404.2148742675781
chr6	88868864	88870912	-632.3078002929688
chr6	88958976	88961024	-327.30218505859375
chr6	88963072	88965120	-735.3597412109375
chr6	88981504	88983552	-1138.6258544921875
chr17	75587584	75589632	-438.5736389160156
chr17	75632640	75634688	-955.01806640625
chr17	75665408	75667456	-339.5702819824219
chr17	75749376	75751424	-438.2037048339844
chr17	75763712	75765760	-331.92779541015625
chr17	75778048	75780096	-511.9969177246094
chr17	75784192	75786240	-482.0177307128906
chr17	75853824	75855872	-318.4207763671875
chr17	75905024	75907072	-544.8809814453125
chr17	76013568	76015616	-383.9956970214844
chr4	162496512	162498560	-515.9111938476562
chr4	162682880	162684928	-410.01910400390625
chr8	131938304	131940352	-362.83612060546875
chr8	131948544	131950592	-372.95147705078125
chr8	132050944	132052992	-402.0281677246094
chr8	132055040	132057088	-657.0394287109375
chr8	132792320	132794368	-304.7247619628906
chr9	129005568	129007616	-509.08074951171875
chr9	129036288	129038336	-440.134765625
chr9	129173504	129175552	-609.385498046875
chr7	83935232	83937280	-1294.7088623046875
chr7	83945472	83947520	-344.1291809082031
chr7	83976192	83978240	-1133.293701171875
chr7	84025344	84027392	-614.5155639648438
chr7	84027392	84029440	-487.27764892578125
chr7	84037632	84039680	-509.3673400878906
chr7	84041728	84043776	-826.2225341796875
chr7	84058112	84060160	-683.3075561523438
chr7	84060160	84062208	-616.2214965820312
chr7	84084736	84086784	-361.5815124511719
chr7	84097024	84099072	-366.32183837890625
chr7	84099072	84101120	-426.2977600097656
chr7	84105216	84107264	-341.40069580078125
chr7	84111360	84113408	-388.843994140625
chr7	84113408	84115456	-293.89007568359375
chr7	84123648	84125696	-611.5849609375
chr7	84137984	84140032	-527.3650512695312
chr7	84140032	84142080	-415.93487548828125
chr7	84174848	84176896	-400.0775146484375
chr7	84180992	84183040	-339.71612548828125
chr7	84193280	84195328	-375.9246826171875
chr7	84197376	84199424	-478.75274658203125
chr7	84199424	84201472	-487.067626953125
chr7	115087360	115089408	-376.96246337890625
chr7	115091456	115093504	-325.64129638671875
chr7	115099648	115101696	-314.3824462890625
chr7	115144704	115146752	-314.4886779785156
chr8	25171968	25174016	-345.4769592285156
chr8	25315328	25317376	-354.14068603515625
chr8	25509888	25511936	-1066.359375
chr8	25575424	25577472	-1409.63720703125
chr15	93997056	93999104	-779.7525024414062
chr15	94070784	94072832	-389.68511962890625
chr15	94076928	94078976	-548.3046875
chr15	94083072	94085120	-384.6571350097656
chr3	63227904	63229952	-640.6459350585938
chr3	63232000	63234048	-471.94110107421875
chr3	63350784	63352832	-530.5235595703125
chr3	63449088	63451136	-335.19927978515625
chr3	63580160	63582208	-343.2215881347656
chr3	63582208	63584256	-524.8377685546875
chr3	63612928	63614976	-518.3842163085938
chr3	63625216	63627264	-443.98968505859375
chr3	63627264	63629312	-325.37298583984375
chr3	63653888	63655936	-411.61376953125
chr12	107327488	107329536	-330.3518981933594
chr12	107378688	107380736	-397.5206604003906
chr5	139104256	139106304	-420.28643798828125
chr5	139292672	139294720	-376.5606384277344
chr5	139390976	139393024	-467.58477783203125
chr5	139560960	139563008	-407.9241638183594
chr5	139636736	139638784	-436.24737548828125
chr9	104093696	104095744	-464.2080993652344
chr10	74080256	74082304	-613.9592895507812
chr10	74102784	74104832	-412.2715759277344
chr10	74264576	74266624	-1048.537353515625
chr19	40089600	40091648	-299.9214172363281
chr19	40138752	40140800	-360.7141418457031
chr19	40284160	40286208	-604.6130981445312
chr19	40347648	40349696	-555.1195068359375
chr19	40402944	40404992	-460.8135681152344
chr7	150378496	150380544	-345.39630126953125
chr7	150390784	150392832	-315.4784851074219
chr7	150777856	150779904	-403.3160400390625
chr7	150896640	150898688	-695.3528442382812
chr7	151017472	151019520	-385.1919250488281
chr7	151027712	151029760	-458.971435546875
chr7	151037952	151040000	-321.40081787109375
chr7	151054336	151056384	-380.8201599121094
chr7	151056384	151058432	-369.126220703125
chr7	151066624	151068672	-338.2877197265625
chr7	151078912	151080960	-308.11651611328125
chr7	151093248	151095296	-353.07867431640625
chr7	151111680	151113728	-345.34283447265625
chr7	151226368	151228416	-530.2867431640625
chr8	79867904	79869952	-584.7335815429688
chr8	79872000	79874048	-506.0968322753906
chr8	79876096	79878144	-563.6477661132812
chr8	79890432	79892480	-488.19342041015625
chr8	79923200	79925248	-483.91339111328125
chr8	79943680	79945728	-378.8397521972656
chr8	79947776	79949824	-453.12518310546875
chr8	79964160	79966208	-372.29803466796875
chr8	79970304	79972352	-319.40167236328125
chr8	79974400	79976448	-405.0305480957031
chr8	80023552	80025600	-605.6956787109375
chr8	80029696	80031744	-662.0802612304688
chr8	80050176	80052224	-312.0187683105469
chr8	80052224	80054272	-354.494140625
chr8	80066560	80068608	-1019.6895751953125
chr4	124110848	124112896	-1093.215087890625
chr4	124262400	124264448	-1074.347412109375
chr4	124321792	124323840	-1197.8992919921875
chr4	124334080	124336128	-1342.8175048828125
chr5	122177536	122179584	-359.2341613769531
chr5	122415104	122417152	-351.4317626953125
chr5	122841088	122843136	-341.73175048828125
chr5	122869760	122871808	-337.7622985839844
chr5	122882048	122884096	-326.1896057128906
chr5	122906624	122908672	-398.7359619140625
chr5	122923008	122925056	-522.3753051757812
chr5	122941440	122943488	-399.7652282714844
chrX	84916224	84918272	-372.872314453125
chrX	85002240	85004288	-1057.5858154296875
chrX	85006336	85008384	-589.7190551757812
chrX	85016576	85018624	-642.2308349609375
chrX	85051392	85053440	-414.65753173828125
chrX	85084160	85086208	-566.2254028320312
chrX	85108736	85110784	-361.21844482421875
chr2	42827776	42829824	-1743.115234375
chr2	42946560	42948608	-580.6959838867188
chr2	43225088	43227136	-346.98541259765625
chr11	63598592	63600640	-314.9131774902344
chr11	63612928	63614976	-450.60272216796875
chr11	63662080	63664128	-359.7464599609375
chr11	63664128	63666176	-467.39764404296875
chr11	63666176	63668224	-609.758544921875
chr11	63670272	63672320	-773.1400146484375
chr11	63676416	63678464	-389.8288879394531
chr11	63688704	63690752	-305.1466064453125
chr11	63715328	63717376	-392.2640380859375
chr11	63768576	63770624	-472.00177001953125
chr11	63778816	63780864	-618.1145629882812
chr11	63801344	63803392	-513.6516723632812
chr4	128516096	128518144	-294.33331298828125
chr4	128600064	128602112	-323.4526062011719
chr4	128604160	128606208	-294.9006042480469
chr4	128638976	128641024	-339.1105041503906
chr4	128649216	128651264	-324.66748046875
chr4	128659456	128661504	-332.161865234375
chr4	128808960	128811008	-459.73663330078125
chr4	128862208	128864256	-684.970703125
chr9	36728832	36730880	-1152.751220703125
chr9	36796416	36798464	-501.244873046875
chr9	36861952	36864000	-471.15863037109375
chr9	36872192	36874240	-609.9105224609375
chr9	37199872	37201920	-335.0545349121094
chr14	97077248	97079296	-327.6590881347656
chr10	61732864	61734912	-352.51220703125
chr10	61749248	61751296	-535.9058837890625
chr10	61839360	61841408	-372.2149963378906
chr10	61841408	61843456	-403.44085693359375
chr10	61870080	61872128	-361.7928161621094
chr10	61923328	61925376	-347.31805419921875
chr10	61937664	61939712	-479.18695068359375
chr10	61941760	61943808	-325.33843994140625
chr10	61974528	61976576	-398.58148193359375
chr10	61992960	61995008	-301.5765380859375
chr4	151275520	151277568	-302.40216064453125
chr4	151361536	151363584	-579.6277465820312
chrX	77627392	77629440	-393.27423095703125
chr6	3866624	3868672	-357.71392822265625
chr6	4210688	4212736	-522.6575317382812
chr6	4313088	4315136	-511.3465270996094
chr3	27523072	27525120	-458.4381408691406
chr3	27568128	27570176	-398.4095458984375
chr3	27588608	27590656	-339.2109375
chr3	27613184	27615232	-484.67547607421875
chr3	27721728	27723776	-673.8142700195312
chr3	27727872	27729920	-440.45751953125
chr4	169639936	169641984	-332.27593994140625
chr4	169658368	169660416	-414.89703369140625
chr4	169723904	169725952	-428.1922302246094
chr4	169744384	169746432	-387.63665771484375
chr4	169756672	169758720	-360.38519287109375
chr4	169771008	169773056	-302.75640869140625
chr4	169822208	169824256	-300.5262451171875
chr4	169897984	169900032	-329.33477783203125
chr4	170139648	170141696	-341.0476989746094
chr10	109205504	109207552	-403.5242004394531
chr10	109238272	109240320	-548.0597534179688
chr10	109258752	109260800	-442.4876403808594
chr10	109260800	109262848	-323.4989013671875
chr10	109281280	109283328	-541.4694213867188
chr10	109305856	109307904	-412.6038513183594
chr10	109447168	109449216	-984.02197265625
chrX	102672384	102674432	-308.5924072265625
chrX	102862848	102864896	-686.8013305664062
chrX	102899712	102901760	-1052.0142822265625
chrX	102934528	102936576	-330.4637145996094
chrX	102950912	102952960	-371.8863220214844
chrX	103176192	103178240	-700.1898803710938
chrX	103342080	103344128	-427.9784240722656
chrX	103403520	103405568	-386.9290771484375
chrX	103430144	103432192	-403.47979736328125
chrX	103446528	103448576	-318.97918701171875
chr4	65916928	65918976	-434.775390625
chr4	65941504	65943552	-432.03424072265625
chr3	48013312	48015360	-362.26739501953125
chr3	48068608	48070656	-304.4692077636719
chr3	48076800	48078848	-297.0622253417969
chr3	48082944	48084992	-380.36956787109375
chr3	48099328	48101376	-319.2381286621094
chr3	48150528	48152576	-438.58563232421875
chr3	48439296	48441344	-501.96246337890625
chr7	84840448	84842496	-375.25054931640625
chr7	84912128	84914176	-338.2416076660156
chr6	122753024	122755072	-427.19927978515625
chr6	122839040	122841088	-600.4929809570312
chr13	22915072	22917120	-401.1818542480469
chr13	23068672	23070720	-696.5811767578125
chr13	23070720	23072768	-309.5044860839844
chr13	23080960	23083008	-615.0010986328125
chr13	23087104	23089152	-518.3704833984375
chr13	23097344	23099392	-600.3056640625
chr9	126246912	126248960	-329.82623291015625
chr9	126500864	126502912	-495.91558837890625
chr9	127066112	127068160	-444.90582275390625
chr9	127121408	127123456	-665.8446044921875
chr9	127129600	127131648	-413.5960388183594
chr9	127133696	127135744	-413.95123291015625
chr9	127154176	127156224	-348.1934509277344
chr9	127156224	127158272	-405.612060546875
chr9	127158272	127160320	-477.5501403808594
chr9	127184896	127186944	-298.4280700683594
chr3	31131648	31133696	-351.50689697265625
chr4	26499072	26501120	-332.53936767578125
chr4	26556416	26558464	-494.0799865722656
chr4	26566656	26568704	-294.24835205078125
chr4	26568704	26570752	-348.6264953613281
chr4	26574848	26576896	-297.8135681152344
chr4	26619904	26621952	-523.1858520507812
chr4	26687488	26689536	-317.4703369140625
chr4	27095040	27097088	-467.55523681640625
chr4	27174912	27176960	-535.6536865234375
chr9	124358656	124360704	-373.81793212890625
chr9	124409856	124411904	-558.3235473632812
chr9	124418048	124420096	-314.87469482421875
chr9	124551168	124553216	-385.611328125
chr7	107874304	107876352	-588.6911010742188
chr7	107878400	107880448	-748.5591430664062
chr7	107890688	107892736	-379.0633544921875
chr11	96745472	96747520	-309.76800537109375
chr11	96747520	96749568	-472.6831970214844
chr11	97613824	97615872	-331.2116394042969
chr11	97622016	97624064	-384.6274108886719
chr10	24684544	24686592	-325.568359375
chr10	24705024	24707072	-371.75872802734375
chr10	24709120	24711168	-297.20782470703125
chr10	24717312	24719360	-313.3722839355469
chr10	24727552	24729600	-345.2353820800781
chr10	24762368	24764416	-732.5653686523438
chr10	24793088	24795136	-473.63641357421875
chr10	24813568	24815616	-410.23748779296875
chr10	24825856	24827904	-537.8742065429688
chr10	24856576	24858624	-588.4103393554688
chr10	24864768	24866816	-461.43115234375
chr10	24893440	24895488	-543.0880737304688
chr10	24907776	24909824	-733.4320068359375
chr11	122628096	122630144	-302.2206115722656
chr11	122730496	122732544	-359.40118408203125
chr5	134144000	134146048	-339.90350341796875
chr5	134182912	134184960	-1356.0894775390625
chr5	134289408	134291456	-457.2001037597656
chr6	44337152	44339200	-808.8973388671875
chr6	44386304	44388352	-1080.437255859375
chr6	44455936	44457984	-649.2824096679688
chr6	44474368	44476416	-1276.634521484375
chr6	44630016	44632064	-649.1989135742188
chr6	45074432	45076480	-321.3802185058594
chr14	54880256	54882304	-397.89971923828125
chr14	55025664	55027712	-434.99664306640625
chr14	55050240	55052288	-575.05615234375
chr14	55212032	55214080	-476.5440368652344
chr9	86945792	86947840	-535.4383544921875
chr9	87334912	87336960	-336.41033935546875
chr8	65619968	65622016	-321.84063720703125
chr8	65626112	65628160	-325.72625732421875
chr8	65630208	65632256	-330.89251708984375
chr20	10553344	10555392	-453.3902893066406
chrX	46254080	46256128	-321.1676940917969
chr3	57950208	57952256	-554.095947265625
chr3	58177536	58179584	-763.2662353515625
chr3	58187776	58189824	-329.87066650390625
chr3	58304512	58306560	-374.21905517578125
chr8	134037504	134039552	-398.80224609375
chr11	110295040	110297088	-362.13385009765625
chr20	43388928	43390976	-721.628173828125
chr20	43409408	43411456	-929.0078125
chr20	43429888	43431936	-768.0084228515625
chr20	43448320	43450368	-870.0623779296875
chr20	43505664	43507712	-359.8795166015625
chr20	43509760	43511808	-501.7308654785156
chr20	43536384	43538432	-981.4284057617188
chr20	43556864	43558912	-343.6163024902344
chr20	43583488	43585536	-345.3816223144531
chr20	43589632	43591680	-602.6756591796875
chr20	43657216	43659264	-666.5445556640625
chr20	43665408	43667456	-543.38623046875
chr20	43730944	43732992	-426.23919677734375
chr20	43751424	43753472	-424.4381408691406
chr20	43755520	43757568	-500.3089294433594
chr20	43765760	43767808	-435.510498046875
chr20	43767808	43769856	-438.598388671875
chr20	43782144	43784192	-598.3204345703125
chr20	43798528	43800576	-563.0447998046875
chr20	43841536	43843584	-364.0963134765625
chr20	43843584	43845632	-337.3087158203125
chr20	43849728	43851776	-471.67730712890625
chr7	33824768	33826816	-412.44598388671875
chr7	34086912	34088960	-530.9293823242188
chr7	34320384	34322432	-404.32293701171875
chr15	78796800	78798848	-362.18585205078125
chr15	78811136	78813184	-389.3740234375
chr15	78821376	78823424	-294.65594482421875
chr15	78839808	78841856	-414.8531188964844
chr15	78872576	78874624	-332.88739013671875
chr15	79028224	79030272	-409.73321533203125
chr15	79450112	79452160	-304.8154602050781
chrX	53538816	53540864	-355.1839599609375
chrX	54042624	54044672	-645.423828125
chr22	49825792	49827840	-343.009765625
chr4	134627328	134629376	-294.8870849609375
chr4	134690816	134692864	-356.1082458496094
chr4	135534592	135536640	-424.570068359375
chr8	42842112	42844160	-654.73828125
chr8	42895360	42897408	-647.7315063476562
chr8	43055104	43057152	-680.5621337890625
chr8	43139072	43141120	-309.01312255859375
chr8	43280384	43282432	-970.4434814453125
chr1	209188864	209190912	-713.1044921875
chr1	209201152	209203200	-294.04833984375
chr1	209207296	209209344	-762.8917846679688
chr1	209248256	209250304	-411.2486877441406
chr1	209526784	209528832	-336.83782958984375
chr19	4866048	4868096	-351.4484558105469
chr19	4968448	4970496	-398.04046630859375
