chrom	start	end	protein_coding_Shap
chr8	53149696	53151744	131.99656677246094
chr8	53174272	53176320	128.6022186279297
chr8	53248000	53250048	97.99522399902344
chr8	53317632	53319680	97.77883911132812
chr8	53323776	53325824	96.14513397216797
chr8	53516288	53518336	116.65055084228516
chr8	53528576	53530624	100.30509948730469
chr7	13242368	13244416	103.6633071899414
chr7	13742080	13744128	86.4822006225586
chr4	167636992	167639040	107.34169006347656
chr4	167763968	167766016	88.14522552490234
chr4	167796736	167798784	89.18853759765625
chr4	167798784	167800832	92.89224243164062
chr4	167870464	167872512	110.05120849609375
chr4	168118272	168120320	87.76278686523438
chr4	168128512	168130560	114.047119140625
chr4	168478720	168480768	134.9689483642578
chr14	83232768	83234816	85.77305603027344
chr14	83253248	83255296	89.96031188964844
chr14	83273728	83275776	104.7564468383789
chr14	83296256	83298304	115.3673324584961
chr14	83300352	83302400	111.52766418457031
chr14	83329024	83331072	86.71297454833984
chr14	83341312	83343360	110.48692321777344
chr14	83359744	83361792	87.41699981689453
chr14	83396608	83398656	103.07913970947266
chr14	83431424	83433472	86.38490295410156
chr14	83437568	83439616	98.9100570678711
chr14	83451904	83453952	104.07342529296875
chr14	83613696	83615744	96.55491638183594
chr14	83615744	83617792	97.1438217163086
chr14	83623936	83625984	86.53181457519531
chr14	83658752	83660800	91.06829071044922
chr14	83689472	83691520	106.41752624511719
chr14	83693568	83695616	98.29134368896484
chr14	83757056	83759104	109.21561431884766
chr14	83767296	83769344	99.80534362792969
chr14	83816448	83818496	166.1186065673828
chr14	83826688	83828736	132.49977111816406
chr14	83867648	83869696	88.20149230957031
chr14	83912704	83914752	100.80728912353516
chr14	83996672	83998720	103.81815338134766
chr4	151539712	151541760	147.68927001953125
chr4	151556096	151558144	92.94747161865234
chr4	151558144	151560192	119.54429626464844
chr4	151560192	151562240	115.42913818359375
chr4	151562240	151564288	108.52345275878906
chr4	151570432	151572480	94.28520202636719
chr4	151572480	151574528	114.31321716308594
chr4	151576576	151578624	161.38587951660156
chr4	151599104	151601152	85.44044494628906
chr4	151623680	151625728	85.52629089355469
chr4	151625728	151627776	128.65762329101562
chr4	151635968	151638016	85.37960052490234
chr4	151638016	151640064	99.07261657714844
chr4	151640064	151642112	95.59014129638672
chr4	151650304	151652352	170.1768035888672
chr4	151666688	151668736	106.10133361816406
chr4	151689216	151691264	134.88389587402344
chr4	151724032	151726080	89.98625946044922
chr4	151744512	151746560	130.1156005859375
chr4	151877632	151879680	120.17916107177734
chr4	151881728	151883776	112.08673095703125
chr4	151883776	151885824	91.6683120727539
chr4	151959552	151961600	91.26710510253906
chr4	151965696	151967744	86.71807861328125
chr4	151988224	151990272	101.4543228149414
chr4	152037376	152039424	95.02906036376953
chr19	16660480	16662528	110.5884017944336
chr19	16893952	16896000	110.50547790527344
chr19	16914432	16916480	92.32101440429688
chr19	17242112	17244160	87.84263610839844
chr3	32749568	32751616	90.33570861816406
chr3	32757760	32759808	127.5621109008789
chr3	32770048	32772096	106.33552551269531
chr3	32772096	32774144	124.46043395996094
chr3	32776192	32778240	88.95417785644531
chr3	32790528	32792576	96.33939361572266
chr3	32868352	32870400	103.78498840332031
chr3	32872448	32874496	178.8583984375
chr3	32878592	32880640	96.97804260253906
chr3	32882688	32884736	99.2662353515625
chr3	32884736	32886784	90.0699234008789
chr3	32892928	32894976	88.4794692993164
chr3	32972800	32974848	123.62852478027344
chr3	33015808	33017856	88.15043640136719
chr3	33099776	33101824	104.84041595458984
chr3	33103872	33105920	165.42214965820312
chr3	33105920	33107968	91.71318054199219
chr3	33107968	33110016	105.46292877197266
chr3	33134592	33136640	86.04243469238281
chr3	33146880	33148928	121.10902404785156
chr3	33372160	33374208	181.8750762939453
chr8	31401984	31404032	120.19090270996094
chr8	31414272	31416320	104.611083984375
chr8	31434752	31436800	100.03357696533203
chr8	31444992	31447040	88.78459930419922
chr8	31449088	31451136	107.00651550292969
chr8	31455232	31457280	99.17759704589844
chr8	31459328	31461376	130.31143188476562
chr8	31463424	31465472	111.1520767211914
chr8	31465472	31467520	97.93336486816406
chr8	31490048	31492096	109.44242095947266
chr8	31496192	31498240	103.130615234375
chr8	31524864	31526912	174.7909698486328
chr8	31526912	31528960	111.27409362792969
chr8	31545344	31547392	147.54837036132812
chr8	31559680	31561728	101.93741607666016
chr8	31574016	31576064	86.59883880615234
chr8	31592448	31594496	105.0114517211914
chr8	31655936	31657984	100.07229614257812
chr8	31670272	31672320	87.49235534667969
chr8	31703040	31705088	154.11569213867188
chr8	31715328	31717376	107.6507568359375
chr8	31744000	31746048	95.16193389892578
chr8	31754240	31756288	133.71011352539062
chr8	31766528	31768576	117.8733901977539
chr8	31784960	31787008	129.30307006835938
chr8	31787008	31789056	149.86585998535156
chr8	31813632	31815680	145.4467315673828
chr8	31815680	31817728	125.5489273071289
chr8	31825920	31827968	87.7610855102539
chr8	31840256	31842304	158.03604125976562
chr8	31862784	31864832	112.6209716796875
chr8	31868928	31870976	141.50790405273438
chr8	31905792	31907840	132.00961303710938
chr8	31911936	31913984	112.70817565917969
chr8	31932416	31934464	151.99191284179688
chr8	31959040	31961088	112.43890380859375
chr8	31963136	31965184	149.779296875
chr8	31965184	31967232	129.21353149414062
chr8	32002048	32004096	93.52299499511719
chr8	32030720	32032768	86.11247253417969
chr8	32053248	32055296	87.66043853759766
chr8	32071680	32073728	92.3207015991211
chr8	32073728	32075776	102.2375259399414
chr8	32223232	32225280	85.4055404663086
chr6	41940992	41943040	96.43486022949219
chr6	42145792	42147840	88.365966796875
chr6	42149888	42151936	102.00230407714844
chr6	42156032	42158080	109.45646667480469
chr6	42186752	42188800	106.57322692871094
chr6	42192896	42194944	104.83514404296875
chr6	42301440	42303488	107.91976165771484
chr6	42330112	42332160	93.36123657226562
chr6	42332160	42334208	129.03009033203125
chr6	42403840	42405888	90.97315216064453
chr6	42438656	42440704	90.13664245605469
chr6	42440704	42442752	144.59481811523438
chr6	42446848	42448896	125.3244400024414
chr6	42448896	42450944	152.4619598388672
chr6	42506240	42508288	108.30767822265625
chr6	42508288	42510336	101.31612396240234
chr6	42512384	42514432	91.31868743896484
chr6	42536960	42539008	101.20117950439453
chr12	87529472	87531520	93.32308197021484
chr12	87646208	87648256	113.42597961425781
chr12	87660544	87662592	115.67726135253906
chr12	87758848	87760896	92.29765319824219
chr12	87828480	87830528	97.58613586425781
chr6	16977920	16979968	107.47419738769531
chr6	16982016	16984064	88.46576690673828
chr6	16986112	16988160	91.6384048461914
chr6	17031168	17033216	118.43681335449219
chr6	17033216	17035264	116.12603759765625
chr6	17043456	17045504	112.23625183105469
chr6	17045504	17047552	130.8373260498047
chr6	17049600	17051648	99.62171173095703
chr6	17051648	17053696	127.87032318115234
chr6	17125376	17127424	126.8589859008789
chr6	17131520	17133568	89.3615951538086
chr6	17143808	17145856	87.82093811035156
chr6	17190912	17192960	109.7236328125
chr6	17192960	17195008	102.4208755493164
chr6	17209344	17211392	90.28382873535156
chr6	17211392	17213440	141.78073120117188
chr6	17268736	17270784	126.24391174316406
chr6	17270784	17272832	112.49705505371094
chr6	17330176	17332224	103.3319091796875
chr6	17344512	17346560	109.16246032714844
chr6	17354752	17356800	143.3749542236328
chr6	17393664	17395712	112.66471099853516
chr6	17418240	17420288	99.81651306152344
chr3	109914112	109916160	96.12791442871094
chr3	109920256	109922304	106.91412353515625
chr3	109922304	109924352	93.09538269042969
chr3	109926400	109928448	139.11630249023438
chr3	109930496	109932544	85.98428344726562
chr3	109932544	109934592	90.01831817626953
chr3	109953024	109955072	90.23834991455078
chr3	109959168	109961216	93.99031829833984
chr3	109963264	109965312	85.55018615722656
chr3	110125056	110127104	86.50831604003906
chr3	110133248	110135296	100.50852966308594
chr3	110135296	110137344	87.34674835205078
chr3	110151680	110153728	91.71378326416016
chr3	110153728	110155776	129.3064727783203
chr3	110182400	110184448	112.0149154663086
chr3	110235648	110237696	129.5038604736328
chr3	110258176	110260224	91.9483871459961
chr3	110272512	110274560	164.37376403808594
chr3	110290944	110292992	99.68897247314453
chr3	110299136	110301184	88.07584381103516
chr9	124526592	124528640	142.6503143310547
chr9	124653568	124655616	94.33255004882812
chr9	124657664	124659712	97.25263977050781
chr9	124659712	124661760	92.8229751586914
chr9	124733440	124735488	88.89762878417969
chr9	124741632	124743680	99.59733581542969
chr9	124743680	124745728	90.33045196533203
chr9	124751872	124753920	98.62638854980469
chr9	124794880	124796928	152.48330688476562
chr9	124813312	124815360	143.7800750732422
chr9	124831744	124833792	102.28689575195312
chr9	124833792	124835840	98.32418823242188
chr9	124872704	124874752	89.27582550048828
chr9	124876800	124878848	143.6947021484375
chr9	124948480	124950528	116.8740005493164
chr10	106704896	106706944	188.80093383789062
chr10	106706944	106708992	128.8114471435547
chr10	106711040	106713088	106.69710540771484
chr10	106776576	106778624	164.07565307617188
chr10	106801152	106803200	132.06640625
chr10	106803200	106805248	91.5450668334961
chr10	106807296	106809344	98.23402404785156
chr10	106811392	106813440	107.7345199584961
chr10	106813440	106815488	90.08576965332031
chr10	106815488	106817536	98.50897216796875
chr10	106817536	106819584	86.57051849365234
chr10	106827776	106829824	222.80398559570312
chr10	106831872	106833920	92.15164947509766
chr10	106870784	106872832	123.2192611694336
chr10	106893312	106895360	128.35447692871094
chr10	106915840	106917888	124.95906829833984
chr10	106932224	106934272	96.98770904541016
chr10	106948608	106950656	96.89815521240234
chr10	106950656	106952704	155.2333526611328
chr10	106952704	106954752	96.73274230957031
chr10	106956800	106958848	102.2115249633789
chr10	106964992	106967040	105.92464447021484
chr10	106981376	106983424	100.00392150878906
chr10	106985472	106987520	122.4958267211914
chr10	106987520	106989568	129.92721557617188
chr10	106989568	106991616	94.81199645996094
chr10	106991616	106993664	96.78369140625
chr10	107001856	107003904	123.46464538574219
chr10	107032576	107034624	126.32695007324219
chr10	107036672	107038720	126.10276794433594
chr10	107046912	107048960	156.19979858398438
chr10	107051008	107053056	90.51654052734375
chr10	107055104	107057152	161.59039306640625
chr10	107083776	107085824	119.0428466796875
chr10	107085824	107087872	102.42704772949219
chr10	107087872	107089920	98.64289855957031
chr10	107091968	107094016	99.59573364257812
chr10	107110400	107112448	97.9786148071289
chr10	107124736	107126784	92.99366760253906
chr10	107126784	107128832	85.68095397949219
chr10	107134976	107137024	107.54164123535156
chr10	107139072	107141120	137.9710693359375
chr10	107167744	107169792	98.5705337524414
chr10	107188224	107190272	96.31916809082031
chr10	107190272	107192320	88.27298736572266
chr10	107206656	107208704	88.75558471679688
chr10	107212800	107214848	118.709228515625
chr10	107220992	107223040	97.58473205566406
chr10	107227136	107229184	174.6881103515625
chr10	107278336	107280384	107.89127349853516
chr10	107309056	107311104	106.4705581665039
chr10	107370496	107372544	101.26850891113281
chr10	107382784	107384832	150.789306640625
chr10	107386880	107388928	104.70991516113281
chr10	107401216	107403264	115.2298355102539
chr10	107409408	107411456	108.57706451416016
chr10	107429888	107431936	132.98291015625
chr10	107436032	107438080	119.85406494140625
chr10	107444224	107446272	110.22135925292969
chr10	107491328	107493376	91.55280303955078
chr10	107497472	107499520	115.73466491699219
chr10	107499520	107501568	89.44869995117188
chr10	107520000	107522048	117.01414489746094
chr10	107522048	107524096	94.62935638427734
chr10	107528192	107530240	89.72502899169922
chr10	107548672	107550720	98.0820083618164
chrX	16117760	16119808	89.22349548339844
chrX	16123904	16125952	91.46265411376953
chrX	16138240	16140288	104.57582092285156
chrX	16461824	16463872	88.3931655883789
chrX	16783360	16785408	104.29252624511719
chrX	16785408	16787456	134.50155639648438
chr12	126752768	126754816	104.29478454589844
chr12	126769152	126771200	89.53138732910156
chr12	126783488	126785536	104.37518310546875
chr12	126787584	126789632	116.90586853027344
chr12	126810112	126812160	96.88807678222656
chr12	126924800	126926848	92.62165832519531
chr12	126930944	126932992	99.29078674316406
chr12	126947328	126949376	94.94624328613281
chr12	127008768	127010816	98.91785430908203
chr12	127399936	127401984	85.4690170288086
chr12	127410176	127412224	134.74305725097656
chr5	38287360	38289408	91.27534484863281
chr4	69443584	69445632	104.00396728515625
chr4	69455872	69457920	104.9081039428711
chr4	69466112	69468160	98.84657287597656
chr4	69478400	69480448	119.8738021850586
chr4	69494784	69496832	91.64119720458984
chr4	69500928	69502976	86.62801361083984
chr4	69515264	69517312	125.13984680175781
chr4	69519360	69521408	100.36619567871094
chr4	69525504	69527552	120.338134765625
chr4	69548032	69550080	269.10394287109375
chr4	69572608	69574656	97.03807067871094
chr4	69574656	69576704	106.96952056884766
chr4	69615616	69617664	118.25956726074219
chr4	69627904	69629952	128.2487030029297
chr4	69646336	69648384	91.09700012207031
chr4	69656576	69658624	130.57833862304688
chr4	69658624	69660672	99.176025390625
chr4	69699584	69701632	155.81039428710938
chr4	69709824	69711872	118.73028564453125
chr4	69752832	69754880	110.11207580566406
chr4	69756928	69758976	148.55734252929688
chr4	69763072	69765120	115.12178039550781
chr4	69765120	69767168	93.82719421386719
chr4	69767168	69769216	242.73709106445312
chr4	69781504	69783552	118.86662292480469
chr4	69785600	69787648	181.13755798339844
chr4	69820416	69822464	85.36225128173828
chr4	69867520	69869568	191.8361053466797
chr4	69879808	69881856	119.99650573730469
chr4	69894144	69896192	118.03388977050781
chr4	69969920	69971968	121.11602783203125
chr4	69984256	69986304	154.14035034179688
chr4	69988352	69990400	104.45149993896484
chr4	70006784	70008832	100.04804992675781
chr4	70012928	70014976	120.95589447021484
chr4	70033408	70035456	130.96824645996094
chr4	70064128	70066176	133.9978790283203
chr4	70100992	70103040	123.40055847167969
chr4	70107136	70109184	134.071044921875
chr4	70109184	70111232	131.54971313476562
chr4	70176768	70178816	111.91727447509766
chr4	70182912	70184960	89.51883697509766
chr4	70230016	70232064	85.5483169555664
chr2	211003392	211005440	95.25936889648438
chr2	211025920	211027968	98.99349212646484
chr2	211030016	211032064	116.82350158691406
chr2	211081216	211083264	104.15689849853516
chr2	211085312	211087360	98.27729034423828
chr2	211091456	211093504	86.0899887084961
chr2	211113984	211116032	119.62651062011719
chr2	211126272	211128320	104.67005920410156
chr2	211132416	211134464	175.83872985839844
chr2	211140608	211142656	110.74314880371094
chr2	211148800	211150848	98.90010070800781
chr2	211152896	211154944	85.40203857421875
chr2	211210240	211212288	150.01864624023438
chr2	211216384	211218432	96.46163177490234
chr2	211234816	211236864	96.55122375488281
chr2	211238912	211240960	119.95585632324219
chr2	211243008	211245056	99.84283447265625
chr2	211273728	211275776	96.72676086425781
chr2	211279872	211281920	109.57609558105469
chr2	211302400	211304448	99.69461822509766
chr2	211318784	211320832	90.48580169677734
chr2	211347456	211349504	91.5146713256836
chr2	211382272	211384320	93.6408920288086
chr2	211384320	211386368	112.71429443359375
chr2	211396608	211398656	98.3413314819336
chr2	211400704	211402752	91.54462432861328
chr2	211412992	211415040	86.261962890625
chr2	211417088	211419136	99.52666473388672
chr2	211421184	211423232	87.6393051147461
chr2	211611648	211613696	102.42472076416016
chr2	211654656	211656704	85.28960418701172
chr22	34865152	34867200	85.67070770263672
chr22	34916352	34918400	87.5744400024414
chr22	35090432	35092480	91.45846557617188
chr22	35158016	35160064	88.96885681152344
chr22	35581952	35584000	105.99796295166016
chr19	27832320	27834368	99.61673736572266
chr19	27897856	27899904	96.27422332763672
chr19	27938816	27940864	87.72462463378906
chr19	27963392	27965440	124.0960464477539
chr19	27975680	27977728	155.76608276367188
chr19	27987968	27990016	139.8177947998047
chr19	27992064	27994112	132.1186065673828
chr19	28012544	28014592	90.09553527832031
chr19	28018688	28020736	120.56575012207031
chr19	28024832	28026880	256.939208984375
chr19	28045312	28047360	127.2271957397461
chr19	28049408	28051456	133.35183715820312
chr19	28057600	28059648	197.5760498046875
chr19	28061696	28063744	98.1965103149414
chr19	28069888	28071936	103.54145812988281
chr19	28073984	28076032	149.9615478515625
chr19	28080128	28082176	227.6195831298828
chr19	28096512	28098560	112.88395690917969
chr19	28116992	28119040	101.7798843383789
chr19	28141568	28143616	164.20736694335938
chr19	28151808	28153856	120.3664321899414
chr19	28157952	28160000	88.9774169921875
chr19	28168192	28170240	122.96451568603516
chr19	28184576	28186624	125.260986328125
chr19	28186624	28188672	179.35972595214844
chr19	28188672	28190720	135.8363037109375
chr19	28203008	28205056	109.13346862792969
chr19	28209152	28211200	120.81355285644531
chr19	28225536	28227584	129.31436157226562
chr19	28239872	28241920	96.32676696777344
chr19	28246016	28248064	88.64816284179688
chr19	28250112	28252160	134.30868530273438
chr19	28256256	28258304	97.16276550292969
chr19	28266496	28268544	103.44012451171875
chr19	28278784	28280832	102.04254150390625
chr19	28293120	28295168	87.4374771118164
chr19	28295168	28297216	130.61068725585938
chr19	28297216	28299264	104.06890869140625
chr19	28315648	28317696	110.87397766113281
chr19	28323840	28325888	104.67997741699219
chr19	28344320	28346368	99.92265319824219
chr19	28424192	28426240	161.32882690429688
chr19	28440576	28442624	125.2273178100586
chr19	28467200	28469248	129.10081481933594
chr19	28469248	28471296	101.29682922363281
chr19	28489728	28491776	89.59541320800781
chr19	28504064	28506112	89.84991455078125
chr19	28528640	28530688	109.90706634521484
chr19	28579840	28581888	93.0565185546875
chr19	28702720	28704768	141.66531372070312
chr19	28723200	28725248	95.61245727539062
chr9	34455552	34457600	102.85284423828125
chr9	34656256	34658304	88.48179626464844
chr9	34891776	34893824	109.2358627319336
chr5	17963008	17965056	95.66985321044922
chr5	17981440	17983488	95.7165756225586
chr5	18016256	18018304	87.45848083496094
chr5	18022400	18024448	93.62091064453125
chr5	18026496	18028544	93.90596771240234
chr5	18069504	18071552	110.08888244628906
chr5	18083840	18085888	122.29197692871094
chr5	18104320	18106368	114.02886962890625
chr5	18106368	18108416	90.00773620605469
chr5	18114560	18116608	85.73799896240234
chr5	18124800	18126848	115.86845397949219
chr5	18139136	18141184	146.74696350097656
chr5	18141184	18143232	92.68672180175781
chr5	18143232	18145280	90.15213775634766
chr5	18147328	18149376	113.17176818847656
chr5	18151424	18153472	135.20782470703125
chr5	18155520	18157568	106.44255065917969
chr5	18178048	18180096	92.74180603027344
chr5	18182144	18184192	128.1895751953125
chr5	18200576	18202624	89.75126647949219
chr5	18288640	18290688	94.76225280761719
chr5	18302976	18305024	154.94259643554688
chr5	18313216	18315264	93.47651672363281
chr5	18331648	18333696	94.10935974121094
chr5	18358272	18360320	106.27354431152344
chr5	18442240	18444288	146.02357482910156
chr5	18464768	18466816	117.8688735961914
chr5	18532352	18534400	90.57041931152344
chr5	18552832	18554880	115.95079040527344
chr5	18554880	18556928	101.7421875
chr5	18556928	18558976	117.18547058105469
chr5	18569216	18571264	100.37849426269531
chr5	18575360	18577408	102.44926452636719
chr5	18620416	18622464	107.2151870727539
chr5	18626560	18628608	91.28820037841797
chr5	18628608	18630656	170.9638214111328
chr5	18655232	18657280	90.3149185180664
chr5	18661376	18663424	168.308349609375
chr5	18675712	18677760	88.33790588378906
chr5	18698240	18700288	188.64599609375
chr5	18739200	18741248	85.96598815917969
chr5	18741248	18743296	120.11756896972656
chr5	18743296	18745344	97.384521484375
chr5	18745344	18747392	127.5169448852539
chr5	18747392	18749440	92.45628356933594
chr5	18759680	18761728	101.49959564208984
chr5	18763776	18765824	133.9761199951172
chr5	18765824	18767872	86.50763702392578
chr5	18804736	18806784	97.8363265991211
chr9	91410432	91412480	88.3841781616211
chr9	91488256	91490304	86.07290649414062
chr9	91490304	91492352	101.47885131835938
chr9	91494400	91496448	93.13572692871094
chr9	91512832	91514880	97.78922271728516
chr9	91514880	91516928	85.66743469238281
chr9	91561984	91564032	118.4150161743164
chr9	91688960	91691008	106.14109802246094
chr9	91781120	91783168	132.58660888671875
chr9	91789312	91791360	114.10417175292969
chrX	78116864	78118912	88.1712646484375
chrX	78129152	78131200	153.8699493408203
chrX	78133248	78135296	97.06849670410156
chrX	78135296	78137344	128.07315063476562
chr10	54255616	54257664	102.29698181152344
chr10	54306816	54308864	134.9539794921875
chr10	54370304	54372352	113.87043762207031
chr10	54380544	54382592	105.2708740234375
chr10	54386688	54388736	109.60565185546875
chr10	54419456	54421504	88.86296844482422
chr10	54427648	54429696	88.3284683227539
chr10	54456320	54458368	110.92706298828125
chr10	54462464	54464512	98.8568115234375
chr10	54470656	54472704	102.8327865600586
chr10	54489088	54491136	105.29959869384766
chr10	54523904	54525952	103.45048522949219
chr10	54540288	54542336	101.6800537109375
chr10	54544384	54546432	122.86553955078125
chr10	54548480	54550528	86.59101104736328
chr10	54562816	54564864	95.79695129394531
chr10	54591488	54593536	101.1988525390625
chr10	54657024	54659072	102.55342102050781
chr10	54683648	54685696	157.09048461914062
chr10	54691840	54693888	90.87712860107422
chr10	54695936	54697984	99.43167877197266
chr10	54718464	54720512	99.45144653320312
chr10	54724608	54726656	136.33172607421875
chr10	54771712	54773760	132.3290557861328
chr10	54806528	54808576	96.4722671508789
chr10	54857728	54859776	92.54198455810547
chr10	54861824	54863872	94.72380828857422
chr10	54863872	54865920	144.79400634765625
chr10	54878208	54880256	104.2596206665039
chr10	54900736	54902784	144.66293334960938
chr10	54906880	54908928	101.14202880859375
chr10	54915072	54917120	92.9646224975586
chr10	54960128	54962176	108.00392150878906
chr10	54984704	54986752	93.40513610839844
chr10	55080960	55083008	108.70816802978516
chr10	55083008	55085056	101.60084533691406
chr10	55085056	55087104	89.5964126586914
chr10	55095296	55097344	133.0718231201172
chr10	55113728	55115776	147.9302520751953
chr19	27586560	27588608	113.30108642578125
chr19	27592704	27594752	146.6979522705078
chr19	27594752	27596800	126.63497161865234
chr19	27613184	27615232	110.91264343261719
chr19	27619328	27621376	120.75733947753906
chr19	27662336	27664384	134.53921508789062
chr19	27682816	27684864	179.9259033203125
chr19	27723776	27725824	117.43448638916016
chr19	27725824	27727872	123.23458099365234
chr19	27727872	27729920	117.02740478515625
chr19	27731968	27734016	107.79080963134766
chr19	27746304	27748352	113.6185531616211
chr19	27748352	27750400	86.49720001220703
chr19	27785216	27787264	100.32432556152344
chr19	27787264	27789312	120.9059829711914
chr19	27791360	27793408	161.6339874267578
chr19	27793408	27795456	218.622802734375
chr19	27795456	27797504	108.73820495605469
chr19	27807744	27809792	97.0921859741211
chr19	27826176	27828224	117.32450103759766
chr19	27879424	27881472	97.57319641113281
chr19	27926528	27928576	138.01052856445312
chr19	27955200	27957248	99.23896026611328
chr19	27965440	27967488	104.75285339355469
chr19	27981824	27983872	85.81660461425781
chr19	28026880	28028928	112.36079406738281
chr19	28071936	28073984	118.36891174316406
chr19	28100608	28102656	105.99127197265625
chr19	28125184	28127232	100.28965759277344
chr8	121595904	121597952	99.04842376708984
chr8	121597952	121600000	91.55885314941406
chr8	121600000	121602048	139.04776000976562
chr8	121616384	121618432	121.00008392333984
chr8	121630720	121632768	158.2941436767578
chr8	121634816	121636864	127.49400329589844
chr8	121714688	121716736	94.10560607910156
chr8	121735168	121737216	88.74363708496094
chr8	121741312	121743360	110.58451843261719
chr8	121743360	121745408	94.2907943725586
chr8	121759744	121761792	101.57038879394531
chr8	121765888	121767936	101.18538665771484
chr8	121769984	121772032	91.9112548828125
chr8	121784320	121786368	116.36251068115234
chr8	121899008	121901056	88.95652770996094
chr8	121901056	121903104	93.15275573730469
chr8	121905152	121907200	123.70973205566406
chr8	121921536	121923584	113.08111572265625
chr8	121923584	121925632	90.7916030883789
chr8	121927680	121929728	88.6015396118164
chr8	121931776	121933824	96.71089172363281
chr8	121968640	121970688	121.6349105834961
chr8	121972736	121974784	169.915283203125
chr8	121974784	121976832	101.75077819824219
chr8	121985024	121987072	97.70833587646484
chr8	121995264	121997312	90.89857482910156
chr8	122009600	122011648	85.35224914550781
chr8	122015744	122017792	139.02005004882812
chr8	122017792	122019840	93.09102630615234
chr8	122028032	122030080	127.84820556640625
chr10	1243136	1245184	91.23837280273438
chr10	1318912	1320960	102.84261322021484
chr10	1333248	1335296	91.59866333007812
chr10	1431552	1433600	91.1766357421875
chr10	1445888	1447936	86.64840698242188
chr10	1490944	1492992	110.85447692871094
chr10	1521664	1523712	106.0433578491211
chr10	1611776	1613824	118.75169372558594
chr10	1736704	1738752	93.08567810058594
chr4	108650496	108652544	89.3892822265625
chr4	109074432	109076480	87.33831787109375
chr4	109213696	109215744	96.80622100830078
chr1	84299776	84301824	108.09330749511719
chr1	84328448	84330496	93.81452178955078
chr1	84344832	84346880	92.34647369384766
chr1	84348928	84350976	91.70317077636719
chr1	84365312	84367360	130.40467834472656
chr1	84369408	84371456	173.02638244628906
chr1	84375552	84377600	118.60640716552734
chr1	84377600	84379648	135.29734802246094
chr1	84381696	84383744	106.87117767333984
chr1	84400128	84402176	97.62603759765625
chr1	84402176	84404224	85.66146850585938
chr1	84410368	84412416	132.4942169189453
chr1	84455424	84457472	86.08186340332031
chr1	84584448	84586496	134.58895874023438
chr1	84697088	84699136	129.88441467285156
chr1	84701184	84703232	89.91127014160156
chr1	84713472	84715520	89.0113296508789
chr1	84719616	84721664	102.81982421875
chr1	84727808	84729856	123.69865417480469
chr1	84733952	84736000	129.6783447265625
chr1	84736000	84738048	102.09198760986328
chr1	84738048	84740096	93.78361511230469
chr1	84740096	84742144	93.6954345703125
chr6	17285120	17287168	91.32354736328125
chr6	17500160	17502208	131.94822692871094
chr6	17502208	17504256	126.21834564208984
chr6	17504256	17506304	149.7593994140625
chr6	17516544	17518592	93.66055297851562
chr6	17551360	17553408	101.74372100830078
chr6	17561600	17563648	102.8108139038086
chr6	17571840	17573888	92.87043762207031
chr6	17588224	17590272	86.33892822265625
chr6	17627136	17629184	105.44349670410156
chr5	165625856	165627904	90.49991607666016
chr5	165629952	165632000	131.48971557617188
chr5	165638144	165640192	109.00850677490234
chr5	165654528	165656576	85.5114974975586
chr5	165656576	165658624	97.50025177001953
chr5	165658624	165660672	114.3968505859375
chr5	165660672	165662720	114.77778625488281
chr5	165711872	165713920	104.61639404296875
chr5	165720064	165722112	114.22904205322266
chr5	165814272	165816320	97.53780364990234
chr5	165851136	165853184	90.96434020996094
chr5	165894144	165896192	108.80316162109375
chr5	165908480	165910528	104.7042465209961
chr5	165943296	165945344	137.32467651367188
chr5	165949440	165951488	102.6355209350586
chr5	165986304	165988352	125.23583984375
chr5	166080512	166082560	114.07664489746094
chr5	166172672	166174720	102.66123962402344
chr5	166174720	166176768	95.28099060058594
chr5	166182912	166184960	105.25926208496094
chr5	166215680	166217728	107.3962173461914
chr5	166223872	166225920	88.07267761230469
chr5	166234112	166236160	125.58436584472656
chr5	166258688	166260736	87.48487854003906
chr5	166281216	166283264	86.3066177368164
chr5	166295552	166297600	89.92535400390625
chr5	166318080	166320128	103.10400390625
chr5	166326272	166328320	89.22541809082031
chr5	166336512	166338560	100.59857940673828
chr9	80197632	80199680	102.32658386230469
chr9	80209920	80211968	96.6347427368164
chr9	80242688	80244736	102.10321044921875
chr9	80302080	80304128	158.65576171875
chr9	80320512	80322560	135.51541137695312
chr9	80338944	80340992	92.40462493896484
chr9	80381952	80384000	91.64329528808594
chr9	80384000	80386048	110.28360748291016
chr9	80398336	80400384	129.9376220703125
chr9	80420864	80422912	97.17164611816406
chr9	80437248	80439296	175.14752197265625
chr9	80445440	80447488	106.78643798828125
chr9	80447488	80449536	116.3541030883789
chr9	80455680	80457728	96.99427795410156
chr9	80463872	80465920	124.2163314819336
chr9	80470016	80472064	102.77116394042969
chr9	80484352	80486400	112.23445129394531
chr9	80490496	80492544	150.0507049560547
chr9	80560128	80562176	103.72395324707031
chr9	80590848	80592896	134.64227294921875
chr9	80599040	80601088	88.26736450195312
chr9	80601088	80603136	89.47865295410156
chr9	80603136	80605184	117.75447082519531
chr9	80623616	80625664	133.4837188720703
chr9	80627712	80629760	118.95561218261719
chr9	80670720	80672768	118.07039642333984
chr9	80689152	80691200	97.20071411132812
chr9	80703488	80705536	96.39347839355469
chr9	80711680	80713728	102.48185729980469
chr9	80730112	80732160	108.65895080566406
