chrom	start	end	protein_coding_Shap
chr1	17874944	17876992	-134.32460021972656
chr5	83177472	83179520	-148.50953674316406
chr2	178413568	178415616	-129.03440856933594
chr2	178479104	178481152	-138.3201141357422
chr2	178481152	178483200	-372.732421875
chr4	17807360	17809408	-129.13888549804688
chr4	17809408	17811456	-201.09251403808594
chr4	18268160	18270208	-140.72061157226562
chr1	218329088	218331136	-143.44981384277344
chr1	218341376	218343424	-139.03868103027344
chr1	218343424	218345472	-187.74032592773438
chr1	218347520	218349568	-135.12188720703125
chr1	218363904	218365952	-132.77987670898438
chr1	218365952	218368000	-130.77755737304688
chr1	218368000	218370048	-152.39013671875
chr1	218408960	218411008	-166.7241973876953
chr1	218413056	218415104	-139.97181701660156
chr1	218419200	218421248	-143.83216857910156
chr1	218429440	218431488	-177.2158966064453
chr1	218433536	218435584	-142.53073120117188
chr1	218439680	218441728	-143.85369873046875
chr1	218458112	218460160	-203.01638793945312
chr1	218466304	218468352	-189.81964111328125
chr1	218476544	218478592	-170.09213256835938
chr1	218478592	218480640	-210.43643188476562
chr1	218480640	218482688	-190.34197998046875
chr1	218482688	218484736	-143.59266662597656
chr1	218497024	218499072	-146.52537536621094
chr1	218499072	218501120	-163.5912628173828
chr1	218515456	218517504	-145.69692993164062
chr3	97034240	97036288	-132.24673461914062
chr3	97050624	97052672	-139.18479919433594
chr3	97093632	97095680	-126.21329498291016
chr3	97130496	97132544	-144.06927490234375
chr3	97150976	97153024	-148.48648071289062
chr3	97173504	97175552	-131.02508544921875
chr7	33105920	33107968	-156.07427978515625
chr7	33107968	33110016	-146.44781494140625
chr7	33128448	33130496	-161.04689025878906
chr13	101126144	101128192	-173.18283081054688
chr13	101144576	101146624	-294.239990234375
chr5	30605312	30607360	-130.59043884277344
chr1	68655104	68657152	-125.78309631347656
chr4	158668800	158670848	-144.7571563720703
chr4	158670848	158672896	-159.45223999023438
chr18	69435392	69437440	-165.30526733398438
chr18	69480448	69482496	-127.69246673583984
chr18	69505024	69507072	-127.37559509277344
chr15	41330688	41332736	-322.9992980957031
chr15	41332736	41334784	-234.456787109375
chr3	113692672	113694720	-197.10597229003906
chr3	113694720	113696768	-214.81759643554688
chr2	215367680	215369728	-237.3263702392578
chr5	43489280	43491328	-141.45156860351562
chr5	43554816	43556864	-227.1204833984375
chr10	125822976	125825024	-397.85418701171875
chr3	5122048	5124096	-184.37330627441406
chr3	5226496	5228544	-146.65362548828125
chr5	117221376	117223424	-139.81292724609375
chr2	195088384	195090432	-127.2324447631836
chr2	195235840	195237888	-139.13662719726562
chr2	195237888	195239936	-150.775634765625
chr2	195260416	195262464	-145.91094970703125
chr16	12066816	12068864	-155.72494506835938
chr1	52029440	52031488	-140.21034240722656
chr16	58683392	58685440	-168.31396484375
chrX	4063232	4065280	-146.85791015625
chrX	4067328	4069376	-143.73545837402344
chrX	4073472	4075520	-179.4673614501953
chrX	4077568	4079616	-202.18324279785156
chrX	4085760	4087808	-132.06869506835938
chrX	4093952	4096000	-142.47276306152344
chrX	4098048	4100096	-160.04188537597656
chrX	4102144	4104192	-132.41441345214844
chrX	4104192	4106240	-207.40902709960938
chrX	4106240	4108288	-131.83709716796875
chrX	4110336	4112384	-136.22030639648438
chrX	4114432	4116480	-174.86117553710938
chrX	4116480	4118528	-179.1844024658203
chrX	4120576	4122624	-124.97715759277344
chrX	4132864	4134912	-145.63150024414062
chrX	4139008	4141056	-148.57904052734375
chrX	4141056	4143104	-129.547119140625
chrX	4143104	4145152	-173.94094848632812
chrX	4151296	4153344	-146.35964965820312
chrX	4157440	4159488	-125.08406066894531
chrX	4169728	4171776	-178.109130859375
chrX	4173824	4175872	-229.2063751220703
chrX	4175872	4177920	-179.5784454345703
chrX	4182016	4184064	-222.516357421875
chrX	4184064	4186112	-163.64697265625
chrX	4186112	4188160	-169.78298950195312
chrX	4188160	4190208	-139.95346069335938
chrX	4190208	4192256	-150.7899932861328
chrX	4198400	4200448	-226.0240478515625
chrX	4204544	4206592	-171.2255859375
chrX	4206592	4208640	-146.17527770996094
chrX	4208640	4210688	-144.7430877685547
chrX	4212736	4214784	-158.75534057617188
chrX	4216832	4218880	-131.69505310058594
chrX	4227072	4229120	-148.11224365234375
chrX	4239360	4241408	-226.01223754882812
chrX	4241408	4243456	-125.336669921875
chrX	4245504	4247552	-266.2445068359375
chrX	4249600	4251648	-172.58583068847656
chrX	4251648	4253696	-174.50692749023438
chrX	4259840	4261888	-199.80923461914062
chrX	4261888	4263936	-166.7435302734375
chrX	4263936	4265984	-133.6204833984375
chrX	4265984	4268032	-152.1704559326172
chrX	4276224	4278272	-296.3548278808594
chrX	4278272	4280320	-261.02740478515625
chrX	4280320	4282368	-177.01480102539062
chrX	4282368	4284416	-192.93649291992188
chrX	4286464	4288512	-167.88113403320312
chrX	4288512	4290560	-156.572265625
chrX	4292608	4294656	-138.93319702148438
chrX	4298752	4300800	-195.36788940429688
chrX	4304896	4306944	-142.75918579101562
chrX	4306944	4308992	-157.15457153320312
chrX	4308992	4311040	-187.6143798828125
chrX	4313088	4315136	-170.73794555664062
chrX	4317184	4319232	-193.25381469726562
chrX	4321280	4323328	-147.2122344970703
chrX	4323328	4325376	-165.83712768554688
chrX	4325376	4327424	-138.086669921875
chrX	4327424	4329472	-167.55760192871094
chrX	4333568	4335616	-196.2206573486328
chrX	4345856	4347904	-193.8600311279297
chrX	4362240	4364288	-154.92457580566406
chrX	4372480	4374528	-247.1408233642578
chrX	4374528	4376576	-132.47314453125
chrX	4380672	4382720	-162.59457397460938
chrX	4388864	4390912	-155.44288635253906
chrX	4390912	4392960	-130.98890686035156
chrX	4392960	4395008	-198.76840209960938
chrX	4399104	4401152	-144.28353881835938
chrX	4413440	4415488	-134.25704956054688
chrX	4423680	4425728	-133.2505340576172
chrX	4427776	4429824	-135.5483856201172
chrX	4433920	4435968	-167.0144500732422
chrX	4438016	4440064	-178.88246154785156
chrX	4442112	4444160	-154.62103271484375
chrX	4460544	4462592	-207.9638671875
chrX	4464640	4466688	-192.15353393554688
chrX	4470784	4472832	-125.9611587524414
chrX	4472832	4474880	-139.39761352539062
chrX	4481024	4483072	-138.25502014160156
chrX	4489216	4491264	-127.02730560302734
chrX	4493312	4495360	-134.9617462158203
chrX	4507648	4509696	-175.36328125
chrX	4513792	4515840	-149.61688232421875
chrX	4517888	4519936	-177.76515197753906
chrX	4521984	4524032	-192.65823364257812
chrX	4552704	4554752	-131.2200469970703
chrX	4581376	4583424	-155.1346893310547
chrX	4601856	4603904	-225.4618377685547
chrX	4605952	4608000	-199.73626708984375
chrX	4624384	4626432	-192.49046325683594
chrX	4683776	4685824	-140.88619995117188
chrX	4696064	4698112	-242.82321166992188
chrX	4728832	4730880	-158.6020050048828
chr5	149549056	149551104	-142.04637145996094
chr5	149561344	149563392	-161.22164916992188
chrX	95344640	95346688	-129.8908233642578
chrX	95352832	95354880	-143.24050903320312
chrX	95377408	95379456	-183.14956665039062
chrX	95381504	95383552	-185.62506103515625
chrX	95393792	95395840	-213.46981811523438
chrX	95399936	95401984	-129.03265380859375
chrX	95420416	95422464	-161.99786376953125
chrX	95465472	95467520	-156.26358032226562
chrX	95498240	95500288	-154.35276794433594
chrX	95502336	95504384	-144.80914306640625
chrX	95504384	95506432	-134.59921264648438
chrX	95506432	95508480	-178.64015197753906
chrX	95514624	95516672	-154.7391357421875
chrX	95520768	95522816	-149.73651123046875
chrX	95524864	95526912	-217.58987426757812
chrX	95555584	95557632	-128.24899291992188
chrX	95561728	95563776	-150.91697692871094
chrX	95565824	95567872	-149.1494140625
chrX	95569920	95571968	-180.20248413085938
chrX	95571968	95574016	-130.5767364501953
chrX	95596544	95598592	-135.9735107421875
chrX	95625216	95627264	-163.3851318359375
chrX	95629312	95631360	-126.1339340209961
chrX	95672320	95674368	-125.8687744140625
chrX	95862784	95864832	-228.2701873779297
chrX	95866880	95868928	-155.5461883544922
chrX	95881216	95883264	-149.67575073242188
chr12	77996032	77998080	-129.53016662597656
chrX	125603840	125605888	-150.88534545898438
chrX	125632512	125634560	-129.43429565429688
chrX	125640704	125642752	-153.03094482421875
chrX	125650944	125652992	-140.69752502441406
chrX	125657088	125659136	-128.57077026367188
chrX	125743104	125745152	-162.67886352539062
chrX	125779968	125782016	-151.18252563476562
chrX	125782016	125784064	-127.26512145996094
chrX	125835264	125837312	-139.8424072265625
chrX	125837312	125839360	-137.33375549316406
chrX	125851648	125853696	-136.7516326904297
chrX	125878272	125880320	-164.87783813476562
chrX	125882368	125884416	-138.86083984375
chrX	125992960	125995008	-177.68612670898438
chrX	126062592	126064640	-178.1221923828125
chrX	126099456	126101504	-182.6790771484375
chrX	126109696	126111744	-241.9438934326172
chrX	126115840	126117888	-241.788818359375
chrX	126117888	126119936	-137.80062866210938
chrX	126132224	126134272	-138.2840576171875
chrX	126162944	126164992	-196.9539337158203
chrX	126191616	126193664	-160.5699920654297
chrX	126197760	126199808	-236.16043090820312
chrX	126201856	126203904	-220.27786254882812
chrX	126208000	126210048	-294.58941650390625
chrX	126212096	126214144	-288.8822326660156
chrX	126222336	126224384	-240.51260375976562
chrX	126236672	126238720	-204.7681427001953
chrX	126242816	126244864	-198.6417999267578
chrX	126244864	126246912	-216.77340698242188
chrX	126285824	126287872	-302.3269958496094
chrX	126287872	126289920	-168.55848693847656
chrX	126289920	126291968	-162.52467346191406
chrX	126291968	126294016	-192.23634338378906
chrX	126294016	126296064	-223.09890747070312
chrX	126300160	126302208	-231.0747528076172
chrX	126302208	126304256	-296.6759033203125
chrX	126320640	126322688	-181.6245880126953
chrX	126330880	126332928	-296.79217529296875
chrX	126337024	126339072	-265.38287353515625
chrX	126345216	126347264	-229.3925323486328
chrX	126347264	126349312	-210.3744659423828
chrX	126353408	126355456	-296.2710876464844
chrX	126361600	126363648	-175.78134155273438
chrX	126365696	126367744	-304.2217102050781
chrX	126392320	126394368	-345.9900817871094
chr11	81219584	81221632	-139.01629638671875
chr9	106557440	106559488	-167.90634155273438
chr9	106711040	106713088	-129.9485626220703
chr16	9478144	9480192	-199.36700439453125
chr16	9564160	9566208	-144.91683959960938
chr4	63528960	63531008	-130.9165496826172
chr4	63545344	63547392	-147.51596069335938
chr4	63700992	63703040	-147.54141235351562
chr1	182142976	182145024	-136.54208374023438
chr1	182288384	182290432	-169.7271270751953
chr8	101326848	101328896	-124.77537536621094
chrX	131837952	131840000	-129.25279235839844
chrX	131936256	131938304	-153.3876953125
chrX	132716544	132718592	-157.90927124023438
chr7	4476928	4478976	-142.272216796875
chr7	4499456	4501504	-130.35748291015625
chr12	69638144	69640192	-167.82186889648438
chr6	51662848	51664896	-148.86526489257812
chr6	62033920	62035968	-143.15847778320312
chr6	62072832	62074880	-139.96063232421875
chrX	111998976	112001024	-130.1680450439453
chrX	112015360	112017408	-196.52581787109375
chrX	112017408	112019456	-135.534912109375
chrX	112019456	112021504	-150.11929321289062
chrX	112084992	112087040	-192.738525390625
chrX	112089088	112091136	-169.2204132080078
chrX	112140288	112142336	-176.57565307617188
chrX	112158720	112160768	-140.98007202148438
chrX	112166912	112168960	-169.87107849121094
chrX	112175104	112177152	-153.5224609375
chrX	112179200	112181248	-184.75314331054688
chrX	112185344	112187392	-154.81527709960938
chrX	112191488	112193536	-185.9821319580078
chrX	112240640	112242688	-131.46682739257812
chrX	112242688	112244736	-136.8568878173828
chrX	112367616	112369664	-181.25401306152344
chr2	83920896	83922944	-143.985107421875
chr9	82606080	82608128	-164.27847290039062
chr8	17248256	17250304	-128.93081665039062
chrX	42170368	42172416	-175.06016540527344
chrX	42182656	42184704	-175.92367553710938
chrX	42254336	42256384	-126.77183532714844
chrX	42274816	42276864	-179.37722778320312
chrX	42663936	42665984	-162.77401733398438
chrX	42670080	42672128	-196.59353637695312
chrX	42717184	42719232	-171.09201049804688
chrX	42721280	42723328	-142.87367248535156
chrX	42737664	42739712	-142.3013153076172
chrX	42743808	42745856	-185.1247100830078
chrX	42745856	42747904	-134.04415893554688
chrX	42749952	42752000	-129.71397399902344
chrX	42825728	42827776	-130.1163330078125
chrX	42829824	42831872	-171.9404296875
chrX	42899456	42901504	-152.4545440673828
chr8	107872256	107874304	-142.22628784179688
chr5	88514560	88516608	-134.3837890625
chr6	6313984	6316032	-143.1689910888672
chr10	25540608	25542656	-133.66893005371094
chr11	30875648	30877696	-125.6106185913086
chr10	64200704	64202752	-165.3638153076172
chr8	98043904	98045952	-149.42214965820312
chr8	98115584	98117632	-172.67430114746094
chr8	98154496	98156544	-131.90597534179688
chr10	60776448	60778496	-163.6641845703125
chr10	60817408	60819456	-162.89356994628906
chr3	194592768	194594816	-125.12983703613281
chr3	94062592	94064640	-204.1641387939453
chr17	34359296	34361344	-159.11944580078125
chr17	34361344	34363392	-125.0687026977539
chr15	48355328	48357376	-152.36151123046875
chr15	48357376	48359424	-185.42654418945312
chr15	48459776	48461824	-173.2154541015625
chr15	48478208	48480256	-198.0760955810547
chr15	48578560	48580608	-135.14404296875
chr15	48650240	48652288	-130.24749755859375
chr4	83279872	83281920	-138.03390502929688
chr4	83453952	83456000	-267.5915832519531
chr4	83484672	83486720	-161.758544921875
chr8	15003648	15005696	-129.18331909179688
chr8	15093760	15095808	-136.19798278808594
chr12	120195072	120197120	-156.5925750732422
chr12	120197120	120199168	-130.57830810546875
chr12	120201216	120203264	-135.27804565429688
chr12	120291328	120293376	-185.69204711914062
chr1	26431488	26433536	-203.18820190429688
chr1	26499072	26501120	-124.72972106933594
chr8	71559168	71561216	-127.31233978271484
chr8	71880704	71882752	-134.7291259765625
chr8	71913472	71915520	-215.2449188232422
chr8	71915520	71917568	-253.0278778076172
chr8	34674688	34676736	-128.29640197753906
chr8	34707456	34709504	-125.16563415527344
chr8	34709504	34711552	-166.02163696289062
chr8	34725888	34727936	-134.19369506835938
chrX	108742656	108744704	-182.47262573242188
chrX	108810240	108812288	-170.68954467773438
chrX	108824576	108826624	-175.74905395507812
chrX	108826624	108828672	-157.79495239257812
chrX	108847104	108849152	-157.8958740234375
chrX	108855296	108857344	-203.7341766357422
chrX	108873728	108875776	-143.4026641845703
chrX	108888064	108890112	-171.47218322753906
chrX	108918784	108920832	-132.08468627929688
chrX	108920832	108922880	-147.02023315429688
chrX	108929024	108931072	-180.85977172851562
chrX	108933120	108935168	-150.34823608398438
chrX	108937216	108939264	-157.69149780273438
chrX	108939264	108941312	-185.21495056152344
chrX	108945408	108947456	-130.4834747314453
chrX	108959744	108961792	-194.69241333007812
chrX	108961792	108963840	-187.7024688720703
chrX	108963840	108965888	-256.3008728027344
chrX	108967936	108969984	-233.36459350585938
chrX	108969984	108972032	-247.4530792236328
chrX	108974080	108976128	-206.48876953125
chrX	108976128	108978176	-246.4747772216797
chrX	108980224	108982272	-210.5140380859375
chrX	108984320	108986368	-200.07455444335938
chrX	108986368	108988416	-211.16921997070312
chrX	108992512	108994560	-157.61790466308594
chrX	108994560	108996608	-137.59579467773438
chrX	108996608	108998656	-145.9778594970703
chrX	108998656	109000704	-160.74192810058594
chrX	109002752	109004800	-235.6893310546875
chrX	109010944	109012992	-147.03076171875
chrX	109012992	109015040	-145.3461151123047
chrX	109015040	109017088	-239.1331024169922
chrX	109019136	109021184	-210.86148071289062
chrX	109027328	109029376	-237.03262329101562
chrX	109029376	109031424	-158.21205139160156
chrX	109031424	109033472	-169.85165405273438
chrX	109033472	109035520	-216.6112518310547
chrX	109035520	109037568	-244.9486846923828
chrX	109039616	109041664	-164.45187377929688
chrX	109043712	109045760	-233.13131713867188
chrX	109045760	109047808	-160.23439025878906
chrX	109049856	109051904	-298.8269958496094
chrX	109051904	109053952	-269.90289306640625
chrX	109053952	109056000	-234.73324584960938
chrX	109056000	109058048	-267.5943298339844
chrX	109058048	109060096	-242.3421630859375
chrX	109066240	109068288	-180.34912109375
chrX	109082624	109084672	-313.82275390625
chrX	109094912	109096960	-168.22366333007812
chrX	109099008	109101056	-145.49208068847656
chrX	109105152	109107200	-168.98556518554688
chrX	109109248	109111296	-273.56317138671875
chrX	109117440	109119488	-252.0103302001953
chrX	109125632	109127680	-159.8975067138672
chrX	109131776	109133824	-196.02682495117188
chrX	109137920	109139968	-190.46653747558594
chrX	109142016	109144064	-211.12918090820312
chrX	109148160	109150208	-228.0116424560547
chrX	109154304	109156352	-184.04983520507812
chrX	109162496	109164544	-236.03878784179688
chrX	109170688	109172736	-281.56036376953125
chrX	109197312	109199360	-322.6771240234375
chr4	116369408	116371456	-132.62649536132812
chr11	62590976	62593024	-169.8063507080078
chr11	62728192	62730240	-278.728515625
chr11	62806016	62808064	-213.9312744140625
chr8	68470784	68472832	-124.76966857910156
chr15	42207232	42209280	-144.8677215576172
chr15	42489856	42491904	-138.25296020507812
chr15	42547200	42549248	-142.55233764648438
chr7	124618752	124620800	-126.10919189453125
chr9	76025856	76027904	-166.53053283691406
chr9	76392448	76394496	-286.27313232421875
chr9	76394496	76396544	-137.32374572753906
chr9	76560384	76562432	-126.13541412353516
chr9	76591104	76593152	-164.9187774658203
chr9	76617728	76619776	-135.4856719970703
chr9	76634112	76636160	-160.55218505859375
chr15	78436352	78438400	-183.4190216064453
chr9	5599232	5601280	-136.87892150878906
chrX	16721920	16723968	-128.78573608398438
chr6	42049536	42051584	-175.36021423339844
chr3	995328	997376	-185.2713165283203
chr3	1253376	1255424	-146.82101440429688
chr13	33542144	33544192	-220.19454956054688
chr5	138502144	138504192	-147.03836059570312
chr5	138543104	138545152	-243.88525390625
chr5	138545152	138547200	-189.82373046875
chr5	138547200	138549248	-159.16717529296875
chr5	138571776	138573824	-143.9620819091797
chr5	138573824	138575872	-464.13714599609375
chr5	138575872	138577920	-252.8241729736328
chr13	79480832	79482880	-171.57205200195312
chr13	79538176	79540224	-132.88394165039062
chr13	79540224	79542272	-135.52902221679688
chr13	79542272	79544320	-163.19287109375
chr6	64280576	64282624	-140.7991485595703
chr8	50485248	50487296	-155.52200317382812
chr5	10250240	10252288	-333.71697998046875
chr5	10422272	10424320	-154.64112854003906
chr5	10440704	10442752	-322.89404296875
chr5	10442752	10444800	-162.76341247558594
chr13	88281088	88283136	-142.4839324951172
chr13	88412160	88414208	-178.4931640625
chr13	88442880	88444928	-202.27857971191406
chr13	88455168	88457216	-162.69728088378906
chr13	88459264	88461312	-172.11976623535156
chr13	88473600	88475648	-151.96975708007812
chr1	158066688	158068736	-153.291015625
chr5	139292672	139294720	-137.9438018798828
chr5	139296768	139298816	-192.19692993164062
chr5	139339776	139341824	-264.30926513671875
chr21	18663424	18665472	-200.7996368408203
chr21	18685952	18688000	-139.5650177001953
chr19	15376384	15378432	-138.17678833007812
chr19	15378432	15380480	-195.82223510742188
chr3	172339200	172341248	-155.70773315429688
chr20	23994368	23996416	-175.38526916503906
chr8	70604800	70606848	-165.0556640625
chr8	70668288	70670336	-142.73216247558594
chr8	70795264	70797312	-125.66068267822266
chr8	71049216	71051264	-130.06739807128906
chr4	98926592	98928640	-177.16529846191406
chr2	4079616	4081664	-174.8737030029297
chr2	4147200	4149248	-134.78839111328125
chr5	22904832	22906880	-134.8599090576172
chrX	127905792	127907840	-275.0849609375
chrX	127952896	127954944	-185.1470184326172
chrX	127954944	127956992	-247.28482055664062
chrX	127959040	127961088	-128.77235412597656
chrX	127965184	127967232	-202.17369079589844
chrX	127967232	127969280	-172.43519592285156
chrX	127973376	127975424	-160.6248016357422
chrX	127979520	127981568	-162.3677215576172
chrX	127981568	127983616	-259.67340087890625
chrX	127983616	127985664	-161.88107299804688
chrX	127985664	127987712	-154.05133056640625
chrX	127987712	127989760	-129.40713500976562
chrX	127989760	127991808	-191.75978088378906
chrX	127993856	127995904	-192.529296875
chrX	127995904	127997952	-234.0975799560547
chrX	128000000	128002048	-220.4656219482422
chrX	128002048	128004096	-194.78756713867188
chrX	128004096	128006144	-220.14718627929688
chrX	128010240	128012288	-205.01187133789062
chrX	128012288	128014336	-162.04153442382812
chrX	128018432	128020480	-186.80215454101562
chrX	128020480	128022528	-201.77359008789062
chrX	128024576	128026624	-216.47720336914062
chrX	128026624	128028672	-141.9727783203125
chrX	128028672	128030720	-182.20626831054688
chrX	128030720	128032768	-229.4516143798828
chrX	128036864	128038912	-213.97494506835938
chrX	128038912	128040960	-134.25650024414062
chrX	128061440	128063488	-158.74032592773438
chrX	128063488	128065536	-134.85577392578125
chrX	128067584	128069632	-160.71006774902344
chrX	128071680	128073728	-152.57980346679688
chrX	128086016	128088064	-161.7934112548828
chrX	128092160	128094208	-136.92367553710938
chrX	128094208	128096256	-226.2413787841797
chrX	128096256	128098304	-307.02911376953125
chrX	128098304	128100352	-259.19769287109375
chrX	128102400	128104448	-180.76980590820312
chrX	128106496	128108544	-172.98275756835938
chrX	128114688	128116736	-130.06951904296875
chrX	128116736	128118784	-183.29879760742188
chrX	128120832	128122880	-168.4473114013672
chrX	128124928	128126976	-197.51995849609375
chrX	128129024	128131072	-328.9022216796875
chrX	128131072	128133120	-139.96832275390625
chrX	128133120	128135168	-134.86599731445312
chrX	128135168	128137216	-338.3379821777344
chrX	128137216	128139264	-233.7905731201172
chrX	128143360	128145408	-298.7760314941406
chrX	128145408	128147456	-186.66790771484375
chrX	128147456	128149504	-160.50054931640625
chrX	128151552	128153600	-215.0355224609375
chrX	128157696	128159744	-139.41546630859375
chrX	128167936	128169984	-210.5706329345703
chrX	128172032	128174080	-222.5079345703125
chrX	128176128	128178176	-214.84033203125
chrX	128178176	128180224	-168.0062713623047
chrX	128182272	128184320	-263.626220703125
chrX	128184320	128186368	-196.99595642089844
chrX	128186368	128188416	-309.5589599609375
chrX	128188416	128190464	-172.765380859375
chrX	128190464	128192512	-304.7001647949219
chrX	128192512	128194560	-154.10501098632812
chrX	128194560	128196608	-171.4108123779297
chrX	128196608	128198656	-181.48526000976562
chrX	128198656	128200704	-132.40826416015625
chrX	128200704	128202752	-136.9299774169922
chrX	128202752	128204800	-146.21408081054688
chrX	128204800	128206848	-158.2318115234375
chrX	128210944	128212992	-202.3325653076172
chrX	128212992	128215040	-219.86514282226562
chrX	128215040	128217088	-168.23712158203125
chrX	128217088	128219136	-184.65811157226562
chrX	128221184	128223232	-194.75741577148438
chrX	128233472	128235520	-218.2977294921875
chrX	128243712	128245760	-332.12213134765625
chrX	128245760	128247808	-323.10235595703125
chrX	128249856	128251904	-190.93032836914062
chrX	128253952	128256000	-186.29660034179688
chrX	128262144	128264192	-180.29953002929688
chrX	128268288	128270336	-341.04595947265625
chrX	128270336	128272384	-247.1578369140625
chrX	128272384	128274432	-350.36981201171875
chrX	128282624	128284672	-162.7734375
chrX	128290816	128292864	-229.3050994873047
chrX	128292864	128294912	-245.8354949951172
chrX	128305152	128307200	-163.8657989501953
chrX	128309248	128311296	-280.10601806640625
chrX	128317440	128319488	-209.3441619873047
chrX	128323584	128325632	-236.060302734375
chrX	128329728	128331776	-178.78163146972656
chrX	128337920	128339968	-127.88591003417969
chrX	128344064	128346112	-245.8361053466797
chrX	128350208	128352256	-161.97079467773438
chrX	128358400	128360448	-127.53498840332031
chrX	128360448	128362496	-168.5257110595703
chrX	128362496	128364544	-213.83078002929688
chrX	128370688	128372736	-136.2889862060547
chrX	128376832	128378880	-167.10731506347656
chrX	128382976	128385024	-131.89505004882812
chrX	128389120	128391168	-196.0248565673828
chrX	128391168	128393216	-247.00747680664062
chrX	128395264	128397312	-185.27713012695312
chrX	128401408	128403456	-263.9289245605469
chrX	128403456	128405504	-192.59683227539062
chrX	128411648	128413696	-211.991455078125
chrX	128417792	128419840	-200.96774291992188
chrX	128425984	128428032	-135.42311096191406
chrX	128434176	128436224	-213.7029266357422
chrX	128438272	128440320	-165.50657653808594
chrX	128440320	128442368	-161.37661743164062
chrX	128442368	128444416	-153.04977416992188
chrX	128462848	128464896	-252.27627563476562
chrX	128471040	128473088	-153.82183837890625
chrX	128479232	128481280	-169.74124145507812
chrX	128485376	128487424	-215.3889923095703
chrX	128495616	128497664	-140.18019104003906
chrX	128505856	128507904	-221.8191680908203
chrX	128526336	128528384	-181.72909545898438
chrX	128548864	128550912	-181.32852172851562
chrX	128555008	128557056	-285.04937744140625
chrX	128557056	128559104	-176.55792236328125
chrX	128563200	128565248	-152.89358520507812
chrX	128565248	128567296	-148.97329711914062
chrX	128569344	128571392	-180.264404296875
chrX	128573440	128575488	-179.6133270263672
chrX	128575488	128577536	-190.03787231445312
chrX	128577536	128579584	-141.68646240234375
chrX	128614400	128616448	-272.87225341796875
chrX	128616448	128618496	-179.1988525390625
chrX	128641024	128643072	-154.31507873535156
chrX	128643072	128645120	-186.16920471191406
chrX	128649216	128651264	-182.13970947265625
chrX	128661504	128663552	-207.77603149414062
chrX	128663552	128665600	-241.03872680664062
chrX	128677888	128679936	-276.2086181640625
chrX	128684032	128686080	-200.32313537597656
chrX	128688128	128690176	-182.41978454589844
chrX	128690176	128692224	-163.57693481445312
chrX	128706560	128708608	-153.1446990966797
chrX	128743424	128745472	-220.73336791992188
chrX	128757760	128759808	-345.9028015136719
chrX	66777088	66779136	-127.9076156616211
chrX	66822144	66824192	-140.22776794433594
chrX	66873344	66875392	-137.98983764648438
chrX	66938880	66940928	-145.492431640625
chrX	66949120	66951168	-149.41297912597656
chrX	66981888	66983936	-182.72378540039062
chrX	66990080	66992128	-186.39312744140625
chrX	67026944	67028992	-207.9310760498047
chrX	67037184	67039232	-203.84812927246094
chrX	67049472	67051520	-133.7230987548828
chrX	67055616	67057664	-210.1353302001953
chrX	67063808	67065856	-136.7158203125
chrX	67067904	67069952	-222.86865234375
chrX	67069952	67072000	-164.38973999023438
chrX	67072000	67074048	-190.9854278564453
chrX	67076096	67078144	-149.48388671875
chrX	67080192	67082240	-173.4686737060547
chrX	67092480	67094528	-197.1812286376953
chrX	67094528	67096576	-171.19296264648438
chrX	67096576	67098624	-185.45286560058594
chrX	67098624	67100672	-225.72067260742188
chrX	67100672	67102720	-169.93125915527344
chrX	67106816	67108864	-302.2450866699219
chrX	67108864	67110912	-229.32608032226562
chrX	67110912	67112960	-202.98184204101562
chrX	67112960	67115008	-196.1564178466797
chrX	67121152	67123200	-209.7530975341797
chrX	67123200	67125248	-163.99496459960938
chrX	67125248	67127296	-207.150634765625
chrX	67131392	67133440	-170.1001739501953
chrX	67135488	67137536	-202.03993225097656
chrX	67137536	67139584	-192.80197143554688
chrX	67139584	67141632	-309.98785400390625
chrX	67141632	67143680	-336.07562255859375
chrX	67149824	67151872	-378.39044189453125
chrX	67164160	67166208	-174.07345581054688
chrX	67168256	67170304	-382.07806396484375
chrX	67170304	67172352	-286.65277099609375
chrX	67174400	67176448	-307.50323486328125
chrX	67176448	67178496	-283.5273742675781
chrX	67178496	67180544	-191.7259063720703
chrX	67180544	67182592	-215.075439453125
chrX	67186688	67188736	-188.53956604003906
chrX	67198976	67201024	-209.5870361328125
chrX	67215360	67217408	-225.08523559570312
chrX	67219456	67221504	-198.32789611816406
chrX	67223552	67225600	-293.4917907714844
chrX	67225600	67227648	-259.29949951171875
chrX	67237888	67239936	-213.70947265625
chrX	67256320	67258368	-220.5953369140625
chrX	67258368	67260416	-217.0577850341797
chrX	67270656	67272704	-180.49136352539062
chrX	67282944	67284992	-195.4559783935547
chrX	67291136	67293184	-243.64205932617188
chrX	50407424	50409472	-190.12472534179688
chrX	50409472	50411520	-161.87429809570312
chrX	50434048	50436096	-193.09385681152344
chrX	50436096	50438144	-150.87588500976562
chrX	50438144	50440192	-178.26492309570312
chrX	50446336	50448384	-128.70144653320312
chrX	50450432	50452480	-141.98715209960938
chrX	50452480	50454528	-140.1920623779297
chrX	50456576	50458624	-204.86520385742188
chrX	50462720	50464768	-394.61053466796875
chrX	50464768	50466816	-159.66702270507812
chrX	50501632	50503680	-134.15438842773438
chrX	50511872	50513920	-159.8221893310547
chrX	50513920	50515968	-195.92245483398438
