chrom	start	end	others_Shap
chr1	95182848	95184896	-9.93425178527832
chr1	95250432	95252480	-7.209568977355957
chr18	41811968	41814016	-10.094358444213867
chr4	76554240	76556288	-8.231073379516602
chr4	76675072	76677120	-7.659494876861572
chr4	154613760	154615808	-7.900309085845947
chr13	64673792	64675840	-8.676351547241211
chr3	142405632	142407680	-6.936636447906494
chr3	142450688	142452736	-10.442434310913086
chr3	142534656	142536704	-6.495135307312012
chr3	142567424	142569472	-10.984903335571289
chr1	6334464	6336512	-10.794981956481934
chr1	6545408	6547456	-6.6020989418029785
chr1	179038208	179040256	-8.230358123779297
chr1	179075072	179077120	-8.133268356323242
chr1	179083264	179085312	-19.715320587158203
chr1	179087360	179089408	-14.8381929397583
chr1	179089408	179091456	-8.058539390563965
chr1	179109888	179111936	-9.781317710876465
chr1	179118080	179120128	-18.534488677978516
chr1	179140608	179142656	-17.965490341186523
chr1	179167232	179169280	-17.3088321685791
chr1	179173376	179175424	-6.558905601501465
chr1	179206144	179208192	-6.700922966003418
chr1	179216384	179218432	-7.0020599365234375
chr1	179226624	179228672	-10.893228530883789
chr1	179257344	179259392	-7.41155481338501
chr1	179335168	179337216	-7.592151641845703
chr6	55439360	55441408	-7.3926215171813965
chr6	55820288	55822336	-6.558777809143066
chr5	158359552	158361600	-6.465671539306641
chr3	179236864	179238912	-6.780168056488037
chr4	141070336	141072384	-7.184103965759277
chr5	27168768	27170816	-8.598797798156738
chr11	106901504	106903552	-7.187312126159668
chr11	107415552	107417600	-9.030247688293457
chr11	107433984	107436032	-12.02896499633789
chr11	107517952	107520000	-11.925347328186035
chr11	107673600	107675648	-6.558930397033691
chr11	107730944	107732992	-7.75360107421875
chr16	12255232	12257280	-6.769800662994385
chr16	12318720	12320768	-6.4732866287231445
chr16	12419072	12421120	-7.652082920074463
chr16	12429312	12431360	-8.983034133911133
chr16	12447744	12449792	-6.662306308746338
chr16	12566528	12568576	-8.284150123596191
chr16	12800000	12802048	-7.027477264404297
chr16	12806144	12808192	-10.750516891479492
chr11	65386496	65388544	-7.114384651184082
chr11	65435648	65437696	-7.230931282043457
chr11	65439744	65441792	-13.56340503692627
chr11	65447936	65449984	-6.449286460876465
chr11	65458176	65460224	-13.04444408416748
chr11	65462272	65464320	-10.134905815124512
chr11	65484800	65486848	-10.069128036499023
chr11	65492992	65495040	-6.4682512283325195
chr11	65517568	65519616	-6.684242248535156
chr11	65536000	65538048	-8.323517799377441
chr17	56197120	56199168	-16.194908142089844
chr17	56254464	56256512	-10.411148071289062
chr1	160632832	160634880	-7.637900352478027
chr1	160983040	160985088	-9.070905685424805
chr1	160999424	161001472	-7.221954345703125
chr1	161013760	161015808	-6.35604190826416
chr1	161044480	161046528	-7.393591403961182
chr1	161046528	161048576	-8.50496768951416
chr1	161062912	161064960	-14.547772407531738
chr1	161079296	161081344	-10.963937759399414
chr1	161146880	161148928	-7.5172295570373535
chr1	161173504	161175552	-6.420210838317871
chr1	161302528	161304576	-6.508787631988525
chr2	120780800	120782848	-7.757019996643066
chr13	94547968	94550016	-8.08184814453125
chr6	98977792	98979840	-8.406579971313477
chr6	99352576	99354624	-6.961297512054443
chr6	99387392	99389440	-14.657419204711914
chr6	99426304	99428352	-11.497632026672363
chr6	99430400	99432448	-10.99128532409668
chr6	99457024	99459072	-6.654389381408691
chr6	99477504	99479552	-7.424721717834473
chr5	37361664	37363712	-6.862279415130615
chr5	37404672	37406720	-8.391881942749023
chr21	37195776	37197824	-8.103059768676758
chr21	37404672	37406720	-7.734874725341797
chr21	37478400	37480448	-7.038918495178223
chr21	37509120	37511168	-6.39676570892334
chr21	37527552	37529600	-8.531973838806152
chr1	96909312	96911360	-6.803057670593262
chr1	97181696	97183744	-9.792855262756348
chr1	97548288	97550336	-6.832496643066406
chr1	97693696	97695744	-7.407995700836182
chr11	40495104	40497152	-7.118882656097412
chr1	211527680	211529728	-7.155074119567871
chr1	211548160	211550208	-8.114842414855957
chr1	211791872	211793920	-6.5249152183532715
chr1	211798016	211800064	-7.108937740325928
chr8	133283840	133285888	-6.441066741943359
chr8	133294080	133296128	-8.8965425491333
chr8	133320704	133322752	-6.355273723602295
chr8	133363712	133365760	-6.622900485992432
chr8	133400576	133402624	-8.827437400817871
chr4	98117632	98119680	-10.088116645812988
chr4	98236416	98238464	-6.7271623611450195
chr4	98238464	98240512	-8.11189079284668
chr3	59133952	59136000	-7.335448265075684
chr3	59521024	59523072	-7.060891151428223
chr7	16627712	16629760	-7.014288902282715
chr7	16637952	16640000	-10.079988479614258
chr7	16640000	16642048	-12.34289836883545
chr7	16656384	16658432	-6.666912078857422
chr7	16683008	16685056	-12.296051025390625
chr7	16707584	16709632	-8.966106414794922
chr7	16760832	16762880	-9.151300430297852
chr7	16769024	16771072	-8.781036376953125
chr7	16781312	16783360	-12.723047256469727
chr1	29042688	29044736	-16.303462982177734
chr1	29052928	29054976	-18.059070587158203
chr1	29116416	29118464	-10.339615821838379
chr1	29128704	29130752	-7.90628719329834
chr1	29143040	29145088	-7.085787773132324
chr1	29153280	29155328	-7.35443639755249
chr1	29155328	29157376	-8.869688034057617
chr1	29161472	29163520	-7.402735710144043
chr1	29165568	29167616	-7.4739556312561035
chr1	29343744	29345792	-8.409485816955566
chr12	2652160	2654208	-8.525053977966309
chr12	5437440	5439488	-13.485544204711914
chr12	5445632	5447680	-9.528706550598145
chr1	238247936	238249984	-6.92791223526001
chr17	73265152	73267200	-7.0007171630859375
chr17	73349120	73351168	-7.240362644195557
chr17	73351168	73353216	-10.407930374145508
chr17	73355264	73357312	-6.4250593185424805
chr17	73365504	73367552	-8.636902809143066
chr17	73424896	73426944	-8.294366836547852
chr14	88571904	88573952	-8.56987190246582
chr14	88588288	88590336	-11.355520248413086
chr14	88614912	88616960	-7.106564998626709
chr14	88625152	88627200	-8.178147315979004
chr2	45862912	45864960	-8.568081855773926
chr2	45885440	45887488	-9.208780288696289
chr2	45903872	45905920	-7.2639360427856445
chr2	46399488	46401536	-7.499444007873535
chr3	28243968	28246016	-8.105786323547363
chr2	51558400	51560448	-6.519817352294922
chr2	51691520	51693568	-6.566729545593262
chr2	40271872	40273920	-7.6164655685424805
chr2	40335360	40337408	-6.627131462097168
chr2	40404992	40407040	-9.870261192321777
chr2	40417280	40419328	-12.999467849731445
chr2	40419328	40421376	-7.233711242675781
chr2	40441856	40443904	-10.327465057373047
chr9	111407104	111409152	-9.574305534362793
chr9	111527936	111529984	-10.32296085357666
chr9	111593472	111595520	-6.73845911026001
chr9	111630336	111632384	-7.821340084075928
chr9	111636480	111638528	-7.350188255310059
chr4	66695168	66697216	-8.263650894165039
chr13	97144832	97146880	-7.18133544921875
chr13	97161216	97163264	-8.498494148254395
chr16	50206720	50208768	-9.396952629089355
chr16	50268160	50270208	-6.860251426696777
chr16	50313216	50315264	-20.60965347290039
chr16	50325504	50327552	-17.378231048583984
chr16	50337792	50339840	-11.326292037963867
chr16	50354176	50356224	-14.203991889953613
chr16	50595840	50597888	-9.240283012390137
chr1	32735232	32737280	-8.192638397216797
chr1	32897024	32899072	-8.948545455932617
chr1	32923648	32925696	-8.817081451416016
chr1	32927744	32929792	-19.878738403320312
chr1	32937984	32940032	-6.6825714111328125
chr1	32976896	32978944	-10.529189109802246
chr1	33089536	33091584	-6.731377601623535
chr11	92246016	92248064	-8.174161911010742
chr16	83900416	83902464	-9.475817680358887
chr16	83910656	83912704	-11.968914031982422
chr16	83929088	83931136	-7.244980812072754
chr16	83992576	83994624	-12.112293243408203
chr16	84043776	84045824	-15.33976936340332
chr16	84074496	84076544	-7.6555495262146
chr16	84105216	84107264	-11.085545539855957
chr16	84109312	84111360	-9.011329650878906
chr16	84117504	84119552	-9.879212379455566
chr16	84146176	84148224	-7.432330131530762
chr19	40407040	40409088	-12.239612579345703
chr19	40421376	40423424	-6.84020471572876
chr19	40491008	40493056	-10.990312576293945
chr19	40519680	40521728	-7.120833396911621
chr19	40534016	40536064	-9.877846717834473
chr19	40550400	40552448	-7.869242191314697
chr19	40597504	40599552	-7.552569389343262
chr19	40660992	40663040	-8.088224411010742
chr19	40710144	40712192	-6.404956817626953
chr19	40740864	40742912	-8.55831527709961
chr19	40742912	40744960	-9.563516616821289
chr19	40777728	40779776	-7.714945316314697
chr19	40802304	40804352	-9.667759895324707
chr8	8372224	8374272	-7.172420501708984
chr8	8411136	8413184	-6.366931915283203
chr8	8519680	8521728	-7.54995059967041
chr8	8665088	8667136	-9.300252914428711
chr8	8675328	8677376	-10.694008827209473
chr9	125609984	125612032	-7.310574531555176
chr9	125679616	125681664	-8.388692855834961
chr9	125790208	125792256	-7.196654319763184
chr9	125915136	125917184	-14.9510498046875
chr6	99581952	99584000	-7.315438747406006
chr4	128464896	128466944	-6.357221603393555
chr7	2308096	2310144	-6.402456760406494
chr7	28573696	28575744	-6.707627296447754
chr7	29089792	29091840	-7.0800461769104
chr3	55492608	55494656	-9.934320449829102
chr3	55515136	55517184	-6.489981651306152
chr3	55570432	55572480	-9.9119873046875
chr3	55588864	55590912	-8.479393005371094
chr3	55595008	55597056	-7.838622093200684
chr3	55631872	55633920	-7.074810981750488
chr3	55676928	55678976	-6.8248114585876465
chr3	55699456	55701504	-7.396181583404541
chrX	107577344	107579392	-8.403705596923828
chr9	112533504	112535552	-7.380029201507568
chr9	112599040	112601088	-7.348353385925293
chr15	47265792	47267840	-8.646601676940918
chr15	47349760	47351808	-7.646164894104004
chr15	47364096	47366144	-9.017370223999023
chr15	47376384	47378432	-8.297682762145996
chr2	135987200	135989248	-7.646191596984863
chr2	136011776	136013824	-10.116033554077148
chr8	92452864	92454912	-8.680926322937012
chr8	92473344	92475392	-6.909303188323975
chr6	3930112	3932160	-8.27324104309082
chr6	3993600	3995648	-7.4329118728637695
chr6	4110336	4112384	-7.979714870452881
chr9	124778496	124780544	-8.030657768249512
chr9	124831744	124833792	-7.156083583831787
chr6	44240896	44242944	-16.751628875732422
chr6	44247040	44249088	-19.457683563232422
chr6	44343296	44345344	-9.994482040405273
chr1	43399168	43401216	-6.296585559844971
chr1	43452416	43454464	-8.267213821411133
chr1	43456512	43458560	-9.301551818847656
chr1	43458560	43460608	-6.761595726013184
chr1	43536384	43538432	-7.741483211517334
chr1	43573248	43575296	-7.6642303466796875
chr1	43583488	43585536	-6.371697425842285
chrX	138962944	138964992	-6.521345615386963
chr1	202899456	202901504	-6.854421138763428
chr1	202977280	202979328	-8.34028148651123
chr14	58324992	58327040	-11.002582550048828
chr14	58439680	58441728	-6.359851837158203
chr14	58451968	58454016	-6.641942501068115
chr14	58486784	58488832	-7.12824010848999
chr6	107943936	107945984	-7.171365261077881
chr6	107962368	107964416	-6.3011322021484375
chr6	108060672	108062720	-7.7876081466674805
chr6	108064768	108066816	-6.681407928466797
chr12	12867584	12869632	-7.644650459289551
chr12	13092864	13094912	-12.288071632385254
chr12	13148160	13150208	-13.027798652648926
chr12	13150208	13152256	-16.189550399780273
chr12	13174784	13176832	-12.064346313476562
chr12	13207552	13209600	-19.833354949951172
chr12	13215744	13217792	-9.001802444458008
chr2	166193152	166195200	-14.98143482208252
chr2	166195200	166197248	-6.404585838317871
chr2	166248448	166250496	-6.900529384613037
chr2	166381568	166383616	-9.674846649169922
chr2	166385664	166387712	-9.442907333374023
chr2	166389760	166391808	-8.504129409790039
chr2	166395904	166397952	-14.102907180786133
chr8	37756928	37758976	-9.79354190826416
chr8	37873664	37875712	-9.182273864746094
chr8	38000640	38002688	-17.455358505249023
chr8	38033408	38035456	-6.526055335998535
chr9	76533760	76535808	-6.969317436218262
chr4	20328448	20330496	-6.710503578186035
chr4	20381696	20383744	-6.905385494232178
chr4	20445184	20447232	-10.148386001586914
chr4	20504576	20506624	-6.567540168762207
chr1	38262784	38264832	-6.880064487457275
chr16	72708096	72710144	-6.608074188232422
chr11	5558272	5560320	-7.083010196685791
chr11	6301696	6303744	-10.115799903869629
chr2	59045888	59047936	-9.944835662841797
chr22	26429440	26431488	-13.519404411315918
chr22	26433536	26435584	-7.977235317230225
chr22	26441728	26443776	-6.558042049407959
chr22	26447872	26449920	-21.643367767333984
chr22	26460160	26462208	-16.62425422668457
chr22	26474496	26476544	-8.4064302444458
chr22	26494976	26497024	-15.12530517578125
chr22	26503168	26505216	-8.294012069702148
chr22	26509312	26511360	-16.718996047973633
chr22	26523648	26525696	-7.317852020263672
chr22	26531840	26533888	-15.975809097290039
chr22	26542080	26544128	-12.804702758789062
chr22	26574848	26576896	-17.126977920532227
chr22	26580992	26583040	-16.519454956054688
chr22	26583040	26585088	-13.264875411987305
chr22	26607616	26609664	-14.131217956542969
chr22	26615808	26617856	-8.798524856567383
chr22	26646528	26648576	-6.391080856323242
chr1	90957824	90959872	-7.004336357116699
chr22	32735232	32737280	-6.604114532470703
chr22	32745472	32747520	-7.541758060455322
chr22	33296384	33298432	-7.709590911865234
chr7	41879552	41881600	-6.332682132720947
chr5	126418944	126420992	-21.234046936035156
chr5	126461952	126464000	-12.79626178741455
chr5	126464000	126466048	-13.212846755981445
chr5	126472192	126474240	-8.077566146850586
chr5	126515200	126517248	-12.267740249633789
chr5	126541824	126543872	-12.236990928649902
chr5	126662656	126664704	-8.431502342224121
chr2	39247872	39249920	-20.053518295288086
chr2	39270400	39272448	-9.685918807983398
chr2	39276544	39278592	-7.697133541107178
chr2	39282688	39284736	-11.89747428894043
chr2	39374848	39376896	-11.053034782409668
chr2	39385088	39387136	-14.965181350708008
chr2	39452672	39454720	-12.329134941101074
chr2	39659520	39661568	-8.06765365600586
chr2	39700480	39702528	-8.120176315307617
chr7	98904064	98906112	-6.477692604064941
chr7	98985984	98988032	-7.119478702545166
chr7	99024896	99026944	-6.612013816833496
chr22	50440192	50442240	-8.692715644836426
chr13	44435456	44437504	-6.393464088439941
chr11	83585024	83587072	-8.320623397827148
chr11	83634176	83636224	-12.813636779785156
chr11	83718144	83720192	-13.67790699005127
chr11	83730432	83732480	-9.704479217529297
chr11	83732480	83734528	-9.126874923706055
chr11	83736576	83738624	-18.036190032958984
chr11	83761152	83763200	-10.196208000183105
chr11	83771392	83773440	-11.96098518371582
chr11	83783680	83785728	-8.974343299865723
chr11	83793920	83795968	-11.6666841506958
chr11	83841024	83843072	-11.326870918273926
chr10	102662144	102664192	-8.818418502807617
chr10	102793216	102795264	-6.689940452575684
chr10	103077888	103079936	-7.2370805740356445
chr10	103290880	103292928	-7.382932186126709
chr10	103335936	103337984	-7.702773094177246
chr1	31797248	31799296	-7.889848232269287
chr1	31827968	31830016	-6.437652587890625
chr1	31938560	31940608	-7.106500148773193
chr1	32008192	32010240	-7.073243141174316
chr1	32061440	32063488	-8.97623348236084
chr1	32081920	32083968	-6.8531012535095215
chr1	32118784	32120832	-9.967694282531738
chr5	67188736	67190784	-7.6147332191467285
chr5	67207168	67209216	-7.285348415374756
chr5	67219456	67221504	-8.092813491821289
chr5	67973120	67975168	-9.888471603393555
chr6	163432448	163434496	-17.032007217407227
chr6	163442688	163444736	-8.737195014953613
chr6	163452928	163454976	-13.599591255187988
chr6	163481600	163483648	-19.77106285095215
chr6	163506176	163508224	-16.814794540405273
chr6	163512320	163514368	-7.774698734283447
chr6	163514368	163516416	-7.819190979003906
chr6	163524608	163526656	-7.344221591949463
chr6	163584000	163586048	-11.418992042541504
chr11	17307648	17309696	-7.364055633544922
chr6	113152000	113154048	-6.5480804443359375
chr6	113612800	113614848	-8.0536527633667
chr5	143857664	143859712	-6.481071472167969
chr1	50802688	50804736	-6.449090480804443
chr1	50814976	50817024	-9.736775398254395
chr1	50835456	50837504	-8.289478302001953
chr1	50860032	50862080	-6.806880950927734
chr2	102660096	102662144	-9.836297988891602
chr2	102717440	102719488	-9.990592002868652
chr6	12134400	12136448	-7.961691379547119
chr15	77498368	77500416	-9.583287239074707
chr15	77600768	77602816	-7.550558567047119
chr17	32606208	32608256	-6.631712436676025
chr17	32825344	32827392	-11.477137565612793
chr4	55298048	55300096	-10.721087455749512
chr10	121729024	121731072	-15.439285278320312
chr10	121835520	121837568	-13.722219467163086
chr10	122058752	122060800	-6.354936122894287
chr10	122167296	122169344	-9.63222599029541
chr10	122183680	122185728	-12.318743705749512
chr10	122191872	122193920	-9.174200057983398
chr10	10635264	10637312	-6.7616286277771
chr3	149411840	149413888	-7.103368282318115
chr3	149428224	149430272	-10.477205276489258
chr3	149532672	149534720	-9.825607299804688
chr3	149602304	149604352	-9.330252647399902
chr3	149612544	149614592	-13.221399307250977
chr17	34308096	34310144	-6.4114179611206055
chr17	34383872	34385920	-6.32590389251709
chr11	96022528	96024576	-11.679816246032715
chr11	44136448	44138496	-6.826539039611816
chr11	44144640	44146688	-6.323561668395996
chr11	44165120	44167168	-6.833761692047119
chr11	44843008	44845056	-6.6291327476501465
chr11	44877824	44879872	-8.12350082397461
chr15	40851456	40853504	-13.477821350097656
chr15	40871936	40873984	-6.438832759857178
chr19	4440064	4442112	-6.799134254455566
chr19	4472832	4474880	-6.755462646484375
chrX	46473216	46475264	-7.54116678237915
chrX	46557184	46559232	-6.533370018005371
chr9	122234880	122236928	-11.689730644226074
chr9	122286080	122288128	-9.738177299499512
chr9	122363904	122365952	-7.904269218444824
chr6	83585024	83587072	-6.681654453277588
chr15	75868160	75870208	-12.15014362335205
chr15	75876352	75878400	-10.481878280639648
chr15	75882496	75884544	-13.867414474487305
chr15	75898880	75900928	-9.909127235412598
chr15	75921408	75923456	-6.421255588531494
chr15	75925504	75927552	-9.3890380859375
chr15	76445696	76447744	-6.739006042480469
chr12	19718144	19720192	-16.396419525146484
chr12	19759104	19761152	-6.661670684814453
chr1	161808384	161810432	-7.65139102935791
chr1	161839104	161841152	-8.107640266418457
chr1	161937408	161939456	-6.692376136779785
chr1	161939456	161941504	-10.23475456237793
chr1	161949696	161951744	-6.321270942687988
chr1	161980416	161982464	-7.6471662521362305
chr1	162490368	162492416	-6.4785614013671875
chr11	133943296	133945344	-15.996763229370117
chr11	133947392	133949440	-7.62938928604126
chr11	133976064	133978112	-7.539648532867432
chr5	160165888	160167936	-7.448719024658203
chr5	160186368	160188416	-6.31855583190918
chr5	160223232	160225280	-7.535592079162598
chr5	160272384	160274432	-8.328901290893555
chr5	160280576	160282624	-7.421353816986084
chr5	160286720	160288768	-6.814740180969238
chr6	36771840	36773888	-9.894935607910156
chr6	36851712	36853760	-6.301015377044678
chr6	36855808	36857856	-10.139884948730469
chr6	36864000	36866048	-6.687563896179199
chr6	36868096	36870144	-8.812788963317871
chr6	36874240	36876288	-7.957884311676025
chr6	36909056	36911104	-10.08021354675293
chr9	116295680	116297728	-7.1497650146484375
chr9	116297728	116299776	-6.906870365142822
chr9	116400128	116402176	-8.653559684753418
chr9	116420608	116422656	-14.05864143371582
chr9	116477952	116480000	-7.701720237731934
chr9	116580352	116582400	-8.62763786315918
chr9	116594688	116596736	-7.686873435974121
chr6	39356416	39358464	-8.601595878601074
chr8	52625408	52627456	-9.442686080932617
chrX	111874048	111876096	-6.53536319732666
chr15	45551616	45553664	-6.6339921951293945
chr7	47288320	47290368	-9.034390449523926
chr7	47345664	47347712	-7.745310306549072
chr7	47370240	47372288	-11.419048309326172
chr7	47374336	47376384	-11.081501007080078
chr7	47501312	47503360	-8.29658031463623
chr11	8968192	8970240	-13.056744575500488
chr11	8994816	8996864	-9.455220222473145
chr11	32032768	32034816	-7.573278903961182
chr11	32126976	32129024	-8.309768676757812
chr11	32303104	32305152	-6.713027000427246
chr11	32567296	32569344	-6.400376796722412
chr11	32641024	32643072	-6.887589454650879
chr8	76388352	76390400	-11.746406555175781
chr8	76408832	76410880	-11.004854202270508
chr8	76558336	76560384	-10.482870101928711
chr8	76560384	76562432	-7.325749397277832
chr8	76572672	76574720	-8.86720085144043
chr6	16297984	16300032	-7.707991123199463
chr6	16355328	16357376	-7.491151332855225
chr6	16365568	16367616	-7.002323150634766
chr6	16369664	16371712	-9.526788711547852
chr6	16427008	16429056	-11.81015396118164
chr6	16453632	16455680	-7.705226898193359
chr6	16582656	16584704	-7.762807369232178
chr4	175267840	175269888	-11.791415214538574
chr4	175269888	175271936	-10.53014850616455
chr2	157054976	157057024	-9.00423526763916
chr2	157216768	157218816	-13.3558988571167
chr2	133632000	133634048	-9.063517570495605
chr2	133730304	133732352	-6.394545078277588
chr12	21319680	21321728	-11.503399848937988
chr12	21434368	21436416	-6.711995601654053
chr12	21436416	21438464	-7.587242126464844
chr2	26140672	26142720	-9.962469100952148
chr2	26253312	26255360	-7.5478410720825195
chr2	26257408	26259456	-8.106962203979492
chr2	26261504	26263552	-13.86101245880127
chr2	26269696	26271744	-13.14996337890625
chr2	26275840	26277888	-11.032923698425293
chr2	26304512	26306560	-8.410916328430176
chr8	32630784	32632832	-9.08456802368164
chr8	32657408	32659456	-14.752241134643555
chr8	32696320	32698368	-7.540804862976074
chr8	32704512	32706560	-9.456563949584961
chr8	32720896	32722944	-9.00781536102295
chr8	32739328	32741376	-9.091111183166504
chr8	32741376	32743424	-8.185821533203125
chr8	32761856	32763904	-10.072800636291504
chr8	32774144	32776192	-7.175265312194824
chr8	32929792	32931840	-8.457038879394531
chrX	65585152	65587200	-20.85867691040039
chrX	65589248	65591296	-8.805706024169922
chr8	131913728	131915776	-8.924005508422852
chr8	131938304	131940352	-6.9346723556518555
chr8	66899968	66902016	-6.507924556732178
chr8	67010560	67012608	-6.72524881362915
chr8	67024896	67026944	-6.5335693359375
chr8	67137536	67139584	-7.607460975646973
chr3	143095808	143097856	-6.716917514801025
chr3	143106048	143108096	-10.531421661376953
chr3	143134720	143136768	-8.14232063293457
chr3	143198208	143200256	-8.241467475891113
chr3	143220736	143222784	-9.700284957885742
chr3	143265792	143267840	-8.144603729248047
chr5	16850944	16852992	-6.754526615142822
chr5	16887808	16889856	-8.008340835571289
chr3	87746560	87748608	-6.583731174468994
chr3	88068096	88070144	-7.909211158752441
chr3	88152064	88154112	-7.607050895690918
chr10	26597376	26599424	-7.5014472007751465
chr10	51093504	51095552	-8.023340225219727
chr10	51146752	51148800	-7.9634246826171875
chr10	51230720	51232768	-8.33790397644043
chr10	51351552	51353600	-7.398558139801025
chr10	51427328	51429376	-11.949798583984375
chr10	62005248	62007296	-9.880598068237305
chr10	62087168	62089216	-7.885270595550537
chr10	62242816	62244864	-6.846106052398682
chr6	82241536	82243584	-10.645628929138184
chr6	82266112	82268160	-9.908548355102539
chr10	114243584	114245632	-7.475081443786621
chr10	114835456	114837504	-8.118757247924805
chr2	48156672	48158720	-7.2585906982421875
chr4	173264896	173266944	-7.118114471435547
chr1	217520128	217522176	-7.55271053314209
chrX	16687104	16689152	-7.016709804534912
chr3	123568128	123570176	-8.618627548217773
chr22	31404032	31406080	-7.746054649353027
chr22	31629312	31631360	-25.88571548461914
chr22	31657984	31660032	-10.222214698791504
chr7	32987136	32989184	-7.060396671295166
chr20	16732160	16734208	-13.859646797180176
chr7	44568576	44570624	-12.495433807373047
chr7	44589056	44591104	-9.267352104187012
chr7	44670976	44673024	-7.343203067779541
chr7	44701696	44703744	-10.701574325561523
chr7	44861440	44863488	-10.49561882019043
chr7	44978176	44980224	-8.167065620422363
chr7	45002752	45004800	-9.13929271697998
chr9	105435136	105437184	-11.803179740905762
chr9	105519104	105521152	-12.01710319519043
chr9	105549824	105551872	-7.0897536277771
chr6	82055168	82057216	-8.280974388122559
chr6	82143232	82145280	-8.26021957397461
chr6	82171904	82173952	-6.5744757652282715
chr5	79626240	79628288	-14.073904037475586
chr5	79634432	79636480	-18.41139793395996
chr5	79656960	79659008	-11.880546569824219
chr4	142426112	142428160	-6.71201229095459
chr4	142874624	142876672	-6.80817174911499
chr2	182708224	182710272	-14.32255744934082
chr8	104474624	104476672	-6.686533451080322
chr8	104501248	104503296	-8.033564567565918
chr8	104536064	104538112	-7.3242506980896
chr8	104560640	104562688	-6.888205528259277
chr9	116168704	116170752	-10.525601387023926
chr19	52244480	52246528	-6.326449871063232
chr19	52705280	52707328	-12.645125389099121
chr19	52885504	52887552	-12.098637580871582
chr4	101621760	101623808	-7.050230979919434
chr5	39325696	39327744	-11.626277923583984
chr5	39481344	39483392	-13.322306632995605
chr5	39501824	39503872	-12.662520408630371
chr5	39542784	39544832	-9.035025596618652
chr1	231346176	231348224	-9.54573917388916
chr1	231518208	231520256	-11.206056594848633
chr1	231559168	231561216	-11.208850860595703
chr8	130580480	130582528	-6.518280982971191
chr8	130594816	130596864	-8.928683280944824
chr8	130596864	130598912	-7.758302211761475
chr8	130605056	130607104	-6.850811958312988
chr8	130654208	130656256	-7.952622413635254
chr8	130664448	130666496	-6.397576332092285
chr8	130701312	130703360	-6.71822452545166
chr8	130752512	130754560	-8.287694931030273
chr2	161984512	161986560	-11.273252487182617
chr2	161998848	162000896	-6.609086036682129
chr2	162066432	162068480	-17.848148345947266
chr2	162150400	162152448	-7.369777679443359
chr2	162191360	162193408	-14.855374336242676
chr2	162215936	162217984	-9.478017807006836
chr2	162230272	162232320	-7.209973335266113
chr2	162263040	162265088	-12.99217700958252
chr2	162265088	162267136	-8.530749320983887
chr2	162273280	162275328	-10.136971473693848
chr2	162306048	162308096	-6.6109442710876465
chr2	162308096	162310144	-11.935592651367188
chr2	162312192	162314240	-16.24850845336914
chr6	45721600	45723648	-6.606825351715088
chr2	85590016	85592064	-12.836703300476074
chr2	85594112	85596160	-18.87601089477539
chr2	85630976	85633024	-12.070731163024902
chr2	85712896	85714944	-7.3839263916015625
chr2	85721088	85723136	-6.6029815673828125
chr19	32299008	32301056	-11.790430068969727
chrX	65632256	65634304	-6.740120887756348
chr10	25044992	25047040	-6.4346923828125
chr2	62754816	62756864	-6.437255859375
chr2	63043584	63045632	-7.376712799072266
chr2	201074688	201076736	-8.002484321594238
chr4	18735104	18737152	-6.704167366027832
chr14	59183104	59185152	-6.663246154785156
chr14	59312128	59314176	-6.60272216796875
chr17	64106496	64108544	-6.8108391761779785
chr17	64118784	64120832	-7.009088039398193
chr11	83181568	83183616	-7.2841691970825195
chr14	86677504	86679552	-7.0374274253845215
chr14	86734848	86736896	-12.20414924621582
chr14	86814720	86816768	-7.596601963043213
chr13	80295936	80297984	-7.5114426612854
chr3	148082688	148084736	-7.60352087020874
chr5	141479936	141481984	-9.856242179870605
chr5	141633536	141635584	-9.39525318145752
chr5	141635584	141637632	-9.6316499710083
chr5	141658112	141660160	-8.75687313079834
chr5	141727744	141729792	-8.86251163482666
chr5	141766656	141768704	-7.692626953125
chr5	141795328	141797376	-7.101633548736572
chr5	141803520	141805568	-8.856752395629883
chr20	5582848	5584896	-9.644399642944336
chr5	169598976	169601024	-13.6564302444458
chr5	169607168	169609216	-8.778562545776367
chr5	169826304	169828352	-14.441555976867676
chr5	169895936	169897984	-10.878477096557617
chr5	169945088	169947136	-10.112308502197266
chr13	31057920	31059968	-6.701639652252197
chr13	31059968	31062016	-8.498403549194336
chr13	31145984	31148032	-17.51578140258789
chr13	78661632	78663680	-9.617798805236816
chr13	78663680	78665728	-9.685206413269043
chr10	21307392	21309440	-7.868946075439453
chr10	21342208	21344256	-8.565454483032227
chr10	21358592	21360640	-9.725107192993164
chr10	21381120	21383168	-12.663480758666992
chr10	21413888	21415936	-7.745621681213379
chr10	21444608	21446656	-7.995031833648682
chr10	21469184	21471232	-6.857378959655762
chr10	21553152	21555200	-7.70645809173584
chr10	21579776	21581824	-10.313018798828125
chr1	38019072	38021120	-11.922128677368164
chr8	33439744	33441792	-6.683475494384766
chr8	33499136	33501184	-7.878731727600098
chr8	33529856	33531904	-9.086999893188477
chr8	33564672	33566720	-11.07473087310791
chr6	49145856	49147904	-7.628157615661621
chr5	149506048	149508096	-7.438796043395996
chr15	93016064	93018112	-7.073606014251709
chr15	93040640	93042688	-7.629708766937256
chr6	101113856	101115904	-8.822362899780273
chr6	101529600	101531648	-8.108269691467285
