chrom	start	end	other_smallRNA_Shap
chr7	100151296	100153344	-9.062846183776855
chr7	100175872	100177920	-11.452176094055176
chr7	100294656	100296704	-18.167133331298828
chr7	100386816	100388864	-12.716960906982422
chr7	100392960	100395008	-11.272233963012695
chr7	100411392	100413440	-13.414480209350586
chr7	100438016	100440064	-11.818384170532227
chr7	100454400	100456448	-10.677156448364258
chr10	100993024	100995072	-9.510797500610352
chr10	101324800	101326848	-9.097211837768555
chr10	101330944	101332992	-10.261739730834961
chr10	101357568	101359616	-13.151931762695312
chr10	101361664	101363712	-21.977439880371094
chr10	101445632	101447680	-8.909101486206055
chr10	101453824	101455872	-9.635469436645508
chr10	101482496	101484544	-10.980820655822754
chr10	101502976	101505024	-11.730230331420898
chr9	5758976	5761024	-10.602581024169922
chr9	5851136	5853184	-10.003229141235352
chr9	6467584	6469632	-9.657330513000488
chr9	6508544	6510592	-9.51760196685791
chr9	6512640	6514688	-9.441316604614258
chr16	72775680	72777728	-9.696474075317383
chr8	58015744	58017792	-8.787975311279297
chr8	58040320	58042368	-10.486343383789062
chr8	58077184	58079232	-11.125341415405273
chr8	58107904	58109952	-11.15815544128418
chr10	24348672	24350720	-9.271470069885254
chr11	97785856	97787904	-10.824849128723145
chr7	155273216	155275264	-11.1491060256958
chr7	155281408	155283456	-8.865612030029297
chr8	96665600	96667648	-9.211188316345215
chr8	96917504	96919552	-10.906538009643555
chr8	97003520	97005568	-9.257730484008789
chr8	97044480	97046528	-8.916659355163574
chr9	30844928	30846976	-9.709096908569336
chr1	240105472	240107520	-24.46826934814453
chr1	240723968	240726016	-19.103422164916992
chr7	98822144	98824192	-10.397749900817871
chr7	98865152	98867200	-11.705280303955078
chr7	98947072	98949120	-15.939106941223145
chr7	99004416	99006464	-12.685663223266602
chr7	99061760	99063808	-12.861538887023926
chr7	99069952	99072000	-14.177141189575195
chr7	99092480	99094528	-9.489178657531738
chr7	99098624	99100672	-16.386056900024414
chr7	99100672	99102720	-10.824182510375977
chr7	99102720	99104768	-13.586301803588867
chr7	99112960	99115008	-11.532794952392578
chr7	99119104	99121152	-9.021203994750977
chr7	99121152	99123200	-9.734121322631836
chr7	99133440	99135488	-11.659314155578613
chr7	99147776	99149824	-22.102752685546875
chr7	99153920	99155968	-11.759537696838379
chr7	99172352	99174400	-14.19725513458252
chr7	99176448	99178496	-9.957181930541992
chr7	99182592	99184640	-13.577352523803711
chr7	99186688	99188736	-17.393407821655273
chr7	99248128	99250176	-9.857807159423828
chr7	99254272	99256320	-10.244815826416016
chr7	99256320	99258368	-11.796311378479004
chr7	99266560	99268608	-11.322927474975586
chr7	99268608	99270656	-9.82914924621582
chr7	99278848	99280896	-9.264483451843262
chr7	99295232	99297280	-9.371570587158203
chr7	99311616	99313664	-9.135515213012695
chr7	99368960	99371008	-11.595027923583984
chr12	24852480	24854528	-11.998418807983398
chr12	24928256	24930304	-14.010812759399414
chr12	24946688	24948736	-9.959930419921875
chr5	39071744	39073792	-11.762541770935059
chr5	39174144	39176192	-13.890195846557617
chr5	39178240	39180288	-14.691808700561523
chr5	39200768	39202816	-9.938763618469238
chr5	39229440	39231488	-13.519098281860352
chr5	39245824	39247872	-12.738289833068848
chr5	39399424	39401472	-11.68319320678711
chr5	39411712	39413760	-15.932703971862793
chr5	39417856	39419904	-12.886553764343262
chr5	39424000	39426048	-11.186826705932617
chr5	39442432	39444480	-17.157814025878906
chr5	39464960	39467008	-24.591758728027344
chr5	39485440	39487488	-18.00429916381836
chr6	113500160	113502208	-10.412114143371582
chr6	113518592	113520640	-12.797021865844727
chr6	113526784	113528832	-12.79985523223877
chr6	113573888	113575936	-14.604036331176758
chr6	113586176	113588224	-11.657133102416992
chr6	113616896	113618944	-10.642633438110352
chr6	113641472	113643520	-18.013629913330078
chr6	113653760	113655808	-9.243718147277832
chr6	113655808	113657856	-26.2205867767334
chr6	113659904	113661952	-23.980051040649414
chr6	113668096	113670144	-15.006799697875977
chr6	113901568	113903616	-12.437688827514648
chr5	92665856	92667904	-13.981463432312012
chr5	92669952	92672000	-9.565899848937988
chr11	66619392	66621440	-8.980340003967285
chr11	66629632	66631680	-11.894122123718262
chr21	20178944	20180992	-11.709078788757324
chr7	97095680	97097728	-9.274160385131836
chr7	97107968	97110016	-9.540528297424316
chr7	97116160	97118208	-9.558931350708008
chr8	42409984	42412032	-10.400899887084961
chr8	42524672	42526720	-9.748109817504883
chr8	42559488	42561536	-9.723073959350586
chr8	42610688	42612736	-12.169059753417969
chr8	42614784	42616832	-8.738998413085938
chr4	40138752	40140800	-10.607797622680664
chr4	40376320	40378368	-10.45786190032959
chr4	40521728	40523776	-9.529870986938477
chr4	40540160	40542208	-12.05930233001709
chr4	40650752	40652800	-8.969833374023438
chr9	94803968	94806016	-11.611457824707031
chr9	94949376	94951424	-9.78821849822998
chr11	110338048	110340096	-10.191701889038086
chr4	106313728	106315776	-12.313360214233398
chr4	106315776	106317824	-9.01998233795166
chr4	106432512	106434560	-10.33034896850586
chr4	106469376	106471424	-9.140769958496094
chr3	101828608	101830656	-9.40615463256836
chr3	101836800	101838848	-9.5064697265625
chr3	101855232	101857280	-9.099228858947754
chr3	101865472	101867520	-22.964685440063477
chr3	101867520	101869568	-12.001473426818848
chr3	101869568	101871616	-12.789010047912598
chr3	101871616	101873664	-14.485464096069336
chr3	101896192	101898240	-22.496089935302734
chr3	101898240	101900288	-14.638427734375
chr3	101916672	101918720	-12.286757469177246
chr3	101928960	101931008	-9.774431228637695
chr3	101931008	101933056	-13.143104553222656
chr3	101935104	101937152	-17.23052215576172
chr3	101937152	101939200	-12.813677787780762
chr3	101951488	101953536	-10.694725036621094
chr3	101963776	101965824	-14.380157470703125
chr3	101965824	101967872	-10.311336517333984
chr3	101976064	101978112	-10.73144817352295
chr3	101978112	101980160	-8.886350631713867
chr3	101980160	101982208	-13.241617202758789
chr3	101998592	102000640	-9.574892044067383
chr3	102019072	102021120	-10.509161949157715
chr3	102025216	102027264	-11.643221855163574
chr3	102035456	102037504	-9.111053466796875
chr3	102078464	102080512	-12.359710693359375
chr5	155869184	155871232	-8.763128280639648
chr5	155932672	155934720	-13.15643310546875
chr7	14735360	14737408	-8.793037414550781
chr6	91023360	91025408	-8.870135307312012
chr1	32911360	32913408	-8.744333267211914
chr1	32954368	32956416	-9.864587783813477
chr1	32985088	32987136	-16.81989097595215
chr1	33011712	33013760	-10.18211841583252
chr1	33021952	33024000	-22.595943450927734
chr1	33034240	33036288	-9.33976936340332
chr1	33046528	33048576	-14.209040641784668
chr1	33048576	33050624	-11.20562744140625
chr1	33153024	33155072	-11.558805465698242
chr14	88453120	88455168	-17.355573654174805
chr14	88504320	88506368	-9.767704963684082
chr14	88518656	88520704	-13.788339614868164
chr14	88520704	88522752	-17.344398498535156
chr14	88528896	88530944	-9.473958015441895
chr10	11546624	11548672	-9.182126998901367
chr10	11593728	11595776	-13.145129203796387
chr10	11847680	11849728	-9.193644523620605
chr10	11882496	11884544	-11.734504699707031
chr10	11939840	11941888	-11.129266738891602
chr10	11962368	11964416	-15.56177043914795
chr10	12001280	12003328	-10.96790599822998
chr10	12025856	12027904	-10.111574172973633
chr4	107028480	107030528	-8.830927848815918
chr4	107036672	107038720	-13.075658798217773
chr4	107223040	107225088	-9.07809829711914
chr4	107235328	107237376	-13.265966415405273
chr4	107261952	107264000	-16.591527938842773
chr4	107311104	107313152	-15.798063278198242
chr4	107315200	107317248	-14.922030448913574
chr4	107683840	107685888	-10.446992874145508
chr22	28882944	28884992	-9.554218292236328
chr22	28903424	28905472	-11.752253532409668
chr1	25010176	25012224	-9.079890251159668
chr6	87109632	87111680	-10.462991714477539
chr6	87121920	87123968	-14.676249504089355
chr6	87193600	87195648	-9.138569831848145
chr6	87197696	87199744	-12.912872314453125
chr6	87201792	87203840	-12.484262466430664
chr7	46379008	46381056	-8.737707138061523
chr7	46436352	46438400	-9.879706382751465
chr15	38289408	38291456	-22.123531341552734
chr15	38453248	38455296	-10.383325576782227
chr15	38707200	38709248	-10.512914657592773
chr15	38922240	38924288	-8.809219360351562
chr15	39030784	39032832	-10.028886795043945
chr15	39073792	39075840	-10.263157844543457
chr15	39143424	39145472	-11.973981857299805
chr15	39157760	39159808	-11.569340705871582
chr15	39184384	39186432	-11.35450553894043
chr10	24791040	24793088	-14.093286514282227
chr10	24793088	24795136	-12.88982105255127
chr10	24852480	24854528	-26.157445907592773
chr10	24854528	24856576	-22.71635627746582
chr10	24860672	24862720	-22.7545166015625
chr10	24881152	24883200	-11.756001472473145
chr10	24889344	24891392	-16.864749908447266
chr10	24909824	24911872	-22.040002822875977
chr10	24922112	24924160	-13.055265426635742
chr10	24928256	24930304	-16.0020809173584
chr10	24934400	24936448	-18.179119110107422
chr10	24938496	24940544	-13.243021011352539
chr7	149022720	149024768	-9.139127731323242
chr7	149151744	149153792	-9.747346878051758
chr7	149225472	149227520	-10.139911651611328
chr7	149295104	149297152	-10.200746536254883
chr14	29696000	29698048	-9.218376159667969
chr14	29796352	29798400	-9.526247024536133
chr14	29820928	29822976	-12.812112808227539
chr13	90363904	90365952	-11.810304641723633
chr12	76828672	76830720	-11.236665725708008
chr12	76855296	76857344	-10.386588096618652
chr12	76937216	76939264	-9.220023155212402
chr8	32288768	32290816	-16.29271125793457
chr8	32323584	32325632	-10.149603843688965
chr8	32374784	32376832	-11.175477981567383
chr1	8503296	8505344	-9.041727066040039
chr1	8816640	8818688	-9.033063888549805
chr1	8818688	8820736	-8.825277328491211
chr1	180445184	180447232	-10.767263412475586
chr1	180570112	180572160	-9.69074821472168
chr1	180590592	180592640	-16.10086441040039
chr1	180609024	180611072	-10.37917423248291
chr1	180934656	180936704	-12.35812759399414
chr1	180953088	180955136	-11.567553520202637
chr1	180955136	180957184	-9.200942039489746
chr1	181016576	181018624	-8.778724670410156
chr14	80752640	80754688	-9.383193969726562
chr14	80805888	80807936	-8.745636940002441
chr14	80816128	80818176	-9.677281379699707
chr13	32303104	32305152	-8.873613357543945
chr1	212150272	212152320	-16.502784729003906
chr1	212162560	212164608	-10.964563369750977
chr1	212449280	212451328	-10.130002975463867
chr1	212480000	212482048	-9.015995025634766
chrX	40642560	40644608	-15.555768966674805
chrX	40658944	40660992	-8.857512474060059
chrX	40738816	40740864	-9.359402656555176
chr13	73340928	73342976	-9.674684524536133
chr2	181831680	181833728	-10.802881240844727
chr2	181866496	181868544	-10.101892471313477
chr2	182435840	182437888	-10.483959197998047
chr2	182468608	182470656	-11.82508373260498
chr7	77522944	77524992	-11.826762199401855
chr7	77545472	77547520	-10.314620971679688
chr7	77586432	77588480	-9.836442947387695
chr7	77694976	77697024	-11.005496978759766
chr7	77697024	77699072	-13.808405876159668
chr3	171991040	171993088	-8.78458023071289
chr3	172027904	172029952	-8.874358177185059
chr3	172075008	172077056	-9.408955574035645
chr3	172081152	172083200	-12.42929458618164
chr3	172095488	172097536	-9.783882141113281
chr5	171849728	171851776	-9.691755294799805
chr5	172005376	172007424	-15.04101276397705
chr5	172122112	172124160	-10.506827354431152
chr5	172126208	172128256	-10.503690719604492
chr5	172132352	172134400	-8.917067527770996
chr5	172136448	172138496	-11.812322616577148
chr5	172148736	172150784	-15.46155071258545
chr5	172154880	172156928	-13.055307388305664
chr5	172158976	172161024	-9.494894981384277
chr5	172175360	172177408	-19.565895080566406
chr5	172204032	172206080	-8.754996299743652
chr5	172214272	172216320	-9.690852165222168
chr5	172253184	172255232	-12.0828275680542
chr5	172267520	172269568	-9.730634689331055
chr5	172269568	172271616	-10.87496566772461
chr5	172281856	172283904	-11.98990249633789
chr5	172298240	172300288	-11.881180763244629
chr5	172318720	172320768	-17.346973419189453
chr5	172320768	172322816	-10.157602310180664
chr5	172326912	172328960	-18.08899688720703
chr8	142649344	142651392	-13.8522310256958
chr8	142688256	142690304	-11.44135570526123
chr8	142692352	142694400	-9.121511459350586
chr8	142694400	142696448	-17.071880340576172
chr8	142696448	142698496	-9.757309913635254
chr8	142714880	142716928	-9.399151802062988
chr8	142723072	142725120	-9.637384414672852
chr8	142761984	142764032	-8.857320785522461
chr2	181809152	181811200	-10.483114242553711
chr2	181839872	181841920	-11.217252731323242
chr2	182536192	182538240	-16.891067504882812
chr2	182554624	182556672	-15.742517471313477
chr9	13160448	13162496	-12.093592643737793
chr7	19116032	19118080	-10.204450607299805
chr2	101640192	101642240	-9.853612899780273
chr2	101875712	101877760	-10.896936416625977
chr11	126267392	126269440	-13.14496898651123
chr11	126300160	126302208	-8.79232120513916
chr11	126502912	126504960	-9.171283721923828
chr11	126507008	126509056	-11.685312271118164
chr11	126621696	126623744	-14.778796195983887
chr11	7090176	7092224	-21.92145347595215
chr11	7589888	7591936	-12.039732933044434
chr11	7591936	7593984	-15.514039993286133
chr11	7593984	7596032	-9.689675331115723
chr11	7596032	7598080	-12.797128677368164
chr11	7620608	7622656	-15.082310676574707
chr11	7636992	7639040	-12.53454875946045
chr11	7639040	7641088	-15.503069877624512
chr11	7643136	7645184	-10.511085510253906
chr11	7649280	7651328	-10.903371810913086
chr3	183422976	183425024	-11.214090347290039
chr3	183515136	183517184	-12.13805103302002
chr3	183564288	183566336	-10.191316604614258
chr3	183646208	183648256	-18.459468841552734
chr3	183664640	183666688	-20.77059555053711
chr3	183678976	183681024	-24.287412643432617
chr3	183683072	183685120	-13.408971786499023
chr3	183711744	183713792	-23.809946060180664
chr3	183719936	183721984	-23.249879837036133
chr3	183820288	183822336	-10.251742362976074
chr3	183937024	183939072	-10.478185653686523
chr6	7077888	7079936	-8.880825996398926
chr6	7368704	7370752	-8.918242454528809
chr8	61704192	61706240	-14.827499389648438
chr8	61710336	61712384	-17.206052780151367
chr8	61712384	61714432	-10.332490921020508
chr8	61747200	61749248	-18.80561065673828
chr8	61784064	61786112	-10.562836647033691
chr12	68704256	68706304	-17.74484634399414
chr12	68708352	68710400	-9.455648422241211
chr12	68720640	68722688	-10.690191268920898
chr12	68726784	68728832	-18.68496322631836
chr12	68950016	68952064	-9.467340469360352
chr12	69007360	69009408	-11.692537307739258
chr12	69363712	69365760	-9.445890426635742
chr12	69558272	69560320	-11.027442932128906
chr12	69568512	69570560	-9.995319366455078
chr13	34054144	34056192	-11.099751472473145
chr13	34103296	34105344	-11.81251049041748
chr13	34181120	34183168	-13.008392333984375
chr13	34185216	34187264	-10.381674766540527
chr13	34193408	34195456	-12.930862426757812
chr13	34199552	34201600	-12.075157165527344
chr13	34238464	34240512	-20.85157012939453
chr2	168110080	168112128	-8.78877067565918
chr2	168161280	168163328	-12.135440826416016
chr2	168171520	168173568	-12.64484977722168
chr2	168185856	168187904	-9.036386489868164
chr2	168192000	168194048	-15.652688980102539
chr2	168222720	168224768	-8.74569320678711
chr2	168232960	168235008	-12.486199378967285
chr7	116477952	116480000	-13.515138626098633
chr7	116486144	116488192	-27.04501724243164
chr7	116733952	116736000	-9.303571701049805
chr1	60051456	60053504	-9.5751314163208
chr3	95737856	95739904	-10.305959701538086
chr19	15187968	15190016	-12.736878395080566
chr19	15192064	15194112	-9.46630859375
chr19	15210496	15212544	-10.556386947631836
chr19	15226880	15228928	-8.883658409118652
chr19	15360000	15362048	-9.892175674438477
chr1	212600832	212602880	-11.284746170043945
chr1	212621312	212623360	-15.057540893554688
chr1	212629504	212631552	-11.16721248626709
chr12	78958592	78960640	-10.579375267028809
chr3	183885824	183887872	-9.612442016601562
chr3	183889920	183891968	-12.393872261047363
chr3	184086528	184088576	-10.097456932067871
chr3	184182784	184184832	-10.467759132385254
chr3	184203264	184205312	-15.14647102355957
chr3	184205312	184207360	-9.949776649475098
chr6	34248704	34250752	-9.140283584594727
chr6	34396160	34398208	-9.337696075439453
chr6	34594816	34596864	-11.207489967346191
chr6	34619392	34621440	-9.232863426208496
chr6	34639872	34641920	-11.217815399169922
chr6	34650112	34652160	-12.170108795166016
chr6	34656256	34658304	-10.693380355834961
chr6	34672640	34674688	-8.980649948120117
chr6	34674688	34676736	-12.36638069152832
chr3	9728000	9730048	-15.990442276000977
chr3	9744384	9746432	-22.621688842773438
chr3	9750528	9752576	-9.911928176879883
chr3	9752576	9754624	-16.890064239501953
chr3	9785344	9787392	-14.646469116210938
chr3	9787392	9789440	-12.251956939697266
chr3	9791488	9793536	-12.821470260620117
chr3	9805824	9807872	-13.41527271270752
chr3	9811968	9814016	-9.353043556213379
chr3	9852928	9854976	-9.311429023742676
chr3	9854976	9857024	-12.261102676391602
chr3	9861120	9863168	-12.650838851928711
chr3	9863168	9865216	-10.952116012573242
chr3	9875456	9877504	-9.863301277160645
chr3	9889792	9891840	-14.237602233886719
chr3	9891840	9893888	-14.07707691192627
chr6	88963072	88965120	-15.84266471862793
chr17	75896832	75898880	-8.872111320495605
chr8	132788224	132790272	-9.88920783996582
chr9	128819200	128821248	-8.976675033569336
chr9	129030144	129032192	-9.0869779586792
chr9	129443840	129445888	-9.259488105773926
chr7	84015104	84017152	-12.611669540405273
chr7	84029440	84031488	-9.324971199035645
chr7	84045824	84047872	-11.083550453186035
chr7	84058112	84060160	-19.509828567504883
chr7	84072448	84074496	-33.54226303100586
chr7	84107264	84109312	-29.07808494567871
chr7	84113408	84115456	-9.992984771728516
chr7	115085312	115087360	-9.968942642211914
chr7	115183616	115185664	-9.32630729675293
chr8	25196544	25198592	-9.830389022827148
chr8	25421824	25423872	-13.933491706848145
chr8	25425920	25427968	-11.681751251220703
chr8	25438208	25440256	-10.375734329223633
chr8	25454592	25456640	-10.149412155151367
chr15	93450240	93452288	-17.045133590698242
chr15	93489152	93491200	-9.980820655822754
chr15	93943808	93945856	-11.769662857055664
chr15	94095360	94097408	-18.19644546508789
chr10	1484800	1486848	-12.300504684448242
chr12	107683840	107685888	-10.67856216430664
chr5	139390976	139393024	-9.322502136230469
chr5	139466752	139468800	-12.220069885253906
chr5	139468800	139470848	-10.172220230102539
chr5	139509760	139511808	-9.019526481628418
chr9	104202240	104204288	-11.984129905700684
chr10	73754624	73756672	-12.73082160949707
chr10	73764864	73766912	-13.212469100952148
chr10	73832448	73834496	-10.204851150512695
chr10	73893888	73895936	-9.37973690032959
chr10	73910272	73912320	-18.045116424560547
chr10	73932800	73934848	-13.398881912231445
chr10	73938944	73940992	-9.314992904663086
chr10	73943040	73945088	-13.247732162475586
chr10	73955328	73957376	-11.074929237365723
chr10	73992192	73994240	-17.781173706054688
chr10	73998336	74000384	-10.851436614990234
chr10	74004480	74006528	-10.548437118530273
chr10	74014720	74016768	-13.183244705200195
chr10	74016768	74018816	-10.253397941589355
chr10	74027008	74029056	-10.19133472442627
chr10	74031104	74033152	-10.190408706665039
chr10	74033152	74035200	-14.7819242477417
chr10	74035200	74037248	-11.050573348999023
chr10	74094592	74096640	-14.375860214233398
chr10	74174464	74176512	-13.08971118927002
chr19	39452672	39454720	-9.60261344909668
chr19	39888896	39890944	-9.561283111572266
chr19	40185856	40187904	-11.983464241027832
chr19	40187904	40189952	-9.542131423950195
chr19	40226816	40228864	-10.569514274597168
chr19	40243200	40245248	-9.695764541625977
chr19	40255488	40257536	-13.728826522827148
chr19	40280064	40282112	-13.6301908493042
chr19	40306688	40308736	-9.093996047973633
chr19	40308736	40310784	-9.247411727905273
chr19	40314880	40316928	-8.75956916809082
chr19	40323072	40325120	-9.00805377960205
chr7	151054336	151056384	-10.61186408996582
chr7	151070720	151072768	-13.753030776977539
chr7	151085056	151087104	-11.61819076538086
chr7	151095296	151097344	-8.869407653808594
chr7	151099392	151101440	-9.78721809387207
chr7	151103488	151105536	-15.247662544250488
chr7	151138304	151140352	-18.449594497680664
chr7	151142400	151144448	-15.036203384399414
chr7	151148544	151150592	-10.32458782196045
chr7	151150592	151152640	-11.118958473205566
chr7	151154688	151156736	-14.411381721496582
chr7	151156736	151158784	-10.02638053894043
chr7	151214080	151216128	-13.438186645507812
chr4	124254208	124256256	-13.6309814453125
chr4	124340224	124342272	-8.82793140411377
chr5	122941440	122943488	-10.76978874206543
chr5	122945536	122947584	-13.19000244140625
chr2	42932224	42934272	-10.960943222045898
chr2	42999808	43001856	-14.488899230957031
chr2	43040768	43042816	-12.092609405517578
chr2	43042816	43044864	-12.204747200012207
chr2	43085824	43087872	-9.499605178833008
chr2	43091968	43094016	-9.110876083374023
chr2	43114496	43116544	-12.232969284057617
chr2	43436032	43438080	-9.397441864013672
chr1	172861440	172863488	-8.752379417419434
chr1	172890112	172892160	-10.824885368347168
chr1	65845248	65847296	-10.94157600402832
chr1	65849344	65851392	-15.09837532043457
chr1	66273280	66275328	-8.882790565490723
chr1	66344960	66347008	-9.048627853393555
chr1	66351104	66353152	-10.776263236999512
chr11	63561728	63563776	-9.057592391967773
chr11	63590400	63592448	-9.399042129516602
chr11	63637504	63639552	-10.214497566223145
chr11	63655936	63657984	-10.896008491516113
chr11	63657984	63660032	-12.91600513458252
chr11	63696896	63698944	-11.965144157409668
chr11	63700992	63703040	-18.279407501220703
chr11	63709184	63711232	-16.821971893310547
chr11	63711232	63713280	-15.485404968261719
chr4	128522240	128524288	-12.385697364807129
chr4	128528384	128530432	-12.877439498901367
chr4	128747520	128749568	-9.27834415435791
chr4	128806912	128808960	-9.900175094604492
chr4	128811008	128813056	-13.150718688964844
chr9	36472832	36474880	-8.871503829956055
chr9	36526080	36528128	-11.70068073272705
chr9	37355520	37357568	-12.634920120239258
chr9	37376000	37378048	-9.059163093566895
chr16	25704448	25706496	-10.223751068115234
chr10	61786112	61788160	-11.513505935668945
chr10	61849600	61851648	-24.158935546875
chr10	61853696	61855744	-14.572428703308105
chr10	61861888	61863936	-9.107290267944336
chr10	61865984	61868032	-11.372740745544434
chr10	61915136	61917184	-17.66534996032715
chr10	61947904	61949952	-11.529596328735352
chr10	61974528	61976576	-10.569400787353516
chr10	61990912	61992960	-11.04699993133545
chr5	108204032	108206080	-9.46243953704834
chr4	133572608	133574656	-10.749650001525879
chr8	121122816	121124864	-10.786069869995117
chr8	121518080	121520128	-8.832562446594238
chr8	121538560	121540608	-10.569334983825684
chr8	121602048	121604096	-11.772760391235352
chr6	4134912	4136960	-12.752144813537598
chr3	27389952	27392000	-11.15401554107666
chr3	27408384	27410432	-10.445938110351562
chr3	27457536	27459584	-11.793012619018555
chr3	27463680	27465728	-11.180037498474121
chr3	27484160	27486208	-9.781477928161621
chr3	27537408	27539456	-12.68974781036377
chr3	27559936	27561984	-16.25527572631836
chr3	27561984	27564032	-9.039205551147461
chr3	27602944	27604992	-8.854692459106445
chr3	27719680	27721728	-9.351631164550781
chr3	27727872	27729920	-12.225714683532715
chr18	63674368	63676416	-10.489343643188477
chr10	109215744	109217792	-9.42264461517334
chr10	109230080	109232128	-10.483796119689941
chr10	109279232	109281280	-12.575491905212402
chr10	109385728	109387776	-13.260793685913086
chr10	109428736	109430784	-8.852959632873535
chr10	109434880	109436928	-18.57489776611328
chr3	48003072	48005120	-13.231674194335938
chr3	48039936	48041984	-9.874872207641602
chr3	48070656	48072704	-9.208255767822266
chr3	48603136	48605184	-8.818924903869629
chr3	48662528	48664576	-9.591129302978516
chr3	48769024	48771072	-9.895211219787598
chr3	48855040	48857088	-9.356618881225586
chr7	84842496	84844544	-9.793092727661133
chr9	127031296	127033344	-11.778303146362305
chr9	127131648	127133696	-9.713847160339355
chr9	127164416	127166464	-8.753917694091797
chr9	127172608	127174656	-9.355036735534668
chr3	30982144	30984192	-11.877866744995117
chr3	31152128	31154176	-9.463533401489258
chr3	31414272	31416320	-11.388917922973633
chr3	31420416	31422464	-11.839396476745605
chr3	31485952	31488000	-13.496828079223633
chr7	108894208	108896256	-9.74724006652832
chr9	123865088	123867136	-8.848722457885742
chr9	124186624	124188672	-8.741803169250488
chr9	124329984	124332032	-10.213850021362305
chr9	124610560	124612608	-14.465601921081543
chr9	124620800	124622848	-10.84472942352295
chr9	124637184	124639232	-9.06589126586914
chr9	124653568	124655616	-8.813998222351074
chr9	124661760	124663808	-11.836427688598633
chr9	124682240	124684288	-11.888740539550781
chr9	124686336	124688384	-9.606353759765625
chr9	124700672	124702720	-9.282591819763184
chr9	124702720	124704768	-11.18399429321289
chr9	124733440	124735488	-17.817768096923828
chr9	124762112	124764160	-8.77186393737793
chr7	107575296	107577344	-13.799642562866211
chr7	107741184	107743232	-10.184134483337402
chr7	107886592	107888640	-9.354043960571289
chr10	6135808	6137856	-11.0050048828125
chr10	6146048	6148096	-14.63813591003418
chr10	6221824	6223872	-12.10175895690918
chr11	97400832	97402880	-9.333582878112793
chr10	24549376	24551424	-12.405112266540527
chr10	24662016	24664064	-12.952154159545898
chr10	24670208	24672256	-10.25865364074707
chr10	24676352	24678400	-12.757207870483398
chr10	24680448	24682496	-10.878801345825195
chr10	24688640	24690688	-10.336627006530762
chr10	24709120	24711168	-13.241238594055176
chr11	122689536	122691584	-9.988096237182617
chr6	18069504	18071552	-9.937829971313477
chr3	56721408	56723456	-10.059685707092285
chr3	56823808	56825856	-18.870731353759766
chr3	56825856	56827904	-16.56639862060547
chr3	56840192	56842240	-9.498298645019531
chr3	56864768	56866816	-17.414470672607422
chr8	119007232	119009280	-9.71045970916748
chr14	54607872	54609920	-11.640848159790039
chr14	55289856	55291904	-13.518753051757812
chr14	55304192	55306240	-19.127456665039062
chr9	86927360	86929408	-9.273194313049316
chr9	86947840	86949888	-13.755674362182617
chr9	87232512	87234560	-10.424032211303711
chr8	65271808	65273856	-10.158866882324219
chr3	57677824	57679872	-21.14563751220703
chr3	57681920	57683968	-18.0048885345459
chr3	57956352	57958400	-15.355173110961914
chr3	57964544	57966592	-11.733537673950195
chr3	57980928	57982976	-8.751946449279785
chr3	57999360	58001408	-11.491535186767578
chr3	58036224	58038272	-13.009681701660156
chr3	58040320	58042368	-10.99632740020752
chr3	58042368	58044416	-11.749785423278809
chr3	58056704	58058752	-13.335719108581543
chr3	58077184	58079232	-16.805423736572266
chr8	133521408	133523456	-10.260568618774414
chr8	133523456	133525504	-13.063339233398438
chr8	133597184	133599232	-9.591841697692871
chr8	133744640	133746688	-9.9913911819458
chr11	110798848	110800896	-10.515997886657715
chr11	110811136	110813184	-10.656730651855469
chr11	110843904	110845952	-9.772214889526367
chr11	110862336	110864384	-11.729564666748047
chr11	110921728	110923776	-10.504534721374512
chr11	110979072	110981120	-9.301352500915527
chr11	111030272	111032320	-8.955129623413086
chr11	111056896	111058944	-9.336268424987793
chr11	111106048	111108096	-11.740363121032715
chr20	43440128	43442176	-9.809223175048828
chr20	43456512	43458560	-18.652542114257812
chr20	43556864	43558912	-11.741608619689941
chr20	43573248	43575296	-10.09867000579834
chr20	43585536	43587584	-11.649243354797363
chr20	43618304	43620352	-13.934326171875
chr20	43626496	43628544	-14.054817199707031
chr20	43632640	43634688	-12.968170166015625
chr20	43661312	43663360	-14.778173446655273
chr20	43798528	43800576	-9.663578987121582
chr7	33966080	33968128	-10.735721588134766
chr7	34021376	34023424	-9.841545104980469
chr7	34025472	34027520	-10.780116081237793
chr7	34037760	34039808	-10.620434761047363
chr7	34039808	34041856	-11.379613876342773
chr15	79532032	79534080	-9.07111930847168
chr22	49362944	49364992	-9.361955642700195
chr22	49412096	49414144	-9.167703628540039
chr8	42702848	42704896	-9.700814247131348
chr8	42758144	42760192	-12.275411605834961
chr8	42842112	42844160	-11.198138236999512
chr8	42897408	42899456	-10.7218656539917
chr8	42971136	42973184	-9.380850791931152
chr8	43053056	43055104	-13.944305419921875
chr1	209369088	209371136	-10.451925277709961
chr1	209403904	209405952	-12.451349258422852
chr1	209408000	209410048	-12.432600021362305
chr1	209412096	209414144	-13.543993949890137
chr1	209475584	209477632	-11.564139366149902
chr1	209477632	209479680	-13.286420822143555
chr1	209524736	209526784	-16.561317443847656
chr1	209534976	209537024	-9.781599998474121
chr19	4890624	4892672	-13.086291313171387
chr19	5160960	5163008	-9.865894317626953
