chrom	start	end	misc_RNA_Shap
chr3	49952768	49954816	-11.567262649536133
chr3	49981440	49983488	-20.46531867980957
chr2	199983104	199985152	-11.59437370300293
chr2	200247296	200249344	-11.703638076782227
chr2	200267776	200269824	-13.593729019165039
chr2	200278016	200280064	-11.583605766296387
chr2	200296448	200298496	-20.582000732421875
chr2	200300544	200302592	-9.969413757324219
chr2	200302592	200304640	-12.66250991821289
chr2	200351744	200353792	-19.25282096862793
chr2	200374272	200376320	-9.958560943603516
chr2	200396800	200398848	-12.417524337768555
chr2	200409088	200411136	-15.131902694702148
chr2	200441856	200443904	-14.766286849975586
chr2	200445952	200448000	-12.389527320861816
chr2	160219136	160221184	-11.234184265136719
chr2	200802304	200804352	-10.510661125183105
chr2	200892416	200894464	-13.718818664550781
chr2	200933376	200935424	-12.375303268432617
chr2	200941568	200943616	-9.699904441833496
chr2	200957952	200960000	-10.047627449035645
chr2	200962048	200964096	-9.496755599975586
chr2	200974336	200976384	-9.964555740356445
chr2	200978432	200980480	-15.993917465209961
chr2	200994816	200996864	-14.62660026550293
chr2	201025536	201027584	-13.577801704406738
chr2	201068544	201070592	-11.492513656616211
chr20	21186560	21188608	-11.06024169921875
chr20	21434368	21436416	-11.444388389587402
chr6	80441344	80443392	-11.6382417678833
chr7	131086336	131088384	-10.687080383300781
chr7	131088384	131090432	-11.265265464782715
chr7	131104768	131106816	-13.015543937683105
chr7	131106816	131108864	-12.93669605255127
chr7	131108864	131110912	-10.665220260620117
chr7	131143680	131145728	-13.164323806762695
chr7	131151872	131153920	-14.865972518920898
chr7	131153920	131155968	-13.98851203918457
chr7	131158016	131160064	-17.4373779296875
chr7	131176448	131178496	-13.870416641235352
chr7	131180544	131182592	-11.004205703735352
chr7	131194880	131196928	-15.879420280456543
chr7	131239936	131241984	-10.318748474121094
chr7	131241984	131244032	-13.2674560546875
chr7	131244032	131246080	-11.424129486083984
chr7	131246080	131248128	-14.172566413879395
chr7	131252224	131254272	-20.309249877929688
chr7	131266560	131268608	-14.991073608398438
chr7	131270656	131272704	-11.375648498535156
chr7	131272704	131274752	-16.885066986083984
chr7	131276800	131278848	-17.549152374267578
chr7	131291136	131293184	-17.584720611572266
chr7	131344384	131346432	-14.748945236206055
chr7	131346432	131348480	-14.64033317565918
chr7	131360768	131362816	-11.88258171081543
chr7	131395584	131397632	-25.176313400268555
chr16	46819328	46821376	-14.612696647644043
chr16	46862336	46864384	-11.303539276123047
chr2	28106752	28108800	-10.388004302978516
chr2	28379136	28381184	-12.87305736541748
chr1	201918464	201920512	-10.497095108032227
chr1	201920512	201922560	-10.467320442199707
chr1	201940992	201943040	-10.607370376586914
chr1	201949184	201951232	-10.527756690979004
chr1	201951232	201953280	-19.383831024169922
chr1	201957376	201959424	-20.551342010498047
chr1	201973760	201975808	-15.231526374816895
chr1	201979904	201981952	-11.536516189575195
chr1	201984000	201986048	-9.84630012512207
chr1	201990144	201992192	-17.27125358581543
chr1	202002432	202004480	-12.522644996643066
chr1	202006528	202008576	-12.851778030395508
chr1	202045440	202047488	-9.545539855957031
chr1	202094592	202096640	-11.398143768310547
chr1	202098688	202100736	-10.830714225769043
chr1	202526720	202528768	-9.66296100616455
chr1	202739712	202741760	-10.587177276611328
chr1	202799104	202801152	-14.907854080200195
chr9	35276800	35278848	-14.231231689453125
chr9	35305472	35307520	-12.355947494506836
chr9	35936256	35938304	-12.555885314941406
chr9	35938304	35940352	-16.87752342224121
chr9	35940352	35942400	-15.722845077514648
chr9	35960832	35962880	-10.96606159210205
chr9	35979264	35981312	-16.586612701416016
chr9	35985408	35987456	-15.743156433105469
chr9	35993600	35995648	-12.166498184204102
chr9	35995648	35997696	-13.365516662597656
chr9	36001792	36003840	-18.15243148803711
chr9	36020224	36022272	-17.120210647583008
chr9	36028416	36030464	-13.286050796508789
chr9	36030464	36032512	-11.747051239013672
chr9	36038656	36040704	-11.560373306274414
chr9	36040704	36042752	-14.143223762512207
chr9	36042752	36044800	-11.448308944702148
chr9	36048896	36050944	-14.990888595581055
chr9	36052992	36055040	-18.598739624023438
chr9	36055040	36057088	-15.427413940429688
chr9	36057088	36059136	-14.304140090942383
chr9	36069376	36071424	-35.622337341308594
chr9	36073472	36075520	-25.976333618164062
chr9	36079616	36081664	-24.313474655151367
chr9	36093952	36096000	-15.449422836303711
chr9	36102144	36104192	-22.417110443115234
chr9	36139008	36141056	-10.97180461883545
chr17	4102144	4104192	-13.214677810668945
chr17	4104192	4106240	-9.503828048706055
chr17	4110336	4112384	-9.580973625183105
chr17	4126720	4128768	-9.935286521911621
chr17	4141056	4143104	-21.229442596435547
chr17	4165632	4167680	-12.518220901489258
chr11	125300736	125302784	-13.597442626953125
chr19	34963456	34965504	-10.081695556640625
chr19	35823616	35825664	-10.203988075256348
chr10	62408704	62410752	-9.350242614746094
chr10	113985536	113987584	-9.727954864501953
chr9	96485376	96487424	-10.416388511657715
chr9	96495616	96497664	-10.826020240783691
chr9	96524288	96526336	-12.065999984741211
chr9	96528384	96530432	-21.603609085083008
chr9	96534528	96536576	-14.497360229492188
chr9	96542720	96544768	-17.4188175201416
chr9	96557056	96559104	-14.808433532714844
chr9	96589824	96591872	-13.898765563964844
chr9	96620544	96622592	-14.950180053710938
chr9	96649216	96651264	-15.358957290649414
chr8	22401024	22403072	-11.299004554748535
chr8	22413312	22415360	-13.990686416625977
chr8	22421504	22423552	-12.647786140441895
chr8	22425600	22427648	-9.816174507141113
chr8	22431744	22433792	-9.586830139160156
chr8	22464512	22466560	-12.117422103881836
chr8	22509568	22511616	-9.576793670654297
chr8	22534144	22536192	-9.790122032165527
chr8	22540288	22542336	-15.062878608703613
chr8	23179264	23181312	-9.786062240600586
chr8	23195648	23197696	-10.177943229675293
chr8	23203840	23205888	-10.297564506530762
chr8	23332864	23334912	-10.6552734375
chr19	50759680	50761728	-17.07074546813965
chr19	51572736	51574784	-12.053548812866211
chr18	7575552	7577600	-13.645143508911133
chr18	7591936	7593984	-9.655657768249512
chr8	130297856	130299904	-15.23882007598877
chr8	130357248	130359296	-17.717674255371094
chr8	130363392	130365440	-12.566678047180176
chr8	130478080	130480128	-10.414377212524414
chr8	130486272	130488320	-10.36058521270752
chr6	42698752	42700800	-14.947382926940918
chr6	42715136	42717184	-11.299593925476074
chr6	42741760	42743808	-12.14640998840332
chr6	42752000	42754048	-11.347273826599121
chr6	43362304	43364352	-11.225728988647461
chr6	43431936	43433984	-15.658879280090332
chr6	43436032	43438080	-13.71893310546875
chr6	43444224	43446272	-12.589340209960938
chr6	43470848	43472896	-11.08230972290039
chr6	43483136	43485184	-11.559453010559082
chr6	43499520	43501568	-12.865943908691406
chr6	43522048	43524096	-11.081789016723633
chr6	43548672	43550720	-9.937152862548828
chr6	43558912	43560960	-10.311263084411621
chr6	43571200	43573248	-10.175496101379395
chr6	43573248	43575296	-11.133116722106934
chr6	43581440	43583488	-11.593828201293945
chr6	43583488	43585536	-17.252912521362305
chr6	43591680	43593728	-9.867515563964844
chr6	43618304	43620352	-9.899502754211426
chr6	43630592	43632640	-10.172303199768066
chr6	43636736	43638784	-9.748910903930664
chr6	43644928	43646976	-12.605951309204102
chr6	43665408	43667456	-14.6980619430542
chrX	118511616	118513664	-9.719767570495605
chr4	19673088	19675136	-13.244219779968262
chr4	19693568	19695616	-10.689370155334473
chr4	19714048	19716096	-10.060149192810059
chr4	19724288	19726336	-12.523792266845703
chr4	19736576	19738624	-12.031658172607422
chr4	19742720	19744768	-9.740076065063477
chr4	19791872	19793920	-13.163592338562012
chr4	19816448	19818496	-12.060784339904785
chr4	19871744	19873792	-10.195700645446777
chr6	131727360	131729408	-16.455196380615234
chr6	131762176	131764224	-9.526058197021484
chr6	131766272	131768320	-13.631195068359375
chr6	131782656	131784704	-15.57325267791748
chr6	132026368	132028416	-10.273041725158691
chr12	100268032	100270080	-11.355592727661133
chr17	75655168	75657216	-12.648355484008789
chr17	75681792	75683840	-16.391902923583984
chr17	75683840	75685888	-16.680036544799805
chr17	75685888	75687936	-10.098413467407227
chr17	75687936	75689984	-10.636764526367188
chr17	75694080	75696128	-18.277565002441406
chr17	75698176	75700224	-16.463293075561523
chr17	75700224	75702272	-12.599851608276367
chr17	75716608	75718656	-10.397218704223633
chr17	75767808	75769856	-10.900601387023926
chr17	75776000	75778048	-10.293889045715332
chr17	75782144	75784192	-11.271322250366211
chr17	75786240	75788288	-12.209465026855469
chr4	127856640	127858688	-10.802095413208008
chr4	127887360	127889408	-14.982362747192383
chr4	127946752	127948800	-15.771711349487305
chr4	127950848	127952896	-17.78484535217285
chr4	127956992	127959040	-12.138050079345703
chr4	127959040	127961088	-14.253660202026367
chr4	127963136	127965184	-12.752728462219238
chr4	127965184	127967232	-11.97751522064209
chr4	127967232	127969280	-14.85596752166748
chr4	128024576	128026624	-19.142536163330078
chr4	128032768	128034816	-13.251846313476562
chr4	128040960	128043008	-11.072900772094727
chr16	19519488	19521536	-9.48755168914795
chr16	19771392	19773440	-10.840168952941895
chr16	19808256	19810304	-16.597814559936523
chr16	19810304	19812352	-14.773412704467773
chr16	19826688	19828736	-15.442683219909668
chr14	71647232	71649280	-10.872723579406738
chr14	71663616	71665664	-11.745058059692383
chr14	71686144	71688192	-17.419031143188477
chr14	71688192	71690240	-10.061445236206055
chr14	71690240	71692288	-11.832447052001953
chr14	71696384	71698432	-13.278703689575195
chr14	71698432	71700480	-11.179975509643555
chr4	53741568	53743616	-10.49880599975586
chr4	54005760	54007808	-12.287130355834961
chr4	54011904	54013952	-15.160547256469727
chr4	54013952	54016000	-20.250247955322266
chr4	54022144	54024192	-12.984743118286133
chr4	54038528	54040576	-11.932717323303223
chr4	54056960	54059008	-14.232890129089355
chr4	54095872	54097920	-20.04078483581543
chr4	54126592	54128640	-14.576197624206543
chr5	168390656	168392704	-11.701629638671875
chr5	168394752	168396800	-10.994882583618164
chr5	168462336	168464384	-10.451546669006348
chr3	194498560	194500608	-14.143793106079102
chr3	194504704	194506752	-17.665264129638672
chr3	194533376	194535424	-14.3657808303833
chr3	194539520	194541568	-20.582603454589844
chr3	194562048	194564096	-18.13810157775879
chr3	194584576	194586624	-14.397236824035645
chr3	194588672	194590720	-14.70988655090332
chr3	194592768	194594816	-20.875391006469727
chr3	194603008	194605056	-11.515873908996582
chr3	194607104	194609152	-12.382569313049316
chr3	194625536	194627584	-15.614234924316406
chr3	194631680	194633728	-13.133474349975586
chr3	194635776	194637824	-12.448417663574219
chr3	194641920	194643968	-9.936273574829102
chr3	194643968	194646016	-10.699472427368164
chr3	194648064	194650112	-16.432952880859375
chr3	194650112	194652160	-11.576120376586914
chr2	179451904	179453952	-11.27558708190918
chr2	179478528	179480576	-9.675312042236328
chr2	179570688	179572736	-9.427911758422852
chr2	179574784	179576832	-10.529120445251465
chr14	75304960	75307008	-10.496708869934082
chr14	75309056	75311104	-9.857254981994629
chr14	75317248	75319296	-11.722660064697266
chr14	75323392	75325440	-10.032718658447266
chr14	75325440	75327488	-9.650164604187012
chr14	75335680	75337728	-14.862536430358887
chr14	75341824	75343872	-15.843795776367188
chr14	75350016	75352064	-14.47973918914795
chr14	75358208	75360256	-10.989931106567383
chr14	75380736	75382784	-11.812807083129883
chr14	75401216	75403264	-12.224024772644043
chr14	75429888	75431936	-9.787039756774902
chr14	75446272	75448320	-12.30302619934082
chr14	75784192	75786240	-15.043458938598633
chr14	75847680	75849728	-32.13794708251953
chr14	75886592	75888640	-11.01210880279541
chr14	75937792	75939840	-14.375432968139648
chr1	26058752	26060800	-10.521834373474121
chr1	26062848	26064896	-10.360444068908691
chr1	26120192	26122240	-11.554861068725586
chr1	26148864	26150912	-10.363360404968262
chr1	26175488	26177536	-10.615925788879395
chr1	26281984	26284032	-10.361977577209473
chr1	26286080	26288128	-11.734720230102539
chr10	21692416	21694464	-9.478728294372559
chr14	55332864	55334912	-12.520407676696777
chr14	55390208	55392256	-12.237443923950195
chr14	56186880	56188928	-13.68603801727295
chr19	49094656	49096704	-13.62986946105957
chr19	49098752	49100800	-12.274125099182129
chr19	49104896	49106944	-11.659978866577148
chr19	49129472	49131520	-12.978286743164062
chr19	49168384	49170432	-16.102916717529297
chr19	49750016	49752064	-11.886472702026367
chr19	49858560	49860608	-10.424627304077148
chr19	49870848	49872896	-9.68130111694336
chr19	49883136	49885184	-9.82337760925293
chr19	49897472	49899520	-14.117283821105957
chr19	49909760	49911808	-12.862754821777344
chr19	50034688	50036736	-10.787542343139648
chr8	63170560	63172608	-11.003829956054688
chr2	205811712	205813760	-11.693049430847168
chr7	14757888	14759936	-10.107401847839355
chr10	131833856	131835904	-10.065720558166504
chr10	132540416	132542464	-13.401895523071289
chr10	132628480	132630528	-10.076881408691406
chr8	102195200	102197248	-14.655771255493164
chr8	102199296	102201344	-9.441576957702637
chr8	102328320	102330368	-12.401450157165527
chr8	102346752	102348800	-15.906349182128906
chr8	102375424	102377472	-15.501237869262695
chr8	102379520	102381568	-13.052404403686523
chr8	102381568	102383616	-14.477987289428711
chr8	102387712	102389760	-18.22403907775879
chr8	102389760	102391808	-12.00049877166748
chr8	102408192	102410240	-10.100311279296875
chr8	102416384	102418432	-16.41363525390625
chr8	102451200	102453248	-11.754343032836914
chr8	102465536	102467584	-10.7445068359375
chr8	102483968	102486016	-11.580146789550781
chr8	89790464	89792512	-14.194506645202637
chr8	89825280	89827328	-12.21770191192627
chr8	89833472	89835520	-17.903818130493164
chr8	89837568	89839616	-12.421664237976074
chr8	89849856	89851904	-15.277994155883789
chr8	89853952	89856000	-10.175691604614258
chr8	89880576	89882624	-10.171708106994629
chr8	89888768	89890816	-16.877845764160156
chr8	89903104	89905152	-11.620874404907227
chr8	89909248	89911296	-17.741596221923828
chr8	89915392	89917440	-12.271204948425293
chr8	89917440	89919488	-9.48198127746582
chr8	89923584	89925632	-9.359046936035156
chr8	89935872	89937920	-10.74476146697998
chr8	89942016	89944064	-11.911842346191406
chr14	88745984	88748032	-12.870576858520508
chr14	88754176	88756224	-14.795961380004883
chr14	88770560	88772608	-20.285974502563477
chr14	88788992	88791040	-14.294262886047363
chr14	88827904	88829952	-10.267014503479004
chr14	88838144	88840192	-12.380590438842773
chr14	88846336	88848384	-13.502950668334961
chr14	88850432	88852480	-16.988981246948242
chr14	88918016	88920064	-10.639535903930664
chr14	88940544	88942592	-11.32493782043457
chr14	88948736	88950784	-13.237112045288086
chr14	88954880	88956928	-9.664807319641113
chr14	88965120	88967168	-11.256391525268555
chr14	88979456	88981504	-9.391129493713379
chr9	98193408	98195456	-12.884481430053711
chr9	98236416	98238464	-16.491554260253906
chr9	98985984	98988032	-11.593719482421875
chr9	98990080	98992128	-9.358161926269531
chr9	99002368	99004416	-15.086095809936523
chr9	99049472	99051520	-10.474353790283203
chr10	126097408	126099456	-22.780017852783203
chr10	126107648	126109696	-12.891103744506836
chr10	126113792	126115840	-9.8726224899292
chr10	126130176	126132224	-11.28248405456543
chr10	126138368	126140416	-10.98816204071045
chr10	126197760	126199808	-17.206876754760742
chr10	126201856	126203904	-13.743120193481445
chr10	126208000	126210048	-12.732843399047852
chr10	126210048	126212096	-17.063701629638672
chr10	126214144	126216192	-14.669610977172852
chr10	126222336	126224384	-10.992850303649902
chr10	126230528	126232576	-18.889408111572266
chr10	126238720	126240768	-12.695947647094727
chr10	126269440	126271488	-15.878965377807617
chr17	78262272	78264320	-13.381309509277344
chr17	78925824	78927872	-12.509202003479004
chr17	78927872	78929920	-11.456055641174316
chr17	78934016	78936064	-10.139116287231445
chr17	78944256	78946304	-12.520807266235352
chr17	78946304	78948352	-13.253458976745605
chr17	78952448	78954496	-12.897870063781738
chr17	79028224	79030272	-10.597906112670898
chr5	120483840	120485888	-10.663801193237305
chr2	44042240	44044288	-9.427224159240723
chr2	44062720	44064768	-13.094322204589844
chr2	44087296	44089344	-19.991817474365234
chr2	44107776	44109824	-12.427492141723633
chr11	107694080	107696128	-10.880401611328125
chr11	108435456	108437504	-14.985331535339355
chr11	108460032	108462080	-20.61856460571289
chr11	108486656	108488704	-11.318528175354004
chr11	108533760	108535808	-26.679895401000977
chr11	108539904	108541952	-15.309377670288086
chr11	108570624	108572672	-12.118980407714844
chr6	47452160	47454208	-9.883354187011719
chr2	206059520	206061568	-10.59060287475586
chr17	6586368	6588416	-10.235791206359863
chr17	7299072	7301120	-12.257630348205566
chr17	7303168	7305216	-10.225481033325195
chr17	7309312	7311360	-9.444833755493164
chr12	55775232	55777280	-12.330663681030273
chr12	55781376	55783424	-9.35671329498291
chr12	55787520	55789568	-9.490438461303711
chr12	55793664	55795712	-9.734565734863281
chr12	55838720	55840768	-10.002224922180176
chr12	55859200	55861248	-9.81393051147461
chr12	55865344	55867392	-9.890522956848145
chr12	55937024	55939072	-10.237794876098633
chr12	55943168	55945216	-12.78087043762207
chr12	55947264	55949312	-15.722639083862305
chr1	91576320	91578368	-17.520822525024414
chr1	91580416	91582464	-14.346023559570312
chr1	91594752	91596800	-13.4873628616333
chr1	91602944	91604992	-16.46456527709961
chr1	91625472	91627520	-16.753849029541016
chr1	91650048	91652096	-17.29448890686035
chr1	91652096	91654144	-10.110342979431152
chr1	91678720	91680768	-13.076080322265625
chr1	91680768	91682816	-25.473411560058594
chr1	91682816	91684864	-16.592023849487305
chr1	91701248	91703296	-12.272615432739258
chr1	91707392	91709440	-30.463836669921875
chr1	91723776	91725824	-15.991384506225586
chr1	91725824	91727872	-11.515420913696289
chr1	91781120	91783168	-15.612785339355469
chr1	91783168	91785216	-24.412097930908203
chr1	91791360	91793408	-23.002357482910156
chr1	91805696	91807744	-15.34668254852295
chr1	91846656	91848704	-18.721221923828125
chr1	91850752	91852800	-13.219894409179688
chr1	91863040	91865088	-19.066308975219727
chr1	91873280	91875328	-18.99321937561035
chr19	32526336	32528384	-11.258411407470703
chr4	121784320	121786368	-10.348957061767578
chr1	26353664	26355712	-13.456110000610352
chr1	26443776	26445824	-13.72547721862793
chr1	27121664	27123712	-9.845623016357422
chr1	27228160	27230208	-11.539067268371582
chr1	27260928	27262976	-10.781561851501465
chr1	27262976	27265024	-10.422510147094727
chr1	27267072	27269120	-12.836227416992188
chr1	27326464	27328512	-10.505428314208984
chr1	180965376	180967424	-10.015522003173828
chr1	181012480	181014528	-12.153387069702148
chr1	181037056	181039104	-20.647741317749023
chr1	181057536	181059584	-20.9764347076416
chr1	181075968	181078016	-11.497199058532715
chr1	181078016	181080064	-17.027042388916016
chr1	181096448	181098496	-25.627674102783203
chr14	80836608	80838656	-12.403253555297852
chr1	6858752	6860800	-10.61949634552002
chr1	6875136	6877184	-13.043536186218262
chr4	48621568	48623616	-10.709080696105957
chr4	48683008	48685056	-12.081457138061523
chr9	124676096	124678144	-11.520347595214844
chr9	124723200	124725248	-11.534167289733887
chr9	124725248	124727296	-14.905041694641113
chr9	124739584	124741632	-10.03622055053711
chr9	124741632	124743680	-13.062214851379395
chr9	124930048	124932096	-9.668851852416992
chr9	124952576	124954624	-10.089842796325684
chr9	124975104	124977152	-16.66292953491211
chr9	124989440	124991488	-20.0229434967041
chr9	124993536	124995584	-20.88627052307129
chr9	125003776	125005824	-12.21582317352295
chr9	125065216	125067264	-12.490796089172363
chr9	125552640	125554688	-10.769402503967285
chr9	125657088	125659136	-14.786717414855957
chr9	125661184	125663232	-14.274394035339355
chr11	121593856	121595904	-11.570707321166992
chr11	121882624	121884672	-16.576725006103516
chr11	121921536	121923584	-10.957720756530762
chr11	121942016	121944064	-12.51011848449707
chr11	121952256	121954304	-12.79813003540039
chr11	121968640	121970688	-12.373026847839355
chr11	121982976	121985024	-13.78345775604248
chr11	122036224	122038272	-14.183972358703613
chr11	122050560	122052608	-10.650602340698242
chr11	122136576	122138624	-15.399264335632324
chr11	122138624	122140672	-17.062435150146484
chr11	122144768	122146816	-10.490850448608398
chr11	122150912	122152960	-10.489673614501953
chr11	122157056	122159104	-12.923971176147461
chr11	122159104	122161152	-19.602006912231445
chr11	122165248	122167296	-18.154504776000977
chr11	122173440	122175488	-13.580236434936523
chr11	122175488	122177536	-11.870929718017578
chr6	9482240	9484288	-11.60956859588623
chr4	163383296	163385344	-10.335000991821289
chr16	57735168	57737216	-12.716887474060059
chr16	57808896	57810944	-12.954129219055176
chr8	131958784	131960832	-10.001991271972656
chr6	1122304	1124352	-9.953269004821777
chr6	1812480	1814528	-10.189393043518066
chr12	111454208	111456256	-9.978486061096191
chr12	111460352	111462400	-10.606164932250977
chr12	111462400	111464448	-16.024459838867188
chr12	111562752	111564800	-10.880880355834961
chr12	111564800	111566848	-13.645706176757812
chr12	111566848	111568896	-9.415053367614746
chr12	112097280	112099328	-9.678346633911133
chr12	112113664	112115712	-12.69572639465332
chr12	112132096	112134144	-11.31860065460205
chr12	112345088	112347136	-10.973875999450684
chr4	70615040	70617088	-11.24769115447998
chr4	70649856	70651904	-14.564481735229492
chr4	39743488	39745536	-11.299458503723145
chr4	39845888	39847936	-11.990171432495117
chr4	40407040	40409088	-11.910933494567871
chr4	40419328	40421376	-9.844677925109863
chr4	40460288	40462336	-10.601526260375977
chr4	40478720	40480768	-11.544867515563965
chr18	3874816	3876864	-17.291736602783203
chr18	3889152	3891200	-16.0275821685791
chr18	3917824	3919872	-9.927653312683105
chr2	39591936	39593984	-11.106510162353516
chr3	29405184	29407232	-11.721735000610352
chr3	29433856	29435904	-9.699507713317871
chr10	119498752	119500800	-11.922157287597656
chr10	119519232	119521280	-14.44990062713623
chr10	119523328	119525376	-10.163446426391602
chr10	119533568	119535616	-12.238340377807617
chr10	119537664	119539712	-10.359375
chr10	119564288	119566336	-11.430093765258789
chr10	119568384	119570432	-14.496577262878418
chr10	119642112	119644160	-12.8816556930542
chr10	119644160	119646208	-10.027994155883789
chr10	119662592	119664640	-11.893110275268555
chr10	119687168	119689216	-11.719894409179688
chr10	119736320	119738368	-13.191207885742188
chr5	178130944	178132992	-10.941503524780273
chr9	6443008	6445056	-14.37085247039795
chr9	6477824	6479872	-12.791389465332031
chr9	6502400	6504448	-15.912544250488281
chr9	6508544	6510592	-10.936511039733887
chr9	6531072	6533120	-12.019725799560547
chr1	93585408	93587456	-11.20732307434082
chr1	93612032	93614080	-11.97918701171875
chr1	93622272	93624320	-16.043392181396484
chr1	93638656	93640704	-14.004655838012695
chr1	94195712	94197760	-9.516321182250977
chr1	94255104	94257152	-12.676755905151367
chr1	94265344	94267392	-10.124811172485352
chr1	94277632	94279680	-10.107563972473145
chr1	94294016	94296064	-11.159575462341309
chr1	94298112	94300160	-10.531038284301758
chr1	94316544	94318592	-11.666601181030273
chr2	150237184	150239232	-11.149765014648438
chr2	150630400	150632448	-14.03288459777832
chr2	150638592	150640640	-14.759663581848145
chr2	150640640	150642688	-14.306509017944336
chr2	150724608	150726656	-11.279130935668945
chr2	150749184	150751232	-11.241546630859375
chr2	150765568	150767616	-16.113872528076172
chr2	150771712	150773760	-10.522848129272461
chr2	150831104	150833152	-12.226056098937988
chr2	150962176	150964224	-12.02851390838623
chr3	160110592	160112640	-10.969103813171387
chr3	160149504	160151552	-12.563688278198242
chr3	160161792	160163840	-21.027122497558594
chr3	160163840	160165888	-23.1304931640625
chr3	160184320	160186368	-15.099202156066895
chr3	160186368	160188416	-19.532316207885742
chr3	160194560	160196608	-12.880943298339844
chr3	160204800	160206848	-10.272518157958984
chr3	160212992	160215040	-11.962076187133789
chr3	160217088	160219136	-12.259053230285645
chr3	160274432	160276480	-9.803777694702148
chr3	160280576	160282624	-10.27558708190918
chr5	16707584	16709632	-11.534008979797363
chr5	16756736	16758784	-20.973651885986328
chr5	16758784	16760832	-20.201929092407227
chr5	16775168	16777216	-10.302871704101562
chr5	16809984	16812032	-9.931471824645996
chr5	16812032	16814080	-9.616048812866211
chr5	16826368	16828416	-13.781474113464355
chr5	16838656	16840704	-15.229101181030273
chr5	16842752	16844800	-10.225187301635742
chr5	16865280	16867328	-16.620241165161133
chr6	52418560	52420608	-14.224357604980469
chr6	52422656	52424704	-13.2979736328125
chr6	52432896	52434944	-10.796221733093262
chr6	52439040	52441088	-9.397087097167969
chr6	52461568	52463616	-12.44249153137207
chr6	52490240	52492288	-10.612150192260742
chr6	52570112	52572160	-10.179779052734375
chr4	19972096	19974144	-11.556619644165039
chr15	88467456	88469504	-9.390376091003418
chr15	88631296	88633344	-10.06627368927002
chr15	89434112	89436160	-12.868951797485352
chr7	128292864	128294912	-9.823840141296387
chr4	156862464	156864512	-9.630582809448242
chr6	83380224	83382272	-16.317764282226562
chr6	83394560	83396608	-12.690211296081543
chr9	35727360	35729408	-14.040140151977539
chr9	35733504	35735552	-19.64965057373047
chr9	35745792	35747840	-18.17362403869629
chr9	35751936	35753984	-13.592991828918457
chr9	35756032	35758080	-11.50937271118164
chr9	35784704	35786752	-12.306049346923828
chr9	35840000	35842048	-13.805717468261719
chr9	35856384	35858432	-16.39217185974121
chr9	35911680	35913728	-11.265965461730957
chr9	35917824	35919872	-9.428930282592773
chr5	120569856	120571904	-11.039525985717773
chr5	120584192	120586240	-10.834405899047852
chr5	120606720	120608768	-12.423571586608887
chr5	120612864	120614912	-13.039802551269531
chr12	93261824	93263872	-9.738173484802246
chr12	93417472	93419520	-10.146017074584961
chr5	137093120	137095168	-12.888452529907227
chr2	159002624	159004672	-9.41536808013916
chr2	159082496	159084544	-11.579492568969727
chr2	159086592	159088640	-10.348321914672852
chr6	81805312	81807360	-14.690391540527344
chr6	81846272	81848320	-11.448874473571777
chr12	1316864	1318912	-11.369699478149414
chr12	1329152	1331200	-12.90153694152832
chr12	1349632	1351680	-13.64802360534668
chr10	75057152	75059200	-16.212608337402344
chr10	75061248	75063296	-19.153963088989258
chr10	75069440	75071488	-17.604877471923828
chr10	75128832	75130880	-11.456480026245117
chr10	75143168	75145216	-13.393341064453125
chr10	75159552	75161600	-10.052072525024414
chr10	75171840	75173888	-11.11796760559082
chr10	75175936	75177984	-13.122238159179688
chr10	75182080	75184128	-16.906810760498047
chr10	75186176	75188224	-9.721190452575684
chr10	75194368	75196416	-11.142816543579102
chr10	75196416	75198464	-12.891168594360352
chr15	90587136	90589184	-14.268420219421387
chr15	90603520	90605568	-12.661413192749023
chr15	90607616	90609664	-12.206280708312988
chr15	90617856	90619904	-9.766969680786133
chr15	90646528	90648576	-10.083597183227539
chr15	90652672	90654720	-13.522542953491211
chr15	90658816	90660864	-21.507596969604492
chr15	90675200	90677248	-11.162515640258789
chr15	90677248	90679296	-16.827058792114258
chr15	90679296	90681344	-12.642980575561523
chr15	90681344	90683392	-23.66935920715332
chr15	90703872	90705920	-10.201310157775879
chr15	90714112	90716160	-12.097063064575195
chr15	90722304	90724352	-13.378918647766113
chr15	90734592	90736640	-9.619573593139648
chr15	90738688	90740736	-10.378470420837402
chr15	90742784	90744832	-9.80809211730957
chr15	90744832	90746880	-21.69257926940918
chr15	90746880	90748928	-13.02476978302002
chr15	90789888	90791936	-13.25952434539795
chr1	20776960	20779008	-12.022825241088867
chr1	20819968	20822016	-13.078351974487305
chr1	20822016	20824064	-9.709264755249023
chr1	20824064	20826112	-13.131952285766602
chr1	20828160	20830208	-9.726408004760742
chr1	20840448	20842496	-14.24541187286377
chr3	33400832	33402880	-13.391218185424805
chr3	33429504	33431552	-10.607300758361816
chr3	33445888	33447936	-16.641460418701172
chr8	37447680	37449728	-13.820760726928711
chr3	127758336	127760384	-16.453472137451172
chr3	127762432	127764480	-17.27003288269043
chr3	127764480	127766528	-19.035791397094727
chr3	127768576	127770624	-15.085235595703125
chr3	127770624	127772672	-11.438217163085938
chr3	127778816	127780864	-27.0892391204834
chr3	127795200	127797248	-13.540677070617676
chr19	3307520	3309568	-11.621935844421387
chr19	3342336	3344384	-12.963933944702148
chr19	3346432	3348480	-10.168325424194336
chr19	3409920	3411968	-10.270150184631348
